id,Year,Employer_Name,Employer_Email,Employer_Phone,Employer_Address,Employer_City,Employer_State,Employer_Zip,Employer_Country,compensation,expenditures,agg_contrib,ballot_prop,entertain,vendor,expert_retain,inform_material,lobbying_comm,ie_in_support,itemized_exp,other_l3_exp,political,corr_compensation,corr_expend,total_exp,l3_nid,employer_nid
16485-2017,2017,Greater Seattle Business Assn,LOUISE@THEGSBA.ORG,,400 E PINE ST STE 322,SEATTLE,WA,98122,US,14725.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14725.00,41518,16485
16478-2019,2019,GRANDMOTHERS AGAINST GUN VIOLENCE,MHELDRING@GMAIL.COM,(202) 431-3480,4111 E MADISON ST #153,SEATTLE,WA,98112,US,5000.00,1950.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6950.88,63772,16478
48599-2019,2019,IMAGINE CHILDRENS MUSEUM,TiaW@ImagineCM.org,(425)258-1000 Ext 1001,1502 WALL ST,EVERETT,WA,98201,US,15000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15000.00,65711,48599
48138-2018,2018,Pacific Whale Watch Association,jeff.friedman@gmail.com,360-317-5397,475 Perry Pl Unit 13,Friday Harbor,WA,98250,US,12000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12000.00,64035,48138
17005-2016,2016,UNITED FOOD & COMM WRKRS # 21,Sarahc@ufcw21.org,(206) 436-6580,5030 1ST AVE S #200,SEATTLE,WA,981342438,US,98787.28,211814.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,90787.28,332500.00,332500.00,31052,17005
17037-2017,2017,VIRGINIA MASON MEDICAL CENTER,KATHLEEN.PAUL@VIRGINIAMASON.ORG,206-341-0439,P.O. Box 900 MAIL STOP GB-ADM,SEATTLE,WA,98111,US,117150.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,90900.00,0.00,117150.00,41983,17037
17116-2016,2016,WFIS,shanson@wfis.org,2062004854,PO Box 31019,Seattle,WA,98103,US,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,17116
17116-2017,2017,WFIS,shanson@wfis.org,2062004854,PO Box 31019,Seattle,WA,98103,US,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,17116
17139-2018,2018,WA ASSN OF JUVENILE COURT ADMINISTRATORS,angieh@co.skamania.wa.us,509-427-3715,PO BOX 790,Stevenson,WA,98648,US,43057.44,428.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43485.79,48644,17139
17048-2020,2020,WA AGGREGATES & CONCRETE ASSN,bchattin@washingtonconcrete.org,(206) 878-1622,22223 7TH AVE S,DES MOINES,WA,981986221,US,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,17048
48628-2018,2018,CITY OF SEQUIM,kkuznek@sequimwa.gov,360-681-3428,152 W CEDAR ST,SEQUIM,WA,98328,US,6000.00,255.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6255.60,52735,48628
48138-2019,2019,Pacific Whale Watch Association,jeff.friedman@gmail.com,360-317-5397,475 Perry Pl Unit 13,Friday Harbor,WA,98250,US,85160.00,3350.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,88510.00,65610,48138
17325-2020,2020,YOUTHCARE,paul.ramirez@youthcare.org,2066944500,2500 NE 54TH ST STE 100,SEATTLE,WA,98105,US,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,17325
17308-2019,2019,WHATCOM CO COUNCIL OF GOVERNMENTS,RON@WCOG.ORG,360-685-8382,314 E CHAMPION ST,BELLINGHAM,WA,982254502,US,39490.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44280.00,0.00,39490.00,61719,17308
48628-2019,2019,CITY OF SEQUIM,kkuznek@sequimwa.gov,360-681-3428,152 W CEDAR ST,SEQUIM,WA,98328,US,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,48628
48628-2020,2020,CITY OF SEQUIM,kkuznek@sequimwa.gov,360-681-3428,152 W CEDAR ST,SEQUIM,WA,98328,US,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,48628
32194-2017,2017,"CA, Inc.",john.emling@stateandfed.com,202-650-7945,"607 14th Street, NW",Washington,DC,20004,US,32000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32000.00,41042,32194
48599-2018,2018,IMAGINE CHILDRENS MUSEUM,TiaW@ImagineCM.org,(425)258-1000 Ext 1001,1502 WALL ST,EVERETT,WA,98201,US,3000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1500.00,0.00,3000.00,52719,48599
16478-2018,2018,GRANDMOTHERS AGAINST GUN VIOLENCE,MHELDRING@GMAIL.COM,(202) 431-3480,4111 E MADISON ST #153,SEATTLE,WA,98112,US,1000.00,3464.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3968.84,3968.84,51994,16478
29109-2018,2018,Institute for Community Leadership,Nyla@icleadership.org,2538723612,24833 180th Ave SE,Kent,WA,98042,US,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48669,29109
28124-2016,2016,Cedar Grove,jayb@cgcompost.com,(206) 832-3000,Attn: Steve Banchero,Seattle,WA,98108,US,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48000.00,23620.84,23620.84,29369,28124
28124-2017,2017,Cedar Grove,jayb@cgcompost.com,(206) 832-3000,Attn: Steve Banchero,Seattle,WA,98108,US,48000.00,924.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48924.39,40409,28124
16982-2020,2020,Thrive Washington,randi@thrivewa.org,(206) 621-5580,"2025 1st Avenue, PH-B",Seattle,WA,98121,US,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,16982
16478-2020,2020,GRANDMOTHERS AGAINST GUN VIOLENCE,MHELDRING@GMAIL.COM,(202) 431-3480,4111 E MADISON ST #153,SEATTLE,WA,98112,US,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,16478
50894-2019,2019,"ARKEMA (THRU NATIONAL STRATEGIES, LLC)",mlkingsley@nationalstrategies.com,2023497080,555 - 11th St NW,Washington,DC,20004,US,4500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4500.00,64097,50894
50895-2019,2019,"MEXICHEM FLUOR, INC. (THRU NATIONAL STRATEGIES, LLC)",mlkingsley@nationalstrategies.com,2023497080,555 - 11th St NW,Washington,DC,20004,US,4500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4500.00,63991,50895
17199-2018,2018,WA TRUCKING ASSN,AMANDA@WATRUCKING.ORG,(253) 838-1650,2102 CARRIAGE DR SW BLDG F,OLYMPIA,WA,985021049,US,16666.70,965.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17631.70,48824,17199
32194-2018,2018,"CA, Inc.",john.emling@stateandfed.com,202-650-7945,"607 14th Street, NW",Washington,DC,20004,US,24000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24000.00,52021,32194
27328-2016,2016,Quaker Voice on Washington Public Policy,info@quakervoicewa.org,2067693002,PO Box 452,Olympia,WA,98507,US,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,27328
16997-2019,2019,TULALIP TRIBES OF WA,darylwilliams@tulaliptribes-nsn.gov,425-760-3156,2731 Mission Beach Heights Road,TULALIP,WA,98271,US,45000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32000.00,0.00,0.00,77000.00,63933,16997
31170-2017,2017,"Securus Technologies, Inc. (thru National Strategies)",MLKingsley@nationalstrategies.com,(202) 349-7080,555 - 11th Street NW,Washington,DC,20004,US,35500.00,79.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31950.00,276.83,276.83,41453,31170
31170-2018,2018,"Securus Technologies, Inc. (thru National Strategies)",MLKingsley@nationalstrategies.com,(202) 349-7080,555 - 11th Street NW,Washington,DC,20004,US,7100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7100.00,52624,31170
16214-2020,2020,BUILDING CHANGES,katara.jordan@buildingchanges.org,206.805.6112  ,1200 12TH AVE S,SEATTLE,WA,98144,US,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,16214
17116-2018,2018,WFIS,shanson@wfis.org,2062004854,PO Box 31019,Seattle,WA,98103,US,46500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46500.00,48565,17116
17100-2018,2018,WA ENVIRONMENTAL COUNCIL,SEAN@WECPROTECTS.ORG,(206) 631-2600,1402 3RD AVE STE 1400,SEATTLE,WA,98101,US,47844.58,4298.29,0.00,0.00,0.00,15933.00,0.00,59474.00,25131.00,0.00,0.00,0.00,175000.00,0.00,0.00,327680.87,52839,17100
16982-2016,2016,Thrive Washington,randi@thrivewa.org,(206) 621-5580,"2025 1st Avenue, PH-B",Seattle,WA,98121,US,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4734.86,0.00,0.00,0.00,0.00,13228.01,0.00,4734.86,29488,16982
17316-2020,2020,WORKING WA,ZHI@WORKINGWA.ORG,2069059016,116 Warren Ave N Suite A,SEATTLE,WA,98109,US,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,17316
29952-2018,2018,Evergreen Mountain Bike Alliance,yvonne@evergreenMTB.org,(206) 450-3261,438 NE 72nd Street,Seattle,WA,98115,US,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52803,29952
16137-2017,2017,ARC OF WA ST,PATTI@ARCWA.ORG,(360) 357-5596,2638 ST AVE NE,OLYMPIA,WA,98506,US,1646.83,447.00,0.00,0.00,0.00,0.00,0.00,2620.00,1720.00,0.00,0.00,0.00,0.00,0.00,0.00,6433.83,41600,16137
38066-2017,2017,Domestic Relations Attorneys of WA,kinickinic50@gmail.com,,700 5th Ave Ste 4550,Seattle,WA,98104,US,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48912,38066
38066-2018,2018,Domestic Relations Attorneys of WA,kinickinic50@gmail.com,,700 5th Ave Ste 4550,Seattle,WA,98104,US,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48913,38066
17042-2017,2017,WALMART INC.,GERARD.DEHRMANN@STATEANDFED.COM,(479) 204-8618,702 SW 8TH ST,BENTONVILLE,AR,727160215,US,128594.00,44619.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,173213.00,41130,17042
16214-2019,2019,BUILDING CHANGES,katara.jordan@buildingchanges.org,206.805.6112  ,1200 12TH AVE S,SEATTLE,WA,98144,US,30170.46,1372.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31543.22,66284,16214
16982-2017,2017,Thrive Washington,randi@thrivewa.org,(206) 621-5580,"2025 1st Avenue, PH-B",Seattle,WA,98121,US,48500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48500.00,39707,16982
16618-2019,2019,MARINE VIEW VENTURES,CHAD@MARINEVIEWVENTURES.COM,(253) 203-0050,1409 ALEXANDER AVE E,FIFE,WA,98424,US,45000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45000.00,62641,16618
16215-2018,2018,BUILDING INDUSTRY ASSN OF WA,nikkyc@biaw.com,(360) 352-7800,111 21ST AVE SW,OLYMPIA,WA,98501,US,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48825,16215
29730-2019,2019,Charter Communications,marian.jackson@charter.com,360-600-4131,222 NE Park Plaza Drive Ste 231,Vancouver,WA,98684,US,2452.00,4342.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16250.00,0.00,0.00,23044.49,63240,29730
16727-2020,2020,NUCOR STEEL SEATTLE INC,WALTER.REESE@NUCOR.COM,(206) 933-2203,2424 SW ANDOVER ST,SEATTLE,WA,981061100,US,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,16727
29730-2020,2020,Charter Communications,marian.jackson@charter.com,360-600-4131,222 NE Park Plaza Drive Ste 231,Vancouver,WA,98684,US,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,29730
17279-2019,2019,PHYSICAL THERAPY ASSN OF WA,JACKIEBARRY@PTWA.ORG,(360) 352-7290,208 ROGERS ST NW,OLYMPIA,WA,985024940,US,61793.82,1368.51,0.00,0.00,0.00,0.00,0.00,0.00,7970.47,0.00,0.00,0.00,0.00,0.00,0.00,71132.80,64789,17279
16168-2019,2019,ASSN OF WA CITIES,ACCOUNTING@AWCNET.ORG,(360) 753-4137,1076 FRANKLIN ST SE,OLYMPIA,WA,985011346,US,17014.42,3600.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2400.00,0.00,0.00,0.00,23015.13,64895,16168
16371-2020,2020,COUNCIL OF METROPOLITAN POLICE & SHERIFFS,compas.president@gmail.com,(206) 854-4597,PO BOX 94157,SEATTLE,WA,98124,US,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,16371
38074-2019,2019,Drive Forward,info@driveforwardseattle.org,2063279487,2815 Eastlake Ave E Ste 150,Seattle,WA,98102,US,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,38074
38074-2020,2020,Drive Forward,info@driveforwardseattle.org,2063279487,2815 Eastlake Ave E Ste 150,Seattle,WA,98102,US,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,38074
16371-2017,2017,COUNCIL OF METROPOLITAN POLICE & SHERIFFS,compas.president@gmail.com,(206) 854-4597,PO BOX 94157,SEATTLE,WA,98124,US,33250.00,5000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38250.00,40081,16371
17084-2018,2018,WA ASSN FOR COMMUNITY HEALTH,bmarsalli@wacommunityhealth.org,(360) 786-9722,101 Capitol Way N Ste 200,Olympia,WA,98501,US,80253.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,81284.60,0.00,80253.00,52439,17084
16168-2020,2020,ASSN OF WA CITIES,ACCOUNTING@AWCNET.ORG,(360) 753-4137,1076 FRANKLIN ST SE,OLYMPIA,WA,985011346,US,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,16168
16371-2018,2018,COUNCIL OF METROPOLITAN POLICE & SHERIFFS,compas.president@gmail.com,(206) 854-4597,PO BOX 94157,SEATTLE,WA,98124,US,30187.50,72955.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,103142.53,50861,16371
16688-2017,2017,NISSAN OF NORTH AMERICA,timothy.slattery@nissan-usa.com,6157251507,One Nissan Way,Franklin,TN,37067,US,22800.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22800.00,41670,16688
16083-2019,2019,Alliance for Gun Responsibility,CHELSEY@WAGUNRESPONSIBILITY.ORG,6614000798,PO BOX 4187,SEATTLE,WA,98194,US,118477.20,1270.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26950.00,0.00,0.00,146697.57,61840,16083
41320-2020,2020,AHAM - Assn of Home Appliance Manufacturers,kmessner@aham.org,(202) 872-5955,1111 19th St NW #402,Washington,DC,20036,US,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,41320
16234-2020,2020,FORTERRA,sswenson@forterra.org,206-905-6935,901 5TH AVE STE 2200,SEATTLE,WA,98164,US,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,16234
16543-2019,2019,IUPAT DIST COUNCIL 5,leticia@iupatdc5.org,(206) 441-5554,6770 E MARGINAL WAY S #E321,SEATTLE,WA,98108,US,5700.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5700.02,62574,16543
17162-2020,2020,WA PAWNBROKERS ASSN,tmabry@yvn.com,(509) 248-3421,22 S I ST,YAKIMA,WA,98901,US,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,17162
16989-2019,2019,TRANSALTA USA INC,LORI_SCHMITT@TRANSALTA.COM,(360) 736-9901,913 BIG HANAFORD RD,CENTRALIA,WA,98531,US,36000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36000.00,64823,16989
17210-2020,2020,Washington Winegrowers Association,VICKY@WAWinegrowers.ORG,(509) 782-8234,PO BOX 716,CASHMERE,WA,98815,US,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,17210
16234-2016,2016,FORTERRA,sswenson@forterra.org,206-905-6935,901 5TH AVE STE 2200,SEATTLE,WA,98164,US,49206.33,2825.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54000.00,0.00,52031.40,31016,16234
16557-2018,2018,JAMESTOWN S'KLALLAM TRIBE,RALLEN@JAMESTOWNTRIBE.ORG,(360) 681-4621,1033 OLD BLYN HWY,SEQUIM,WA,98382,US,60000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60000.00,51782,16557
16702-2018,2018,NORTHSTAR CONTRACTING GROUP LP,TSMITH@NORTHSTAR.COM,4258810623,8160 304TH AVE SE,ISAAQUAH,WA,98027,US,24000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24000.00,9012.75,9012.75,52447,16702
16088-2016,2016,AMAZON.COM SERVICES LLC,lisakohn@amazon.com ,(202) 442-2900,601 NEW JERSEY AVE NW,WASHINGTON,DC,20001,US,121132.73,237147.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,200.00,0.00,0.00,358479.74,29912,16088
16088-2018,2018,AMAZON.COM SERVICES LLC,lisakohn@amazon.com ,(202) 442-2900,601 NEW JERSEY AVE NW,WASHINGTON,DC,20001,US,155631.40,178364.30,37.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26273.62,0.00,0.00,360306.60,52006,16088
17210-2016,2016,Washington Winegrowers Association,VICKY@WAWinegrowers.ORG,(509) 782-8234,PO BOX 716,CASHMERE,WA,98815,US,22700.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22700.00,29067,17210
17210-2017,2017,Washington Winegrowers Association,VICKY@WAWinegrowers.ORG,(509) 782-8234,PO BOX 716,CASHMERE,WA,98815,US,30000.00,297.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30297.67,39893,17210
41320-2019,2019,AHAM - Assn of Home Appliance Manufacturers,kmessner@aham.org,(202) 872-5955,1111 19th St NW #402,Washington,DC,20036,US,5450.00,2417.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7867.00,63232,41320
17162-2017,2017,WA PAWNBROKERS ASSN,tmabry@yvn.com,(509) 248-3421,22 S I ST,YAKIMA,WA,98901,US,20400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20400.00,49026,17162
17162-2018,2018,WA PAWNBROKERS ASSN,tmabry@yvn.com,(509) 248-3421,22 S I ST,YAKIMA,WA,98901,US,14300.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14300.00,49027,17162
16234-2019,2019,FORTERRA,sswenson@forterra.org,206-905-6935,901 5TH AVE STE 2200,SEATTLE,WA,98164,US,55402.22,4245.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59647.70,61420,16234
17247-2017,2017,WA ST ASSN OF FIRE CHIEFS,KATHLEEN@WASHINGTONFIRECHIEFS.ORG,(360) 352-0161,605 11TH AVE SE STE 211,OLYMPIA,WA,98501,US,75568.20,1941.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,76384.99,39013,17247
16272-2019,2019,CITY OF ARLINGTON,wendyv@arlingtonwa.gov,(360) 403-3481,238 N OLYMPIC AVE,ARLINGTON,WA,98223,US,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,16272
16272-2016,2016,CITY OF ARLINGTON,wendyv@arlingtonwa.gov,(360) 403-3481,238 N OLYMPIC AVE,ARLINGTON,WA,98223,US,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,16272
16272-2017,2017,CITY OF ARLINGTON,wendyv@arlingtonwa.gov,(360) 403-3481,238 N OLYMPIC AVE,ARLINGTON,WA,98223,US,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,16272
16272-2018,2018,CITY OF ARLINGTON,wendyv@arlingtonwa.gov,(360) 403-3481,238 N OLYMPIC AVE,ARLINGTON,WA,98223,US,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,16272
16577-2019,2019,KING CO FLOOD CONTROL DIST,michelle.clark@kingcounty.gov,(425) 467-6900,516 3RD AVE 12TH FL W1201,SEATTLE,WA,981043272,US,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,16577
16074-2020,2020,American Family Life Assurance Company (AFLAC),JMANNION@SKADDEN.COM,(706) 596-5963,1932 WYNNTON RD,COLUMBUS,GA,319990001,US,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,16074
16074-2016,2016,American Family Life Assurance Company (AFLAC),JMANNION@SKADDEN.COM,(706) 596-5963,1932 WYNNTON RD,COLUMBUS,GA,319990001,US,12000.00,18.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12018.75,29309,16074
16074-2017,2017,American Family Life Assurance Company (AFLAC),JMANNION@SKADDEN.COM,(706) 596-5963,1932 WYNNTON RD,COLUMBUS,GA,319990001,US,12000.00,95.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12095.43,40558,16074
17210-2018,2018,Washington Winegrowers Association,VICKY@WAWinegrowers.ORG,(509) 782-8234,PO BOX 716,CASHMERE,WA,98815,US,30000.00,671.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30671.12,49602,17210
47033-2018,2018,Onpoint Health Data,bparksstamm@onpointhealthdata.org,2074300658,75 Washington Ave,Portland,ME,04101,US,12933.00,262.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13195.94,51411,47033
17275-2018,2018,WA State Assn of Plumbers & Pipefitters,tim@washingtonpipetrades.org,(253) 474-7462,7030 Tacoma Mall Blvd #300,Tacoma,WA,98409,US,35440.71,600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45140.39,6600.00,6600.00,51193,17275
16378-2016,2016,Darigold,michelle.carter@darigold.com,(206) 286-6728,PO Box 80627,Seattle,WA,98108,US,72000.00,10000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,82000.00,30679,16378
16535-2016,2016,INSTITUTE OF SCRAP RECYCLING PACIFIC NW CHAPTER,RGLANT@PACIRON.COM,(206) 628-6232,2230 4TH AVE S,SEATTLE,WA,98134,US,19500.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20000.04,0.00,19500.04,30378,16535
16532-2019,2019,INLAND POWER & LIGHT,bhess@inlandpower.com,(509) 789-4228,PO BOX A,SPOKANE,WA,992195000,US,48000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,500.00,0.00,0.00,48500.00,62649,16532
39783-2018,2018, Laborers International Union of North America Local 252,nathe@laborerslocal252.org,253-383-1493,4803 S M Street,Tacoma,WA,98408,US,3900.00,159.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4059.04,49212,39783
17075-2016,2016,WA ASSN OF CRIMINAL DEFENSE LAWYERS,amy@wacdl.org,(206) 623-1302,1511 3RD AVE STE 503,SEATTLE,WA,98101,US,11470.00,0.00,0.00,0.00,0.00,0.00,0.00,89.00,42.06,0.00,0.00,0.00,0.00,0.00,0.00,11601.06,30495,17075
