Reporting Area,MMWR Year,MMWR Week,"Tetanus, Current week","Tetanus, Current week, flag","Tetanus, Previous 52 weeks Med","Tetanus, Previous 52 weeks Med, flag","Tetanus, Previous 52 weeks Max","Tetanus, Previous 52 weeks Max, flag","Tetanus, Cum 2017","Tetanus, Cum 2017, flag","Tetanus, Cum 2016","Tetanus, Cum 2016, flag","Varicella (chickenpox), Current week","Varicella (chickenpox), Current week, flag","Varicella (chickenpox), Previous 52 weeks Med","Varicella (chickenpox), Previous 52 weeks Med, flag","Varicella (chickenpox), Previous 52 weeks Max","Varicella (chickenpox), Previous 52 weeks Max, flag","Varicella (chickenpox), Cum 2017","Varicella (chickenpox), Cum 2017, flag","Varicella (chickenpox), Cum 2016","Varicella (chickenpox), Cum 2016, flag",Location 1,Location 2
MISSISSIPPI,2017,41,,-,0,,0,,,-,1,,,-,0,,2,,7,,7,,"MISSISSIPPI
(32.738663, -89.537312)",
MID. ATLANTIC,2017,41,,-,0,,1,,3,,5,,19,,19,,38,,783,,814,,,
TENNESSEE,2017,41,,-,0,,1,,1,,1,,,N,0,,0,,,N,,N,"TENNESSEE
(35.681402, -85.774444)",
ARKANSAS,2017,41,,-,0,,1,,1,,,-,1,,2,,8,,87,,112,,"ARKANSAS
(34.748745, -92.275105)",
NEW ENGLAND,2017,41,,-,0,,1,,2,,,-,3,,14,,25,,585,,685,,,
SOUTH DAKOTA,2017,41,,-,0,,0,,,-,,-,,-,0,,2,,17,,25,,"SOUTH DAKOTA
(44.35371, -100.373709)",
VIRGIN ISL.,2017,41,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISLANDS
(18.060868, -64.840836)",
MASSACHUSETTS,2017,41,,-,0,,0,,,-,,-,,-,6,,16,,282,,260,,"MASSACHUSETTS
(42.268546, -72.085064)",
TEXAS,2017,41,,-,0,,1,,1,,2,,8,,21,,91,,790,,1004,,"TEXAS
(31.827233, -99.423022)",
VERMONT,2017,41,,-,0,,0,,,-,,-,,-,1,,5,,42,,37,,"VERMONT
(43.622479, -72.51927)",
ALASKA,2017,41,,-,0,,0,,,-,1,,,-,1,,3,,39,,16,,"ALASKA
(64.836661, -147.738891)",
UNITED STATES,2017,42,,-,1,,2,,29,,29,,67,,154,,241,,5653,,7068,,,
MICHIGAN,2017,42,,-,0,,1,,2,,1,,2,,8,,21,,378,,440,,"MICHIGAN
(44.66399, -84.711206)",
S. ATLANTIC,2017,42,,-,0,,1,,8,,7,,7,,21,,49,,831,,1122,,,
FLORIDA,2017,42,,-,0,,1,,2,,4,,6,,12,,29,,524,,613,,"FLORIDA
(28.915325, -81.922409)",
MISSOURI,2017,42,,-,0,,0,,,-,,-,,-,3,,9,,124,,119,,"MISSOURI
(38.636168, -92.566292)",
HAWAII,2017,42,,-,0,,0,,,-,,-,,-,1,,5,,39,,25,,"HAWAII
(21.30992, -157.858158)",
SOUTH DAKOTA,2017,42,,-,0,,0,,,-,,-,,-,0,,2,,17,,26,,"SOUTH DAKOTA
(44.35371, -100.373709)",
PACIFIC,2017,42,,-,0,,1,,3,,2,,,-,2,,6,,99,,80,,,
GEORGIA,2017,42,,-,0,,0,,,-,,-,,-,4,,18,,166,,131,,"GEORGIA
(32.836038, -83.631709)",
COLORADO,2017,42,,-,0,,0,,,-,,-,1,,5,,32,,175,,224,,"COLORADO
(38.841772, -106.132562)",
INDIANA,2017,42,,-,0,,1,,1,,1,,,-,4,,10,,171,,168,,"INDIANA
(39.76845, -86.156212)",
NEW YORK,2017,42,,-,0,,1,,1,,2,,,N,0,,0,,,N,,N,"NEW YORK
(42.826892, -75.544286)",
DELAWARE,2017,42,,-,0,,0,,,-,,-,1,,0,,3,,19,,11,,"DELAWARE
(39.008676, -75.574561)",
W.N. CENTRAL,2017,42,,-,0,,1,,2,,1,,,-,13,,29,,499,,639,,,
OREGON,2017,42,,-,0,,1,,2,,,-,,N,0,,0,,,N,,N,"OREGON
(44.567912, -120.156945)",
MOUNTAIN,2017,42,,-,0,,1,,4,,1,,2,,14,,39,,542,,763,,,
NEBRASKA,2017,42,,-,0,,1,,1,,,-,,-,0,,3,,19,,22,,"NEBRASKA
(41.640503, -99.367122)",
NEW ENGLAND,2017,42,,-,0,,1,,2,,,-,6,,15,,25,,609,,697,,,
UTAH,2017,42,,-,0,,1,,1,,,-,,-,3,,11,,146,,195,,"UTAH
(39.359772, -111.584173)",
WASHINGTON,2017,42,,-,0,,0,,,-,,-,,N,0,,0,,,N,,N,"WASHINGTON
(47.517368, -120.467672)",
VIRGINIA,2017,42,,-,0,,1,,1,,1,,,-,1,,14,,34,,218,,"VIRGINIA
(37.542699, -78.45822)",
DIST. OF COL.,2017,42,,-,0,,0,,,-,,-,,-,0,,2,,13,,17,,"DISTRICT OF COLUMBIA
(38.892062, -77.019912)",
CONNECTICUT,2017,42,,-,0,,1,,1,,,-,,-,2,,6,,88,,94,,"CONNECTICUT
(41.544654, -72.651713)",
NORTH CAROLINA,2017,42,,-,0,,1,,3,,,-,,N,0,,0,,,N,,N,"NORTH CAROLINA
(35.47995, -79.180571)",
GUAM,2017,42,,-,0,,0,,,-,,-,,-,0,,5,,,-,10,,"GUAM
(13.3532, 144.653198)",
KENTUCKY,2017,42,,-,0,,0,,,-,2,,,N,0,,0,,,N,,N,"KENTUCKY
(37.64591, -84.774043)",
ARIZONA,2017,42,,-,0,,0,,,-,1,,1,,3,,9,,131,,230,,"ARIZONA
(34.869712, -111.760902)",
VIRGIN ISL.,2017,42,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISLANDS
(18.060868, -64.840836)",
C.N.M.I.,2017,42,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"NORTHERN MARIANA ISLANDS
(15.1834, 145.725693)",
NORTH DAKOTA,2017,42,,-,0,,0,,,-,,-,,-,0,,3,,22,,40,,"NORTH DAKOTA
(47.475879, -100.121011)",
PENNSYLVANIA,2017,42,,-,0,,1,,2,,2,,17,,12,,23,,482,,515,,"PENNSYLVANIA
(40.789676, -77.858055)",
IDAHO,2017,42,,-,0,,1,,1,,,-,,N,0,,0,,,N,,N,"IDAHO
(43.680635, -114.364237)",
MISSISSIPPI,2017,42,,-,0,,0,,,-,1,,,-,0,,2,,7,,7,,"MISSISSIPPI
(32.738663, -89.537312)",
OHIO,2017,42,,-,0,,0,,,-,2,,4,,8,,23,,314,,354,,"OHIO
(40.056807, -82.405897)",
KANSAS,2017,42,,-,0,,1,,1,,,-,,-,0,,9,,,-,181,,"KANSAS
(38.345528, -98.201847)",
SOUTH CAROLINA,2017,42,,-,0,,0,,,-,,-,,-,1,,15,,75,,132,,"SOUTH CAROLINA
(34.009286, -81.037094)",
ALABAMA,2017,42,,-,0,,1,,1,,1,,,-,0,,5,,29,,86,,"ALABAMA
(32.839182, -86.631125)",
WEST VIRGINIA,2017,42,,-,0,,0,,,-,1,,,-,0,,0,,,-,,-,"WEST VIRGINIA
(38.668501, -80.709421)",
LOUISIANA,2017,42,,-,0,,0,,,-,,-,,-,0,,8,,4,,56,,"LOUISIANA
(31.2931, -92.463284)",
MINNESOTA,2017,42,,-,0,,0,,,-,,-,,-,8,,23,,317,,251,,"MINNESOTA
(46.357661, -94.793397)",
NEW HAMPSHIRE,2017,42,,-,0,,0,,,-,,-,,-,0,,3,,,-,76,,"NEW HAMPSHIRE
(43.657736, -71.500736)",
WISCONSIN,2017,42,,-,0,,0,,,-,,-,2,,5,,21,,199,,293,,"WISCONSIN
(44.395526, -89.834513)",
CALIFORNIA,2017,42,,-,0,,1,,1,,1,,,-,0,,3,,20,,39,,"CALIFORNIA
(37.640735, -121.002435)",
MONTANA,2017,42,,-,0,,1,,1,,,-,,-,1,,8,,26,,57,,"MONTANA
(47.062617, -109.430168)",
ARKANSAS,2017,42,,-,0,,1,,1,,,-,3,,2,,8,,91,,114,,"ARKANSAS
(34.748745, -92.275105)",
RHODE ISLAND,2017,42,,-,0,,0,,,-,,-,,-,0,,5,,28,,47,,"RHODE ISLAND
(41.707447, -71.522488)",
NEVADA,2017,42,,-,0,,1,,1,,,-,,N,0,,0,,,N,,N,"NEVADA
(39.491833, -117.070159)",
ILLINOIS,2017,42,,-,0,,0,,,-,1,,3,,6,,14,,259,,385,,"ILLINOIS
(40.477092, -88.993221)",
NEW MEXICO,2017,42,,-,0,,0,,,-,,-,,-,1,,6,,54,,45,,"NEW MEXICO
(34.520396, -106.244402)",
W.S. CENTRAL,2017,42,,-,0,,1,,2,,3,,24,,23,,96,,908,,1193,,,
OKLAHOMA,2017,42,,-,0,,0,,,-,1,,,N,0,,0,,,N,,N,"OKLAHOMA
(35.468494, -97.521264)",
NEW YORK CITY,2017,42,,-,0,,0,,,-,1,,,-,0,,0,,,-,,-,,
E.N. CENTRAL,2017,42,,-,0,,1,,3,,5,,11,,33,,55,,1321,,1640,,,
NEW JERSEY,2017,42,,-,0,,0,,,-,,-,,-,8,,23,,326,,326,,"NEW JERSEY
(40.104655, -74.386686)",
MAINE,2017,42,,-,0,,1,,1,,,-,3,,4,,9,,148,,181,,"MAINE
(45.252223, -68.986647)",
VERMONT,2017,42,,-,0,,0,,,-,,-,3,,1,,5,,45,,37,,"VERMONT
(43.622479, -72.51927)",
E.S. CENTRAL,2017,42,,-,0,,1,,2,,5,,,-,1,,5,,36,,93,,,
MARYLAND,2017,42,,-,0,,1,,2,,1,,,N,0,,0,,,N,,N,"MARYLAND
(39.290443, -76.612333)",
TEXAS,2017,42,,-,0,,1,,1,,2,,21,,20,,91,,813,,1023,,"TEXAS
(31.827233, -99.423022)",
ALASKA,2017,42,,-,0,,0,,,-,1,,,-,1,,3,,40,,16,,"ALASKA
(64.836661, -147.738891)",
PUERTO RICO,2017,42,,-,0,,0,,,-,,-,,-,0,,3,,20,,73,,"PUERTO RICO
(18.215692, -66.414655)",
IOWA,2017,42,,-,0,,1,,,-,1,,,N,0,,0,,,N,,N,"IOWA
(42.46942, -93.815856)",
MASSACHUSETTS,2017,42,,-,0,,0,,,-,,-,,-,6,,16,,300,,262,,"MASSACHUSETTS
(42.268546, -72.085064)",
AMER. SAMOA,2017,42,,-,0,,0,,,-,,-,,N,0,,0,,,N,,N,,
MID. ATLANTIC,2017,42,,-,0,,1,,3,,5,,17,,19,,38,,808,,841,,,
WYOMING,2017,42,,-,0,,0,,,-,,-,,-,0,,2,,10,,12,,"WYOMING
(43.23558, -108.110518)",
TENNESSEE,2017,42,,-,0,,1,,1,,1,,,N,0,,0,,,N,,N,"TENNESSEE
(35.681402, -85.774444)",
KENTUCKY,2017,43,,-,0,,0,,,-,2,,,N,0,,0,,,N,,N,"KENTUCKY
(37.64591, -84.774043)",
WEST VIRGINIA,2017,43,,-,0,,0,,,-,1,,,-,0,,0,,,-,,-,"WEST VIRGINIA
(38.668501, -80.709421)",
MISSISSIPPI,2017,43,,-,0,,0,,,-,1,,,-,0,,2,,7,,7,,"MISSISSIPPI
(32.738663, -89.537312)",
NORTH DAKOTA,2017,43,,-,0,,0,,,-,,-,,-,0,,3,,22,,40,,"NORTH DAKOTA
(47.475879, -100.121011)",
HAWAII,2017,43,,-,0,,0,,,-,,-,,-,1,,5,,39,,25,,"HAWAII
(21.30992, -157.858158)",
ARKANSAS,2017,43,,-,0,,1,,1,,,-,3,,2,,8,,95,,119,,"ARKANSAS
(34.748745, -92.275105)",
WASHINGTON,2017,43,,-,0,,0,,,-,,-,,N,0,,0,,,N,,N,"WASHINGTON
(47.517368, -120.467672)",
DELAWARE,2017,43,,-,0,,0,,,-,,-,,-,0,,3,,19,,11,,"DELAWARE
(39.008676, -75.574561)",
MONTANA,2017,43,,-,0,,1,,1,,,-,,-,0,,8,,26,,58,,"MONTANA
(47.062617, -109.430168)",
NORTH CAROLINA,2017,43,,-,0,,1,,3,,,-,,N,0,,0,,,N,,N,"NORTH CAROLINA
(35.47995, -79.180571)",
S. ATLANTIC,2017,43,,-,0,,1,,8,,7,,11,,21,,49,,844,,1148,,,
IDAHO,2017,43,,-,0,,1,,1,,,-,,N,0,,0,,,N,,N,"IDAHO
(43.680635, -114.364237)",
W.S. CENTRAL,2017,43,,-,0,,1,,2,,3,,19,,23,,96,,933,,1220,,,
INDIANA,2017,43,,-,0,,1,,1,,1,,,-,4,,10,,173,,170,,"INDIANA
(39.76845, -86.156212)",
OHIO,2017,43,,-,0,,0,,,-,2,,15,,8,,23,,329,,366,,"OHIO
(40.056807, -82.405897)",
VIRGINIA,2017,43,,-,0,,1,,1,,1,,,-,1,,14,,34,,227,,"VIRGINIA
(37.542699, -78.45822)",
NEW ENGLAND,2017,43,,-,0,,1,,2,,,-,14,,15,,25,,624,,711,,,
WISCONSIN,2017,43,,-,0,,0,,,-,,-,4,,5,,21,,204,,314,,"WISCONSIN
(44.395526, -89.834513)",
COLORADO,2017,43,,-,0,,0,,,-,,-,7,,5,,32,,182,,231,,"COLORADO
(38.841772, -106.132562)",
RHODE ISLAND,2017,43,,-,0,,0,,,-,,-,8,,0,,5,,36,,49,,"RHODE ISLAND
(41.707447, -71.522488)",
NEBRASKA,2017,43,,-,0,,1,,1,,,-,,-,0,,3,,19,,22,,"NEBRASKA
(41.640503, -99.367122)",
CONNECTICUT,2017,43,,-,0,,1,,1,,,-,1,,2,,6,,90,,97,,"CONNECTICUT
(41.544654, -72.651713)",
AMER. SAMOA,2017,43,,-,0,,0,,,-,,-,,N,0,,0,,,N,,N,,
SOUTH DAKOTA,2017,43,,-,0,,0,,,-,,-,,-,0,,2,,17,,26,,"SOUTH DAKOTA
(44.35371, -100.373709)",
IOWA,2017,43,,-,0,,1,,,-,1,,,N,0,,0,,,N,,N,"IOWA
(42.46942, -93.815856)",
ALABAMA,2017,43,,-,0,,1,,1,,1,,,-,0,,5,,29,,89,,"ALABAMA
(32.839182, -86.631125)",
VERMONT,2017,43,,-,0,,0,,,-,,-,1,,1,,5,,46,,38,,"VERMONT
(43.622479, -72.51927)",
UNITED STATES,2017,43,,-,1,,2,,29,,29,,98,,151,,241,,5804,,7253,,,
MID. ATLANTIC,2017,43,,-,0,,1,,3,,5,,19,,19,,38,,830,,859,,,
NEVADA,2017,43,,-,0,,1,,1,,,-,,N,0,,0,,,N,,N,"NEVADA
(39.491833, -117.070159)",
W.N. CENTRAL,2017,43,,-,0,,1,,2,,1,,2,,13,,29,,515,,653,,,
OKLAHOMA,2017,43,,-,0,,0,,,-,1,,,N,0,,0,,,N,,N,"OKLAHOMA
(35.468494, -97.521264)",
MARYLAND,2017,43,,-,0,,1,,2,,1,,,N,0,,0,,,N,,N,"MARYLAND
(39.290443, -76.612333)",
FLORIDA,2017,43,,-,0,,1,,2,,4,,11,,12,,29,,536,,622,,"FLORIDA
(28.915325, -81.922409)",
MAINE,2017,43,,-,0,,1,,1,,,-,4,,3,,9,,152,,186,,"MAINE
(45.252223, -68.986647)",
GUAM,2017,43,,-,0,,0,,,-,,-,,-,0,,5,,,-,10,,"GUAM
(13.3532, 144.653198)",
MOUNTAIN,2017,43,,-,0,,1,,4,,1,,9,,14,,39,,554,,787,,,
KANSAS,2017,43,,-,0,,1,,1,,,-,,-,0,,9,,,-,182,,"KANSAS
(38.345528, -98.201847)",
NEW YORK CITY,2017,43,,-,0,,0,,,-,1,,,-,0,,0,,,-,,-,,
NEW HAMPSHIRE,2017,43,,-,0,,0,,,-,,-,,-,0,,3,,,-,76,,"NEW HAMPSHIRE
(43.657736, -71.500736)",
CALIFORNIA,2017,43,,-,0,,1,,1,,1,,,-,0,,3,,20,,42,,"CALIFORNIA
(37.640735, -121.002435)",
ARIZONA,2017,43,,-,0,,0,,,-,1,,1,,3,,9,,132,,239,,"ARIZONA
(34.869712, -111.760902)",
UTAH,2017,43,,-,0,,1,,1,,,-,,-,3,,11,,146,,200,,"UTAH
(39.359772, -111.584173)",
MISSOURI,2017,43,,-,0,,0,,,-,,-,2,,3,,9,,130,,124,,"MISSOURI
(38.636168, -92.566292)",
LOUISIANA,2017,43,,-,0,,0,,,-,,-,,-,0,,8,,4,,58,,"LOUISIANA
(31.2931, -92.463284)",
PACIFIC,2017,43,,-,0,,1,,3,,2,,1,,2,,6,,100,,84,,,
NEW MEXICO,2017,43,,-,0,,0,,,-,,-,1,,1,,6,,58,,47,,"NEW MEXICO
(34.520396, -106.244402)",
E.S. CENTRAL,2017,43,,-,0,,1,,2,,5,,,-,0,,5,,36,,96,,,
MICHIGAN,2017,43,,-,0,,1,,2,,1,,2,,8,,21,,387,,447,,"MICHIGAN
(44.66399, -84.711206)",
MINNESOTA,2017,43,,-,0,,0,,,-,,-,,-,8,,23,,327,,259,,"MINNESOTA
(46.357661, -94.793397)",
PENNSYLVANIA,2017,43,,-,0,,1,,2,,2,,19,,12,,23,,503,,526,,"PENNSYLVANIA
(40.789676, -77.858055)",
ALASKA,2017,43,,-,0,,0,,,-,1,,1,,1,,3,,41,,17,,"ALASKA
(64.836661, -147.738891)",
DIST. OF COL.,2017,43,,-,0,,0,,,-,,-,,-,0,,2,,13,,17,,"DISTRICT OF COLUMBIA
(38.892062, -77.019912)",
PUERTO RICO,2017,43,,-,0,,0,,,-,,-,,-,0,,3,,20,,74,,"PUERTO RICO
(18.215692, -66.414655)",
C.N.M.I.,2017,43,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"NORTHERN MARIANA ISLANDS
(15.1834, 145.725693)",
VIRGIN ISL.,2017,43,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISLANDS
(18.060868, -64.840836)",
ILLINOIS,2017,43,,-,0,,0,,,-,1,,2,,7,,14,,275,,398,,"ILLINOIS
(40.477092, -88.993221)",
SOUTH CAROLINA,2017,43,,-,0,,0,,,-,,-,,-,1,,15,,75,,139,,"SOUTH CAROLINA
(34.009286, -81.037094)",
OREGON,2017,43,,-,0,,1,,2,,,-,,N,0,,0,,,N,,N,"OREGON
(44.567912, -120.156945)",
TENNESSEE,2017,43,,-,0,,1,,1,,1,,,N,0,,0,,,N,,N,"TENNESSEE
(35.681402, -85.774444)",
NEW JERSEY,2017,43,,-,0,,0,,,-,,-,,-,8,,23,,327,,333,,"NEW JERSEY
(40.104655, -74.386686)",
TEXAS,2017,43,,-,0,,1,,1,,2,,16,,21,,91,,834,,1043,,"TEXAS
(31.827233, -99.423022)",
WYOMING,2017,43,,-,0,,0,,,-,,-,,-,0,,2,,10,,12,,"WYOMING
(43.23558, -108.110518)",
NEW YORK,2017,43,,-,0,,1,,1,,2,,,N,0,,0,,,N,,N,"NEW YORK
(42.826892, -75.544286)",
E.N. CENTRAL,2017,43,,-,0,,1,,3,,5,,23,,34,,55,,1368,,1695,,,
GEORGIA,2017,43,,-,0,,0,,,-,,-,,-,4,,18,,167,,132,,"GEORGIA
(32.836038, -83.631709)",
MASSACHUSETTS,2017,43,,-,0,,0,,,-,,-,,-,6,,16,,300,,265,,"MASSACHUSETTS
(42.268546, -72.085064)",
OKLAHOMA,2017,44,,-,0,,0,,,-,1,,,N,0,,0,,,N,,N,"OKLAHOMA
(35.468494, -97.521264)",
MID. ATLANTIC,2017,44,,-,0,,1,,3,,5,,15,,19,,38,,859,,892,,,
NORTH CAROLINA,2017,44,,-,0,,1,,3,,,-,,N,0,,0,,,N,,N,"NORTH CAROLINA
(35.47995, -79.180571)",
WASHINGTON,2017,44,,-,0,,0,,,-,,-,,N,0,,0,,,N,,N,"WASHINGTON
(47.517368, -120.467672)",
ARKANSAS,2017,44,,-,0,,1,,1,,,-,4,,2,,8,,99,,121,,"ARKANSAS
(34.748745, -92.275105)",
IDAHO,2017,44,,-,0,,1,,1,,,-,,N,0,,0,,,N,,N,"IDAHO
(43.680635, -114.364237)",
MISSISSIPPI,2017,44,,-,0,,0,,,-,1,,,-,0,,2,,7,,7,,"MISSISSIPPI
(32.738663, -89.537312)",
ILLINOIS,2017,44,,-,0,,0,,,-,1,,1,,6,,14,,283,,412,,"ILLINOIS
(40.477092, -88.993221)",
E.S. CENTRAL,2017,44,,-,0,,1,,2,,5,,,-,0,,5,,36,,100,,,
MARYLAND,2017,44,,-,0,,1,,2,,1,,,N,0,,0,,,N,,N,"MARYLAND
(39.290443, -76.612333)",
ALABAMA,2017,44,,-,0,,1,,1,,1,,,-,0,,5,,29,,93,,"ALABAMA
(32.839182, -86.631125)",
W.N. CENTRAL,2017,44,,-,0,,1,,3,,1,,10,,14,,29,,551,,672,,,
KANSAS,2017,44,,-,0,,1,,1,,,-,,-,0,,9,,,-,188,,"KANSAS
(38.345528, -98.201847)",
FLORIDA,2017,44,,-,0,,1,,2,,4,,10,,12,,29,,546,,629,,"FLORIDA
(28.915325, -81.922409)",
CONNECTICUT,2017,44,,-,0,,1,,1,,,-,,-,2,,6,,90,,97,,"CONNECTICUT
(41.544654, -72.651713)",
SOUTH CAROLINA,2017,44,,-,0,,0,,,-,,-,,-,1,,15,,75,,147,,"SOUTH CAROLINA
(34.009286, -81.037094)",
MAINE,2017,44,,-,0,,1,,1,,,-,4,,3,,9,,156,,193,,"MAINE
(45.252223, -68.986647)",
MISSOURI,2017,44,,-,0,,0,,,-,,-,1,,3,,9,,134,,129,,"MISSOURI
(38.636168, -92.566292)",
HAWAII,2017,44,,-,0,,0,,,-,,-,,-,1,,5,,39,,25,,"HAWAII
(21.30992, -157.858158)",
RHODE ISLAND,2017,44,,-,0,,0,,,-,,-,,-,0,,8,,36,,49,,"RHODE ISLAND
(41.707447, -71.522488)",
MASSACHUSETTS,2017,44,,-,0,,0,,,-,,-,,-,6,,16,,310,,265,,"MASSACHUSETTS
(42.268546, -72.085064)",
NORTH DAKOTA,2017,44,,-,0,,0,,,-,,-,9,,0,,5,,43,,41,,"NORTH DAKOTA
(47.475879, -100.121011)",
MICHIGAN,2017,44,,-,0,,1,,2,,1,,3,,8,,21,,410,,462,,"MICHIGAN
(44.66399, -84.711206)",
PACIFIC,2017,44,,-,0,,1,,3,,2,,,-,2,,7,,103,,84,,,
NEVADA,2017,44,,-,0,,1,,1,,,-,,N,0,,0,,,N,,N,"NEVADA
(39.491833, -117.070159)",
ALASKA,2017,44,,-,0,,0,,,-,1,,,-,1,,3,,41,,17,,"ALASKA
(64.836661, -147.738891)",
W.S. CENTRAL,2017,44,,-,0,,1,,2,,3,,15,,22,,96,,949,,1262,,,
NEW YORK,2017,44,,-,0,,1,,1,,2,,,N,0,,0,,,N,,N,"NEW YORK
(42.826892, -75.544286)",
WEST VIRGINIA,2017,44,,-,0,,0,,,-,1,,,-,0,,0,,,-,,-,"WEST VIRGINIA
(38.668501, -80.709421)",
NEW JERSEY,2017,44,,-,0,,0,,,-,,-,,-,8,,23,,327,,346,,"NEW JERSEY
(40.104655, -74.386686)",
IOWA,2017,44,,-,0,,1,,1,,1,,,N,0,,0,,,N,,N,"IOWA
(42.46942, -93.815856)",
COLORADO,2017,44,,-,0,,0,,,-,,-,6,,5,,32,,188,,246,,"COLORADO
(38.841772, -106.132562)",
VIRGIN ISL.,2017,44,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISLANDS
(18.060868, -64.840836)",
DELAWARE,2017,44,,-,0,,0,,,-,,-,,-,0,,3,,19,,11,,"DELAWARE
(39.008676, -75.574561)",
UTAH,2017,44,,-,0,,1,,1,,,-,,-,3,,11,,146,,205,,"UTAH
(39.359772, -111.584173)",
MONTANA,2017,44,,-,0,,1,,1,,,-,,-,0,,8,,26,,59,,"MONTANA
(47.062617, -109.430168)",
GUAM,2017,44,,-,0,,0,,,-,,-,,-,0,,5,,,-,10,,"GUAM
(13.3532, 144.653198)",
KENTUCKY,2017,44,,-,0,,0,,,-,2,,,N,0,,0,,,N,,N,"KENTUCKY
(37.64591, -84.774043)",
MOUNTAIN,2017,44,,-,0,,1,,4,,1,,11,,13,,39,,566,,813,,,
UNITED STATES,2017,44,,-,1,,3,,30,,29,,94,,146,,241,,5991,,7462,,,
E.N. CENTRAL,2017,44,,-,0,,1,,3,,5,,28,,34,,53,,1433,,1748,,,
NEBRASKA,2017,44,,-,0,,1,,1,,,-,,-,0,,3,,19,,22,,"NEBRASKA
(41.640503, -99.367122)",
GEORGIA,2017,44,,-,0,,0,,,-,,-,,-,4,,18,,168,,135,,"GEORGIA
(32.836038, -83.631709)",
ARIZONA,2017,44,,-,0,,0,,,-,1,,5,,3,,9,,138,,243,,"ARIZONA
(34.869712, -111.760902)",
CALIFORNIA,2017,44,,-,0,,1,,1,,1,,,-,0,,3,,23,,42,,"CALIFORNIA
(37.640735, -121.002435)",
TEXAS,2017,44,,-,0,,1,,1,,2,,11,,21,,91,,846,,1082,,"TEXAS
(31.827233, -99.423022)",
DIST. OF COL.,2017,44,,-,0,,0,,,-,,-,,-,0,,2,,13,,17,,"DISTRICT OF COLUMBIA
(38.892062, -77.019912)",
MINNESOTA,2017,44,,-,0,,0,,,-,,-,,-,8,,23,,338,,266,,"MINNESOTA
(46.357661, -94.793397)",
NEW YORK CITY,2017,44,,-,0,,0,,,-,1,,,-,0,,0,,,-,,-,,
SOUTH DAKOTA,2017,44,,-,0,,0,,,-,,-,,-,0,,2,,17,,26,,"SOUTH DAKOTA
(44.35371, -100.373709)",
VERMONT,2017,44,,-,0,,0,,,-,,-,1,,1,,5,,47,,40,,"VERMONT
(43.622479, -72.51927)",
AMER. SAMOA,2017,44,,-,0,,0,,,-,,-,,N,0,,0,,,N,,N,,
WYOMING,2017,44,,-,0,,0,,,-,,-,,-,0,,2,,10,,12,,"WYOMING
(43.23558, -108.110518)",
NEW ENGLAND,2017,44,,-,0,,1,,2,,,-,5,,15,,25,,639,,722,,,
LOUISIANA,2017,44,,-,0,,0,,,-,,-,,-,0,,8,,4,,59,,"LOUISIANA
(31.2931, -92.463284)",
NEW MEXICO,2017,44,,-,0,,0,,,-,,-,,-,1,,6,,58,,48,,"NEW MEXICO
(34.520396, -106.244402)",
OHIO,2017,44,,-,0,,0,,,-,2,,21,,8,,23,,350,,378,,"OHIO
(40.056807, -82.405897)",
PUERTO RICO,2017,44,,-,0,,0,,,-,,-,,-,0,,3,,20,,76,,"PUERTO RICO
(18.215692, -66.414655)",
NEW HAMPSHIRE,2017,44,,-,0,,0,,,-,,-,,-,0,,3,,,-,78,,"NEW HAMPSHIRE
(43.657736, -71.500736)",
S. ATLANTIC,2017,44,,-,0,,1,,8,,7,,10,,21,,49,,855,,1169,,,
C.N.M.I.,2017,44,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"NORTHERN MARIANA ISLANDS
(15.1834, 145.725693)",
VIRGINIA,2017,44,,-,0,,1,,1,,1,,,-,1,,14,,34,,230,,"VIRGINIA
(37.542699, -78.45822)",
INDIANA,2017,44,,-,0,,1,,1,,1,,,-,4,,10,,181,,173,,"INDIANA
(39.76845, -86.156212)",
TENNESSEE,2017,44,,-,0,,1,,1,,1,,,N,0,,0,,,N,,N,"TENNESSEE
(35.681402, -85.774444)",
WISCONSIN,2017,44,,-,0,,0,,,-,,-,3,,5,,13,,209,,323,,"WISCONSIN
(44.395526, -89.834513)",
PENNSYLVANIA,2017,44,,-,0,,1,,2,,2,,15,,13,,23,,532,,546,,"PENNSYLVANIA
(40.789676, -77.858055)",
OREGON,2017,44,,-,0,,1,,2,,,-,,N,0,,0,,,N,,N,"OREGON
(44.567912, -120.156945)",
KENTUCKY,2017,45,,-,0,,0,,,-,2,,,N,0,,0,,,N,,N,"KENTUCKY
(37.64591, -84.774043)",
NEVADA,2017,45,,-,0,,1,,1,,,-,,N,0,,0,,,N,,N,"NEVADA
(39.491833, -117.070159)",
HAWAII,2017,45,,-,0,,0,,,-,,-,,-,1,,5,,43,,25,,"HAWAII
(21.30992, -157.858158)",
MONTANA,2017,45,,-,0,,1,,1,,,-,4,,0,,8,,32,,59,,"MONTANA
(47.062617, -109.430168)",
