Signal ID,Location Name,Signal Type,Signal Status,ATD Location ID,COA Intersection ID,Control,Council District(s),Primary St,Cross St,Cross St Segment ID,Landmark,Primary Signal,Secondary Signal(s),Jurisdiction Label,Primary St Segment ID,Signal Eng. Area,Traffic Engineer Area,Turn On Date,Location,Cross St Block,Primary St Block,Signal PM Max Fiscal Year,Pedestrian Signal Type,Pedestrian Button Type,Leading Pedestrian Interval,Date Leading Pedestrian Interval Installed,North/South Pedestrian Interval,East/West Pedestrian Interval,Leading Pedestrian Interval Comment,Bicycle Signal,Bus Stops,Source DB ID,IP Communication status,Comm Status Datetime,Owner,Detection status,Detection Status Date,Construction Note,Construction Note Date,Latitude,Longitude,Modified Date
712,7400 BLK W US 290 HWY (ACC PINNACLE CAMPUS),TRAFFIC,TURNED_ON,LOC16-003510,,PRIMARY,8,US 290 HWY,  ,,ACC PINNACLE CAMPUS,,,AUSTIN FULL PURPOSE,2044991,SOUTHWEST,,04/30/1992,"(30.2289925, -97.885376)",,7400,2017,COUNTDOWN,,False,,,,,False,5731,5817c09ce052e0422be6c97d,ONLINE,03/24/2020 08:25:00 AM +0000,COA,OK,07/02/2018 05:00:00 AM +0000,,,30.2289925,-97.885376,04/29/2020 03:41:00 PM +0000
628, ED BLUESTEIN BLVD / LOYOLA LN,TRAFFIC,REMOVED_TEMPORARILY,LOC16-003100,5165704,PRIMARY,1, ED BLUESTEIN BLVD, LOYOLA LN,2040707,,,,AUSTIN FULL PURPOSE,2016362,NORTHEAST,,01/16/1979,"(30.3026314, -97.6609726)",5501,6500,2017,WALK/DONT WALK,,False,,,,,False,"5425, 2291, 4612",5817c097e052e0422be6c8d2,OFFLINE,07/01/2018 08:25:00 AM +0000,COA,OK,06/16/2017 05:00:00 AM +0000,,,30.3026314,-97.6609726,11/22/2019 05:41:00 PM +0000
4065, 1ST ST / MAIRO ST,PHB,TURNED_ON,LOC16-006145,5150968,PRIMARY,2, 1ST ST, MAIRO ST,2025886,,,,AUSTIN FULL PURPOSE,2025885,SOUTHWEST,,01/17/2018,"(30.1811607, -97.7947428)",619,8002,2018,COUNTDOWN,APS,False,,,,,False,"2629, 2636",5921ff2a1a629e41a53567b7,OFFLINE,01/23/2020 09:26:00 AM +0000,COA,NO DETECTION,,The PHB is under construction (9/26).,,30.1811607,-97.7947428,01/22/2020 01:12:00 PM +0000
1002,SH 130 SVRD / 290 HWY SVRD,TRAFFIC,TURNED_ON,LOC16-004900,5168771,SECONDARY,1,SH 130 SVRD,US 290 HWY SVRD,3265155,,1000: SH 130 SVRD / 290 HWY SVRD,,AUSTIN FULL PURPOSE,3263303,NORTHEAST,,08/06/2014,"(30.3406754, -97.5919113)",10016,11500,2019,COUNTDOWN,,False,,,,,False,,5817c0d9e052e0422be6cc54,NO COMMUNICATION,11/19/2017 05:57:00 AM +0000,TxDOT,OK,06/28/2017 05:00:00 AM +0000,,,30.3406754,-97.5919113,04/16/2019 07:30:00 AM +0000
520, PARMER LN / LAMPLIGHT VILLAGE AVE,TRAFFIC,TURNED_ON,LOC16-002545,5162117,PRIMARY,7, PARMER LN, LAMPLIGHT VILLAGE AVE,2006187,,,,AUSTIN FULL PURPOSE,2006234,NORTHWEST,,04/28/2009,"(30.4158096, -97.6959076)",12500,1906,2017,WALK/DONT WALK,,False,,,,,False,"2564, 5732",5817c091e052e0422be6c7f0,ONLINE,01/01/2019 09:25:00 AM +0000,COA,OK,03/12/2019 05:00:00 AM +0000,,,30.4158096,-97.6959076,01/15/2020 04:58:00 PM +0000
750, EXPOSITION BLVD / LAKE AUSTIN BLVD,TRAFFIC,TURNED_ON,LOC16-003695,5152487,PRIMARY,10, EXPOSITION BLVD, LAKE AUSTIN BLVD,2020653,,,,AUSTIN FULL PURPOSE,2020652,CENTRAL,,01/07/1964,"(30.2832127, -97.7767715)",2701,700,2020,WALK/DONT WALK,,True,04/30/2019 05:00:00 AM,8p,,8ped has 10 seconds LPI,False,,5817c0a3e052e0422be6c9d5,ONLINE,11/28/2019 09:25:00 AM +0000,COA,OK,02/05/2020 06:00:00 AM +0000,,,30.2832127,-97.7767715,02/25/2020 09:15:00 AM +0000
4082, DESSAU RD / TUDOR HOUSE RD,TRAFFIC,DESIGN,LOC18-012640,,PRIMARY,, DESSAU RD, TUDOR HOUSE RD,2036369,,,,AUSTIN 2 MILE ETJ,2035997,NORTHEAST,,,"(30.414013, -97.633116)",1416,12701,,,,False,,,,,False,,5b5c438797428f168b0e8817,NO COMMUNICATION,04/18/2018 08:25:00 AM +0000,COA,BROKEN,04/17/2018 05:00:00 AM +0000,,11/05/2019 06:00:00 AM +0000,30.414013,-97.633116,11/05/2019 07:56:00 PM +0000
732, TECH RIDGE BLVD / CANYON RIDGE DR,TRAFFIC,TURNED_ON,LOC16-003610,5165057,PRIMARY,7, TECH RIDGE BLVD, CANYON RIDGE DR,2037789,,,,AUSTIN FULL PURPOSE,2006604,NORTHEAST,,04/19/2007,"(30.3990517, -97.6688538)",200,12401,2018,WALK/DONT WALK,,False,,,,,False,,5817c0a0e052e0422be6c9ac,OFFLINE,07/03/2018 08:25:00 AM +0000,COA,OK,06/23/2017 05:00:00 AM +0000,,,30.3990517,-97.6688538,04/27/2020 10:07:00 PM +0000
43, GUADALUPE ST / 27TH ST,TRAFFIC,TURNED_ON,LOC16-000210,5157142,PRIMARY,9, GUADALUPE ST, 27TH ST,2017111,,,,AUSTIN FULL PURPOSE,2017110,CENTRAL,,07/03/2017,"(30.2919846, -97.7411499)",401,2700,2018,COUNTDOWN,APS,True,12/04/2019 06:00:00 AM,,8p,,False,,5817c07be052e0422be6c44a,ONLINE,02/07/2020 09:25:00 AM +0000,COA,OK,12/17/2019 06:00:00 AM +0000,,,30.2919846,-97.7411499,03/11/2020 05:46:00 PM +0000
4001, LAMAR BLVD / 47TH ST (Triangle / State Offices),PHB,TURNED_ON,LOC16-004995,5158123,PRIMARY,9, LAMAR BLVD, 47TH ST,2046182,Triangle / State Offices,,,AUSTIN FULL PURPOSE,2046173,CENTRAL,,09/01/2009,"(30.31604, -97.7341919)",800,4601,2020,COUNTDOWN,APS,False,,,,,False,,5817c0e1e052e0422be6cc8e,ONLINE,01/01/2020 09:25:00 AM +0000,COA,NO DETECTION,,,,30.31604,-97.7341919,02/25/2020 09:15:00 AM +0000
175, CONGRESS AVE / ANNIE ST,TRAFFIC,TURNED_ON,LOC16-000870,5155801,PRIMARY,9, CONGRESS AVE, ANNIE ST,2022461,,,,AUSTIN FULL PURPOSE,2022460,SOUTHWEST,,03/12/1986,"(30.2460938, -97.7509689)",101,1700,2019,COUNTDOWN,APS,True,12/15/2016 06:00:00 AM,,"4p,8p",,False,,5817c080e052e0422be6c552,ONLINE,03/04/2020 09:25:00 AM +0000,COA,OK,02/26/2019 06:00:00 AM +0000,,,30.2460938,-97.7509689,04/05/2020 08:15:00 AM +0000
1001,SH 130 SVRD / 290 HWY SVRD,TRAFFIC,TURNED_ON,LOC16-004895,5168808,SECONDARY,1,SH 130 SVRD,US 290 HWY SVRD,3265178,,1000: SH 130 SVRD / 290 HWY SVRD,,AUSTIN FULL PURPOSE,3263362,NORTHEAST,,08/06/2014,"(30.3403416, -97.5903091)",10017,11200,2019,COUNTDOWN,,False,,,,,False,,5817c0d9e052e0422be6cc4f,NO COMMUNICATION,11/19/2017 05:57:00 AM +0000,TxDOT,OK,06/28/2017 05:00:00 AM +0000,,,30.3403416,-97.5903091,04/16/2019 07:30:00 AM +0000
15, GUADALUPE ST / NORTH LOOP BLVD,TRAFFIC,TURNED_ON,LOC16-000070,5159070,PRIMARY,9, GUADALUPE ST, NORTH LOOP BLVD,2015331,,,,AUSTIN FULL PURPOSE,2015283,NORTHEAST,,04/06/1978,"(30.319952, -97.7269592)",301,5300,2019,UNKNOWN,APS,False,,,,,False,,5817c079e052e0422be6c412,ONLINE,01/01/2019 09:25:00 AM +0000,COA,BROKEN,12/28/2018 06:00:00 AM +0000,,,30.319952,-97.7269592,04/28/2020 06:35:00 PM +0000
462, BRAKER LN / BURNET RD,TRAFFIC,TURNED_ON,LOC16-002265,5159410,PRIMARY,7, BRAKER LN, BURNET RD,2009783,,,,AUSTIN FULL PURPOSE,3257484,NORTHWEST,,03/14/1986,"(30.3911648, -97.7218094)",10700,2512,2019,WALK/DONT WALK,,False,,,,,False,"3020, 4761, 4682, 4760",5817c08de052e0422be6c780,ONLINE,03/17/2020 08:25:00 AM +0000,COA,OK,08/14/2019 05:00:00 AM +0000,,,30.3911648,-97.7218094,05/07/2020 04:35:00 PM +0000
1019, PARMER LN / LEGENDARY DR (Riata Vista Circle - East),TRAFFIC,TURNED_ON,LOC16-004985,5157977,PRIMARY,6, PARMER LN, LEGENDARY DR,3195034,Riata Vista Circle - East,,,AUSTIN FULL PURPOSE,2005588,NORTHWEST,,02/10/2017,"(30.43435576, -97.73172024)",13000,5400,2020,COUNTDOWN,APS,False,,,,,False,,5817c0e0e052e0422be6cc86,ONLINE,12/03/2019 09:25:00 AM +0000,COA,OK,06/28/2017 05:00:00 AM +0000,,,30.43435576,-97.73172024,02/25/2020 09:15:00 AM +0000
792,US 290 HWY SVRD / MOPAC EXPY SVRD,TRAFFIC,TURNED_ON,LOC16-003895,5148304,SECONDARY,8,US 290 HWY SVRD, MOPAC EXPY SVRD,2026590,,790: US 290 HWY SVRD / MOPAC EXPY SVRD,,AUSTIN FULL PURPOSE,2026558,SOUTHWEST,,01/01/1900,"(30.2351933, -97.8256607)",5200,5063,2019,NONE,,False,,,,,False,,5817c0aae052e0422be6ca36,NO COMMUNICATION,11/19/2017 05:57:00 AM +0000,TxDOT,OK,06/23/2017 05:00:00 AM +0000,,,30.2351933,-97.8256607,03/25/2020 12:04:00 AM +0000
131, 6TH ST / BOWIE ST,TRAFFIC,TURNED_ON,LOC16-000650,5155488,PRIMARY,9, 6TH ST, BOWIE ST,2019756,,,,AUSTIN FULL PURPOSE,2019755,CENTRAL,,03/03/2005,"(30.2709618, -97.7525253)",500,846,2018,COUNTDOWN,,True,12/19/2019 06:00:00 AM,,6p,,False,,5817c07ee052e0422be6c4fa,ONLINE,02/21/2020 09:25:00 AM +0000,COA,NO DETECTION,,,,30.2709618,-97.7525253,04/27/2020 08:48:00 PM +0000
376, RIVERSIDE DR / ROYAL CREST DR,TRAFFIC,TURNED_ON,LOC16-001845,5159157,PRIMARY,3, RIVERSIDE DR, ROYAL CREST DR,2041425,,,,AUSTIN FULL PURPOSE,2022581,SOUTHWEST,,10/14/1993,"(30.241785, -97.7282867)",1401,1818,2019,COUNTDOWN,APS,False,,,,,False,,5817c089e052e0422be6c6d8,ONLINE,10/11/2017 08:09:00 PM +0000,COA,OK,08/07/2015 05:00:00 AM +0000,,,30.241785,-97.7282867,02/25/2020 09:15:00 AM +0000
508,IH 35 SVRD / WOODWARD ST,TRAFFIC,TURNED_ON,LOC16-002485,5156500,SECONDARY,3,IH 35 SVRD, WOODWARD ST,2023055,,507: IH 35 SVRD / WOODWARD ST,,AUSTIN FULL PURPOSE,2023033,SOUTHEAST,,,"(30.2230225, -97.7471161)",1600,2915,2019,WALK/DONT WALK,,False,,,,,False,"4322, 2228, 2170, 4321",5b5c436797428f168b0e8726,NO COMMUNICATION,11/19/2017 05:57:00 AM +0000,TxDOT,BROKEN,09/11/2017 05:00:00 AM +0000,,,30.2230225,-97.7471161,08/08/2019 01:21:00 PM +0000
136, CESAR CHAVEZ ST / 35 SVRD,TRAFFIC,TURNED_ON,LOC16-000675,5158088,SECONDARY,3, CESAR CHAVEZ ST,IH 35 SVRD,2019198,,135:  CESAR CHAVEZ ST / 35 SVRD,,AUSTIN FULL PURPOSE,2019187,CENTRAL,,,"(30.2609959, -97.7357864)",100,800,2019,COUNTDOWN,,False,,,,,False,,5817c07fe052e0422be6c504,NO COMMUNICATION,11/19/2017 05:57:00 AM +0000,TxDOT,NO DETECTION,,,,30.2609959,-97.7357864,11/02/2019 02:53:00 PM +0000
806, BRODIE LN / BEN GARZA LN,TRAFFIC,TURNED_ON,LOC16-003965,5148259,PRIMARY,8, BRODIE LN, BEN GARZA LN,2041665,,,,AUSTIN FULL PURPOSE,3261520,SOUTHWEST,,08/03/2006,"(30.2198162, -97.8266525)",3501,6300,2018,WALK/DONT WALK,,False,,,,,False,,5817c0ace052e0422be6ca56,ONLINE,11/07/2018 09:25:00 AM +0000,COA,OK,06/23/2017 05:00:00 AM +0000,,,30.2198162,-97.8266525,04/27/2020 09:20:00 PM +0000
4, LAMAR BLVD / NORTH LOOP BLVD,TRAFFIC,TURNED_ON,LOC16-000015,5158745,PRIMARY,"7,9", LAMAR BLVD, NORTH LOOP BLVD,2019848,,,,AUSTIN FULL PURPOSE,2019847,NORTHEAST,,08/02/1951,"(30.3210888, -97.729393)",801,5200,2020,COUNTDOWN,APS,False,,,,,False,,58164b9af9195edb2a5e3a0b,ONLINE,04/10/2019 08:25:00 AM +0000,COA,OK,06/08/2018 05:00:00 AM +0000,,,30.3210888,-97.729393,04/28/2020 06:14:00 PM +0000
348, METRIC BLVD / STONEHOLLOW DR,TRAFFIC,TURNED_ON,LOC16-001705,5161407,PRIMARY,7, METRIC BLVD, STONEHOLLOW DR,2039384,,,,AUSTIN FULL PURPOSE,2006608,NORTHWEST,,02/09/1996,"(30.4005661, -97.7029953)",11818,11901,2020,WALK/DONT WALK,,False,,,,,False,,5b5c435897428f168b0e86b2,ONLINE,12/03/2019 09:25:00 AM +0000,COA,OK,07/09/2019 05:00:00 AM +0000,,,30.4005661,-97.7029953,05/01/2020 02:49:00 PM +0000
247, 12TH ST / SAN JACINTO BLVD,TRAFFIC,TURNED_ON,LOC16-001210,5157642,PRIMARY,1, 12TH ST, SAN JACINTO BLVD,2018429,,,,AUSTIN FULL PURPOSE,2018379,CENTRAL,,05/27/1970,"(30.2732029, -97.7382431)",1100,300,2018,COUNTDOWN,,True,12/19/2019 06:00:00 AM,8p,"2p,6p",,False,,5817c083e052e0422be6c5da,ONLINE,01/28/2020 09:25:00 AM +0000,COA,NO DETECTION,06/16/2017 05:00:00 AM +0000,,,30.2732029,-97.7382431,01/28/2020 03:15:00 PM +0000
107, 35TH ST / JACKSON AVE,TRAFFIC,TURNED_ON,LOC16-000530,5154965,PRIMARY,10, 35TH ST, JACKSON AVE,2020046,,,,AUSTIN FULL PURPOSE,2020047,CENTRAL,,11/03/1975,"(30.3087349, -97.7558899)",3500,1914,2019,UNKNOWN,APS,False,,,,,False,,5b5c435197428f168b0e8682,ONLINE,05/07/2020 08:25:00 AM +0000,TxDOT,BROKEN,06/15/2017 05:00:00 AM +0000,,,30.3087349,-97.7558899,05/07/2020 08:02:00 PM +0000
239, PLEASANT VALLEY RD / ELMONT DR,TRAFFIC,TURNED_ON,LOC16-001175,5160122,PRIMARY,3, PLEASANT VALLEY RD, ELMONT DR,2022668,,,,AUSTIN FULL PURPOSE,2022667,SOUTHWEST,,10/03/1996,"(30.238802, -97.7195511)",2424,1100,2020,WALK/DONT WALK,,False,,,,,False,,5817c083e052e0422be6c5cc,ONLINE,10/11/2017 08:07:00 PM +0000,COA,OK,07/12/2018 05:00:00 AM +0000,,,30.238802,-97.7195511,03/20/2020 05:14:00 PM +0000
641, LAMAR BLVD SVRD / RESEARCH BLVD SVRD,TRAFFIC,TURNED_ON,LOC16-003150,5160514,SECONDARY,"4,7", LAMAR BLVD SVRD, RESEARCH BLVD SVRD,2012663,,639:  LAMAR BLVD SVRD / RESEARCH BLVD SVRD,,AUSTIN FULL PURPOSE,2011318,NORTHEAST,,02/02/1976,"(30.3475475, -97.7131195)",7850,7836,2020,UNKNOWN,,False,,,,,False,"623, 471, 5859, 5225, 5227, 5226, 5071, 3278",5817c098e052e0422be6c8e7,NO COMMUNICATION,11/19/2017 05:57:00 AM +0000,TxDOT,OK,06/19/2017 05:00:00 AM +0000,,,30.3475475,-97.7131195,01/08/2020 08:30:00 AM +0000
365, CESAR CHAVEZ ST / ROBERT T MARTINEZ JR ST,TRAFFIC,TURNED_ON,LOC16-001790,5159945,PRIMARY,3, CESAR CHAVEZ ST, ROBERT T MARTINEZ JR ST,2019453,,,,AUSTIN FULL PURPOSE,2019454,CENTRAL,,10/25/2019,"(30.2557869, -97.7206802)",100,2100,2020,COUNTDOWN,,False,,,,,False,"2053, 4179, 2052, 2034, 2906, 1843, 1842, 1844, 1805, 1807, 2035, 2051",5817c088e052e0422be6c6c2,ONLINE,12/10/2019 09:25:00 AM +0000,COA,NO DETECTION,,,,30.2557869,-97.7206802,02/25/2020 09:15:00 AM +0000
819, MOPAC EXPY SVRD / BARTON SKWY,TRAFFIC,TURNED_ON,LOC16-004030,5151208,SECONDARY,8, MOPAC EXPY SVRD, BARTON SKWY,2041235,,818:  MOPAC EXPY SVRD / BARTON SKWY,,AUSTIN FULL PURPOSE,2021604,SOUTHWEST,,07/29/1993,"(30.2633686, -97.7898788)",2999,1200,2019,UNKNOWN,,False,,,,,False,,5817c0aee052e0422be6ca74,NO COMMUNICATION,11/19/2017 05:57:00 AM +0000,TxDOT,BROKEN,06/23/2019 05:00:00 AM +0000,,,30.2633686,-97.7898788,05/04/2019 07:30:00 AM +0000
207, MENCHACA RD / MONARCH DR,TRAFFIC,TURNED_ON,LOC16-006565,5148631,PRIMARY,5, MENCHACA RD, MONARCH DR,2047217,,,,AUSTIN FULL PURPOSE,2047196,SOUTHWEST,,07/19/2017,"(30.1760006, -97.8225865)",2001,9429,2019,COUNTDOWN,APS,False,,,,,False,"3753, 3754",581d54e918ee7837311989a8,ONLINE,10/22/2017 08:25:00 AM +0000,COA,OK,01/19/2018 06:00:00 AM +0000,,,30.1760006,-97.8225865,02/25/2020 09:15:00 AM +0000
316, 5TH ST / SAN JACINTO BLVD,TRAFFIC,TURNED_ON,LOC16-001545,5157298,PRIMARY,9, 5TH ST, SAN JACINTO BLVD,2018848,,,,AUSTIN FULL PURPOSE,2018849,CENTRAL,,07/03/2017,"(30.2664375, -97.7407303)",500,200,2020,COUNTDOWN,,True,12/19/2019 06:00:00 AM,8p,2p,6p(only on AM peak),False,,5817c086e052e0422be6c660,OFFLINE,05/12/2019 08:25:00 AM +0000,COA,NO DETECTION,,The signal was modified to allow left turn movements on to SB San Jacinto Blvd (10/23/17).,,30.2664375,-97.7407303,02/25/2020 09:15:00 AM +0000
4037,7600 BLK BURNET RD (Northcross Mall),PHB,TURNED_ON,LOC16-005175,,PRIMARY,7, BURNET RD,  ,,Northcross Mall,,,AUSTIN FULL PURPOSE,2011183,NORTHWEST,,07/21/2014,"(30.3542881, -97.7319336)",,7600,2019,COUNTDOWN,APS,False,,,,,False,"829, 5849",5817c0e8e052e0422be6ccf2,ONLINE,03/03/2020 09:25:00 AM +0000,COA,NO DETECTION,,,,30.3542881,-97.7319336,03/09/2020 02:54:00 PM +0000
271, SLAUGHTER LN / UNITED KINGDOM DR,TRAFFIC,TURNED_ON,LOC16-001320,5149696,PRIMARY,5, SLAUGHTER LN, UNITED KINGDOM DR,2047192,,,,AUSTIN FULL PURPOSE,2027778,SOUTHWEST,,03/08/1999,"(30.1739616, -97.8093262)",9001,1000,2020,COUNTDOWN,APS,False,,,,,False,,5817c084e052e0422be6c606,ONLINE,05/15/2019 08:25:00 AM +0000,COA,OK,06/14/2018 05:00:00 AM +0000,,,30.1739616,-97.8093262,03/09/2020 04:19:00 PM +0000
954, 5TH ST / WALSH ST,TRAFFIC,TURNED_ON,LOC16-004660,5154806,PRIMARY,9, 5TH ST, WALSH ST,2021041,,,,AUSTIN FULL PURPOSE,2021042,CENTRAL,,07/25/2012,"(30.2716541, -97.7581711)",500,1200,2020,COUNTDOWN,APS,False,,,,,False,,5817c0cae052e0422be6cbc2,ONLINE,01/01/2020 09:25:00 AM +0000,COA,OK,06/21/2019 05:00:00 AM +0000,,,30.2716541,-97.7581711,04/16/2020 01:58:00 PM +0000
666, MC NEIL RD / HOWARD LN,TRAFFIC,TURNED_ON,LOC16-003290,5158796,PRIMARY,6, MC NEIL RD, HOWARD LN,2038391,,,,AUSTIN LTD,2042568,NORTHWEST,,12/16/2004,"(30.4490528, -97.7255859)",5001,13600,2019,WALK/DONT WALK,,False,,,,,False,,5817c099e052e0422be6c91c,OFFLINE,04/05/2020 08:25:00 AM +0000,Travis County,OK,06/19/2017 05:00:00 AM +0000,"temporary communicating through cell modem due to cabinet knockdown at Mc N.el @ Technology,",,30.4490528,-97.7255859,04/06/2020 06:37:00 PM +0000
563, SLAUGHTER LN / WEST GATE BLVD,TRAFFIC,TURNED_ON,LOC16-002760,5147070,PRIMARY,5, SLAUGHTER LN, WEST GATE BLVD,2026468,,,,AUSTIN FULL PURPOSE,2026227,SOUTHWEST,,06/09/2005,"(30.1792698, -97.841011)",9801,2812,2020,WALK/DONT WALK,,False,,,,,False,,5817c093e052e0422be6c847,ONLINE,10/08/2019 08:25:00 AM +0000,COA,OK,10/17/2014 05:00:00 AM +0000,,,30.1792698,-97.841011,05/07/2020 05:00:00 PM +0000
729,1 BLK S PLEASANT VALLEY RD (KREIG FIELD),TRAFFIC,TURNED_ON,LOC16-003595,,PRIMARY,3, PLEASANT VALLEY RD,  ,,KREIG FIELD,,,AUSTIN FULL PURPOSE,3377275,SOUTHWEST,,12/06/2000,"(30.2460289, -97.7149734)",,1,2020,WALK/DONT WALK,,False,,,,,False,,5817c0a0e052e0422be6c9a5,ONLINE,08/16/2018 08:25:00 AM +0000,COA,OK,10/03/2019 05:00:00 AM +0000,,,30.2460289,-97.7149734,03/20/2020 05:40:00 PM +0000
4005," RUNDBERG LN / TEASDALE TER (Dobie MS, Gus Garcia Rec Center)",PHB,TURNED_ON,LOC16-005015,5163970,PRIMARY,4, RUNDBERG LN, TEASDALE TER,2011103,"Dobie MS, Gus Garcia Rec Center",,,AUSTIN FULL PURPOSE,2011104,NORTHEAST,,08/25/2010,"(30.3539848, -97.6813049)",9400,1100,2017,COUNTDOWN,APS,False,,,,,False,"1141, 4721",5817c0e1e052e0422be6cc97,ONLINE,07/03/2019 08:25:00 AM +0000,COA,NO DETECTION,,,,30.3539848,-97.6813049,10/10/2019 04:47:00 PM +0000
778, CONGRESS AVE / SLAUGHTER LN,TRAFFIC,TURNED_ON,LOC16-003830,5151549,PRIMARY,"5,2", CONGRESS AVE, SLAUGHTER LN,2027890,,,,AUSTIN FULL PURPOSE,2037699,SOUTHWEST,,05/09/2001,"(30.1671066, -97.788559)",126,8516,2019,WALK/DONT WALK,,False,,,,,False,5378,5817c0a8e052e0422be6ca18,ONLINE,05/15/2019 08:25:00 AM +0000,COA,OK,06/23/2017 05:00:00 AM +0000,,,30.1671066,-97.788559,04/27/2020 10:01:00 PM +0000
4022,1500 BLK S PLEASANT VALLEY RD (HEB),PHB,TURNED_ON,LOC16-005100,,PRIMARY,3, PLEASANT VALLEY RD,  ,,HEB,,,AUSTIN FULL PURPOSE,2022755,SOUTHWEST,,04/23/2012,"(30.2357006, -97.7215195)",,1500,2018,COUNTDOWN,APS,False,,,,,False,"5779, 4288",5817c0e4e052e0422be6ccc5,ONLINE,05/13/2017 05:01:00 AM +0000,COA,NO DETECTION,,,,30.2357006,-97.7215195,02/10/2020 09:19:00 PM +0000
535, LAMAR BLVD / YAGER LN,TRAFFIC,TURNED_ON,LOC16-002620,5164083,PRIMARY,7, LAMAR BLVD, YAGER LN,2039383,,,,AUSTIN FULL PURPOSE,2039372,NORTHEAST,,,"(30.4017849, -97.6791687)",501,12250,2020,WALK/DONT WALK,,False,,,,,False,,5817c092e052e0422be6c80e,ONLINE,01/01/2019 09:25:00 AM +0000,COA,BROKEN,02/05/2019 06:00:00 AM +0000,,,30.4017849,-97.6791687,04/27/2020 09:12:00 PM +0000
1045, SOUTHWEST PKWY / MIRADOR DR,TRAFFIC,TURNED_ON,LOC18-012595,,PRIMARY,8, SOUTHWEST PKWY, MIRADOR DR,3194751,,,,AUSTIN FULL PURPOSE,3271610,SOUTHWEST,,05/07/2018,"(30.257049, -97.870759)",5009,7414,2018,COUNTDOWN,APS,False,,,,,False,,5ac69a7c38052262726f3363,OFFLINE,01/23/2020 09:26:00 AM +0000,COA,OK,02/14/2019 06:00:00 AM +0000,Estimated turn-on April 2018,04/05/2018 05:00:00 AM +0000,30.257049,-97.870759,01/22/2020 07:01:00 PM +0000
546, BEN WHITE BLVD SVRD / BANISTER LN,TRAFFIC,TURNED_ON,LOC16-002675,5152350,SECONDARY,5, BEN WHITE BLVD SVRD, BANISTER LN,2026358,,545:  BEN WHITE BLVD SVRD / BANISTER LN,,AUSTIN FULL PURPOSE,2026360,SOUTHWEST,,04/01/1982,"(30.2274132, -97.779686)",4201,1200,2019,COUNTDOWN,,False,,,,,False,,5817c092e052e0422be6c824,NO COMMUNICATION,11/19/2017 05:57:00 AM +0000,TxDOT,UNKNOWN,02/05/2019 06:00:00 AM +0000,,,30.2274132,-97.779686,03/24/2020 11:50:00 PM +0000
685, CAPITAL OF TEXAS HWY SVRD / LAMAR BLVD SVRD,TRAFFIC,TURNED_ON,LOC16-003375,5150751,SECONDARY,5, CAPITAL OF TEXAS HWY SVRD, LAMAR BLVD SVRD,2026595,,684:  BEN WHITE BLVD SVRD / LAMAR BLVD SVRD,,AUSTIN FULL PURPOSE,2026599,SOUTHWEST,,01/01/1900,"(30.2345924, -97.7959976)",4300,4207,2019,NONE,,False,,,,,False,,5817c09ae052e0422be6c941,NO COMMUNICATION,11/19/2017 05:57:00 AM +0000,TxDOT,OK,06/22/2017 05:00:00 AM +0000,,,30.2345924,-97.7959976,03/25/2020 12:00:00 AM +0000
591,IH 35 SVRD / KOENIG LN SVRD,TRAFFIC,TURNED_ON,LOC16-002900,5161170,SECONDARY,4,IH 35 SVRD, KOENIG LN SVRD,2045305,,590: IH 35 SVRD / 290 HWY SVRD (E Koenig LN),,AUSTIN FULL PURPOSE,2012354,NORTHEAST,,02/14/1984,"(30.3224621, -97.7074203)",938,6002,2019,COUNTDOWN,,False,,,,,False,,5817c095e052e0422be6c884,NO COMMUNICATION,11/19/2017 05:57:00 AM +0000,TxDOT,NO DETECTION,,,,30.3224621,-97.7074203,05/16/2019 07:30:00 AM +0000
902, WEST GATE BLVD / WESTERN TRAILS BLVD,TRAFFIC,TURNED_ON,LOC16-004445,5150296,PRIMARY,5, WEST GATE BLVD, WESTERN TRAILS BLVD,2024156,,,,AUSTIN FULL PURPOSE,2024188,SOUTHWEST,,02/09/1994,"(30.2290554, -97.8013229)",2601,4700,2020,COUNTDOWN,APS,False,,,,,False,,5817c0c1e052e0422be6cb4e,ONLINE,11/07/2018 09:25:00 AM +0000,COA,OK,06/26/2017 05:00:00 AM +0000,,,30.2290554,-97.8013229,02/25/2020 09:15:00 AM +0000
403, STASSNEY LN / 1ST ST,TRAFFIC,TURNED_ON,LOC16-001975,5152189,PRIMARY,"3,2", STASSNEY LN, 1ST ST,2024836,,,,AUSTIN FULL PURPOSE,3261229,SOUTHWEST,,11/25/1981,"(30.2084713, -97.7815247)",5501,600,2019,WALK/DONT WALK,,True,02/04/2020 06:00:00 AM,"2p,6p","4p,8p",Delayed permissive left turns during walk interval.,False,"2641, 2623, 4393, 4277, 1678, 5487, 3116, 3100",5817c08ae052e0422be6c70c,ONLINE,12/15/2018 09:25:00 AM +0000,COA,BROKEN,08/15/2019 05:00:00 AM +0000,,,30.2084713,-97.7815247,04/28/2020 10:07:00 PM +0000
