SUMMONS_KEY,SUMMONS_DATE,OFFENSE_DESCRIPTION,LAW_SECTION_NUMBER,LAW_DESCRIPTION,SUMMONS_CATEGORY_TYPE,AGE_GROUP,SEX,RACE,JURISDICTION_CODE,BORO,PRECINCT_OF_OCCUR,X_COORDINATE_CD,Y_COORDINATE_CD,Latitude,Longitude
209424392,02/12/2020,EQUIPMENT,375,VTL,VTL,UNKNOWN,,,0,QUEENS,109,1030091,215841,40.75899955700004,-73.83453151399993
209424388,02/12/2020,OTHER VTL,9999,VTL,VTL,UNKNOWN,,,0,NEW YORK,14,986733,211747,40.74788104700008,-73.99104019099997
209424387,02/12/2020,NO NAME OR ADDRESS DISPLAYED,10-127,Administrative Code,VENDING,UNKNOWN,,,0,NEW YORK,14,986733,211747,40.74788104700008,-73.99104019099997
209424386,02/12/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,7,988082,200814,40.71787216100006,-73.98617781499998
209424385,02/12/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,7,988082,200814,40.71787216100006,-73.98617781499998
209420662,02/12/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,QUEENS,109,1030091,215841,40.75899955700004,-73.83453151399993
209420655,02/12/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,5,986556,201482,40.719706190000075,-73.99168250799994
209420640,02/12/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,10,984935,214998,40.75680454100007,-73.99752892299993
209419162,02/12/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,10,984935,214998,40.75680454100007,-73.99752892299993
209419155,02/12/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,5,986556,201482,40.719706190000075,-73.99168250799994
209419149,02/12/2020,NO TAX STAMP,11-809,Administrative Code,TLC,UNKNOWN,,,0,NEW YORK,10,984935,214998,40.75680454100007,-73.99752892299993
209487202,02/12/2020,TRESPASS,140.05,Penal Law,TRESPASS,45-64,M,BLACK HISPANIC,2,NEW YORK,9,990311,201886,40.720813298000046,-73.97813591099998
209419150,02/12/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,10,984935,214998,40.75680454100007,-73.99752892299993
209419151,02/12/2020,DEFECTIVE BREAKLIGHT,375-40B,VTL,VTL,UNKNOWN,,,0,NEW YORK,10,984935,214998,40.75680454100007,-73.99752892299993
209419164,02/12/2020,NO TAX STAMP,11-809,Administrative Code,TLC,UNKNOWN,,,0,QUEENS,114,1008339,213768,40.75339572000007,-73.91305595799997
209420643,02/12/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,10,984935,214998,40.75680454100007,-73.99752892299993
209420651,02/12/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,QUEENS,109,1030091,215841,40.75899955700004,-73.83453151399993
209420653,02/12/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,5,986556,201482,40.719706190000075,-73.99168250799994
209437267,02/12/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,72,989519,178298,40.656070154000076,-73.981011557
209437271,02/12/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,68,977780,165043,40.61968720500005,-74.02330711399996
209458857,02/12/2020,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,M,BLACK,0,QUEENS,100,1037776,153560,40.58800946200005,-73.80728602299997
209698733,02/12/2020,NON PAYMENT OF FARE (OTHER),1050.4(A),,,25-44,M,BLACK,1,BRONX,40,1004367,234794,40.81111642600007,-73.92732930899997
209521756,02/12/2020,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,25-44,M,WHITE HISPANIC,2,BROOKLYN,90,999661,194848,40.70148431500007,-73.94442116199998
209458409,02/12/2020,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,65+,M,BLACK,0,BROOKLYN,77,994046,186195,40.67774181400005,-73.96468442399998
209452476,02/12/2020,TRESPASS,140.05,Penal Law,TRESPASS,18-24,M,BLACK,0,QUEENS,110,1022047,207922,40.73730196200007,-73.86361198699996
209446289,02/12/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BRONX,45,1032091,241976,40.83072232800004,-73.82712605899997
209498548,02/12/2020,HIGHWAY USE TAX (NYS),1815,Tax Law,VTL,UNKNOWN,,,0,QUEENS,114,1008339,213768,40.75339572000007,-73.91305595799997
209458413,02/12/2020,OPERATION WHILE REGISTRATION OR PRIVILEGE IS SUSPENDED OR REVOKED,512,,,25-44,M,BLACK,0,BRONX,47,1024887,267203,40.89999878700007,-73.85300498299993
209458416,02/12/2020,RECKLESS DRIVING,1212,VTL,VTL,25-44,M,BLACK,0,BROOKLYN,67,1000892,176560,40.65128565400005,-73.94002667599993
209487203,02/12/2020,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,25-44,M,BLACK,2,NEW YORK,9,990294,203412,40.72500181100002,-73.97819586899993
209551771,02/12/2020,UNINSPECTED VEHICLE,306,VTL,VTL,UNKNOWN,,,0,NEW YORK,7,988082,200814,40.71787216100006,-73.98617781499998
209544467,02/12/2020,HIGHWAY USE TAX (NYS),1815,Tax Law,VTL,UNKNOWN,,,0,NEW YORK,7,987641,201042,40.71849814600006,-73.98776857099993
209416254,02/12/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,QUEENS,109,1030091,215841,40.75899955700004,-73.83453151399993
209416257,02/12/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,5,986556,201482,40.719706190000075,-73.99168250799994
209404711,02/12/2020,MOTOR VEHICLE; ENGINE ON/KEY IN IGNITION (THERE IS NO TIME REQUIREMENT),10-111(A),,,25-44,M,WHITE HISPANIC,0,QUEENS,115,1020297,212225,40.749119918000076,-73.869903745
209419096,02/12/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,76,983272,186957,40.679838697000044,-74.00352748899996
209419108,02/12/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,QUEENS,114,1008339,213768,40.75339572000007,-73.91305595799997
209419115,02/12/2020,COMMERCIAL VEHICLE; NAME/ADDRESS NOT DISPLAYED,10-127,Administrative Code,VENDING,UNKNOWN,,,0,NEW YORK,7,988082,200814,40.71787216100006,-73.98617781499998
209419131,02/12/2020,COMMERCIAL VEHICLE; NAME/ADDRESS NOT DISPLAYED,10-127,Administrative Code,VENDING,UNKNOWN,,,0,NEW YORK,10,984935,214998,40.75680454100007,-73.99752892299993
209419139,02/12/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,QUEENS,114,1008339,213768,40.75339572000007,-73.91305595799997
209404712,02/12/2020,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,25-44,M,BLACK,0,BROOKLYN,73,1010006,182989,40.668910020000055,-73.90715692799995
209698734,02/12/2020,NON PAYMENT OF FARE (OTHER),1050.4(A),,,25-44,M,BLACK HISPANIC,1,BRONX,40,1004367,234794,40.81111642600007,-73.92732930899997
209416239,02/12/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,QUEENS,109,1030091,215841,40.75899955700004,-73.83453151399993
209416246,02/12/2020,EQUIPMENT,375,VTL,VTL,UNKNOWN,,,0,NEW YORK,5,986556,201482,40.719706190000075,-73.99168250799994
209419102,02/12/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,76,983272,186957,40.679838697000044,-74.00352748899996
209419135,02/12/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,QUEENS,109,1030091,215841,40.75899955700004,-73.83453151399993
209437243,02/12/2020,"MARIJUANA, UNLAWFUL POSSESSION 1ST DEGREE",221.10,,,18-24,M,BLACK,0,BROOKLYN,63,1006041,169578,40.63211039400005,-73.92149316699994
209446288,02/12/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BRONX,45,1032091,241976,40.83072232800004,-73.82712605899997
209395406,02/12/2020,DISORDERLY CONDUCT,240.20,Penal Law,DISORDERLY CONDUCT,25-44,M,BLACK,0,BROOKLYN,73,1009407,177125,40.65281636200007,-73.90933806199997
209797512,02/12/2020,DISORDERLY CONDUCT,240.20,Penal Law,DISORDERLY CONDUCT,25-44,M,BLACK,0,BRONX,52,1015853,255202,40.86709679500007,-73.88574030899997
209424408,02/12/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,QUEENS,109,1030091,215841,40.75899955700004,-73.83453151399993
209420633,02/12/2020,HIGHWAY USE TAX (NYS),1815,Tax Law,VTL,UNKNOWN,,,0,NEW YORK,10,984935,214998,40.75680454100007,-73.99752892299993
209420632,02/12/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,76,983272,186957,40.679838697000044,-74.00352748899996
209420657,02/12/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,10,984935,214998,40.75680454100007,-73.99752892299993
209424375,02/12/2020,RECKLESS DRIVING,1212,VTL,VTL,25-44,M,BLACK,0,BROOKLYN,77,994957,187194,40.68048278800006,-73.96139845599998
209446274,02/12/2020,ALCOHOLIC BEVERAGE IN PUBLIC,10-125(2B),,,45-64,M,WHITE,0,BROOKLYN,68,977214,166202,40.62286798700006,-74.02534711899995
209431804,02/12/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,QUEENS,114,1008339,213768,40.75339572000007,-73.91305595799997
209419153,02/12/2020,EQUIPMENT,375,VTL,VTL,UNKNOWN,,,0,NEW YORK,10,984935,214998,40.75680454100007,-73.99752892299993
209420641,02/12/2020,NO NAME OR ADDRESS DISPLAYED,10-127,Administrative Code,VENDING,UNKNOWN,,,0,NEW YORK,10,984935,214998,40.75680454100007,-73.99752892299993
209420654,02/12/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,5,986556,201482,40.719706190000075,-73.99168250799994
209431799,02/12/2020,EVICTION; UNLAWFUL (INTERRUPT ESSENTIAL SERVICES),26-521(2),,,45-64,M,BLACK,0,QUEENS,102,1031346,192356,40.69453246300003,-73.83016576999995
209420660,02/12/2020,EQUIPMENT,375,VTL,VTL,UNKNOWN,,,0,NEW YORK,14,987065,211417,40.74697518000005,-73.98984212599999
209424378,02/12/2020,NON PAYMENT OF FARE (OTHER),1050.4(A),,,45-64,M,BLACK HISPANIC,1,BRONX,41,1011695,237703,40.81908109000005,-73.90084522399997
209413648,02/12/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,76,983272,186957,40.679838697000044,-74.00352748899996
209442232,02/12/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,QUEENS,109,1032051,217053,40.762315800000074,-73.82744800199998
209419128,02/12/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,7,988082,200814,40.71787216100006,-73.98617781499998
209449540,02/12/2020,ALCOHOLIC BEVERAGE IN PUBLIC,10-125(2B),,,25-44,M,BLACK,0,STATEN ISLAND,120,951610,171560,40.63751722000006,-74.11760587299993
209424394,02/12/2020,NO TAX STAMP,11-809,Administrative Code,TLC,UNKNOWN,,,0,QUEENS,109,1030091,215841,40.75899955700004,-73.83453151399993
209419099,02/12/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,76,983272,186957,40.679838697000044,-74.00352748899996
209442231,02/12/2020,ALCOHOLIC BEVERAGE IN PUBLIC,10-125(2B),,,45-64,M,WHITE,1,BRONX,43,1020984,242288,40.83163185600006,-73.86725987499993
209437261,02/12/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,72,989519,178298,40.656070154000076,-73.981011557
209437231,02/12/2020,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,25-44,M,WHITE,0,STATEN ISLAND,121,940171,162651,40.61301437700007,-74.15876321199994
210101259,02/12/2020,"ENGAGES IN FIGHTING, OR VIOLENT, TUMULTUOUS OR THREATENING BEHAVIOR",240.20(1),,,25-44,M,BLACK,0,BROOKLYN,67,1003821,173650,40.643292346000074,-73.92947953499998
209442227,02/12/2020,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,25-44,M,BLACK HISPANIC,2,BRONX,43,1020891,236726,40.816366145000075,-73.86762631099998
209424406,02/12/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,5,986556,201482,40.719706190000075,-73.99168250799994
209446277,02/12/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,QUEENS,109,1032051,217053,40.762315800000074,-73.82744800199998
209427746,02/12/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,7,988082,200814,40.71787216100006,-73.98617781499998
209416241,02/12/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,QUEENS,109,1030091,215841,40.75899955700004,-73.83453151399993
209419107,02/12/2020,OTHER TRAFFIC REG,9999,ABC,OTHER ABC,UNKNOWN,,,0,QUEENS,114,1008339,213768,40.75339572000007,-73.91305595799997
209446279,02/12/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BRONX,45,1032091,241976,40.83072232800004,-73.82712605899997
209427743,02/12/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,7,988082,200814,40.71787216100006,-73.98617781499998
209427740,02/12/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,QUEENS,114,1008339,213768,40.75339572000007,-73.91305595799997
209424396,02/12/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,QUEENS,109,1030091,215841,40.75899955700004,-73.83453151399993
209420663,02/12/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,QUEENS,109,1030091,215841,40.75899955700004,-73.83453151399993
209420650,02/12/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,QUEENS,109,1030091,215841,40.75899955700004,-73.83453151399993
209416251,02/12/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,5,986556,201482,40.719706190000075,-73.99168250799994
209419095,02/12/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,76,983272,186957,40.679838697000044,-74.00352748899996
209416231,02/12/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,76,983009,187381,40.68100244800007,-74.00447577799997
209413652,02/12/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,76,983272,186957,40.679838697000044,-74.00352748899996
209437265,02/12/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,72,989519,178298,40.656070154000076,-73.981011557
209420642,02/12/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,10,984935,214998,40.75680454100007,-73.99752892299993
209419126,02/12/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,7,988082,200814,40.71787216100006,-73.98617781499998
209446281,02/12/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BRONX,45,1032091,241976,40.83072232800004,-73.82712605899997
209413650,02/12/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,76,983272,186957,40.679838697000044,-74.00352748899996
209419154,02/12/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,5,986556,201482,40.719706190000075,-73.99168250799994
209419110,02/12/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,QUEENS,114,1008339,213768,40.75339572000007,-73.91305595799997
209337343,02/11/2020,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,M,WHITE,0,STATEN ISLAND,120,962505,171812,40.638242355000045,-74.078351189
209385006,02/11/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BRONX,45,1032091,241976,40.83072232800004,-73.82712605899997
209381567,02/11/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,71,995028,180206,40.66130220400004,-73.96115364399996
209376749,02/11/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,71,995028,180206,40.66130220400004,-73.96115364399996
209346993,02/11/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,QUEENS,115,1015107,214443,40.75522739500008,-73.88862484299993
209458410,02/11/2020,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,65+,M,BLACK,0,BROOKLYN,75,1016177,180128,40.66103711300008,-73.88492544799993
209473418,02/11/2020,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,F,BLACK,0,BRONX,43,1020518,242653,40.83263560100005,-73.86894183199998
209431803,02/11/2020,FOR GAMBLING,240.35(2),,,45-64,F,ASIAN / PACIFIC ISLANDER,0,BROOKLYN,66,982879,171794,40.638219538000044,-74.00494131099998
209353467,02/11/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,QUEENS,115,1015107,214443,40.75522739500008,-73.88862484299993
209334417,02/11/2020,LITTERING,16-118,Administrative Code,LITTERING,18-24,M,BLACK HISPANIC,1,BRONX,41,1014468,238156,40.82031539600007,-73.89082460299994
209343657,02/11/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,76,983272,186957,40.679838697000044,-74.00352748899996
209343655,02/11/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,76,983272,186957,40.679838697000044,-74.00352748899996
209343658,02/11/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,76,983272,186957,40.679838697000044,-74.00352748899996
209385016,02/11/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,78,991487,186724,40.67919626100007,-73.97390968799994
209350166,02/11/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,45-64,M,UNKNOWN,0,NEW YORK,14,988518,214044,40.754185051000036,-73.984596588
209350153,02/11/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,14,987278,215517,40.758228573000046,-73.98907156499997
209357580,02/11/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,NEW YORK,14,986733,211747,40.74788104700008,-73.99104019099997
209346996,02/11/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,45-64,M,UNKNOWN,0,NEW YORK,14,988518,214044,40.754185051000036,-73.984596588
209350182,02/11/2020,OTHER ADMIN CODE,9999,Administrative Code,OTHER ADMIN CODE,UNKNOWN,,,0,BROOKLYN,70,996973,172083,40.63900375100008,-73.95415848399993
209353470,02/11/2020,OTHER TAX LAW,9999,ABC,OTHER ABC,UNKNOWN,,,0,NEW YORK,14,987220,212676,40.75043076800005,-73.98928217599996
209353482,02/11/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,78,990784,187992,40.68267718100003,-73.97644300399996
209381550,02/11/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,71,995028,180206,40.66130220400004,-73.96115364399996
209376752,02/11/2020,UNINSPECTED VEHICLE,306,VTL,VTL,UNKNOWN,,,0,BROOKLYN,71,995028,180206,40.66130220400004,-73.96115364399996
209395612,02/11/2020,SPITTING,181.03,Health Code,SPITTING,18-24,M,BLACK,0,BRONX,47,1022669,262374,40.88675466400008,-73.86105586199994
209388875,02/11/2020,MOTOR VEHICLE; ENGINE ON/KEY IN IGNITION (THERE IS NO TIME REQUIREMENT),10-111(A),,,45-64,M,WHITE HISPANIC,0,QUEENS,102,1035100,191667,40.692620549000026,-73.81663348799998
209452483,02/11/2020,NO NAME OR ADDRESS DISPLAYED,10-127,Administrative Code,VENDING,UNKNOWN,,,0,QUEENS,109,1029728,217403,40.763288713000065,-73.83583124699999
209346980,02/11/2020,TRESPASS,140.05,Penal Law,TRESPASS,25-44,M,BLACK,0,NEW YORK,30,999666,239429,40.82384765300003,-73.94430089899998
209442226,02/11/2020,FOR GAMBLING,240.35(2),,,25-44,F,ASIAN / PACIFIC ISLANDER,0,BROOKLYN,66,982879,171794,40.638219538000044,-74.00494131099998
209437255,02/11/2020,FOR GAMBLING,240.35(2),,,25-44,F,ASIAN / PACIFIC ISLANDER,0,BROOKLYN,66,982879,171794,40.638219538000044,-74.00494131099998
209437252,02/11/2020,FOR GAMBLING,240.35(2),,,25-44,M,ASIAN / PACIFIC ISLANDER,0,BROOKLYN,66,982879,171794,40.638219538000044,-74.00494131099998
209424373,02/11/2020,FOR GAMBLING,240.35(2),,,45-64,F,ASIAN / PACIFIC ISLANDER,0,BROOKLYN,66,982879,171794,40.638219538000044,-74.00494131099998
209404204,02/11/2020,NON PAYMENT OF FARE (OTHER),1050.4(A),,,25-44,M,WHITE,1,NEW YORK,14,987078,215157,40.757240531000036,-73.98979363699993
209394766,02/11/2020,CONGREGATES WITH OTHER PERSONS IN PUBLIC AND REFUSES TO DISPERSE BY LAWFUL POLIC,240.20(6),,,25-44,M,ASIAN / PACIFIC ISLANDER,0,NEW YORK,7,986556,199571,40.71446095200002,-73.99168316199997
209388874,02/11/2020,REVOKED REGISTRATION,510-7,VTL,VTL,25-44,M,BLACK,0,BROOKLYN,75,1015748,186811,40.67938197800004,-73.88644048499998
209361956,02/11/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,QUEENS,115,1015107,214443,40.75522739500008,-73.88862484299993
209388873,02/11/2020,"ENGAGES IN FIGHTING, OR VIOLENT, TUMULTUOUS OR THREATENING BEHAVIOR",240.20(1),,,18-24,M,ASIAN / PACIFIC ISLANDER,0,NEW YORK,18,988459,216203,40.76011098500004,-73.98480818999997
209376754,02/11/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,71,995028,180206,40.66130220400004,-73.96115364399996
209376748,02/11/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,71,995028,180206,40.66130220400004,-73.96115364399996
209376743,02/11/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,71,995028,180206,40.66130220400004,-73.96115364399996
209376736,02/11/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,68,977780,165043,40.61968720500005,-74.02330711399996
209366679,02/11/2020,DISORDERLY CONDUCT,240.20,Penal Law,DISORDERLY CONDUCT,25-44,M,BLACK,0,BRONX,52,1017440,256046,40.86940749200004,-73.87999831299999
209381536,02/11/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BRONX,45,1032091,241976,40.83072232800004,-73.82712605899997
209376738,02/11/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,71,995028,180206,40.66130220400004,-73.96115364399996
209381570,02/11/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,QUEENS,109,1029163,218465,40.76620651300004,-73.83786372899993
209357577,02/11/2020,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,QUEENS,115,1015107,214443,40.75522739500008,-73.88862484299993
209424371,02/11/2020,FOR GAMBLING,240.35(2),,,25-44,M,ASIAN / PACIFIC ISLANDER,0,BROOKLYN,66,982879,171794,40.638219538000044,-74.00494131099998
