Case Number,Case Open Date,Case Close Date,Case Year,Case Sub-Type,Address Zip Code
20171052,01/17/2017,07/17/2017,2017,Residential Muti Tenant Dwelling,20902
20440,06/03/2008,07/11/2008,2008,Industrial/commercial  construction/repair/demolit,20910
4861,08/30/1995,09/19/1995,1995,Residential   El  Amplification Equip,
20192212,08/05/2019,08/23/2019,2019,Residential   El  Amplification Equip,20905
4078,02/21/1995,12/13/1995,1995,Industrial/commercial   Equipment Noise,20855
24799,05/04/2011,08/26/2011,2011,Waiver Request,
20152321,10/14/2015,10/15/2015,2015,Industrial/commercial   Equipment Noise,20910
20131023,08/08/2013,12/09/2013,2013,Waiver Request,20852
22253,08/19/2009,09/04/2009,2009,Residential   Construction/repair/demolition,20902
19071,05/22/2007,08/03/2007,2007,Residential   El  Amplification Equip,20874
20131068,08/23/2013,09/04/2013,2013,Residential House/yard,20906
20192414,09/20/2019,11/18/2019,2019,Waiver Request,20904
15077,08/02/2004,08/13/2004,2004,Residential   Construction/repair/demolition,20832
10323,08/11/1998,11/24/1998,1998,Residential   Construction/repair/demolition,20850
20131285,10/22/2013,11/20/2013,2013,Residential   Construction/repair/demolition,20816
1991911286,05/09/1991,06/26/1991,1991,Residential Muti Tenant Dwelling,
20192756,12/02/2019,04/23/2020,2019,Waiver Request,20910
23741,08/23/2010,09/14/2010,2010,Industrial/commercial   Electrical Amp Equip,20910
8284,04/09/1999,04/11/2000,1999,Industrial/commercial  construction/repair/demolit,20818
2013771,06/21/2013,09/04/2013,2013,Industrial/commercial   Equipment Noise,20815
20201639,04/21/2020,05/08/2020,2020,Industrial/commercial  construction/repair/demolit,20910
20182315,09/24/2018,11/13/2018,2018,Waiver Request,20879
5423,03/05/1996,04/23/1996,1996,Residential   El  Amplification Equip,20850
22737,12/07/2009,12/14/2009,2009,Industrial/commercial  construction/repair/demolit,20910
20192417,09/23/2019,09/30/2019,2019,Industrial/commercial  construction/repair/demolit,20910
20161169,02/25/2016,07/25/2016,2016,Waiver Request,20874
6000,06/26/1996,07/31/1996,1996,Residential   Mechanical,
20192384,09/16/2019,01/21/2020,2019,Residential House/yard,20815
2014134,01/13/2014,01/22/2014,2014,Residential   Mechanical,20852
19256,07/05/2007,04/07/2008,2007,Residential   El  Amplification Equip,20832
1990900548,01/08/1990,02/05/1990,1990,Noise Industrial/commercial   Leaf Blower Noise,
26580,06/25/2012,07/09/2012,2012,Residential Muti Tenant Dwelling,20852
18853,04/05/2007,04/25/2007,2007,Industrial/commercial   Equipment Noise,20906
20152098,08/25/2015,08/31/2015,2015,Industrial/commercial   Refuse Noise Collection,20854
20201175,02/07/2020,03/02/2020,2020,Residential   El  Amplification Equip,20841
19387,08/10/2007,11/26/2007,2007,Residential House/yard,
20161391,04/21/2016,09/07/2016,2016,Waiver Request,20850
2222,07/06/2001,08/24/2004,2001,Industrial/commercial   Equipment Noise,20832
18994,05/09/2007,05/18/2007,2007,Industrial/commercial   Equipment Noise,20852
20181090,01/29/2018,02/02/2018,2018,Industrial/commercial  construction/repair/demolit,20910
16309,05/17/2005,07/11/2005,2005,Industrial/commercial  construction/repair/demolit,20871
8422,01/22/1999,02/18/1999,1999,Residential   El  Amplification Equip,20874
2014638,05/07/2014,05/19/2014,2014,Industrial/commercial  construction/repair/demolit,20910
1617,06/14/2001,11/05/2001,2001,Industrial/commercial   Refuse Noise Collection,20816
1436,04/05/2001,06/01/2001,2001,Industrial/commercial  construction/repair/demolit,20895
7607,07/25/1997,08/01/1997,1997,Residential House/yard,20872
4640,08/09/1995,09/13/1995,1995,Industrial/commercial   Equipment Noise,
2013291,03/14/2013,04/26/2013,2013,Industrial/commercial  construction/repair/demolit,20814
20131423,11/26/2013,12/16/2013,2013,Residential   Motor Vehicle Noise,20874
2013396,04/16/2013,06/18/2013,2013,Residential   El  Amplification Equip,20817
15948,02/22/2005,03/14/2005,2005,Industrial/commercial   Equipment Noise,20906
20181051,01/19/2018,04/12/2018,2018,Waiver Request,20850
20161858,06/27/2016,09/29/2016,2016,Waiver Request,20874
21779,05/26/2009,09/08/2009,2009,Waiver Request,20850
11291,04/08/2002,04/15/2002,2002,Industrial/commercial  construction/repair/demolit,20817
25351,08/19/2011,08/29/2011,2011,Residential   El  Amplification Equip,20866
27018,09/17/2012,10/08/2012,2012,Residential   Construction/repair/demolition,20814
20182531,11/19/2018,12/12/2018,2018,Noise Industrial/commercial   Leaf Blower Noise,20815
16981,11/29/2005,11/29/2005,2005,Industrial/commercial   Electrical Amp Equip,
13678,10/28/2003,04/14/2004,2003,Industrial/commercial  construction/repair/demolit,20818
20161572,06/03/2016,07/07/2016,2016,Residential   El  Amplification Equip,20904
4542,06/08/1995,07/05/1995,1995,Residential House/yard,20902
20152120,08/31/2015,09/09/2015,2015,Industrial/commercial   Refuse Noise Collection,20854
1991920029,07/05/1991,09/03/1991,1991,Noise Industrial/commercial   Leaf Blower Noise,
20162386,10/20/2016,11/07/2016,2016,Residential Muti Tenant Dwelling,
1245,11/20/2000,12/21/2000,2000,Residential   Motor Vehicle Noise,20872
20171058,01/19/2017,06/07/2017,2017,Industrial/commercial   heat Pump/ac Noise,20912
20161074,01/21/2016,05/13/2016,2016,Waiver Request,20852
9984,05/29/1998,06/26/1998,1998,Residential   El  Amplification Equip,20850
20191923,06/07/2019,07/09/2019,2019,Residential Muti Tenant Dwelling,20852
10153,07/13/1998,07/14/1998,1998,Industrial/commercial   Equipment Noise,20814
23739,08/20/2010,01/14/2011,2010,Residential   Mechanical,20852
20192242,08/12/2019,09/09/2019,2019,Industrial/commercial  construction/repair/demolit,20906
20192428,09/23/2019,01/27/2020,2019,Waiver Request,20852
2014352,03/17/2014,03/18/2014,2014,Residential   Mechanical,20818
5382,11/21/1995,02/22/1996,1995,Residential   Mechanical,
20162402,10/27/2016,10/27/2016,2016,Residential Muti Tenant Dwelling,20852
2476,08/28/2001,08/30/2001,2001,Residential   Mechanical,20878
6362,09/25/1996,11/30/1996,1996,Industrial/commercial  construction/repair/demolit,20854
1990901051,05/18/1990,06/11/1990,1990,Noise Industrial/commercial   Leaf Blower Noise,
2013470,05/02/2013,08/23/2013,2013,Industrial/commercial   Electrical Amp Equip,20910
21482,03/20/2009,09/30/2010,2009,Residential   Motor Vehicle Noise,20832
20181560,04/16/2018,05/23/2018,2018,Industrial/commercial   Electrical Amp Equip,20874
19376,08/09/2007,12/17/2007,2007,Industrial/commercial   Equipment Noise,20832
19304,07/18/2007,08/16/2007,2007,Residential   Construction/repair/demolition,20901
24301,01/20/2011,02/28/2011,2011,Industrial/commercial   Equipment Noise,20814
20141080,08/01/2014,08/21/2014,2014,Industrial/commercial  construction/repair/demolit,20814
5876,05/24/1996,01/14/1997,1996,Industrial/commercial  construction/repair/demolit,
317,04/03/2000,04/10/2000,2000,Industrial/commercial  construction/repair/demolit,20814
20775,08/28/2008,12/26/2008,2008,Waiver Request,20850
9942,06/25/1998,07/07/1998,1998,Residential   Mechanical,20852
20192018,06/28/2019,10/28/2019,2019,Residential Muti Tenant Dwelling,20878
22565,10/26/2009,12/07/2009,2009,Residential   Motor Vehicle Noise,20871
1991920053,07/12/1991,07/24/1991,1991,Noise Industrial/commercial   Leaf Blower Noise,
20172161,08/28/2017,09/20/2017,2017,Residential   El  Amplification Equip,20906
20171615,05/25/2017,07/11/2017,2017,Industrial/commercial   Electrical Amp Equip,20910
20181764,05/15/2018,09/10/2018,2018,Waiver Request,20814
4683,07/14/1995,07/25/1995,1995,Residential House/yard,20839
4881,08/08/1995,09/11/1995,1995,Residential   El  Amplification Equip,
19685,11/02/2007,11/19/2007,2007,Industrial/commercial   Refuse Noise Collection,20816
17603,04/28/2006,05/22/2006,2006,Residential   Construction/repair/demolition,20878
20201350,03/16/2020,,2020,Waiver Request,20814
1990900732,03/05/1990,03/21/1990,1990,Noise Industrial/commercial   Leaf Blower Noise,
21305,02/09/2009,04/06/2009,2009,Industrial/commercial   Equipment Noise,20902
15094,08/04/2004,12/07/2004,2004,Industrial/commercial   Equipment Noise,20912
22298,08/28/2009,11/09/2009,2009,Industrial/commercial  construction/repair/demolit,20910
20141274,09/29/2014,01/15/2015,2014,Residential   Construction/repair/demolition,20902
20152239,09/22/2015,10/14/2015,2015,Residential   Construction/repair/demolition,20814
23937,10/12/2010,10/21/2010,2010,Residential   Construction/repair/demolition,20817
10144,07/08/1998,03/15/2005,1998,Industrial/commercial  construction/repair/demolit,20891
20192347,09/10/2019,09/23/2019,2019,Noise Industrial/commercial   Leaf Blower Noise,20816
20141551,12/02/2014,11/19/2015,2014,Residential Muti Tenant Dwelling,20855
27403,12/11/2012,04/23/2013,2012,Waiver Request,20850
12821,05/14/2003,07/30/2003,2003,Industrial/commercial   Equipment Noise,20814
8519,02/12/1999,02/19/1999,1999,Industrial/commercial  construction/repair/demolit,20815
20616,07/16/2008,08/04/2008,2008,Residential   El  Amplification Equip,20854
18748,03/14/2007,04/16/2007,2007,Industrial/commercial  construction/repair/demolit,20814
20191176,02/21/2019,03/12/2019,2019,Industrial/commercial  construction/repair/demolit,20910
8901,08/04/1999,12/10/1999,1999,Residential House/yard,20832
1321,12/13/2000,12/28/2000,2000,Industrial/commercial  construction/repair/demolit,20910
1020,09/28/2000,12/14/2000,2000,Industrial/commercial   Equipment Noise,20910
20141385,10/27/2014,11/12/2014,2014,Residential   El  Amplification Equip,20906
20192818,12/18/2019,02/03/2020,2019,Waiver Request,20910
20152322,10/14/2015,10/16/2015,2015,Industrial/commercial  construction/repair/demolit,20814
20152347,10/21/2015,12/04/2015,2015,Industrial/commercial   Electrical Amp Equip,20707
6769,01/27/1997,02/21/1997,1997,Residential House/yard,
1885,05/03/2001,06/04/2001,2001,Industrial/commercial   Equipment Noise,20910
20201724,05/05/2020,,2020,Industrial/commercial  construction/repair/demolit,20910
20191117,02/04/2019,02/19/2019,2019,Residential   Construction/repair/demolition,20814
9200,11/02/1999,07/11/2000,1999,Industrial/commercial   Equipment Noise,20814
24114,11/19/2010,12/06/2010,2010,Industrial/commercial  construction/repair/demolit,20814
20162556,12/05/2016,05/09/2017,2016,Residential   Mechanical,20814
12169,12/23/2002,12/17/2004,2002,Industrial/commercial   Equipment Noise,20854
2014447,04/04/2014,05/20/2014,2014,Industrial/commercial   Electrical Amp Equip,20901
20841,09/19/2008,12/05/2008,2008,Industrial/commercial   heat Pump/ac Noise,20910
10357,08/21/1998,09/21/1998,1998,Industrial/commercial  construction/repair/demolit,20853
24310,01/21/2011,03/08/2011,2011,Residential   El  Amplification Equip,20853
2013483,05/06/2013,06/07/2013,2013,Residential   El  Amplification Equip,20853
23051,03/18/2010,03/24/2010,2010,Industrial/commercial  construction/repair/demolit,20832
16983,11/30/2005,04/04/2006,2005,Residential   El  Amplification Equip,20866
20151714,05/27/2015,06/02/2015,2015,Residential   Construction/repair/demolition,20817
6937,03/14/1997,08/12/1997,1997,Residential House/yard,20877
16371,06/07/2005,07/06/2005,2005,Industrial/commercial   Electrical Amp Equip,20904
4013,01/23/1995,03/07/1995,1995,Industrial/commercial   Electrical Amp Equip,
20172015,07/18/2017,08/07/2017,2017,Residential House/yard,20814
23625,07/28/2010,09/07/2010,2010,Residential   Mechanical,20895
7367,06/04/1997,07/14/1997,1997,Industrial/commercial  construction/repair/demolit,20876
23090,03/25/2010,04/05/2010,2010,Industrial/commercial   Equipment Noise,20817
2099,06/01/2001,03/21/2002,2001,Industrial/commercial   Equipment Noise,20902
1990910160,08/14/1990,08/24/1990,1990,Noise Industrial/commercial   Leaf Blower Noise,20850
18291,10/23/2006,12/26/2006,2006,Industrial/commercial   Equipment Noise,20817
2179,06/22/2001,10/19/2001,2001,Industrial/commercial   heat Pump/ac Noise,20815
20191454,04/04/2019,04/18/2019,2019,Residential   Motor Vehicle Noise,20874
2014774,05/21/2014,05/29/2014,2014,Residential   El  Amplification Equip,20878
20828,09/17/2008,09/30/2008,2008,Industrial/commercial  construction/repair/demolit,20896
5716,04/24/1996,05/31/1996,1996,Industrial/commercial   Equipment Noise,
20191246,03/07/2019,03/14/2019,2019,Noise Industrial/commercial   Leaf Blower Noise,20837
20152324,10/15/2015,10/15/2015,2015,Residential   El  Amplification Equip,20906
19339,07/27/2007,10/29/2007,2007,Industrial/commercial   Refuse Noise Collection,20852
20131374,11/12/2013,11/25/2013,2013,Residential   Construction/repair/demolition,20910
10485,09/25/1998,10/15/1998,1998,Residential   Construction/repair/demolition,20876
20182656,12/18/2018,02/08/2019,2018,Residential Muti Tenant Dwelling,20815
1991911281,05/09/1991,06/19/1991,1991,Residential Muti Tenant Dwelling,
1816,02/02/2001,07/17/2001,2001,Industrial/commercial   Equipment Noise,20878
16402,06/14/2005,06/14/2005,2005,Information Request,
21560,04/08/2009,05/14/2009,2009,Residential   El  Amplification Equip,20852
27017,09/14/2012,12/03/2012,2012,Residential   Motor Vehicle Noise,20850
20171011,01/04/2017,10/12/2017,2017,Industrial/commercial   Electrical Amp Equip,20814
24465,03/07/2011,05/17/2011,2011,Residential Muti Tenant Dwelling,20866
4872,09/05/1995,10/02/1995,1995,Residential House/yard,20817
20151837,06/24/2015,09/14/2015,2015,Waiver Request,20850
20141326,10/09/2014,10/29/2014,2014,Industrial/commercial   Equipment Noise,20814
20192520,10/09/2019,10/24/2019,2019,Industrial/commercial   Equipment Noise,20874
20192177,07/29/2019,08/14/2019,2019,Industrial/commercial   Refuse Noise Collection,20854
2450,08/23/2001,10/25/2001,2001,Industrial/commercial   Equipment Noise,20815
25782,12/09/2011,01/11/2012,2011,Industrial/commercial   Equipment Noise,20814
20162330,10/10/2016,11/04/2016,2016,Residential   El  Amplification Equip,20906
20152014,08/03/2015,08/19/2015,2015,Residential Muti Tenant Dwelling,20876
20201257,02/28/2020,03/13/2020,2020,Residential   Construction/repair/demolition,20904
1989900189,08/23/1989,09/11/1989,1989,Noise Industrial/commercial   Leaf Blower Noise,
9884,05/08/1998,05/14/1998,1998,Residential House/yard,20879
20191133,02/08/2019,05/06/2019,2019,Industrial/commercial   Electrical Amp Equip,20910
19198,06/18/2007,07/05/2007,2007,Residential   El  Amplification Equip,20906
1991920205,08/14/1991,09/04/1991,1991,Noise Industrial/commercial   Leaf Blower Noise,20832
20141371,10/20/2014,12/02/2014,2014,Industrial/commercial   Electrical Amp Equip,20882
20172176,08/31/2017,09/06/2017,2017,Industrial/commercial  construction/repair/demolit,20815
5978,06/20/1996,08/13/1996,1996,Residential   Motor Vehicle Noise,
19852,01/02/2008,01/18/2008,2008,Residential   El  Amplification Equip,20906
1991911237,05/04/1991,05/14/1991,1991,Noise Industrial/commercial   Leaf Blower Noise,
2676,11/28/2001,12/17/2001,2001,Residential   El  Amplification Equip,20910
20141235,09/19/2014,10/14/2014,2014,Industrial/commercial   Electrical Amp Equip,20814
24284,01/14/2011,03/23/2011,2011,Industrial/commercial   Equipment Noise,20814
20172414,10/26/2017,11/16/2017,2017,Industrial/commercial   Refuse Noise Collection,20902
20181383,03/28/2018,05/04/2018,2018,Residential Muti Tenant Dwelling,20850
8898,08/04/1999,08/24/1999,1999,Industrial/commercial  construction/repair/demolit,20902
20141558,12/04/2014,02/03/2015,2014,Residential   Mechanical,20854
16251,05/02/2005,08/29/2005,2005,Industrial/commercial  construction/repair/demolit,20815
6630,12/16/1996,02/06/1997,1996,Residential   Construction/repair/demolition,20832
20162126,08/22/2016,09/22/2016,2016,Residential   Mechanical,20837
10578,10/21/1998,11/19/1998,1998,Industrial/commercial   Equipment Noise,20850
5278,01/05/1996,02/14/1996,1996,Industrial/commercial  construction/repair/demolit,
980,09/20/2000,11/15/2000,2000,Industrial/commercial   Electrical Amp Equip,20814
6817,02/07/1997,03/03/1997,1997,Industrial/commercial  construction/repair/demolit,
22742,12/10/2009,03/15/2010,2009,Residential   Mechanical,20852
14535,04/26/2004,12/27/2004,2004,Industrial/commercial   Equipment Noise,20814
19197,06/18/2007,07/16/2007,2007,Industrial/commercial  construction/repair/demolit,20906
20171750,06/12/2017,06/20/2017,2017,Industrial/commercial   Electrical Amp Equip,20902
20172481,11/14/2017,12/21/2017,2017,Industrial/commercial   Refuse Noise Collection,20814
6008,06/28/1996,08/13/1996,1996,Industrial/commercial   Electrical Amp Equip,
20172595,12/12/2017,01/26/2018,2017,Residential Muti Tenant Dwelling,20874
10167,07/13/1998,07/31/1998,1998,Residential   El  Amplification Equip,20906
16361,06/02/2005,06/10/2005,2005,Residential   Mechanical,20886
13188,07/23/2003,06/25/2004,2003,Residential   El  Amplification Equip,20854
16430,06/20/2005,07/14/2005,2005,Residential   Mechanical,20854
9964,05/26/1998,06/03/1999,1998,Industrial/commercial   Equipment Noise,20879
26929,08/24/2012,09/18/2012,2012,Industrial/commercial   Electrical Amp Equip,20815
15436,10/20/2004,10/20/2004,2004,Industrial/commercial   Equipment Noise,20877
20192141,07/22/2019,10/08/2019,2019,Waiver Request,20910
23027,03/12/2010,04/01/2010,2010,Residential   Construction/repair/demolition,
15946,02/22/2005,08/31/2005,2005,Industrial/commercial   Equipment Noise,20910
20201447,03/30/2020,04/21/2020,2020,Residential   El  Amplification Equip,20902
10154,07/13/1998,08/11/1998,1998,Industrial/commercial  construction/repair/demolit,20814
22106,07/29/2009,10/16/2009,2009,Industrial/commercial  construction/repair/demolit,20901
20201396,03/20/2020,04/29/2020,2020,Waiver Request,20814
2013452,04/29/2013,05/28/2013,2013,Industrial/commercial   Electrical Amp Equip,20910
20182413,10/17/2018,10/17/2018,2018,Industrial/commercial  construction/repair/demolit,20910
9385,01/12/1998,02/02/1998,1998,Industrial/commercial  construction/repair/demolit,20815
26609,07/05/2012,07/09/2012,2012,Residential   Mechanical,20910
23197,04/13/2010,10/13/2010,2010,Industrial/commercial   Equipment Noise,20852
20152472,11/30/2015,03/16/2016,2015,Waiver Request,20850
1991920224,08/14/1991,09/17/1991,1991,Noise Industrial/commercial   Leaf Blower Noise,
20162137,08/23/2016,12/28/2016,2016,Industrial/commercial   Electrical Amp Equip,20855
20171068,01/23/2017,04/10/2017,2017,Residential   Mechanical,20816
24389,02/15/2011,04/06/2011,2011,Residential Muti Tenant Dwelling,20852
13013,05/27/2003,05/27/2003,2003,Industrial/commercial  construction/repair/demolit,
