Salmon Recovery Region,Federal Status,Stock Numbers,Waterbody Name,Species,Run Type,Migration Year,Occupied River Miles,Abundance,Density,Comments,Local Biologist Name,Last Update
Snake River,Threatened,6875,Asotin Creek,Steelhead,Summer,2006,43.40,36568,843,a very low percentage of our emigrants at the smolt trap are �true smolts�,Ethan Crawford,02/03/2016 11:31:22 AM
Snake River,Threatened,6875,Asotin Creek,Steelhead,Summer,2007,43.40,50375,1161,a very low percentage of our emigrants at the smolt trap are �true smolts�,Ethan Crawford,02/03/2016 11:31:29 AM
Snake River,Threatened,6875,Asotin Creek,Steelhead,Summer,2008,43.40,36766,847,Single Partial Capture Trap a very low percentage of our emigrants at the smolt trap are �true smolts�,Ethan Crawford,02/03/2016 11:31:38 AM
Snake River,Threatened,6875,Asotin Creek,Steelhead,Summer,2009,43.40,25466,587,Truncated season because of flows. a very low percentage of our emigrants at the smolt trap are �true smolts�,Ethan Crawford,02/03/2016 11:31:47 AM
Snake River,Threatened,6875,Asotin Creek,Steelhead,Summer,2010,43.40,23261,536,a very low percentage of our emigrants at the smolt trap are �true smolts�,Ethan Crawford,02/03/2016 11:31:54 AM
Snake River,Threatened,6875,Asotin Creek,Steelhead,Summer,2011,43.40,40866,942,Too few fish for efficiency trials. a very low percentage of our emigrants at the smolt trap are �true smolts�,Ethan Crawford,02/03/2016 11:32:02 AM
Snake River,Threatened,6875,Asotin Creek,Steelhead,Summer,2012,43.40,43376,999,a very low percentage of our emigrants at the smolt trap are �true smolts�,Ethan Crawford,02/03/2016 11:32:08 AM
Snake River,Threatened,6875,Asotin Creek,Steelhead,Summer,2013,43.40,42604,982,a very low percentage of our emigrants at the smolt trap are �true smolts�,Ethan Crawford,02/03/2016 11:32:16 AM
Snake River,Threatened,6875,Asotin Creek,Steelhead,Summer,2014,,50389,,,Ethan Crawford,08/17/2017 02:54:26 PM
Snake River,Threatened,6875,Asotin Creek,Steelhead,Summer,2015,,22174,,,Ethan Crawford,08/17/2017 02:57:12 PM
Snake River,Threatened,6875,Asotin Creek,Steelhead,Summer,2016,,31000,,This estimate (and confidence intervals) was (were) recalculated using Rawding�s HBM method after reporting. ,Ethan Crawford,08/31/2018 11:24:42 AM
Snake River,Threatened,6875,Asotin Creek,Steelhead,Summer,2017,,36682,,Trap pulled between 3/11 and 4/5.,Michael Herr,08/31/2018 11:19:55 AM
Upper Columbia River,Endangered,1770,Chiwawa River,Chinook,Spring,1994,,39723,,,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Endangered,1770,Chiwawa River,Chinook,Spring,1995,,8662,,,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Endangered,1770,Chiwawa River,Chinook,Spring,1996,,16472,,,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Endangered,1770,Chiwawa River,Chinook,Spring,1997,,3830,,,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Endangered,1770,Chiwawa River,Chinook,Spring,1998,,15475,,,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Endangered,1770,Chiwawa River,Chinook,Spring,1999,,28334,,,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Endangered,1770,Chiwawa River,Chinook,Spring,2000,,23068,,,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Endangered,1770,Chiwawa River,Chinook,Spring,2001,,10661,,,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Endangered,1770,Chiwawa River,Chinook,Spring,2002,,40831,,,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Endangered,1770,Chiwawa River,Chinook,Spring,2003,,86482,,,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Endangered,1770,Chiwawa River,Chinook,Spring,2004,,90948,,,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Endangered,1770,Chiwawa River,Chinook,Spring,2005,,16755,,,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Endangered,1770,Chiwawa River,Chinook,Spring,2006,,72080,,,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Endangered,1770,Chiwawa River,Chinook,Spring,2007,,69064,,,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Endangered,1770,Chiwawa River,Chinook,Spring,2008,,45050,,,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Endangered,1770,Chiwawa River,Chinook,Spring,2009,,25809,,,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Endangered,1770,Chiwawa River,Chinook,Spring,2010,,35023,,,Mclain Johnson,02/03/2016 10:03:22 AM
Upper Columbia River,Endangered,1770,Chiwawa River,Chinook,Spring,2011,,30959,,,Mclain Johnson,02/03/2016 10:13:13 AM
Upper Columbia River,Endangered,1770,Chiwawa River,Chinook,Spring,2012,,47511,,,Mclain Johnson,02/03/2016 10:14:12 AM
Upper Columbia River,Endangered,1770,Chiwawa River,Chinook,Spring,2013,,37185,,,Mclain Johnson,02/03/2016 10:16:21 AM
Upper Columbia River,Endangered,1770,Chiwawa River,Chinook,Spring,2014,,34334,,,Mclain Johnson,02/03/2016 10:17:03 AM
Upper Columbia River,Endangered,1770,Chiwawa River,Chinook,Spring,2015,,116906,,,Mclain Johnson,07/05/2016 10:16:31 AM
Upper Columbia River,Endangered,1770,Chiwawa River,Chinook,Spring,2016,,117653,,Fry not included in production model,Josh Williams,03/07/2017 04:28:47 PM
Upper Columbia River,Endangered,1770,Chiwawa River,Chinook,Spring,2017,,148407,,Excludes fry,Josh Williams,04/28/2020 10:36:49 AM
Upper Columbia River,Endangered,1770,Chiwawa River,Chinook,Spring,2018,,57959,,Excludes fry,Josh Williams,04/28/2020 11:20:13 AM
Upper Columbia River,Endangered,1770,Chiwawa River,Chinook,Spring,2019,,107053,,Excludes fry,Josh Williams,04/28/2020 11:25:09 AM
Upper Columbia River,Endangered,1770,Wenatchee River,Chinook,Spring,2000,174.10,32837,189,,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Endangered,1770,Wenatchee River,Chinook,Spring,2001,174.10,13583,78,,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Endangered,1770,Wenatchee River,Chinook,Spring,2002,174.10,76643,440,,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Endangered,1770,Wenatchee River,Chinook,Spring,2003,174.10,243516,1399,,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Endangered,1770,Wenatchee River,Chinook,Spring,2004,174.10,165116,948,,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Endangered,1770,Wenatchee River,Chinook,Spring,2005,174.10,70738,406,,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Endangered,1770,Wenatchee River,Chinook,Spring,2006,174.10,55619,319,,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Endangered,1770,Wenatchee River,Chinook,Spring,2007,174.10,302116,1735,,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Endangered,1770,Wenatchee River,Chinook,Spring,2008,174.10,85558,491,,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Endangered,1770,Wenatchee River,Chinook,Spring,2009,174.10,60219,346,,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Endangered,1770,Wenatchee River,Chinook,Spring,2010,174.10,82137,472,,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Endangered,1770,Wenatchee River,Chinook,Spring,2011,174.10,,,Did not operate trap.,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Endangered,1770,Wenatchee River,Chinook,Spring,2012,174.10,,,Did not operate trap.,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Endangered,1770,Wenatchee River,Chinook,Spring,2013,174.10,89917,516,,Mclain Johnson,02/03/2016 11:48:28 AM
Upper Columbia River,Endangered,1770,Wenatchee River,Chinook,Spring,2014,174.10,67973,390,,Mclain Johnson,02/03/2016 11:50:16 AM
Upper Columbia River,Endangered,1770,Wenatchee River,Chinook,Spring,2015,174.10,58595,337,,Mclain Johnson,07/05/2016 10:26:39 AM
Upper Columbia River,Endangered,1770,Wenatchee River,Chinook,Spring,2016,,36752,,,Josh Williams,03/07/2017 04:02:15 PM
Upper Columbia River,Endangered,1770,Wenatchee River,Chinook,Spring,2017,,130426,,,Josh Williams,08/30/2018 04:41:39 PM
Upper Columbia River,Endangered,1770,Wenatchee River,Chinook,Spring,2018,,99045,,,Josh Williams,04/28/2020 10:58:08 AM
Upper Columbia River,Endangered,1770,Wenatchee River,Chinook,Spring,2019,,101793,,,Josh Williams,04/28/2020 11:07:17 AM
Upper Columbia River,Endangered,1824,Methow River,Chinook,Spring,2004,177.50,36269,204,2003 Brood,David Grundy,09/29/2016 11:15:11 AM
Upper Columbia River,Endangered,1824,Methow River,Chinook,Spring,2005,177.50,15306,86,Did not operate trap!,David Grundy,09/29/2016 11:18:33 AM
Upper Columbia River,Endangered,1824,Methow River,Chinook,Spring,2006,177.50,33359,188,2005 Brood,David Grundy,09/29/2016 11:21:37 AM
Upper Columbia River,Endangered,1824,Methow River,Chinook,Spring,2007,177.50,36623,206,2006 Brood,David Grundy,09/29/2016 11:24:41 AM
Upper Columbia River,Endangered,1824,Methow River,Chinook,Spring,2008,177.50,32940,186,2007 Brood,David Grundy,09/29/2016 11:28:58 AM
Upper Columbia River,Endangered,1824,Methow River,Chinook,Spring,2009,177.50,8111,46,2008 Brood,David Grundy,09/29/2016 11:32:21 AM
Upper Columbia River,Endangered,1824,Methow River,Chinook,Spring,2010,177.50,10904,61,2009 Brood,David Grundy,09/29/2016 11:35:25 AM
Upper Columbia River,Endangered,1824,Methow River,Chinook,Spring,2011,177.50,38589,217,2010 Brood,David Grundy,09/29/2016 11:38:32 AM
Upper Columbia River,Endangered,1824,Methow River,Chinook,Spring,2012,177.50,59747,337,2011 Brood,David Grundy,09/29/2016 11:41:56 AM
Upper Columbia River,Endangered,1824,Methow River,Chinook,Spring,2013,177.50,37212,210,2012 Brood,David Grundy,09/29/2016 11:44:55 AM
Upper Columbia River,Endangered,1824,Methow River,Chinook,Spring,2014,177.50,59141,333,2013 Brood,David Grundy,09/29/2016 11:48:13 AM
Upper Columbia River,Endangered,1824,Methow River,Chinook,Spring,2015,177.50,50151,283,2014 Brood,David Grundy,09/29/2016 11:51:43 AM
Upper Columbia River,Endangered,1824,Methow River,Chinook,Spring,2016,,41177,,2015 Brood,David Grundy,08/16/2017 02:47:25 PM
Upper Columbia River,Endangered,1824,Methow River,Chinook,Spring,2017,,33880,,2016 Brood,David Grundy,09/19/2018 09:17:12 AM
Upper Columbia River,Endangered,1824,Twisp River,Chinook,Spring,2005,28.80,2119,74,2004 Brood,David Grundy,09/29/2016 09:58:14 AM
Upper Columbia River,Endangered,1824,Twisp River,Chinook,Spring,2006,28.80,8469,294,2005 Brood,David Grundy,09/29/2016 10:02:58 AM
Upper Columbia River,Endangered,1824,Twisp River,Chinook,Spring,2007,28.80,4860,169,2006 Brood,David Grundy,09/29/2016 10:06:22 AM
Upper Columbia River,Endangered,1824,Twisp River,Chinook,Spring,2008,28.80,20596,715,2007 Brood,David Grundy,09/29/2016 10:10:26 AM
Upper Columbia River,Endangered,1824,Twisp River,Chinook,Spring,2009,28.80,12686,440,2008 Brood,David Grundy,09/29/2016 10:14:08 AM
Upper Columbia River,Endangered,1824,Twisp River,Chinook,Spring,2010,28.80,8075,280,2009 Brood,David Grundy,09/29/2016 10:17:58 AM
Upper Columbia River,Endangered,1824,Twisp River,Chinook,Spring,2011,28.80,7607,264,2010 Brood Variance information for the 891 over-winter migrants estimated using PIT interrogation information is unknown.,David Grundy,09/29/2016 10:35:21 AM
Upper Columbia River,Endangered,1824,Twisp River,Chinook,Spring,2012,28.80,13059,453,2011 Brood The 2711 over-winter migrants were estimated using PIT interrogation information.,David Grundy,09/29/2016 10:41:22 AM
Upper Columbia River,Endangered,1824,Twisp River,Chinook,Spring,2013,28.80,11264,391,2012 Brood The 3694 over-winter migrants were estimated using PIT interrogation information.,David Grundy,09/29/2016 10:47:27 AM
Upper Columbia River,Endangered,1824,Twisp River,Chinook,Spring,2014,28.80,25695,892,2013 Brood The 3338 over-winter migrants were estimated using PIT interrogation information.,David Grundy,09/29/2016 10:54:58 AM
Upper Columbia River,Endangered,1824,Twisp River,Chinook,Spring,2015,28.80,28131,977,"2014 Brood The 3,468 over-winter migrants were estimated using PIT interrogation information.",David Grundy,08/16/2017 02:12:49 PM
Upper Columbia River,Endangered,1824,Twisp River,Chinook,Spring,2016,,20540,,2015 Brood The 142 over-winter migrants were estimated using PIT interrogation information.,David Grundy,09/19/2018 10:16:11 AM
Upper Columbia River,Endangered,1824,Twisp River,Chinook,Spring,2017,,29709,,2016 Brood The parr estimate does not yet include the over-winter migrants estimated using the PIT tag data.,David Grundy,09/19/2018 10:20:37 AM
Upper Columbia River,Not Warranted,1768,Wenatchee River,Chinook,Summer,2000,174.10,9572392,54982,,,07/24/2015 01:59:05 PM
Upper Columbia River,Not Warranted,1768,Wenatchee River,Chinook,Summer,2001,174.10,1299476,7464,,,07/24/2015 01:59:05 PM
Upper Columbia River,Not Warranted,1768,Wenatchee River,Chinook,Summer,2002,174.10,8229920,47271,,,07/24/2015 01:59:05 PM
Upper Columbia River,Not Warranted,1768,Wenatchee River,Chinook,Summer,2003,174.10,13167855,75634,,,07/24/2015 01:59:05 PM
Upper Columbia River,Not Warranted,1768,Wenatchee River,Chinook,Summer,2004,174.10,20336968,116812,,,07/24/2015 01:59:05 PM
Upper Columbia River,Not Warranted,1768,Wenatchee River,Chinook,Summer,2005,174.10,14764141,84803,,,07/24/2015 01:59:05 PM
Upper Columbia River,Not Warranted,1768,Wenatchee River,Chinook,Summer,2006,174.10,11612939,66703,,,07/24/2015 01:59:05 PM
Upper Columbia River,Not Warranted,1768,Wenatchee River,Chinook,Summer,2007,174.10,9397044,53975,,,07/24/2015 01:59:05 PM
Upper Columbia River,Not Warranted,1768,Wenatchee River,Chinook,Summer,2008,174.10,4470672,25679,,,07/24/2015 01:59:05 PM
Upper Columbia River,Not Warranted,1768,Wenatchee River,Chinook,Summer,2009,174.10,4309496,24753,,,07/24/2015 01:59:05 PM
Upper Columbia River,Not Warranted,1768,Wenatchee River,Chinook,Summer,2010,174.10,6695977,38461,,,07/24/2015 01:59:05 PM
Upper Columbia River,Not Warranted,1768,Wenatchee River,Chinook,Summer,2011,174.10,,,Did not operate trap.,,07/24/2015 01:59:05 PM
Upper Columbia River,Not Warranted,1768,Wenatchee River,Chinook,Summer,2012,174.10,,,Did not operate trap.,,07/24/2015 01:59:05 PM
Upper Columbia River,Not Warranted,1768,Wenatchee River,Chinook,Summer,2013,174.10,9333214,53608,,,07/24/2015 01:59:05 PM
Upper Columbia River,Not Warranted,1768,Wenatchee River,Chinook,Summer,2014,174.10,11936928,68564,,John Walter,07/24/2015 01:59:05 PM
Upper Columbia River,Not Warranted,1768,Wenatchee River,Chinook,Summer,2015,174.10,14157778,81320,,Josh Williams,07/14/2016 11:05:26 AM
Upper Columbia River,Not Warranted,1768,Wenatchee River,Chinook,Summer,2016,,4023310,,,Josh Williams,03/07/2017 04:05:07 PM
Upper Columbia River,Not Warranted,1768,Wenatchee River,Chinook,Summer,2017,,7593243,,,Josh Williams,08/30/2018 04:48:37 PM
Upper Columbia River,Not Warranted,1768,Wenatchee River,Chinook,Summer,2018,,5823795,,,Josh Williams,04/28/2020 11:00:36 AM
Upper Columbia River,Not Warranted,1768,Wenatchee River,Chinook,Summer,2019,,2439434,,,Josh Williams,04/28/2020 11:09:10 AM
Upper Columbia River,Threatened,6896,Wenatchee River,Steelhead,Summer,2000,222.10,33255,150,,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Threatened,6896,Wenatchee River,Steelhead,Summer,2001,222.10,27114,122,,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Threatened,6896,Wenatchee River,Steelhead,Summer,2002,222.10,36790,166,,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Threatened,6896,Wenatchee River,Steelhead,Summer,2003,222.10,32710,147,,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Threatened,6896,Wenatchee River,Steelhead,Summer,2004,222.10,32344,146,,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Threatened,6896,Wenatchee River,Steelhead,Summer,2005,222.10,41414,186,,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Threatened,6896,Wenatchee River,Steelhead,Summer,2006,222.10,17499,79,,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Threatened,6896,Wenatchee River,Steelhead,Summer,2007,222.10,85443,385,,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Threatened,6896,Wenatchee River,Steelhead,Summer,2008,222.10,31902,144,,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Threatened,6896,Wenatchee River,Steelhead,Summer,2009,222.10,27513,124,,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Threatened,6896,Wenatchee River,Steelhead,Summer,2010,222.10,36826,166,,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Threatened,6896,Wenatchee River,Steelhead,Summer,2011,222.10,,,Did not operate trap.,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Threatened,6896,Wenatchee River,Steelhead,Summer,2012,222.10,,,Did not operate trap.,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Threatened,6896,Wenatchee River,Steelhead,Summer,2013,222.10,10813,49,,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Threatened,6896,Wenatchee River,Steelhead,Summer,2014,222.10,,,***NO PRODUCTION ESTIMATE DUE TO ZERO EFFICIENCY TRIALS***,Mclain Johnson,07/05/2016 10:51:06 AM
Upper Columbia River,Threatened,6896,Wenatchee River,Steelhead,Summer,2015,222.10,8632,39,,Mclain Johnson,07/05/2016 10:29:46 AM
Upper Columbia River,Threatened,6896,Wenatchee River,Steelhead,Summer,2016,,10135,,Fry not included in estimate model,Josh Williams,03/07/2017 04:08:36 PM
Upper Columbia River,Threatened,6896,Wenatchee River,Steelhead,Summer,2017,,5784,,Excludes fry,Josh Williams,04/28/2020 10:37:36 AM
Upper Columbia River,Threatened,6896,Wenatchee River,Steelhead,Summer,2018,,9758,,Excludes fry,Josh Williams,04/28/2020 11:02:43 AM
Upper Columbia River,Threatened,6896,Wenatchee River,Steelhead,Summer,2019,,8050,,Excludes fry,Josh Williams,04/28/2020 11:16:02 AM
Upper Columbia River,Threatened,6912,Methow River,Steelhead,Summer,2007,208.70,15485,74,2003-2006 Brood,David Grundy,09/29/2016 01:06:44 PM
Upper Columbia River,Threatened,6912,Methow River,Steelhead,Summer,2008,208.70,11036,53,2004-2007 Brood,David Grundy,09/29/2016 01:08:01 PM
Upper Columbia River,Threatened,6912,Methow River,Steelhead,Summer,2009,208.70,32086,154,2005-2008 Brood,David Grundy,09/29/2016 01:09:52 PM
Upper Columbia River,Threatened,6912,Methow River,Steelhead,Summer,2010,208.70,21756,104,2006-2009 Brood,David Grundy,09/29/2016 01:11:36 PM
Upper Columbia River,Threatened,6912,Methow River,Steelhead,Summer,2011,208.70,16353,78,2007-2010 Brood,David Grundy,09/29/2016 01:13:25 PM
Upper Columbia River,Threatened,6912,Methow River,Steelhead,Summer,2012,208.70,9535,46,2008-2011,David Grundy,09/29/2016 01:15:16 PM
Upper Columbia River,Threatened,6912,Methow River,Steelhead,Summer,2013,208.70,19865,95,2009-2012 Brood,David Grundy,09/29/2016 01:16:33 PM
Upper Columbia River,Threatened,6912,Methow River,Steelhead,Summer,2014,208.70,25353,121,2010-2013 Brood,David Grundy,09/29/2016 01:17:48 PM
Upper Columbia River,Threatened,6912,Methow River,Steelhead,Summer,2015,208.70,19834,95,2011-2014 Brood,David Grundy,09/29/2016 01:19:26 PM
Upper Columbia River,Threatened,6912,Methow River,Steelhead,Summer,2016,,17639,,2012-2015 Brood,David Grundy,08/16/2017 02:52:11 PM
Upper Columbia River,Threatened,6912,Methow River,Steelhead,Summer,2017,,22667,,2013-2016 Brood,David Grundy,09/19/2018 09:28:50 AM
Upper Columbia River,Threatened,6912,Twisp River,Steelhead,Summer,2007,35.90,3521,98,2003-2006 Brood,David Grundy,09/29/2016 12:52:01 PM
Upper Columbia River,Threatened,6912,Twisp River,Steelhead,Summer,2008,35.90,7285,203,2004-2007 Brood,David Grundy,09/29/2016 12:53:21 PM
Upper Columbia River,Threatened,6912,Twisp River,Steelhead,Summer,2009,35.90,12794,356,2005-2008 Brood,David Grundy,09/29/2016 12:54:50 PM
Upper Columbia River,Threatened,6912,Twisp River,Steelhead,Summer,2010,35.90,5608,156,2006-2009 Brood,David Grundy,09/29/2016 12:56:29 PM
Upper Columbia River,Threatened,6912,Twisp River,Steelhead,Summer,2011,35.90,6028,168,2007-2010 Brood,David Grundy,09/29/2016 12:57:50 PM
Upper Columbia River,Threatened,6912,Twisp River,Steelhead,Summer,2012,35.90,3792,106,2008-2011 Brood,David Grundy,09/29/2016 12:59:30 PM
Upper Columbia River,Threatened,6912,Twisp River,Steelhead,Summer,2013,35.90,8326,232,2009-2012 Brood,David Grundy,09/29/2016 01:01:27 PM
Upper Columbia River,Threatened,6912,Twisp River,Steelhead,Summer,2014,35.90,5651,157,2010-2013 Brood,David Grundy,09/29/2016 01:02:59 PM
Upper Columbia River,Threatened,6912,Twisp River,Steelhead,Summer,2015,35.90,5793,161,2011-2014 Brood,David Grundy,09/29/2016 01:04:33 PM
Upper Columbia River,Threatened,6912,Twisp River,Steelhead,Summer,2016,,5726,,2012-2015 Brood,David Grundy,08/16/2017 02:33:23 PM
Upper Columbia River,Threatened,6912,Twisp River,Steelhead,Summer,2017,,6391,,2013-2016 Brood,David Grundy,09/19/2018 10:20:54 AM
