PERMIT_ID,CALENDAR_YEAR,FISCAL_YEAR,PERMIT_LOCATION_NAME,PERMIT_NUMBER,PERMIT_CONDITION,PERMIT_DESCRIPTION,PERMIT_IN_DATE,PERMIT_EXPIRE_DATE,PERMIT_FINAL_DATE,PERMIT_PARENT_ID,PERMIT_STATUS,PERMIT_SUB_TYPE,PERMIT_WORK_TYPE,INSTALLATION_DATE,REMOVAL_DATE,BANNER_DIRECTION,BANNER_LOCATION,ENGINEERING_REQ,ILLUMINATION_TYPE,SIGN_IN_ETJ,SIGN_VARIANCE_REQ,SUBMITTED_501C3,TOTAL_SIGN_FACE_AREA,CITY,STATE,ZIP_CODE,COUNCIL_DISTRICT,LATITUDE,LONGITUDE,APPLICANT_NAME,APPLICANT_ORGANIZATION,geocoded_column,Single Member Council Districts,"Boundaries: Zip Code Tabulation Areas, 2017",BOUNDARIES_single_member_districts,Neighborhood Planning Areas,Community Registry,Zipcodes
12184506,FY 2019,FY 2019,2100 RIO GRANDE STREET,2019-064067 SB,Sign area may not exceed UNO-20% of facade area of first 15 ft. of bldg. height,Installation of new blade like sign for The NINE @ RIO. - South elevation,04/25/2019 12:00:00 AM,10/22/2019 10:24:30 AM,,,Active,Sign Permit,Wall,,,,,true,Internal,false,false,,8.25,AUSTIN,TX,78705,9,30.2842896,-97.7452923,Kevin Tull,Tull Signs,,,,,,,
12094550,FY 2018,FY 2019,500 N LAMAR BOULEVARD Unit 180,2018-203406 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,"Candid 18.375"" Front Lit Channel Letters",11/30/2018 01:43:55 PM,05/23/2019 02:01:27 PM,05/23/2019 02:01:27 PM,,Final,Sign Permit,Wall,,,,,true,Internal,false,false,,16,AUSTIN,TX,78703,9,30.27072043,-97.75489096,Cassandra Rodriguez,CND Signs,,,,,,,
11940964,FY 2018,FY 2018,6375 E US 290 HIGHWAY EB,2018-082396 SB,Sign area may not exceed Expressway Corridor-20% of facade area of first 15 ft. of bldg. height,Installation of new illuminating wall sign for Volvo,05/08/2018 12:00:00 AM,11/04/2018 10:05:37 AM,,,Expired,Sign Permit,Wall,,,,,false,,false,false,,21.39,AUSTIN,TX,78723,1,30.32078003,-97.69731671,,"Sign Crafters, Inc",,,,,,,
12135773,FY 2019,FY 2019,11624 ROCK ROSE AVENUE,2019-022728 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,Fabletics-The Domain Installation of back lit channel letters-smaller storefront sign,02/12/2019 10:32:50 AM,04/19/2019 07:45:20 AM,04/19/2019 07:45:20 AM,,Final,Sign Permit,Wall,,,,,false,Internal,false,false,,22,AUSTIN,TX,78758,7,30.4026227,-97.72228057,Troy Gillian,Gillian Industries DBA Sun Signs,,,,,,,
11962208,FY 2018,FY 2018,8000 CROSS PARK DRIVE,2018-100698 SB,Sign area may not exceed 20% of facade area of first 15 ft. of bldg. height,installation of new wall signage for Candlewood Suites,06/11/2018 10:44:28 AM,12/12/2018 09:06:46 AM,,,Expired,Sign Permit,Wall,,,,,false,,false,false,,113.18,AUSTIN,TX,78754,1,30.3287883,-97.666755,,"Liberty Signs, Inc.",,,,,,,
11987055,FY 2018,FY 2018,5113 SOUTHWEST PARKWAY Bldg 1,2018-121614 SB,Sign area may not exceed Scenic Roadway-10% of facade area of first 15 ft. of bldg. height,Install illuminated channel letter sign on building facade at 5113 Southwest pkwy.,07/19/2018 11:33:12 AM,01/15/2019 12:33:13 PM,,,Expired,Sign Permit,Wall,,,,,false,,false,false,,120,AUSTIN,TX,78735,8,30.24209945,-97.84013167,John P Gomez,Building Image Group,,,,,,,
11954615,FY 2018,FY 2018,6001 W PARMER LANE Unit  140,2018-094102 SB,Sign area may not exceed 10% of facade area of first 15 ft. of bldg. height,installation of new wall signage for Sangam Chettinad Indian Cuisine,05/30/2018 12:03:00 PM,11/26/2018 01:16:50 PM,,,Expired,Sign Permit,Wall,,,,,false,,false,false,,60,AUSTIN,TX,78727,6,30.4414526,-97.74253826,,The Sign Shop,,,,,,,
12204526,FY 2019,FY 2019,10515 N MOPAC EXPRESSWAY NB,2019-080618 SB,Sign area may not exceed Scenic Roadway-10% of facade area of first 15 ft. of bldg. height,19-1307 SOUTH CHUCK E CHEESE WORD MARK WALL SIGN 10515 N MOPAC EXPRESSWAY,05/23/2019 07:25:47 AM,12/10/2019 08:20:09 AM,12/10/2019 08:20:09 AM,,Final,Sign Permit,Wall,,,,,true,Internal,false,false,,68.69,AUSTIN,TX,78759,7,30.39160434,-97.73244813,Stormi Wolf,Comet Signs LLC,,,,,,,
12123863,FY 2019,FY 2019,5816 WILCAB ROAD,2019-012592 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,installation of new monument for IDEA  school. EMC,01/23/2019 12:01:08 PM,06/06/2019 03:33:41 PM,06/06/2019 03:33:41 PM,,Final,Sign Permit,Freestanding,,,,,false,Internal,false,false,,117.5,AUSTIN,TX,78721,1,30.2737557,-97.67529649,Juan A Escobar,Austin Sign Builders,,,,,,,
12021604,FY 2018,FY 2018,10500 Jollyville Road,2018-153108 SB,,"OTS Banner. ""Austin Girls' Choir Accepting Singers"". Linker #41. 09/03/18-09/17/18.",08/24/2018 01:20:30 PM,08/24/2019 01:20:31 PM,,,Active,Banner Permit,Banner,,,South,10500 Jollyville Road,,,,,,,,,,,,,Sara Burden-McClure,Austin Girls' Choir,,,,,,,
12296371,FY 2019,FY 2019,,2019-165588 SB,,"15 LP Banners. ""Keller Williams MegaCamp"". 8/9/19-8/15/19.@ CVNCTR (see map)",08/09/2019 09:34:30 AM,08/08/2020 09:34:30 AM,,,In Review,Banner Permit,Lamp Post,,,,,,,,,,,,,,,,,Bridget Portier,Visit Austin (ACVB),,,,,,,
12171370,FY 2019,FY 2019,5924 S CONGRESS AVENUE,2019-052780 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,Settler on South Congress Monument sign,04/08/2019 08:25:12 AM,10/05/2019 09:25:13 AM,,,Active,Sign Permit,Freestanding,,,,,true,Internal,false,false,,10.63,AUSTIN,TX,78745,2,30.20120225,-97.77620194,Cassandra Rodriguez,CND Signs,,,,,,,
12349450,FY 2019,FY 2020,4101 W PARMER LANE Unit  A,2019-211486 SB,Sign area may not exceed Scenic Roadway-10% of facade area of first 15 ft. of bldg. height,New internally illuminated channel letter wall sign for KOLACHE FACTORY in place of existing sign with non-illuminated logo on UNIT A.,10/23/2019 11:13:48 AM,04/20/2020 11:13:49 AM,,,Active,Sign Permit,Wall,,,,,false,Internal,false,false,,42,AUSTIN,TX,78727,7,30.42546339,-97.71685728,,Sign Metro,,,,,,,
12033834,FY 2018,FY 2018,11423 N LAMAR BOULEVARD,2018-163670 SB,Sign area may not exceed ##% of facade area of first 15 ft. of bldg. height,5'x15' single faced illuminated wall cabinet sign.,09/14/2018 10:08:18 AM,03/13/2019 11:08:19 AM,,,Expired,Sign Permit,Wall,,,,,true,,,,,,AUSTIN,TX,78753,7,30.38363038,-97.68493102,Steven Clements,,,,,,,,
11949823,FY 2018,FY 2018,3225 FEATHERGRASS COURT,2018-090011 SB,Sign area may not exceed 20% of facade area of first 15 ft. of bldg. height,Wall sign on garage facing W. Braker Lane (E2),05/22/2018 09:35:48 AM,12/15/2018 03:19:34 PM,,,Expired,Sign Permit,Wall,,,,,false,,false,false,,236.06,AUSTIN,TX,78758,7,30.39494431,-97.72825995,William Graham,FSG Electric/Sign Tech International,,,,,,,
12027110,FY 2018,FY 2018,13729 N US 183 HWY NB,2018-157780 SB,Sign area may not exceed Expressway Corridor-20% of facade area of first 15 ft. of bldg. height,Install individually mounted front lit channel letters (sign C),09/04/2018 12:23:53 PM,07/24/2019 12:00:00 AM,,,Active,Sign Permit,Wall,,,,,true,Internal,false,false,,32,AUSTIN,TX,78729,6,30.46005377,-97.79041462,Mr Kevin Hull,Texas Custom Signs,,,,,,,
12004822,FY 2018,FY 2018,10713 JOLLYVILLE ROAD,2018-137231 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,18-0597 CK1396 non illuminated wall Sign J,08/13/2018 03:51:38 PM,02/09/2019 04:51:38 PM,,,Final,Sign Permit,Wall,,,,,false,,false,false,,11.3,AUSTIN,TX,78759,10,30.40044917,-97.74850239,Stormi Wolf,Comet Signs LLC,,,,,,,
12200465,FY 2019,FY 2019,3800 N LAMAR BOULEVARD Unit 170,2019-077138 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,19-1499 EAST ROSEDALE KITCHEN AND BAR WALL SIGN 3800 N LAMAR BLVD #170,05/16/2019 01:11:29 PM,07/11/2019 11:28:52 AM,07/11/2019 11:28:52 AM,,Final,Sign Permit,Wall,,,,,true,Internal,false,false,,18.08,AUSTIN,TX,78756,10,30.30599503,-97.74302081,Stormi Wolf,Comet Signs LLC,,,,,,,
12075378,FY 2018,FY 2019,1911 ALDRICH STREET Unit 170,2018-187191 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,MASSAGE HEIGHTS - Install (1) set of reverse lit channel letters and logo w/ non-lit secondary copy; flush mounted to faÃ§ade.,10/26/2018 03:49:37 PM,04/24/2019 04:49:39 PM,,,Active,Sign Permit,Wall,,,,,true,Internal,true,false,,25.247,AUSTIN,TX,78723,9,30.29863201,-97.7043678,Fernando Morales,Aetna Sign Group,,,,,,,
12400366,FY 2020,FY 2020,1502 1/2 W. 5th St.,2020-011486 SB,,"OTS Banner. ""i9 Sports Register Now"". Linker #15. 11/16/20-11/30/20.",01/24/2020 12:33:59 PM,01/23/2021 12:34:01 PM,,,In Review,Banner Permit,Banner,,,West,1502 1/2 W. 5th St.,,,,,,,,,,,,,Justin Cannon,i9 Sports,,,,,,,
11866348,FY 2018,FY 2018,1411 W 5TH STREET,2018-018201 SB,Sign area may not exceed 20% of facade area of first 15 ft. of bldg. height,Installation of new wall signage for Cube Smart Self Storage,02/13/2018 12:00:00 AM,04/10/2019 12:00:00 AM,,,Active,Sign Permit,Wall,,,,,false,,false,false,,170,AUSTIN,TX,78703,9,30.27291358,-97.76169474,,"Liberty Signs, Inc.",,,,,,,
11872611,FY 2018,FY 2018,2530 GUADALUPE STREET,2018-023518 SB,Sign area may not exceed 20% of facade area of first 15 ft. of bldg. height,Installation of new wall signage for NOON,02/23/2018 11:18:09 AM,08/22/2018 11:18:10 AM,,,Expired,Sign Permit,Wall,,,,,false,,false,false,,84.4,AUSTIN,TX,78705,9,30.28989733,-97.74157288,Mr Kevin Hull,Texas Custom Signs,,,,,,,
12287331,FY 2019,FY 2019,500 W WILLIAM CANNON DRIVE Unit  508,2019-158026 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,Installation of new illuminating wall signage for Laundromat,07/26/2019 11:41:16 AM,01/22/2020 11:41:17 AM,,,Active,Sign Permit,Wall,,,,,true,Internal,false,false,,26.43,AUSTIN,TX,78745,2,30.19654416,-97.78510956,Edwin Trevino,Signarama-Austin,,,,,,,
12199955,FY 2019,FY 2019,6700 MIDDLE FISKVILLE ROAD,2019-076694 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,Galaxy Theaters - Sign C2Freestanding Monument,05/16/2019 07:16:03 AM,11/12/2019 08:16:04 AM,,,Active,Sign Permit,Freestanding,,,,,true,Internal,false,false,,30,AUSTIN,TX,78752,4,30.32856344,-97.70736232,Troy Gillian,Gillian Industries DBA Sun Signs,,,,,,,
12323079,FY 2019,FY 2019,512 W STASSNEY LANE Unit 110,2019-188297 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,La Dulceria - Install front lit channel letter capsule. Mounted on a wire way on the storefront of the building,09/19/2019 03:58:36 PM,12/10/2019 03:02:12 PM,12/10/2019 03:02:12 PM,,Final,Sign Permit,Wall,,,,,true,Internal,false,false,,50,AUSTIN,TX,78745,3,30.20825046,-97.78012623,George  Marquez,,,,,,,,
12303535,FY 2019,FY 2019,2302 E WILLIAM CANNON DRIVE,2019-171648 SB,Multifamily-May not exceed .5 sq ft for each linear foot of street frontage OR 35 sq ft (the lesser of the two).,Main ID Monument - Sign A1 - Cannon Oaks Apartment Homes,08/20/2019 11:35:43 AM,02/16/2020 11:35:44 AM,,,Final,Sign Permit,Freestanding,,,,,true,Internal,false,false,,35,AUSTIN,TX,78744,2,30.18669283,-97.75814635,Maddie Siegrist,Priority Signs and Graphics,,,,,,,
11978282,FY 2018,FY 2018,10201 STONELAKE BOULEVARD,2018-114320 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,removal of signage on existing monument and replacing with new for Staybridge Suites,07/06/2018 10:49:42 AM,05/02/2019 12:00:00 AM,,,Active,Sign Permit,Freestanding,,,,,false,,false,false,,34.2,AUSTIN,TX,78759,7,30.39369973,-97.73929464,,JY Signs & Service,,,,,,,
12204529,FY 2019,FY 2019,10515 N MOPAC EXPRESSWAY NB,2019-080621 SB,Sign area may not exceed Scenic Roadway-10% of facade area of first 15 ft. of bldg. height,19-1307 SOUTH MOUSE LOGO WALL SIGN 10515 N MOPAC EXPRESSWAY-reverse illumination,05/23/2019 07:28:32 AM,12/06/2019 10:27:44 AM,12/06/2019 10:27:44 AM,,Final,Sign Permit,Wall,,,,,true,Internal,false,false,,49,AUSTIN,TX,78759,7,30.39160434,-97.73244813,Stormi Wolf,Comet Signs LLC,,,,,,,
11996528,FY 2018,FY 2018,10207 LAKE CREEK PARKWAY,2018-129859 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,Install new illuminated canopy sign E1,08/01/2018 12:39:15 PM,01/28/2019 01:39:15 PM,,,Expired,Sign Permit,Wall,,,,,true,,false,false,,16,AUSTIN,TX,78729,6,30.46132721,-97.7928205,Amanda Mittag,Barnett Signs,,,,,,,
12186689,FY 2019,FY 2019,10500 LAKELINE BOULEVARD,2019-065888 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,Installing new monument sign for Shining Star Montessori.  5'x8' Double sided illuminated cabinet,04/29/2019 01:23:59 PM,10/26/2019 02:24:00 PM,,,Active,Sign Permit,Freestanding,,,,,true,Internal,false,false,,40,AUSTIN,TX,78717,6,30.481992,-97.79015476,Kayla Endecott,Sign-Express,,,,,,,
11932155,FY 2018,FY 2018,3110 GUADALUPE STREET,2018-074967 SB,Sign area may not exceed 20% of facade area of first 15 ft. of bldg. height,installation of new internally lit wall sign for DIRECT ORTHOPEDIC CARE (South),04/24/2018 12:00:00 AM,07/19/2018 02:21:10 PM,07/19/2018 02:21:10 PM,,Final,Sign Permit,Wall,,,,,true,,false,false,,26.7,AUSTIN,TX,78705,9,30.29855342,-97.74110083,,"Liberty Signs, Inc.",,,,,,,
12144192,FY 2019,FY 2019,12401 RESEARCH BOULEVARD NB Bldg  II,2019-029873 SB,Sign area may not exceed Expressway Corridor-20% of facade area of first 15 ft. of bldg. height,Installation of new wall signage for VISA-to be placed on building 2 facing 183,02/26/2019 10:49:22 AM,04/05/2019 01:17:02 PM,04/05/2019 01:17:02 PM,,Final,Sign Permit,Wall,,,,,false,Internal,false,false,,41.86,AUSTIN,TX,78727,6,30.42969602,-97.75737519,Juan A Escobar,Austin Sign Builders,,,,,,,
12340559,FY 2019,FY 2020,1007 S CONGRESS AVENUE,2019-204010 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,"Install D/F illuminated blade sign reading ""Equinox"" on West elevation",10/09/2019 11:39:49 AM,01/08/2020 12:10:44 PM,01/08/2020 12:10:44 PM,,Final,Sign Permit,Wall,,,,,true,Internal,false,false,,3.02,AUSTIN,TX,78704,9,30.2540864,-97.74711791,Jennifer Garcia,,,,,,,,
12378926,FY 2019,FY 2020,9777 GREAT HILLS TRAIL,2019-235941 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,"Install halo-illuminated reverse channel letters reading ""James Avery"" on rear elevation - West",12/13/2019 09:41:33 AM,06/10/2020 09:41:33 AM,,,Active,Sign Permit,Wall,,,,,true,Internal,false,false,,57.3,AUSTIN,TX,78759,10,30.39381362,-97.75033006,Jennifer Garcia,,,,,,,,
11862800,FY 2018,FY 2018,500 W 2ND STREET,2018-015104 SB,Sign area may not exceed 20% of facade area of first 15 ft. of bldg. height,Installation of new wall signage for North Italia (Sign D),02/06/2018 10:15:56 AM,07/21/2018 07:14:04 AM,07/21/2018 07:14:04 AM,,Final,Sign Permit,Wall,,,,,false,,false,false,,23.26,AUSTIN,TX,78701,9,30.26594762,-97.74923235,,"Liberty Signs, Inc.",,,,,,,
11902537,FY 2018,FY 2018,1901 E WILLIAM CANNON DRIVE,2018-051315 SB,Sign may not be located in or overhang any easements or property line.,changing out existing cabinets on pylon with new LED price cabinets for 7 Eleven,03/09/2018 10:17:21 AM,04/30/2019 12:54:58 PM,04/30/2019 12:54:58 PM,,Final,Sign Permit,Freestanding,,,,,false,,false,false,,99.74,AUSTIN,TX,78744,2,30.18802387,-97.76570663,,Comet Signs LLC,,,,,,,
12021129,FY 2018,FY 2018,4001 N LAMAR BOULEVARD,2018-152719 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,Install (1) set of channel lit letters with logo cabinet and FCO's,08/24/2018 07:19:21 AM,02/20/2019 08:19:23 AM,,,Expired,Sign Permit,Awning,,,,,false,,false,false,,176,AUSTIN,TX,78756,9,30.30735003,-97.73989739,Fernando Morales,Aetna Sign Group,,,,,,,
12059604,FY 2018,FY 2019,601 E BEN WHITE BLVD SERVICE ROAD EB,2018-178948 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,removal of existing main ID and replace with new main ID,10/11/2018 10:21:06 AM,04/09/2019 10:21:06 AM,,,Active,Sign Permit,Wall,,,,,false,Internal,false,false,,70,AUSTIN,TX,78745,3,30.21811011,-97.75713071,,Beacon Sign & Lighting Inc,,,,,,,
12387955,FY 2020,FY 2020,1909 N FM 620 ROAD,2020-000801 SB,Sign area may not exceed Scenic Roadway-10% of facade area of first 15 ft. of bldg. height,"Install D/F pylon reading ""Brake Check""",01/03/2020 11:46:11 AM,07/01/2020 11:46:12 AM,,,Active,Sign Permit,Freestanding,,,,,true,Internal,true,false,,43.2,AUSTIN,TX,78734,,30.38218323,-97.9426123,Jennifer Garcia,,,,,,,,
12173724,FY 2019,FY 2019,13376 N US 183 HWY SVRD SB Unit  212,2019-054765 SB,Sign area may not exceed Expressway Corridor-20% of facade area of first 15 ft. of bldg. height,New internally illuminated wall sign for SIGN & PRINTING with logo on UNIT 212.,04/10/2019 12:43:30 PM,07/05/2019 10:20:48 AM,07/05/2019 10:20:48 AM,,Final,Sign Permit,Wall,,,,,false,Internal,false,false,,35,AUSTIN,TX,78750,6,30.4447727,-97.78909043,,Newstate Advertising Austin,,,,,,,
11944894,FY 2018,FY 2018,6929 AIRPORT BOULEVARD Unit  197,2018-085737 SB,Sign area may not exceed 20% of facade area of first 15 ft. of bldg. height,installation of illuminating signage for 85C Bakery,05/14/2018 01:23:53 PM,12/12/2018 08:36:46 AM,,,Expired,Sign Permit,Wall,,,,,false,,false,false,,51.19,AUSTIN,TX,78752,4,30.33761398,-97.71759056,Lynda Ly,LED Emerge,,,,,,,
12140899,FY 2019,FY 2019,10811 PECAN PARK BOULEVARD,2019-027087 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,"Install D/F pylon reading ""HOMEWOOD SUITES""",02/20/2019 01:46:49 PM,07/24/2019 11:37:23 AM,07/24/2019 11:37:23 AM,,Final,Sign Permit,Freestanding,,,,,false,Internal,false,false,,118,AUSTIN,TX,78750,6,30.46351272,-97.80301131,Jennifer Garcia,,,,,,,,
12184829,FY 2019,FY 2019,1801 E 51ST STREET Bldg H,2019-064325 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,19-1236 ER WITH DIRECTIONAL ARROW NORTH WALL SIGN 1801 E 51ST ST BLDG H,04/25/2019 01:12:55 PM,08/28/2019 11:34:47 AM,08/28/2019 11:34:47 AM,,Final,Sign Permit,Wall,,,,,true,Internal,false,false,,4,AUSTIN,TX,78723,9,30.30178456,-97.69866857,Stormi Wolf,Comet Signs LLC,,,,,,,
12354723,FY 2019,FY 2020,2711 W BRAKER LANE,2019-215883 SB,Sign area may not exceed UNO-20% of facade area of first 15 ft. of bldg. height,"Starbucks Full Install of Signs, Channel Letters, Siren, and directionals",10/31/2019 02:55:01 PM,04/28/2020 02:55:02 PM,,,Active,Sign Permit,Wall,,,,,true,Internal,false,false,,36,AUSTIN,TX,78758,7,30.39102213,-97.72256386,Jana Kitchens-Denson,,,,,,,,
11858203,FY 2018,FY 2018,1606 E PARMER LANE UNIT 200,2018-011276 SB,Sign area may not exceed 10% of facade area of first 15 ft. of bldg. height,installation of new internally illuminated channel letter wall signage for Dominos with non-internally illuminated logo on the  side façade facing McDonalds.,01/29/2018 10:21:43 AM,09/10/2018 11:55:02 AM,,,Expired,Sign Permit,Wall,,,,,false,,false,false,,51.52,AUSTIN,TX,78753,7,30.38840602,-97.65003891,Ricky Bates,Neon Signs & Designs,,,,,,,
12377416,FY 2019,FY 2020,5501 ROSS ROAD,2019-234716 SB,Sign area may not exceed Neighborhood Commercial-10% of facade area of first 15 ft. of bldg. height,installation of new entry monument for East Ridge Luxary Apartments,12/11/2019 10:52:58 AM,06/08/2020 10:52:58 AM,,,Final,Sign Permit,Freestanding,,,,,true,Internal,false,false,,48,AUSTIN,TX,78617,2,30.17296069,-97.62052602,,"Signs West, Inc.",,,,,,,
12072145,FY 2018,FY 2019,2200 ALDRICH STREET Unit  100,2018-184380 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,installation of new wall signage for Kerby Lane Café (south elevation),10/23/2018 12:00:00 AM,07/22/2019 02:00:07 PM,07/22/2019 02:00:07 PM,,Final,Sign Permit,Wall,,,,,false,Internal,false,false,,73.9,AUSTIN,TX,78723,9,30.30109403,-97.70351374,Juan A Escobar,Austin Sign Builders,,,,,,,
12346152,FY 2019,FY 2020,38 - 1919 1/2 Montopolis Dr.,2019-208793 SB,,"OTS Banner. ""Foundation Communities Open Enrollment"". Linker 38. 11/11/19-11/25/19.",10/17/2019 02:15:05 PM,10/16/2020 02:15:06 PM,,,In Review,Banner Permit,Banner,,,South,1919 1/2 Montopolis Dr.,,,,,,,,,,,,,Stephanie Chavarria,Foundation Communities,,,,,,,
12135715,FY 2019,FY 2019,10000 RESEARCH BOULEVARD SB Unit C09,2019-022676 SB,Sign area may not exceed Expressway Corridor-20% of facade area of first 15 ft. of bldg. height,"Install back-lit channel letters on East elevation reading ""Lovesac""",02/12/2019 09:41:32 AM,05/06/2019 06:54:33 AM,05/06/2019 06:54:33 AM,,Final,Sign Permit,Wall,,,,,false,Internal,false,false,,5.71,AUSTIN,TX,78759,10,30.39314827,-97.74799753,Jennifer Garcia,,,,,,,,
11998584,FY 2018,FY 2018,1320 E OLTORF STREET,2018-131699 SB,Sign area may not exceed Neighborhood Commercial-10% of facade area of first 15 ft. of bldg. height,Install new illuminated canopy sign E1,08/06/2018 07:24:51 AM,02/02/2019 08:24:52 AM,,,Expired,Sign Permit,Wall,,,,,true,,false,false,,16,AUSTIN,TX,78704,9,30.23427916,-97.74216972,Amanda Mittag,Barnett Signs,,,,,,,
12108917,FY 2018,FY 2019,8000 E BEN WHITE BLVD SERVICE ROAD WB,2018-215273 SB,Sign area may not exceed Expressway Corridor-20% of facade area of first 15 ft. of bldg. height,New freestanding sign for Aloft,12/29/2018 11:58:36 AM,06/27/2019 11:58:37 AM,,,Active,Sign Permit,Freestanding,,,,,true,Internal,false,false,,71,AUSTIN,TX,78741,3,30.22115001,-97.6876834,,,,,,,,,
11870205,FY 2018,FY 2018,11000 FM 2222 ROAD,2018-021451 SB,Sign may not be located in or overhang any easements or property line.,minor work to be done to existing structure for Shell & Circle K,02/20/2018 02:56:37 PM,08/21/2018 05:41:19 PM,08/21/2018 05:41:19 PM,,Final,Sign Permit,Freestanding,,,,,false,,false,false,,48,AUSTIN,TX,78726,6,30.39678338,-97.84817296,,Comet Signs LLC,,,,,,,
12262798,FY 2019,FY 2019,2400 E 6TH STREET,2019-136821 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,"Install internal illuminated horiz wall sign ""east 6th apartments"" S 6th st elevation",06/19/2019 11:02:47 AM,08/12/2019 01:28:09 PM,08/12/2019 01:28:09 PM,,Final,Sign Permit,Wall,,,,,true,Internal,false,false,,100,AUSTIN,TX,78702,3,30.25969748,-97.71571128,Jennifer Garcia,,,,,,,,
