PermitNumber,ApplicationTrackingID,SequenceNumber,ApplicationTypeShortDesc,PermitStatusID,PermitStatusShortDesc,PermitSeriesID,PermitSeriesShortDesc,PermitTypeID,PermitTypeDesc,SpecificStipulations,PermitIssueDate,IssuedWorkStartDate,IssuedWorkEndDate,BoroughName,OnStreetName,FromStreetName,ToStreetName,PermitteeName,CreatedOn,ModifiedOn
MIB2019311A00,2019080500799713,0001,New,006,ISSUED & PRINTED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Only 1 bus(es) permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the NYC DOT. Permittee must follow all applicable laws and rules, including but not limited to section 4-10 of Title 34 of the Rules of the City of New York.",11/07/2019,11/07/2019,05/07/2020,MANHATTAN,PIKE STREET,ALLEN STREET,EAST BROADWAY,"Fun Bus, Inc.",11/07/2019,11/07/2019
MIB2019274A02,2019100100350927,0001,New,030,EXPIRED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Only 1 bus(es) permitted at any given time. Upon request, provide a copy of the approved schedule electronically signed-off by the NYC DOT. Permittee must follow all applicable laws and rules, including but not limited to section 4-10 of Title 34 of the Rules of the City of New York.",10/01/2019,10/01/2019,11/01/2019,MANHATTAN,WEST   34 STREET,8 AVENUE,9 AVENUE,"DC Trails, Inc",10/01/2019,11/02/2019
2017041753,ICBPS-20170417-53,0001,New,030,EXPIRED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Pursuant to our guidelines only 1 bus is permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the department.",06/26/2017,06/26/2017,11/14/2019,MANHATTAN,WEST   36 STREET,11 AVENUE,HUDSON BOULEVARD,"Greyhound Lines, Inc",04/17/2017,11/14/2019
MIB2019312A04,2019081401011400,0001,New,006,ISSUED & PRINTED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Only 2 bus(es) permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the NYC DOT. Permittee must follow all applicable laws and rules, including but not limited to section 4-10 of Title 34 of the Rules of the City of New York.",11/08/2019,11/08/2019,11/08/2022,MANHATTAN,WEST   36 STREET,11 AVENUE,AMTRAK RR,"Greyhound Lines, Inc.",11/08/2019,11/08/2019
MIB2018327A00,2018102401190257,0001,New,030,EXPIRED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Only 1 bus(es) permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the NYC DOT. Permittee must follow all applicable laws and rules, including but not limited to section 4-10 of Title 34 of the Rules of the City of New York.",11/23/2018,11/23/2018,11/23/2019,MANHATTAN,8 AVENUE,WEST   39 STREET,WEST   40 STREET,ALPHA AMERICAN LLC,11/23/2018,11/24/2019
MIB2019312A01,2019081401025987,0001,New,006,ISSUED & PRINTED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Only 1 bus(es) permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the NYC DOT. Permittee must follow all applicable laws and rules, including but not limited to section 4-10 of Title 34 of the Rules of the City of New York.",11/08/2019,11/08/2019,11/08/2022,MANHATTAN,11 AVENUE,WEST   36 STREET,WEST   37 STREET,"Greyhound Lines, Inc.",11/08/2019,11/08/2019
MIB2019312A00,2019103000369090,0001,New,006,ISSUED & PRINTED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Only 1 bus(es) permitted at any given time. Upon request, provide a copy of the approved schedule electronically signed-off by the NYC DOT. Permittee must follow all applicable laws and rules, including but not limited to section 4-10 of Title 34 of the Rules of the City of New York.",11/08/2019,11/08/2019,11/08/2020,MANHATTAN,8 AVENUE,WEST   41 STREET,WEST   42 STREET,Spanish Transportation Service Corp.,11/08/2019,11/08/2019
20170906118,ICBPS-20170906-118,0001,Renew,906,VOIDED AFTER ISSUE,IB,Bus Stop,IB01,Intercity Bus Stop Permit,"Pursuant to our guidelines only 1 bus is permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the department.",10/26/2017,10/26/2017,11/22/2019,MANHATTAN,8 AVENUE,WEST   40 STREET,WEST   41 STREET,Spanish Transportation service corp,09/06/2017,11/25/2019
2017042759,ICBPS-20170427-59,0001,Renew,906,VOIDED AFTER ISSUE,IB,Bus Stop,IB01,Intercity Bus Stop Permit,"Pursuant to our guidelines only 1 bus is permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the department.",08/01/2017,08/01/2017,11/14/2019,QUEENS,QUEENS BOULEVARD,GOLDSMITH STREET,VAN LOON STREET,Star Tag Inc.,04/27/2017,11/27/2019
2017061395,ICBPS-20170613-95,0001,New,030,EXPIRED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Pursuant to our guidelines only 1 bus is permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the department.",06/26/2017,06/26/2017,11/14/2019,MANHATTAN,11 AVENUE,WEST   35 STREET,WEST   36 STREET,"Greyhound Lines, Inc",06/13/2017,11/14/2019
MIB2019312A02,2019081401031857,0001,New,006,ISSUED & PRINTED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Only 1 bus(es) permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the NYC DOT. Permittee must follow all applicable laws and rules, including but not limited to section 4-10 of Title 34 of the Rules of the City of New York.",11/08/2019,11/08/2019,11/08/2022,MANHATTAN,11 AVENUE,WEST   35 STREET,WEST   36 STREET,"Greyhound Lines, Inc.",11/08/2019,11/08/2019
MIB2018340A01,2018072900060307,0001,New,030,EXPIRED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Only 1 bus(es) permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the NYC DOT. Permittee must follow all applicable laws and rules, including but not limited to section 4-10 of Title 34 of the Rules of the City of New York.",12/06/2018,12/06/2018,12/06/2019,MANHATTAN,MADISON AVENUE,EAST   26 STREET,EAST   27 STREET,Executive Coach Inc.,12/06/2018,12/30/2019
MIB2019221A00,2019062700579533,0001,New,906,VOIDED AFTER ISSUE,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Only 1 bus(es) permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the NYC DOT. Permittee must follow all applicable laws and rules, including but not limited to section 4-10 of Title 34 of the Rules of the City of New York.",08/09/2019,08/09/2019,01/09/2022,MANHATTAN,11 AVENUE,WEST   33 STREET,WEST   34 STREET,"Hampton Jitney, Inc.",08/09/2019,12/23/2019
MIB2019351A00,2019102600085327,0001,New,906,VOIDED AFTER ISSUE,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Only 1 bus(es) permitted at any given time. Upon request, provide a copy of the approved schedule electronically signed-off by the NYC DOT. Permittee must follow all applicable laws and rules, including but not limited to section 4-10 of Title 34 of the Rules of the City of New York.",12/17/2019,12/17/2019,12/17/2022,MANHATTAN,11 AVENUE,WEST   33 STREET,WEST   34 STREET,"Hampton Jitney, Inc.",12/17/2019,12/23/2019
MIB2019357A00,2019121700688167,0001,New,006,ISSUED & PRINTED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Only 1 bus(es) permitted at any given time. Upon request, provide a copy of the approved schedule electronically signed-off by the NYC DOT. Permittee must follow all applicable laws and rules, including but not limited to section 4-10 of Title 34 of the Rules of the City of New York.",12/23/2019,12/23/2019,01/23/2022,MANHATTAN,11 AVENUE,WEST   33 STREET,WEST   34 STREET,"Hampton Jitney, Inc.",12/23/2019,12/23/2019
MIB2019364A00,2019101800981723,0001,Renew,006,ISSUED & PRINTED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Only 1 bus(es) permitted at any given time. Upon request, provide a copy of the approved schedule electronically signed-off by the NYC DOT. Permittee must follow all applicable laws and rules, including but not limited to section 4-10 of Title 34 of the Rules of the City of New York.",12/30/2019,12/30/2019,12/30/2020,MANHATTAN,MADISON AVENUE,EAST   26 STREET,EAST   27 STREET,Executive Coach Inc.,12/30/2019,12/30/2019
BIB2020007A00,2019112600704847,0001,New,006,ISSUED & PRINTED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Only 1 bus(es) permitted at any given time. Upon request, provide a copy of the approved schedule electronically signed-off by the NYC DOT. Permittee must follow all applicable laws and rules, including but not limited to section 4-10 of Title 34 of the Rules of the City of New York.",01/07/2020,01/07/2020,01/07/2023,BROOKLYN,14 AVENUE,52 STREET,53 STREET,Monsey New Square Trails Corp.,01/07/2020,01/07/2020
2016100679,ICBPS-20161006-79,0001,Renew,030,EXPIRED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Pursuant to our guidelines only 1 bus is permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the department.",01/06/2017,01/06/2017,01/06/2020,BROOKLYN,14 AVENUE,52 STREET,53 STREET,Monsey New Square Trails Corp.,10/06/2016,01/06/2020
MIB2019150A00,2019041101208930,0001,New,906,VOIDED AFTER ISSUE,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Only 1 bus(es) permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the NYC DOT. Permittee must follow all applicable laws and rules, including but not limited to section 4-10 of Title 34 of the Rules of the City of New York.",05/30/2019,05/30/2019,05/30/2022,MANHATTAN,CANAL STREET,ALLEN STREET,ORCHARD STREET,Z & D Tour Inc,05/30/2019,01/09/2020
MIB2020008A00,2019110700897543,0001,New,006,ISSUED & PRINTED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Only 1 bus(es) permitted at any given time. Upon request, provide a copy of the approved schedule electronically signed-off by the NYC DOT. Permittee must follow all applicable laws and rules, including but not limited to section 4-10 of Title 34 of the Rules of the City of New York.",01/08/2020,01/08/2020,01/08/2023,MANHATTAN,CANAL STREET,BOWERY,CHRYSTIE STREET,Lucky River Transportation Corporation,01/08/2020,01/08/2020
MIB2020027A00,2020010300952883,0001,New,006,ISSUED & PRINTED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Only 1 bus(es) permitted at any given time. Upon request, provide a copy of the approved schedule electronically signed-off by the NYC DOT. Permittee must follow all applicable laws and rules, including but not limited to section 4-10 of Title 34 of the Rules of the City of New York.",01/27/2020,01/27/2020,01/27/2021,MANHATTAN,CHATHAM SQUARE,BOWERY,EAST BROADWAY,A & W TOURS INC,01/27/2020,01/27/2020
20161031113,ICBPS-20161031-113,0001,Renew,030,EXPIRED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Pursuant to our guidelines only 1 bus is permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the department.",01/06/2017,01/06/2017,01/06/2020,BROOKLYN,LIVINGSTON STREET,HOYT STREET,SMITH STREET,"Greyhound Lines, Inc.",10/31/2016,01/06/2020
MIB2020015A00,2019101800976503,0001,Renew,006,ISSUED & PRINTED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Only 1 bus(es) permitted at any given time. Upon request, provide a copy of the approved schedule electronically signed-off by the NYC DOT. Permittee must follow all applicable laws and rules, including but not limited to section 4-10 of Title 34 of the Rules of the City of New York.",01/15/2020,01/15/2020,01/15/2021,MANHATTAN,PARK AVENUE SOUTH,EAST   26 STREET,EAST   27 STREET,Executive Coach Inc.,01/15/2020,01/15/2020
20161029112,ICBPS-20161029-112,0001,Renew,030,EXPIRED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Pursuant to our guidelines only 1 bus is permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the department.",01/06/2017,01/06/2017,01/10/2020,QUEENS,HILLSIDE AVENUE,219 STREET,SPRINGFIELD BOULEVARD,"Greyhound Lines, Inc.",10/29/2016,01/10/2020
MIB2018340A00,2018072900061537,0001,New,030,EXPIRED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Only 1 bus(es) permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the NYC DOT. Permittee must follow all applicable laws and rules, including but not limited to section 4-10 of Title 34 of the Rules of the City of New York.",12/06/2018,12/06/2018,12/06/2019,MANHATTAN,PARK AVENUE SOUTH,EAST   26 STREET,EAST   27 STREET,Executive Coach Inc.,12/06/2018,01/15/2020
2016100675,ICBPS-20161006-75,0001,Renew,030,EXPIRED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Pursuant to our guidelines only 1 bus is permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the department.",01/06/2017,01/06/2017,01/08/2020,MANHATTAN,CANAL STREET,BOWERY,CHRYSTIE STREET,Lucky River Transportation Corporation,10/06/2016,01/08/2020
2016100573,ICBPS-20161005-73,0001,New,030,EXPIRED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Pursuant to our guidelines only 1 bus is permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the department.",01/27/2017,01/27/2017,01/27/2020,MANHATTAN,CHATHAM SQUARE,DOYERS STREET,MOTT STREET,A & W TOURS INC,10/05/2016,01/27/2020
MIB2020014A00,2019043000201597,0001,New,006,ISSUED & PRINTED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Only 1 bus(es) permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the NYC DOT. Permittee must follow all applicable laws and rules, including but not limited to section 4-10 of Title 34 of the Rules of the City of New York.",01/14/2020,01/14/2020,07/14/2020,MANHATTAN,PIKE STREET,ALLEN STREET,EAST BROADWAY,Express Bus Inc.,01/14/2020,01/14/2020
MIB2020021A00,2020012100389030,0001,New,906,VOIDED AFTER ISSUE,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Only 1 bus(es) permitted at any given time. Upon request, provide a copy of the approved schedule electronically signed-off by the NYC DOT. Permittee must follow all applicable laws and rules, including but not limited to section 4-10 of Title 34 of the Rules of the City of New York.",01/21/2020,01/21/2020,01/21/2021,MANHATTAN,HESTER STREET,BOWERY,ELIZABETH STREET,DOT Sys Admin,01/21/2020,01/22/2020
MIB2020079A13,2020030401025617,0001,New,006,ISSUED & PRINTED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Only 1 bus(es) permitted at any given time. Upon request, provide a copy of the approved schedule electronically signed-off by the NYC DOT. Permittee must follow all applicable laws and rules, including but not limited to section 4-10 of Title 34 of the Rules of the City of New York.",03/19/2020,03/19/2020,03/19/2021,MANHATTAN,TRINITY PLACE,CEDAR STREET,CHURCH STREET,"SUBURBAN TRAILS, INC.",03/19/2020,03/19/2020
201701093,ICBPS-20170109-3,0001,Renew,030,EXPIRED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Pursuant to our guidelines only 1 bus is permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the department.",02/07/2017,02/07/2017,02/07/2020,MANHATTAN,TRINITY PLACE,CEDAR STREET,LIBERTY STREET,Frank Martz Coach Company,01/09/2017,02/07/2020
MIB2020051A24,2018080700201563,0001,New,006,ISSUED & PRINTED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Only 1 bus(es) permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the NYC DOT. Permittee must follow all applicable laws and rules, including but not limited to section 4-10 of Title 34 of the Rules of the City of New York.",02/20/2020,02/20/2020,02/20/2021,MANHATTAN,8 AVENUE,WEST   46 STREET,WEST   47 STREET,"Gray Line New York Tours, Inc.",02/20/2020,02/20/2020
MIB2020077A01,2020030300607577,0001,New,006,ISSUED & PRINTED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Only 1 bus(es) permitted at any given time. Upon request, provide a copy of the approved schedule electronically signed-off by the NYC DOT. Permittee must follow all applicable laws and rules, including but not limited to section 4-10 of Title 34 of the Rules of the City of New York.",03/17/2020,03/17/2020,03/17/2021,MANHATTAN,WEST   42 STREET,7 AVENUE,8 AVENUE,"SUBURBAN TRAILS, INC.",03/17/2020,03/17/2020
201701094,ICBPS-20170109-4,0001,Renew,030,EXPIRED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Pursuant to our guidelines only 1 bus is permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the department.",02/07/2017,02/07/2017,02/07/2020,MANHATTAN,CHURCH STREET,MURRAY STREET,WARREN STREET,Frank Martz Coach Company,01/09/2017,02/07/2020
MIB2020052A25,2019072600456187,0001,New,006,ISSUED & PRINTED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Only 1 bus(es) permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the NYC DOT. Permittee must follow all applicable laws and rules, including but not limited to section 4-10 of Title 34 of the Rules of the City of New York.",02/21/2020,02/21/2020,02/21/2021,MANHATTAN,WEST   59 STREET,6 AVENUE,7 AVENUE,GO NEW YORK TOURS INC.,02/21/2020,02/21/2020
BIB2020050A03,2018080900251587,0001,New,006,ISSUED & PRINTED,IB,Bus Stop Permit,IB01,Intercity Bus Stop Permit,"Only 1 bus(es) permitted at any given time. Upon request, provide a copy of the approved schedule signed-off by the NYC DOT. Permittee must follow all applicable laws and rules, including but not limited to section 4-10 of Title 34 of the Rules of the City of New York.",02/19/2020,02/19/2020,02/19/2021,BROOKLYN,FLATBUSH AVENUE,GRAND ARMY PLAZA OVAL,EAST DRIVE,"Gray Line New York Tours, Inc.",02/19/2020,02/19/2020
