AppNumber,ApplicantType,Institution,OrganizationType,InstCity,InstState,InstPostalCode,InstCountry,CongressionalDistrict,Latitude,Longitude,CouncilDate,YearAwarded,ProjectTitle,Program,Division,ApprovedOutright,ApprovedMatching,AwardOutright,AwardMatching,OriginalAmount,SupplementAmount,BeginGrant,EndGrant,ProjectDesc,ToSupport,PrimaryDiscipline,SupplementCount,Supplements,ParticipantCount,Participants,DisciplineCount,Disciplines
RO-10395-69,1,"CUNY Research Foundation, Queens College",Four-Year College,Flushing,NY,11367-1597,USA,6,40.73665,-73.81336,1969-05-01,1969,The Life and Works of Jose Marti in New York (1880-1895),Basic Research,Research Programs,10000.00,0.00,10000.00,0.00,10000.00,0.00,1969-09-01,1971-09-30,None,None,"Literature, General",0,NULL,1,Carlos Ripoll [Project Director],1,"Literature, General"
RO-10399-69,1,"Austen Riggs Center, Inc.",Unknown,Stockbridge,MA,01262,USA,1,42.29017,-73.31651,1969-05-01,1969,Investigation of the Nature of the Creative Individual,Basic Research,Research Programs,10000.00,0.00,10000.00,0.00,10000.00,0.00,1969-06-01,1970-05-31,None,None,"Arts, General",0,NULL,1,Margaret Brenman [Project Director],1,"Arts, General"
RO-10403-69,1,Smith College,Four-Year College,Northampton,MA,01063-6304,USA,2,42.31917,-72.63678,1969-05-01,1969,Monograph on the Concept of an Object of Consciousness,Basic Research,Research Programs,1500.00,0.00,1500.00,0.00,1500.00,0.00,1969-09-01,1970-08-31,None,None,"Philosophy, General",0,NULL,1,Murray Kiteley [Project Director],1,"Philosophy, General"
RO-10405-69,1,Harvard University,University,Cambridge,MA,02138-3800,USA,5,42.37376,-71.1167,1968-11-01,1968,Modern Greek Shadow Theatre,Basic Research,Research Programs,2450.00,0.00,2450.00,0.00,2450.00,0.00,1969-07-01,1970-01-31,None,None,Theater History and Criticism,0,NULL,1,Cendric Whitman [Project Director],2,Art History and Criticism; Theater History and Criticism
RO-10407-69,1,Georgetown University,Four-Year College,Washington,DC,20057-0001,USA,1,38.90788,-77.07154,1968-11-01,1968,A History of Modern Southeast Asia,Basic Research,Research Programs,7215.00,0.00,7215.00,0.00,7215.00,0.00,1969-06-01,1969-12-31,None,None,"History, General",0,NULL,1,David Steinberg [Project Director],1,"History, General"
RO-10409-69,1,"University of Wisconsin, River Falls",University,River Falls,WI,54022-5010,USA,3,44.85476,-92.62388,1968-11-01,1968,Policy Implementation: U.S. Army of Occupation 1945-1955,Basic Research,Research Programs,9900.00,0.00,9900.00,0.00,9900.00,0.00,1969-05-01,1971-07-31,None,None,"History, General",0,NULL,1,E. Peterson [Project Director],1,"History, General"
RO-10415-69,1,Boston College,Four-Year College,Chestnut Hill,MA,02467-3858,USA,4,42.33315,-71.16838,1969-05-01,1969,A History of the Student Movement in the United States,Basic Research,Research Programs,29020.00,0.00,29020.00,0.00,29020.00,0.00,1969-09-01,1972-06-30,None,None,"History, General",0,NULL,1,Philip Altbach [Project Director],1,"History, General"
RO-10417-69,1,Tulane University,Center For Advanced Study/Research Institute,New Orleans,LA,70118-5698,USA,1,29.9354,-90.124,1969-05-01,1969,The Northeast and the Negro during the Civil War,Basic Research,Research Programs,10000.00,0.00,10000.00,0.00,10000.00,0.00,1969-09-01,1970-08-31,None,None,"History, General",0,NULL,1,Victor Voegeli [Project Director],1,"History, General"
RO-10419-69,1,University of Virginia,University,Charlottesville,VA,22903-4833,USA,5,38.05024,-78.50088,1969-05-01,1969,Federalist Essays and Pamphlets,Basic Research,Research Programs,10000.00,0.00,10000.00,0.00,10000.00,0.00,1969-07-01,1972-12-31,None,None,"Literature, General",0,NULL,1,Herbert Storing [Project Director],1,"Literature, General"
RO-10421-69,1,University of Chicago,University,Chicago,IL,60637-5418,USA,1,41.78955,-87.60117,1968-11-01,1968,Preservation and Study of Panels of Glass Opus Sectile Discovered at Kenchreai,Basic Research,Research Programs,5000.00,0.00,5000.00,0.00,5000.00,0.00,1969-04-01,1970-04-30,None,None,Archaeology,0,NULL,1,Robert Scranton [Project Director],1,Archaeology
RO-10423-69,1,Bryn Mawr College,Four-Year College,Bryn Mawr,PA,19010-2899,USA,5,40.02166,-75.32213,1968-11-01,1968,Excavations in Tuscany,Basic Research,Research Programs,10000.00,0.00,10000.00,0.00,10000.00,0.00,1969-05-01,1970-05-31,None,None,Archaeology,0,NULL,1,Kyle Phillips [Project Director],1,Archaeology
RO-10431-69,1,"CUNY Research Foundation, Brooklyn College",Two-Year College,Brooklyn,NY,11210-2850,USA,9,40.63201,-73.95279,1969-05-01,1969,Researchers in American Ethnic and Immigrant Theatre,Basic Research,Research Programs,30000.00,0.00,30000.00,0.00,30000.00,0.00,1969-03-01,1970-08-31,None,None,"Arts, General",0,NULL,1,Bernard Barrow [Project Director],1,"Arts, General"
RO-10443-69,1,Princeton University Press,Publishing,Princeton,NJ,08540-5223,USA,12,40.35011,-74.65394,1968-11-01,1968,Princeton Dictionary of Classical Archeology,Basic Research,Research Programs,0.00,25000.00,0.00,25000.00,25000.00,0.00,1970-02-01,1971-01-31,"To prepare one-volume dictionary to include historical and archeological data on every known site of the classical world. ABSTRACT: Continuation of H68-0-90, to prepare one-volume dictionary to include historical and archeological data on every known site of the colassical world--Greece, Crete, Asia Minor, Levant, North Africa, Sicily, Italy, Graeco-Roman Europe and Britain. Entries arranged alphabetically by location of sites, and each to contain a survey of the history of the site, a description of the monuments, the facts of excavation, a bibliography, and a map and plans according to sites' importance. Aim to provide an authorative reference work for students and scholars in the fields of classical archeology, history and literature. Personnel for project selected; initial survey of sites finished. Contracts for manuscripts now complete for 750 sites (volume will contain 2000); 242 completed manuscripts received. Funds for salaries, drafting, translations, operation expenses. ",None,Archaeology,0,NULL,1,Richard Stillwell [Project Director],1,Archaeology
RO-10463-69,1,San Jose State University,University,San Jose,CA,95192-0001,USA,14,37.18939,-121.70532,1969-05-01,1969,Historical Backround of Concept of Checks and Balances in the United States,Basic Research,Research Programs,0.00,4320.00,0.00,4320.00,4320.00,0.00,1969-09-01,1970-08-31,"Funds to complete a study of the origins of concept of checks and balances in government, beginning in 6th century B.C. and its subsequent theoretical and practical development as a means of accomodating conflicting forces within a state. ABSTRACT: Funds to complete a study of the origins of concept of checks and balances in government, beginning in 6th century B.C. and its subsequent theoretical and practical development as a means of accomodating conflicting forces within a state. In every historical instance where a revival of the concept of check and balances occurs, socio-economic conflicts and scientific theories used to justify the view that distribution of powers by law to opposite social and political forces can produce a balanced and stable state. Emphasizes the transmission of concept to Revolutionary generation in America; the way it was embodied in the Constitutuion; significance of Founding Fathers' contribution and relevance of their solution to contemporary conflict between the established order and dynamic minorities in the United States. Subject is part of the background of the American system of government, relevance to Bicentennial. ",None,"History, General",0,NULL,1,E. Panagopoulos [Project Director],1,"History, General"
RO-10485-69,1,American Academy in Rome,Center For Advanced Study/Research Institute,New York,NY,10021-4905,USA,12,40.77025,-73.96719,1969-05-01,1969,Photo Reference Collection at the American Academy in Rome,Basic Research,Research Programs,0.00,4500.00,0.00,4500.00,4500.00,0.00,1969-09-01,1970-08-31,"Collection has comprehensive archive of photographs of Roman architecture and topography, steadily being increased and kept up-to-date. ABSTRACT: Funds to subsidize operations for one year. Collection has a comprehensive archive of photographs of Roman architecture and topography with cross-reference bibliographic information steadily being increased and kept up-to-date, and also provides a service, drawing upon all available photographic sources, filling at a reasonable cost all requests for photographs dealing with the entire field of History of Ancient and Classical Art and Architecture in Italy. History of Art and Architecture is presently taught at every major university in US at undergraduate and graduate levels. Photograph is single most important tool in preparation and teaching of such courses. Collection has furnished study materials and whole core collections making it possible for them to introduce courses they were never equipped to teach before. In addition, Collection is the only place in the world where scholars and students can make visual comparisons among widely geographically scattered objects that lead to new knowledge. Collection has served for 12 years as an indespensible tool of scholarship and teaching, serving numerous American universities and colleges as well as hundreds of individual scholars. ",None,Archaeology,0,NULL,1,Ernest Nash [Project Director],1,Archaeology
RO-10563-69,1,Massachusetts Institute of Technology,Four-Year College,Cambridge,MA,02139-4307,USA,7,42.35866,-71.09337,1969-05-01,1969,Comparative Study of Metallurgy in Old and New Worlds,Basic Research,Research Programs,10000.00,27582.00,10000.00,27582.00,37582.00,0.00,1969-07-01,1970-10-31,"Use of modern metallurgic techniques to determine techniques used in pre-Columbian America and in Cyprus. Excavation of ancient city of Chan Chan in Peru with analysis of gilding techniques. Excavation of copper smelting and foundry sites at Kition in Cyprus. ABSTRACT: Use of methods of modern material science laboratory to examine selected artifacts in order to reconstruct in detail the methods of manufacture. Two-part project: 1) study of gilding techniques in pre-Columbian America, especially to trace the temporal and geographic development of the newly-discovered process used in N. Peru for large masks and other sheet metal ""gold"" objects; participation of research associate in the Harvard excavation at the ancient city of Chan Chan to seek evidence in the known metal workshops there, with detailed laboratory analysis of materials from the excavation and confirmation of the techniques by duplication; 2) excavation of the copper-smelting and foundry sites at Kition in Cyprus, as part of the major excavation by the Cypriot Department of Antiquities. Continuation of H68-0-86. Since the properties of matter remain constant, the way in which techniques change with time within one culture, and diffuse or originate within different geographic areas can be traced in considerable detail. By relating changes in techniques to other cultural factors, these studies in metallurgy contribute to an understanding of technology's part in the basic human experience. Funds for salaries (research associate, assistant professor, secretary), travel, materials, services, overhead. ",None,Archaeology,0,NULL,1,Cyril Smith [Project Director],1,Archaeology
RO-10597-69,1,Asia Society,Non-Profit Educational Center,New York,NY,10065-7307,USA,12,40.76553,-73.96692,1969-05-01,1969,Research and Translation Project,Basic Research,Research Programs,10000.00,20000.00,10000.00,20000.00,30000.00,0.00,1969-09-01,1971-03-31,"Project to provide English translations of important Asian sources and works in the humanities. ABSTRACT: Project to provide English translations of important Asian sources and works in the humanities (e.g. works in Bengali, Burmese, Javanese, Indonesian, Vietnemese, Korean, Japanese and Chinese). Completed project will provide scholars, students and interested public with the means to identify esthetic, spiritual and social values of a given Asian society as expressed in its own literature. Although many books about Asia exist, to date, few works written by Asians are available to the non-specialist because they have not been translated. A knowledge of the humanistic thought of Asia from the Asian point of view will contribute greatly toward providing a base for intelligent decision-making regarding US interests in Asia and toward giving Asian studies its rightful place in the humanistic heritage of the world. The Asian Society has supported research and translation of Asian works since 1959. Funds for travel, per diem, editorial consultation, translation fees, operation expenses. ",None,"Literature, General",0,NULL,1,Bonnie Crown [Project Director],1,"Literature, General"
RO-10923-68,1,"University of California, Los Angeles",University,Los Angeles,CA,90095-9000,USA,33,34.07516,-118.43851,1968-02-01,1968,A Literary Investigation of American Popular Culture,Basic Research,Research Programs,8592.33,0.00,8592.33,0.00,8592.33,0.00,1968-06-01,1969-05-31,"To continue and encourage investigations of the contributions of ""popular"" literature to the creation and maintenance of important American myths, images and self-images. To continue and possibly complete investigations into the origins, development and exploitation of the ""Western"" as a literary genre, a myth and cultural form.",None,"Literature, General",0,NULL,1,Philip Durham [Project Director],1,"Literature, General"
RP-10001-68,1,Huntington Library,University,San Marino,CA,91108-1299,USA,27,34.1261,-118.10925,1968-02-01,1968,The Ordeal of the Union,Scholarly Publications,Research Programs,12000.00,0.00,12000.00,0.00,12000.00,0.00,1968-03-01,1969-02-28,None,None,"History, General",0,NULL,1,Allen Nevins [Project Director],1,"History, General"
SO-10015-69,1,Douglass House Foundation,Unknown,Los Angeles,CA,Unknown,USA,0,Unknown,unknown,1969-05-01,1969,Watts Writers Workshop and Affiliated Branches,State Humanities Councils General Operating Support Grants,Federal/State Partnership,0.00,49910.00,0.00,49910.00,49910.00,0.00,1969-05-01,1970-08-31,"Douglass House workshops, cultural centers in ghetto communities designed to develop and nurture creative talents in the arts and humanities. Idea originated in Watts after the 1965 riots.",None,"Interdisciplinary Studies, General",0,NULL,1,Budd Schulberg [Project Director],1,"Interdisciplinary Studies, General"
FB-10011-68,2,"University of California, Berkeley",Four-Year College,Berkeley,CA,94704-5940,USA,13,37.87029,-122.26813,1967-11-01,1967,Title not available,Fellowships for Younger Scholars,Fellowships and Seminars,8387.00,0.00,8387.00,0.00,8387.00,0.00,1969-01-01,1969-12-31,None,None,Arabic Literature,0,NULL,1,James Monroe [Project Director],1,Arabic Literature
FB-10013-68,2,Claremont McKenna College,Four-Year College,Claremont,CA,91711-5929,USA,27,34.10261,-117.70708,1967-11-01,1967,Title not available,Fellowships for Younger Scholars,Fellowships and Seminars,8387.00,0.00,8387.00,0.00,8387.00,0.00,1969-01-01,1969-12-31,None,None,Comparative Literature,0,NULL,0,NULL,1,Comparative Literature
FB-10017-68,2,Cleveland State University,University,Cleveland,OH,44115-2214,USA,11,41.50272,-81.67539,1967-11-01,1967,Title not available,Fellowships for Younger Scholars,Fellowships and Seminars,8387.00,0.00,8387.00,0.00,8387.00,0.00,1969-01-01,1969-12-31,None,None,German Language,0,NULL,1,Bruce Beatie [Project Director],1,German Language
FB-10021-68,2,Yale University,Publishing,New Haven,CT,06510-1703,USA,3,41.31003,-72.92334,1967-11-01,1967,Title not available,Fellowships for Younger Scholars,Fellowships and Seminars,8387.00,0.00,8387.00,0.00,8387.00,0.00,1969-01-01,1969-12-31,None,None,Art History,0,NULL,1,Robert Thompson [Project Director],1,Art History
FB-10025-68,2,University of Illinois at Chicago,University,Chicago,IL,60607-3320,USA,7,41.87429,-87.6583,1967-11-01,1967,Title not available,Fellowships for Younger Scholars,Fellowships and Seminars,8387.00,0.00,8387.00,0.00,8387.00,0.00,1969-01-01,1969-12-31,None,None,"Philosophy, General",0,NULL,1,Sandra Bartky [Project Director],1,"Philosophy, General"
FB-10027-68,2,Northern Illinois University,Four-Year College,DeKalb,IL,60115-2828,USA,16,41.93071,-88.77984,1967-11-01,1967,Title not available,Fellowships for Younger Scholars,Fellowships and Seminars,8387.00,0.00,8387.00,0.00,8387.00,0.00,1969-01-01,1969-12-31,None,None,"History, General",0,NULL,1,Stephen Foster [Project Director],1,"History, General"
FB-10029-68,2,Stanford University,University,Stanford,CA,94305-2004,USA,18,37.42765,-122.17005,1967-11-01,1967,Title not available,Fellowships for Younger Scholars,Fellowships and Seminars,8387.00,0.00,8387.00,0.00,8387.00,0.00,1969-01-01,1969-12-31,None,None,Theater History and Criticism,0,NULL,0,NULL,1,Theater History and Criticism
FB-10031-68,2,Brown University,Center For Advanced Study/Research Institute,Providence,RI,02912-9100,USA,1,41.82613,-71.40451,1967-11-01,1967,Title not available,Fellowships for Younger Scholars,Fellowships and Seminars,8387.00,0.00,8387.00,0.00,8387.00,0.00,1969-01-01,1969-12-31,None,None,U.S. History,0,NULL,1,James Patterson [Project Director],1,U.S. History
FB-10033-68,2,"Rutgers University, New Brunswick",University,New Brunswick,NJ,08901-8559,USA,6,40.47722,-74.426,1967-11-01,1967,Title not available,Fellowships for Younger Scholars,Fellowships and Seminars,8387.00,0.00,8387.00,0.00,8387.00,0.00,1969-01-01,1969-12-31,None,None,"Philosophy, General",0,NULL,1,Bruce Wilshire [Project Director],1,"Philosophy, General"
FB-10035-68,2,University of Iowa,University,Iowa City,IA,52242-1320,USA,2,41.6584,-91.54161,1967-11-01,1967,Title not available,Fellowships for Younger Scholars,Fellowships and Seminars,8387.00,0.00,8387.00,0.00,8387.00,0.00,1969-01-01,1969-12-31,None,None,"History, General",0,NULL,1,Henry Horwitz [Project Director],1,"History, General"
