Tow Date,Make,Style,Model,Color,Plate,State,Towed to Address,Tow Facility Phone,Inventory Number
04/07/2020,TOYT,4D,,SIL,161V839,IL,701 N. Sacramento,(773) 265-7605,6986479
04/27/2020,SATR,4D,,SIL,BL92814,IL,10300 S. Doty,(773) 568-8495,2899975
03/06/2020,FORD,VN,,WHI,AJ82510,AZ,701 N. Sacramento,(773) 265-7605,6984917
03/12/2020,NISS,4D,,SIL,AV38112,IL,10300 S. Doty,(773) 568-8495,2898853
03/10/2020,FORD,LL,,BLU,BW28109,IL,701 N. Sacramento,(773) 265-7605,6985442
02/15/2020,CHEV,LL,TK,GRY,BH50089,IL,701 N. Sacramento,(773) 265-7605,6982939
03/12/2020,NISS,LL,,SIL,BM33799,IL,10300 S. Doty,(773) 568-8495,2898852
02/22/2020,BUIC,LL,,BLK,FP108840,IL,10300 S. Doty,(773) 568-8495,2897343
04/07/2020,HOND,4D,,SIL,BH93347,IL,10300 S. Doty,(773) 785-9752,1720085
04/27/2020,FORD,4D,,RED,BF22016,IL,10300 S. Doty,(773) 568-8495,2899979
04/07/2020,LAND,LL,,BLK,,,701 N. Sacramento,(773) 265-7605,6986481
02/25/2020,DODG,4D,,GRY,,IL,10300 S. Doty,(773) 568-8495,2897579
02/22/2020,BMW,4D,,BLK,BW34423,IL,701 N. Sacramento,(773) 265-7605,6983676
02/12/2020,PONT,2D,,RED,BW39577,IL,10300 S. Doty,(773) 568-8495,2896522
04/24/2020,CHEV,LL,,TAN,BR16292,IL,10300 S. Doty,(773) 785-9752,1720112
04/07/2020,ACUR,4D,,BLK,AQ64591,IL,701 N. Sacramento,(773) 265-7605,6986482
04/24/2020,CHEV,LL,,GRN,K800022,IL,10300 S. Doty,(773) 785-9752,1720111
04/24/2020,FORD,4D,,BLU,BZ82029,IL,701 N. Sacramento,(773) 265-7605,6986804
02/11/2020,HYUN,4D,,WHI,AZ27095,IL,10300 S. Doty,(773) 785-9752,1719972
05/02/2020,SUZI,4D,,WHI,AXW214,IL,701 N. Sacramento,(773) 265-7605,6986985
02/22/2020,NISS,4D,,BLK,BW59118,IL,701 N. Sacramento,(773) 265-7605,6983677
04/07/2020,CHEV,2D,,SIL,AP41214,IL,10300 S. Doty,(773) 568-8495,2899686
02/22/2020,NISS,4D,,WHI,AY65449,IL,10300 S. Doty,(773) 568-8495,2897344
04/07/2020,TOYT,4D,,GRY,L594743,IL,701 N. Sacramento,(773) 265-7605,6986483
04/07/2020,HOND,4D,,GRY,BA61883,IL,10300 S. Doty,(773) 568-8495,2899693
03/14/2020,FORD,LL,,BLU,S129158,IL,701 N. Sacramento,(773) 265-7605,6985788
04/21/2020,FORD,VN,TK,WHI,BN37421,IL,10300 S. Doty,(773) 568-8495,2899884
04/24/2020,FORD,4D,,GLD,ABZ218,IL,10300 S. Doty,(773) 785-9752,1720114
04/24/2020,CHEV,LL,,BLK,ZX37513,IL,10300 S. Doty,(773) 785-9752,1720113
05/02/2020,SATR,4D,,GRY,Z743065,IL,10300 S. Doty,(773) 568-8495,2900069
04/14/2020,DODG,4T,,SIL,,IL,10300 S. Doty,(773) 568-8495,2899781
02/12/2020,HOND,4D,,COM,AH38679,IL,10300 S. Doty,(773) 568-8495,2896527
05/02/2020,BMW,4D,,GRY,BR77429,IL,701 N. Sacramento,(773) 265-7605,6986986
04/15/2020,CHEV,4D,,BLK,BA26009,IL,701 N. Sacramento,(773) 265-7605,6986607
03/06/2020,INFI,4D,,BLK,BT85406,IL,701 N. Sacramento,(773) 265-7605,6984918
02/22/2020,ACUR,LL,,BLK,,IL,701 N. Sacramento,(773) 265-7605,6983679
05/02/2020,SATR,SW,,GRY,BM23611,IL,701 N. Sacramento,(773) 265-7605,6986987
05/02/2020,CHEV,4D,,GRY,BV29345,IL,701 N. Sacramento,(773) 265-7605,6986988
05/02/2020,CHEV,4D,,GRY,BZ33172,IL,10300 S. Doty,(773) 568-8495,2900072
04/15/2020,NISS,4T,,GRY,BU47584,IL,701 N. Sacramento,(773) 265-7605,6986608
04/15/2020,HOND,2T,,RED,AQ11321,IL,701 N. Sacramento,(773) 265-7605,6986612
04/15/2020,FORD,TT,,BLK,,IL,701 N. Sacramento,(773) 265-7605,6986611
05/02/2020,CHEV,4D,,TAN,BL91031,IL,701 N. Sacramento,(773) 265-7605,6986989
04/14/2020,CHEV,4D,,BLU,,IL,10300 S. Doty,(773) 785-9752,1720097
02/28/2020,DODG,4D,,SIL,720U173,IL,10300 S. Doty,(773) 568-8495,2897788
04/14/2020,CHEV,4D,,RED,BU81530,IL,10300 S. Doty,(773) 785-9752,1720098
05/02/2020,CHEV,4D,,GLD,,IL,10300 S. Doty,(773) 568-8495,2900076
02/22/2020,GMC,VN,,GRN,BR39103,IL,701 N. Sacramento,(773) 265-7605,6983678
05/05/2020,CHEV,4D,,GRY,292V449,IL,10300 S. Doty,(773) 568-8495,2900143
05/05/2020,DODG,VN,,GRN,,IL,10300 S. Doty,(773) 568-8495,2900144
05/05/2020,CHEV,4D,,SIL,Z752045,IL,10300 S. Doty,(773) 568-8495,2900148
05/05/2020,FORD,VN,,WHI,2146584B,IL,10300 S. Doty,(773) 568-8495,2900141
03/16/2020,MAZD,LL,,RED,K656275,IL,10300 S. Doty,(773) 568-8495,2899231
05/05/2020,FORD,LL,TK,SIL,105V618,IL,10300 S. Doty,(773) 568-8495,2900146
05/05/2020,CHEV,SD,,GRY,V154921,IL,701 N. Sacramento,(773) 265-7605,6987086
05/05/2020,CHEV,4D,,SIL,BN16098,IL,701 N. Sacramento,(773) 265-7605,6987085
02/12/2020,CHEV,VN,,RED,AX18899,IL,10300 S. Doty,(773) 568-8495,2896568
05/06/2020,CHEV,4T,,BRO,583TQG,IN,10300 S. Doty,(773) 568-8495,2900154
05/06/2020,NISS,LL,,BLU,8KXL955,CA,10300 S. Doty,(773) 568-8495,2900155
02/13/2020,PORS,2D,,GRY,BN50532,IL,701 N. Sacramento,(773) 265-7605,6982758
02/22/2020,VOLV,4D,,SIL,BU83418,IL,10300 S. Doty,(773) 568-8495,2897375
02/22/2020,KIA,4D,,SIL,HAS9546,IL,701 N. Sacramento,(773) 265-7605,6983675
02/24/2020,HOND,4D,,GRY,R764459,IL,10300 S. Doty,(773) 568-8495,2897496
05/06/2020,DODG,4D,,WHI,,,701 N. Sacramento,(773) 265-7605,6987090
05/06/2020,CHEV,4T,,SIL,BQ81581,IL,10300 S. Doty,(773) 568-8495,2900156
05/05/2020,SUZI,LL,,WHI,BQ69739,IL,701 N. Sacramento,(773) 265-7605,6987091
04/08/2020,PONT,4T,,GRY,CA57827,IL,10300 S. Doty,(773) 568-8495,2899695
04/27/2020,GMC,LL,,TAN,Q832937,IL,10300 S. Doty,(773) 568-8495,2899981
02/25/2020,HOND,4D,,SIL,AW33594,IL,701 N. Sacramento,(773) 265-7605,6984033
02/12/2020,TOYT,4D,,GRY,B975937,IL,701 N. Sacramento,(773) 265-7605,6982700
04/24/2020,HYUN,4D,,TAN,BV53971,IL,10300 S. Doty,(773) 568-8495,2899925
03/12/2020,BUIC,4D,,BRO,AX24834,IL,10300 S. Doty,(773) 568-8495,2898856
03/12/2020,MITS,LL,,BLK,BM93946,IL,10300 S. Doty,(773) 568-8495,2898857
03/12/2020,HOND,LL,,GRY,,IL,10300 S. Doty,(773) 785-9752,1720026
02/28/2020,CHRY,VN,,LBL,BE24392,IL,701 N. Sacramento,(773) 265-7605,6984172
04/08/2020,GMC,LL,,RED,,IL,10300 S. Doty,(773) 568-8495,2899696
04/08/2020,JEEP,LL,,BLU,AQ74077,IL,701 N. Sacramento,(773) 265-7605,6986490
03/12/2020,CHEV,4D,,GRY,,IL,10300 S. Doty,(773) 568-8495,2898864
02/28/2020,FORD,4T,,MAR,BB92266,IL,701 N. Sacramento,(773) 265-7605,6984175
04/24/2020,FORD,4D,,BLU,,,701 N. Sacramento,(773) 265-7605,6986808
04/27/2020,PONT,4D,,SIL,E872643,IL,701 N. Sacramento,(773) 265-7605,6986884
02/14/2020,DODG,4T,,BLK,BD89879,IL,10300 S. Doty,(773) 568-8495,2896748
03/12/2020,LINC,LL,,BRZ,,IL,10300 S. Doty,(773) 785-9752,1720027
04/27/2020,CHEV,LL,,MAR,198V147,IL,10300 S. Doty,(773) 568-8495,2899984
03/08/2020,CHEV,4T,,SIL,Y771232,IL,701 N. Sacramento,(773) 265-7605,6985186
04/25/2020,VOLK,4D,,GRY,,,701 N. Sacramento,(773) 265-7605,6986839
03/08/2020,CHEV,4D,,WHI,N548185,IL,701 N. Sacramento,(773) 265-7605,6985260
04/27/2020,FORD,LL,,GRN,930U668,IL,701 N. Sacramento,(773) 265-7605,6986885
03/12/2020,VOLV,4D,,TAN,Y910499,IL,10300 S. Doty,(773) 568-8495,2898862
03/01/2020,CHEV,4D,,SIL,BN70051,IL,10300 S. Doty,(773) 568-8495,2898025
04/27/2020,HOND,4D,,GRN,253V619,IL,701 N. Sacramento,(773) 265-7605,6986887
04/27/2020,CADI,4D,,RED,BQ45544,IL,10300 S. Doty,(773) 568-8495,2899988
03/08/2020,CHEV,4D,,SIL,AQ70992,IL,701 N. Sacramento,(773) 265-1846,6985189
03/08/2020,CHEV,4D,,SIL,AQ70992,IL,701 N. Sacramento,(773) 265-1846,6985189
03/05/2020,TOYT,VN,,GRN,,IL,701 N. Sacramento,(773) 265-7605,6984800
05/06/2020,FORD,PK,,WHI,2199383B,IL,10300 S. Doty,(773) 568-8495,2900157
02/22/2020,SATR,4D,,SIL,AQ36229,IL,701 N. Sacramento,(773) 265-7605,6983682
02/22/2020,HYUN,4D,,GRY,CHM1673,TX,701 N. Sacramento,(773) 265-7605,6983683
05/06/2020,NISS,4T,,BLU,ZU34206,IL,10300 S. Doty,(773) 568-8495,2900158
05/06/2020,CHEV,2D,,BLK,,IL,701 N. Sacramento,(773) 265-7605,6987096
05/06/2020,NISS,4D,,WHI,BQ44967,IL,701 N. Sacramento,(773) 265-7605,6987094
02/25/2020,FORD,4D,,BLK,,,10300 S. Doty,(773) 568-8495,2897581
05/06/2020,TOYT,4D,,GRN,,,701 N. Sacramento,(773) 265-7605,6987095
05/05/2020,DODG,2D,,GRY,BF58129,IL,10300 S. Doty,(773) 568-8495,2900149
03/08/2020,KIA,4D,,BLK,Q821262,IL,701 N. Sacramento,(773) 265-7605,6985180
03/16/2020,CHEV,2D,,DBL,,IL,10300 S. Doty,(773) 568-8495,2899233
03/01/2020,GMC,LL,,GRY,BN77141,IL,10300 S. Doty,(773) 568-8495,2898015
03/05/2020,MERC,4D,,WHI,BT79565,IL,701 N. Sacramento,(773) 265-7605,6984797
05/06/2020,DODG,4D,,BLU,Z970311,IL,10300 S. Doty,(773) 568-8495,2900159
03/16/2020,MERC,2D,,RED,BE80023,IL,10300 S. Doty,(773) 568-8495,2899232
03/14/2020,JEEP,LL,,GLD,BF23916,IL,10300 S. Doty,(773) 568-8495,2899074
05/06/2020,NISS,4D,,BLU,BE90314,IL,701 N. Sacramento,(773) 265-7605,6987098
03/20/2020,CHEV,4D,,BLK,BF20946,IL,701 N. Sacramento,(773) 265-1846,1540078
03/06/2020,SATR,VN,,SIL,N440078,IL,10300 S. Doty,(773) 568-8495,2898386
03/14/2020,HOND,VN,,BLK,BN69242,IL,10300 S. Doty,(773) 568-8495,2899080
03/14/2020,CHEV,4D,,SIL,BN80880,IL,10300 S. Doty,(773) 568-8495,2899078
05/06/2020,HYUN,4D,,WHI,BZ32014,IL,10300 S. Doty,(773) 785-9752,1720135
02/24/2020,TOYT,LL,,BGE,403TLP,IL,701 N. Sacramento,(773) 265-7605,6983911
05/06/2020,GMC,LL,,BLK,BH97981,IL,10300 S. Doty,(773) 568-8495,2900163
05/06/2020,MITS,4D,,WHI,K516235,IL,10300 S. Doty,(773) 568-8495,2900165
05/06/2020,LEXS,4D,,BLK,BR97093,IL,10300 S. Doty,(773) 568-8495,2900164
05/06/2020,BUIC,4D,,GRN,,IL,701 N. Sacramento,(773) 265-1846,1540166
02/11/2020,CHEV,LL,,BLK,150V381,IL,10300 S. Doty,(773) 568-8495,2896518
05/06/2020,CHRY,2D,,WHI,,IL,10300 S. Doty,(773) 785-9752,1720136
05/06/2020,JAGU,LL,,WHI,EAC041,MN,10300 S. Doty,(773) 568-8495,2900166
05/06/2020,TOYT,4D,,SIL,AM45760,IL,10300 S. Doty,(773) 785-9752,1720138
05/06/2020,LEXS,2D,,GRN,,IL,701 N. Sacramento,(773) 265-1846,1540167
05/06/2020,CHEV,PK,,GRY,,IL,701 N. Sacramento,(773) 265-7605,6987101
05/06/2020,VOLK,4D,,GRY,AS25051,IL,10300 S. Doty,(773) 785-9752,1720137
05/06/2020,BUIC,4D,,DBL,00247641,IL,10300 S. Doty,(773) 568-8495,2900171
05/06/2020,CHRY,VN,,TAN,BX91131,IL,701 N. Sacramento,(773) 265-7605,6987105
02/12/2020,CHEV,4D,,RED,212194,IL,10300 S. Doty,(773) 568-8495,2896565
05/06/2020,ACUR,2D,,BLK,BR47924,IL,701 N. Sacramento,(773) 265-7605,6987103
05/06/2020,CHEV,LL,,GLD,BN83488,IL,10300 S. Doty,(773) 568-8495,2900170
02/20/2020,,BH,,YEL,,,701 N. Sacramento,(773) 265-1846,1539961
05/06/2020,CHEV,4D,,GRY,,IL,10300 S. Doty,(773) 568-8495,2900169
03/05/2020,CHEV,PK,,BLU,2A543FF,IL,701 N. Sacramento,(773) 265-7605,6984798
02/24/2020,VOLK,2D,,GRY,AQ26923,IL,10300 S. Doty,(773) 568-8495,2897497
03/08/2020,CHEV,4D,,WHI,P330126,IL,701 N. Sacramento,(773) 265-7605,6985193
02/21/2020,CHEV,4D,,GRY,AV91193,IL,10300 S. Doty,(773) 568-8495,2897283
03/05/2020,DODG,4T,,BLK,BH48144,IL,701 N. Sacramento,(773) 265-7605,6984801
03/10/2020,INFI,4D,,GRY,BW42569,IL,701 N. Sacramento,(773) 265-7605,6985445
03/10/2020,DODG,4D,,DBL,BN72027,IL,10300 S. Doty,(773) 568-8495,2898625
03/10/2020,MITS,SW,,SIL,476681,IL,10300 S. Doty,(773) 568-8495,2898624
03/10/2020,HYUN,4D,,GRY,,IL,10300 S. Doty,(773) 568-8495,2898623
02/11/2020,KIA,4D,,DBL,Q426667,IL,701 N. Sacramento,(773) 265-7605,6982571
03/08/2020,INFI,LL,,SIL,BU29943,IL,701 N. Sacramento,(773) 265-7605,6985192
03/14/2020,NISS,LL,,BLK,BR17650,IL,10300 S. Doty,(773) 568-8495,2899028
03/14/2020,MITS,LL,,BLK,BQ80126,IL,701 N. Sacramento,(773) 265-7605,6985816
02/22/2020,FORD,2D,,SIL,AG37027,IL,701 N. Sacramento,(773) 265-7605,6983691
03/05/2020,OLDS,VN,,TAN,460RCR,IN,701 N. Sacramento,(773) 265-7605,6984802
03/08/2020,VOLK,4D,,SIL,AN24041,IL,701 N. Sacramento,(773) 265-7605,6985209
02/27/2020,NISS,4T,,SIL,307U618,IL,701 N. Sacramento,(773) 265-7605,6984109
02/12/2020,FORD,4D,,GRY,BL89802,IL,701 N. Sacramento,(773) 265-7605,6982652
02/22/2020,FORD,LL,,GRY,HIP1321,OH,701 N. Sacramento,(773) 265-7605,6983689
03/10/2020,PONT,4D,,SIL,BM25125,IL,10300 S. Doty,(773) 568-8495,2898628
03/08/2020,HOND,2D,,RED,BC35968,IL,701 N. Sacramento,(773) 265-7605,6985278
03/12/2020,NISS,4D,,BLK,756884,IL,701 N. Sacramento,(773) 265-1846,1540044
03/08/2020,JEEP,LL,,GRY,DZD4350,IL,701 N. Sacramento,(773) 265-7605,6985281
05/06/2020,JAG,LL,,BLK,,IL,701 N. Sacramento,(773) 265-7605,6987109
03/12/2020,SUZU,MC,,BLU,DX6880,IL,701 N. Sacramento,(773) 265-1846,1540045
03/14/2020,CHEV,VN,,BLK,AW34346,IL,701 N. Sacramento,(773) 265-7605,6985812
02/22/2020,TOYT,4D,,BLK,V510502,IL,701 N. Sacramento,(773) 265-7605,6983693
05/06/2020,MITS,4D,,GRY,BA68697,IL,701 N. Sacramento,(773) 265-7605,6987111
03/16/2020,DODG,PK,,BLK,,IL,701 N. Sacramento,(773) 265-1846,1540053
03/14/2020,TOYT,4D,,GRY,E332422,IL,400 E. Lower Wacker,(312) 744-7550,0222013
05/06/2020,PONT,4D,,BLK,BZ29882,IL,10300 S. Doty,(773) 568-8495,2900176
05/07/2020,TOYT,4D,,SIL,AG46924,IL,701 N. Sacramento,(773) 265-7605,6987113
05/07/2020,TOYT,4D,,SIL,CA87405,IL,10300 S. Doty,(773) 568-8495,2900179
03/08/2020,CHRY,4D,,BLK,T0S618,IN,701 N. Sacramento,(773) 265-7605,6985288
03/08/2020,TOYT,4D,,TAN,AR12592,IL,701 N. Sacramento,(773) 265-7605,6985282
03/09/2020,NISS,LL,,SIL,GVT1501,G1,10300 S. Doty,(773) 785-9752,1720017
05/07/2020,KIA,4D,,BLK,E354291,IL,701 N. Sacramento,(773) 265-7605,6987118
05/07/2020,PONT,4D,,SIL,BU84317,IL,10300 S. Doty,(773) 568-8495,2900177
03/14/2020,DODG,4D,,BLU,BF16639,IL,10300 S. Doty,(773) 568-8495,2899029
05/07/2020,CHRY,4D,,GRY,AV81306,IL,10300 S. Doty,(773) 568-8495,2900178
02/28/2020,DODG,4D,,GRY,780U312,IL,701 N. Sacramento,(773) 265-7605,6984177
03/10/2020,KIA,4D,,RED,AR13310,IL,701 N. Sacramento,(773) 265-7605,6985280
05/07/2020,TOYT,4D,,BLU,AV93311,IL,10300 S. Doty,(773) 568-8495,2900181
05/07/2020,CHRY,4D,,SIL,ZU39955,IL,701 N. Sacramento,(773) 265-7605,6987119
05/07/2020,CHEV,4D,,WHI,BQ12236,IL,10300 S. Doty,(773) 568-8495,2900180
02/24/2020,CHEV,SW,,BLK,BT76055,IL,701 N. Sacramento,(773) 265-7605,6983922
05/07/2020,VOLV,4D,,SIL,BM12356,IL,10300 S. Doty,(773) 568-8495,2900182
02/24/2020,CADI,LL,,BLK,BP39679,IL,701 N. Sacramento,(773) 265-7605,6983921
02/24/2020,JEEP,LL,,BLK,BB97231,IL,701 N. Sacramento,(773) 265-7605,6983908
05/07/2020,FORD,4D,,WHI,AD51849,AZ,10300 S. Doty,(773) 568-8495,2900175
02/24/2020,FORD,LL,,RED,305VWS,AZ,10300 S. Doty,(773) 568-8495,2897503
02/13/2020,CHEV,4D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2896743
02/13/2020,FORD,LL,,GRY,BX54640,IL,701 N. Sacramento,(773) 265-7605,6982772
02/24/2020,JEEP,LL,,GRY,AV86687,IL,10300 S. Doty,(773) 568-8495,2897502
02/29/2020,GMC,PK,,WHI,,IL,701 N. Sacramento,(773) 265-7605,6984269
03/14/2020,DODG,VN,,BLU,CDV657,MI,10300 S. Doty,(773) 568-8495,2899026
03/08/2020,TOYT,LL,,WHI,AR20830,IL,701 N. Sacramento,(773) 265-7605,6985291
03/14/2020,KIA,4D,,BRO,,IL,10300 S. Doty,(773) 568-8495,2899016
02/22/2020,LEXS,4D,,SIL,Z469390,IL,10300 S. Doty,(773) 568-8495,2897378
02/14/2020,NISS,4T,,SIL,2392973,IL,701 N. Sacramento,(773) 265-7605,6982822
03/16/2020,CHEV,4D,,GRN,,IL,10300 S. Doty,(773) 568-8495,2899237
03/14/2020,JEEP,LL,,GRY,BL38092.,IL,701 N. Sacramento,(773) 265-7605,6985814
02/22/2020,JEEP,LL,,MAR,BD17116,IL,701 N. Sacramento,(773) 265-7605,6983695
02/22/2020,PONT,LL,,BLK,BP45345,IL,701 N. Sacramento,(773) 265-7605,6983694
03/05/2020,JEEP,LL,TK,GRY,R979701,IL,10300 S. Doty,(773) 568-8495,2898314
03/01/2020,NISS,4T,,MAR,BX88590,IL,701 N. Sacramento,(773) 265-7605,6984400
02/25/2020,,TC,,WHI,TR483AHG,IL,10300 S. Doty,(773) 568-8495,2897585
03/10/2020,NISS,4D,,BLU,A359348,IL,701 N. Sacramento,(773) 265-1846,1540020
02/22/2020,MAZD,4D,,BLU,V691712,IL,10300 S. Doty,(773) 568-8495,2897377
03/12/2020,BUIC,LL,,SIL,00235294,IL,10300 S. Doty,(773) 568-8495,2898866
03/12/2020,TOYT,VN,,GRY,BH81621,IL,10300 S. Doty,(773) 568-8495,2898869
03/16/2020,CADI,LL,,WHI,P156283,IL,701 N. Sacramento,(773) 265-7605,6986046
03/05/2020,HOND,4D,,GRY,119858TW,IL,701 N. Sacramento,(773) 265-7605,6984803
03/05/2020,CHEV,4D,,SIL,BH94120,IL,701 N. Sacramento,(773) 265-7605,6984804
02/22/2020,JEEP,LL,,GRY,BU70374,IL,10300 S. Doty,(773) 568-8495,2897381
03/04/2020,CHEV,4D,,BLK,00239974,IL,10300 S. Doty,(773) 568-8495,2898265
02/27/2020,CHEV,SW,,GRY,BQ91722,IL,701 N. Sacramento,(773) 265-7605,6984133
02/27/2020,CHEV,SW,,GRY,BQ91722,IL,701 N. Sacramento,(773) 265-7605,6984133
02/27/2020,CHEV,SW,,GRY,BQ91722,IL,701 N. Sacramento,(773) 265-7605,6984133
02/27/2020,CHEV,SW,,GRY,BQ91722,IL,701 N. Sacramento,(773) 265-7605,6984133
02/27/2020,PONT,4D,,BLK,Z152433,IL,701 N. Sacramento,(773) 265-7605,6984112
03/16/2020,DODG,4D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2899236
03/05/2020,TOYT,4D,,TAN,BV29494,IL,10300 S. Doty,(773) 568-8495,2898312
02/15/2020,MERC,4D,,GLD,J731822,OH,701 N. Sacramento,(773) 265-7605,6982851
03/04/2020,CHEV,4D,,BLK,00239974,IL,10300 S. Doty,(773) 568-8495,2898265
02/28/2020,CHRY,4D,,WHI,BM74966,IL,10300 S. Doty,(773) 568-8495,2897797
02/13/2020,NISS,LL,,SIL,,IL,10300 S. Doty,(773) 568-8495,2896697
02/22/2020,HOND,VN,,GLD,BA33032,IL,701 N. Sacramento,(773) 265-7605,6983700
02/28/2020,PONT,2D,,GRY,BU82398,IL,10300 S. Doty,(773) 568-8495,2897796
03/05/2020,CHEV,LL,,SIL,8106016,IL,701 N. Sacramento,(773) 265-7605,6984807
02/14/2020,HOND,4D,,GRY,BW46385,IL,400 E. Lower Wacker,(312) 744-7550,0220382
02/12/2020,FORD,PK,,GRY,FP82849,IL,701 N. Sacramento,(773) 265-7605,6982672
03/04/2020,CHEV,4D,,BLK,00239974,IL,10300 S. Doty,(773) 568-8495,2898265
02/15/2020,NISS,LL,,GRY,BE40598,IL,10300 S. Doty,(773) 568-8495,2896821
02/12/2020,TOYT,4D,,SIL,BV28020,IL,701 N. Sacramento,(773) 265-7605,6982683
02/22/2020,CHEV,4D,,SIL,,IL,10300 S. Doty,(773) 568-8495,2897382
03/10/2020,DODG,VN,,RED,,IL,10300 S. Doty,(773) 785-9752,1720018
03/03/2020,KIA,4D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2898215
02/11/2020,JEEP,LL,TK,WHI,Y800115,IL,701 N. Sacramento,(773) 265-7605,6982623
02/14/2020,TOYT,2D,,SIL,BC34975,IL,701 N. Sacramento,(773) 265-7605,6982802
02/12/2020,CHEV,4D,,BLU,904U381,IL,701 N. Sacramento,(773) 265-7605,6982714
02/22/2020,TOYT,4D,,MAR,BN57931,IL,701 N. Sacramento,(773) 265-7605,6983706
03/10/2020,BUIC,4D,,GLD,,IL,10300 S. Doty,(773) 568-8495,2898633
02/27/2020,VOLK,4D,,BLK,Z513434,IL,701 N. Sacramento,(773) 265-7605,6984111
03/10/2020,SCIO,2D,,GRY,BN85404,IL,10300 S. Doty,(773) 785-9752,1720020
03/08/2020,NISS,4D,,SIL,BU85375,IL,701 N. Sacramento,(773) 265-7605,6985297
03/05/2020,TOYT,4T,,GRY,49222238,IL,10300 S. Doty,(773) 568-8495,2898341
02/12/2020,FORD,VN,,WHI,,IL,10300 S. Doty,(773) 568-8495,2896526
03/05/2020,VOLK,4T,,BLK,BN82518,IL,10300 S. Doty,(773) 568-8495,2898342
03/06/2020,CHRY,VN,,MAR,BK85532,IL,701 N. Sacramento,(773) 265-7605,6984925
02/12/2020,FORD,4T,,RED,12330E,IN,10300 S. Doty,(773) 568-8495,2896599
03/08/2020,MAZD,VN,,RED,BE88732,IL,10300 S. Doty,(773) 568-8495,2898493
02/22/2020,CHEV,4D,,BLU,AX25518,IL,10300 S. Doty,(773) 568-8495,2897386
03/12/2020,MERC,2D,,WHI,296554,IL,10300 S. Doty,(773) 785-9752,1720030
03/08/2020,NISS,4D,,SIL,BX29732,IL,701 N. Sacramento,(773) 265-7605,6985294
02/22/2020,HYUN,4D,,RED,BA95711,IL,10300 S. Doty,(773) 568-8495,486570
03/03/2020,CHEV,4D,,SIL,,IL,701 N. Sacramento,(773) 265-7605,6984617
03/08/2020,MITS,4D,,WHI,BK19900,IL,10300 S. Doty,(773) 568-8495,2898525
03/08/2020,NISS,4D,,BGE,BL94879,IL,10300 S. Doty,(773) 568-8495,2898527
02/12/2020,CHEV,LL,TK,SIL,BP33902,IL,10300 S. Doty,(773) 568-8495,2896633
03/08/2020,NISS,4D,,BLK,L412561,IL,10300 S. Doty,(773) 568-8495,2898531
03/05/2020,KIA,4T,,SIL,BV82604,IL,10300 S. Doty,(773) 568-8495,2898343
03/08/2020,TOYT,4D,,BLK,BN96264,IL,701 N. Sacramento,(773) 265-7605,6985207
02/15/2020,MAZD,4D,,RED,BH25051,IL,701 N. Sacramento,(773) 265-7605,6982929
03/06/2020,HOND,4D,,MAR,BH17686,IL,701 N. Sacramento,(773) 265-7605,6984926
03/06/2020,CHEV,4D,,GRY,431212,IL,701 N. Sacramento,(773) 265-7605,6984929
03/08/2020,TOYT,4D,,GRY,CEJ246,IA,701 N. Sacramento,(773) 265-7605,6985292
03/16/2020,FORD,PK,TK,WHI,90197FF,IL,10300 S. Doty,(773) 568-8495,2899238
02/13/2020,HOND,4D,,WHI,BA79417,IL,400 E. Lower Wacker,(312) 744-7550,0220334
02/22/2020,JEEP,LL,,MAR,BA44841,IL,701 N. Sacramento,(773) 265-7605,6983710
03/04/2020,CHEV,4D,,BLU,AK33586,IL,701 N. Sacramento,(773) 265-7605,6984669
02/28/2020,PONT,4D,,GRY,BA36574,IL,701 N. Sacramento,(773) 265-7605,6984178
02/22/2020,TOYT,4D,,GRY,BT42443,IL,10300 S. Doty,(773) 568-8495,2897387
03/04/2020,BUIC,4D,,GLD,BV36061,IL,701 N. Sacramento,(773) 265-7605,6984664
03/04/2020,CHEV,4D,,BLK,165V956,IL,701 N. Sacramento,(773) 265-7605,6984668
03/12/2020,CHEV,LL,,TAN,,,10300 S. Doty,(773) 785-9752,1720031
03/06/2020,NISS,4D,ALT,BLK,TAB4086,MS,10300 S. Doty,(773) 568-8495,2898373
02/13/2020,CHEV,LL,,GRY,788AEH,IN,400 E. Lower Wacker,(312) 744-7550,0220332
03/10/2020,JEEP,LL,,BLU,,IL,10300 S. Doty,(773) 785-9752,1720019
03/16/2020,BUIC,4D,,GRY,BZ95965,IL,10300 S. Doty,(773) 568-8495,2899239
02/15/2020,CHEV,4D,,BLK,BT34898,IL,400 E. Lower Wacker,(312) 744-7550,0220436
02/22/2020,KIA,4D,,BLK,,IL,701 N. Sacramento,(773) 265-7605,6983712
03/12/2020,PONT,4D,,SIL,BM53521,IL,400 E. Lower Wacker,(312) 744-7550,0221940
03/14/2020,GMC,VN,,BLK,BN52945,IL,701 N. Sacramento,(773) 265-7605,6985824
03/14/2020,HYUN,4D,,SIL,BH80667,IL,701 N. Sacramento,(773) 265-7605,6985823
03/12/2020,BUIC,4D,,TAN,BH81890,IL,10300 S. Doty,(773) 568-8495,2898871
