Comp Affordable Housing ID,Property Name,Address,City,State,Zip Code,Latitude,Longitude,Unit Type,Census Tract,Owner,Developer,Council District,Phone,Email,Property Manager Or Landlord,Website,Students Only,Community Elderly,Community Disabled,Cmty Domestic Abuse Survivor,Community Mental,Community Veteran,Community Military,Only Serves Designated Cmtys,Cmty Served Descriptions,Broken Lease,Broken Lease Criteria,Eviction History,Eviction History Criteria,Criminal History,Criminal History Criteria,Has Waitlist,Total Units,Total Permanent Support Units,Has Permanent Support Units,Total Income Restricted Units,Has Allocated IR Units,Total Housing Choice Units,Accepts Housing Choice,Total Accessible IR Units,Has Allocated Acc IR Units,Num Units MFI 30,Num Units MFI 40,Num Units MFI 50,Num Units MFI 60,Num Units MFI 65,Num Units MFI 70,Num Units MFI 80,Num Units MFI 90,Num Units MFI 100,Num Units MFI 110,Num Units MFI 120,Has 0 Bed Unit,Has 1 Bed Unit,Has 2 Bed Unit,Has 3 Bed Unit,Has 4 Bed Unit,Has 5 Bed Unit,Num IR 0 Bed Units,Num IR 1 Bed Units,Num IR 2 Bed Units,Num IR 3 Bed Units,Num IR 4 Bed Units,Num IR 5 Bed Units,Has Playground,Has Pool,Has Off Street Parking,Has Air Conditioning,Has Ceiling Fans,Washer Dryer Unit,Washer Dryer Hookups,Washer Dryer Onsite,Washer Dryer Other,Allows Pet,Pet Other,Bus Transit Distance,Security,Elementary School,Middle School,High School,Affordability Start,Affordability Expiration,Austin Housing Inventory ID,Housing Program,Community Development Block Gr,Home Program Funding,Low Income Housing Tax Credit,Source ATC Guide,Source TDHCA,Source AHI,Is Duplicate,TDHCA Funded,NHCD Funded,HACA Funded,HATC Funded,Geocolumn
2849,Texas Shoal Creek,2502 Leon Street,Austin,TX,78705,30.28989983,-97.74949646,Multifamily,,,,9,512-900-5799,,,http://www.texanshoalcreek.com/,false,false,false,false,false,false,false,,,depends,Case by case basis,depends,Case by case basis,depends,Case by case basis,false,79,0,,8,,,false,,,,,,,,,8,,,,,true,true,true,,,,,,,,,,false,true,true,true,true,false,true,false,,yes,"Dogs and Cats  allowed ($225 deposit and $275 fee, breed restrictions)",>1/2 Mile,,Bryker Woods Elementary School,Kealing Middle School,Austin high School,,,,"Development Incentives; SMI, UNO",,,,true,false,false,0,false,false,,,POINT (-97.74949646 30.28989983)
2673,Camden Lamar Heights,5400 N Lamar Boulevard,Austin,TX,78751,30.32250023,-97.72899628,Multifamily,,Camden Property Trust,Camden Property Trust,7,512-459-5400,,Camden Property Trust,https://www.camdenliving.com/austin-tx-apartments/camden-lamar-heights,false,false,false,false,false,false,false,,SMART housing,depends,No rental debt,no,,depends,No felonies or violent misdemeanors,false,314,0,,31,true,,false,,,0,0,0,0,0,,31,,,,,,true,true,,,,,,,,,,false,true,true,true,,true,true,false,,yes,"2 max. 250 ref deposit, per pet, 300 fee per pet, 20 rent increase, restricted breed",1/4 Mile,gates,Brentwood,Lamar,McCallum,January 01 2015,01/01/2055 12:00:00 AM,3606,"Development Incentives, VMU",0,0,,true,false,true,0,false,true,,,POINT (-97.72899628 30.32250023)
2513,Southpark Ranch,9401 S 1st St,Austin,TX,78748 ,30.1697998,-97.80090332,Multifamily,,,,5,512-292-6400,,,https://www.southparkranch.com/,false,false,false,false,false,false,false,,,depends,Applicants with broken leases will be considered on a case-by-case basis,depends,Applicants with eviction history will be considered on a case-by-case basis,depends,No felonies; other convictions will be considered on a case-by-case basis,true,192,0,,192,true,,true,23,true,,,,,,,,,,,,false,true,true,true,false,false,0,54,102,36,0,0,true,true,true,,true,,,true,,yes,Breed restrictions; 2 pet maximum,,Gated Access,Williams Elementary,Paredes Middle,Akins High,,,,,,,4,true,true,false,0,true,false,,,POINT (-97.80090332 30.1697998)
2643,The Seville on 4th Street,1401 E 4th Street,Austin,TX,78702,30.26160049,-97.72930145,Multifamily,,JCI Residential,JCI Residential,3,512-801-3792,,,,false,false,false,false,false,false,false,,,depends,Case-by-case; applicants with broken lease may need to pay double or triple deposit,no,,depends,No felonies,true,27,0,,3,true,,false,,,0,0,0,3,0,,0,,,,,,,,,,,,,,,,,false,,true,true,true,true,false,,,yes,,>1/2 Mile,,Sanchez Elementary,Martin Middle,Austin High,January 01 2014,01/01/2054 12:00:00 AM,3621,"Development Incentives, TOD",0,0,,true,false,true,0,false,true,,,POINT (-97.72930145 30.26160049)
2461,Windy Ridge,10910 N Fm 620,Austin,TX,78726,30.44860077,-97.83139801,Individual and Multifamily,,,,6,833-799-8902,,Dominium,https://www.windyridgeapts.com/#Home,false,false,false,false,false,false,false,,,depends,No outstanding rental debt within 84 months; no lease violations reported within 12 months,depends,No evictions within past year,depends,Applicant must have less than 3 criminal offenses on different dates within the last 84 months,true,120,0,,120,true,,true,,,,,,,,,,,,,,,true,true,true,,,,,,,,,true,true,true,true,,false,true,,,yes,2 pet max; breed restrictions,,Gated Entrance,Grandview Hills Elementary,Four Points Middle,Vandegrift High,,,,Housing Tax Credit Program,,,,true,true,false,0,true,false,,,POINT (-97.83139801 30.44860077)
2340,1009 E 10th Street,1009 E 10th Street,Austin,TX,78702,30.26840019,-97.73059845,Duplex,,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,1,512-479-6275,,,http://www.guadalupendc.org,false,false,false,false,false,false,false,,GNDC gives the highest priority to families with generational ties to the target neighborhoods,depends,Case by case (follows HACA policies),depends,Case by case (follows HACA policies),depends,Austin/Travis County Reentry Roundtable look-back recommendations,true,1,0,,1,true,,true,,,0,0,0,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mathews Elementary School,O. Henry Middle School,Austin High School,January 01 2005,01/01/2025 12:00:00 AM,3243,,0,60000,,false,false,true,0,false,true,,,POINT (-97.73059845 30.26840019)
2738,Nueces Co-op,1905 Nueces Street,Austin,TX,78705,30.28319931,-97.74389648,Multifamily,,The College Houses,The College Houses,9,512-476-5678,,,https://collegehouses.org/listings/nueces/,true,false,false,false,false,false,false,,,,,,,,,,50,0,,50,true,,,,,0,0,50,0,0,,0,,,,,,,,,,,,,,,,,false,,,true,true,false,false,true,,no,,,,Bryker Woods,O Henry,Austin,January 01 2009,01/01/2039 12:00:00 AM,3271,,0,0,,false,false,true,0,false,true,,,POINT (-97.74389648 30.28319931)
2391,Solaris Aparments,1601 Royal Crest Drive,Austin,TX,78741,30.23920059,-97.72910309,Multifamily,,,,3,512-444-7797,,Presidium,www.thesolarisaustin.com,false,false,false,false,false,false,false,,,depends,Rental debt must have been paid off in full,depends,Applicants with evictions within the last 5 years will be denied,depends,No history of violent crimes; look-back period is 5-10 years varying on severity of conviction,false,562,0,,562,true,,false,,,,,,,,,,,,,,true,true,true,true,true,,,,,,,,false,true,true,true,true,false,false,true,,yes,"Maximum 1 dog, 1 cat; no breed restrictions",,,Sanchez Elementary,Martin Middle,Travis High,,,,Affordable Housing Disposition Program (AHDP/AHP),,,,true,false,false,0,false,false,,,POINT (-97.72910309 30.23920059)
2406,AMLI on 2nd,421 W 3rd Street,Austin,TX,78701,30.26619911,-97.74810028,Multifamily,,Amli Residential Properties,Amli Residential,9,844-323-7583,,,https://www.amli.com/apartments/austin/downtown/austin/2nd-street?switch_code=58696,false,false,false,false,false,false,false,,,,,,,,,,231,0,,12,true,,,,,0,0,0,0,0,,12,,,,,,true,true,true,,,,,,,,,false,true,true,true,true,,,,,yes,,1/4 Mile,,Mathews Elementary School,O. Henry Middle School,Austin High School,January 01 2007,01/01/2022 12:00:00 AM,4408,Development Incentives,0,0,,true,false,true,0,false,true,,,POINT (-97.74810028 30.26619911)
2562,Country Club Creek ,4501 E Riverside Dr.,Austin,TX,78741 ,30.23159981,-97.72239685,Multifamily,,,,3,512-462-3300,countryclubcreekmgr@lincolnapts.com,Val Tolbert,https://www.countryclubcreekapts.com/,false,false,false,false,false,false,false,,Income restricted,depends,,depends,,depends,Most felonies there is a 20 year lookback period,false,212,,,212,true,,false,12,true,,,,,,,,,,,,false,true,true,true,true,false,0,20,120,60,12,0,,,,,,false,true,,,yes,No weight limit but breed restrictions apply,,,Baty Elementary School,Ojeda Middle School,Del Valle High School,,,,,,,9,false,true,false,0,true,false,,,POINT (-97.72239685 30.23159981)
2841,Bexley at Whitestone,9826 N Lake Creek Parkway,Austin,TX,78717,30.47220039,-97.79250336,Multifamily,,,,6,833-331-5231,,,bexleywhitestone.com,,,,,,,,,,no,,no,,depends,case,,340,,,,,,,,,,,,,,,,,,,,,true,true,true,,,,,,,,,false,true,true,true,true,false,true,false,,yes,"restrided breeds, weight limits on upper floors, 3 max, fee",<1/2,"patrol, gates",Anderson Mill,Pearson Ranch,Mcneil,,,,"Development Incentives; SMI,",,,,true,false,false,0,false,false,,,POINT (-97.79250336 30.47220039)
2355,1100 E 10th Street,1100 E 10th Street,Austin,TX,78702,30.26849937,-97.72930145,Single Family,,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,1,512-479-6275,,Guadalupe Neighborhood Development Corporation,http://www.guadalupendc.org,false,false,false,false,false,false,false,,GNDC gives the highest priority to families with generational ties to the target neighborhoods,depends,Case by case (follows HACA policies),depends,Case by case (follows HACA policies),depends,Austin/Travis County Reentry Roundtable look-back recommendations,true,1,0,,1,true,,true,,,0,0,0,0,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mathews Elementary School,O. Henry Middle School,Austin High School,January 01 2001,01/01/2021 12:00:00 AM,3311,,0,25000,,false,false,true,0,false,true,,,POINT (-97.72930145 30.26849937)
2730,Treaty Oaks,3700 Manchaca Road,Austin,TX,78704,30.2364006,-97.78450012,Multifamily,,Green Doors,Green Doors,5,512-469-9130,,Green Doors,http://www.austintexas.gov/department/treaty-oaks-apartments,false,false,false,false,false,false,false,,Serves a mix of individuals and families who are at-risk of homelessness or have successfully exited homelessness,depends,"Case by case, will work with people",depends,"Case by case, will work with people",depends,"Case by case, automatic denial for violent felonies, will work with people",true,47,24,,47,true,,true,,,0,0,47,0,0,,0,,,,,,,,,,,,,,,,,,false,true,true,,false,,true,,no,,1/2 Mile,,Joslin Elementary School,Covington Middle School,Crockett High School,January 01 2009,01/01/2110 12:00:00 AM,3267,"RHDA, SMI, Go Bond 2006",0,0,,true,false,true,0,false,true,,,POINT (-97.78450012 30.2364006)
2572,Villa Elaina ,1318 Lamar Square Dr,Austin,TX,78704 ,30.25530052,-97.76380157,Multifamily,,,,5,512-443-5777,,,,false,false,false,false,false,false,false,,,,,,,,,,22,0,,22,true,,,5,true,,,,,,,,,,,,false,true,true,false,false,false,0,18,4,0,0,0,,,,,,,,,,,,,,Zilker,O Henry,Austin,,,,,,,,false,true,false,0,true,false,,,POINT (-97.76380157 30.25530052)
2577,Forest Park,1088 Park Plaza,Austin,TX,78753,30.34869957,-97.68399811,Multifamily,,,,4,512-833-7883,manager@forestparkaustinapts.com,Arlene Leon,https://forestparkaustinapts.com/,false,false,false,false,false,false,false,,Accepts Section 8 and VASH,no,,no,,no,,true,228,,,228,true,,true,34,,,,,,,,,,,,,,true,true,true,true,,,,,,,,true,true,,true,,false,true,true,,yes,"30lb limit, cats and dogs allowed",<1/2,,Hart Elementary School,Dobie Middle School,Reagan High School,,,,"HUD Section 8, VASH; Housing Tax Credit Program",,,9,true,false,false,0,false,false,,,POINT (-97.68399811 30.34869957)
2361,SOL,5916 Lux Street,Austin,TX,78721,30.25919914,-97.68419647,Single Family,,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,3,512-479-6275,,Guadalupe Neighborhood Development Corporation,http://www.guadalupendc.org/,false,false,false,false,false,false,false,,GNDC gives the highest priority to families with generational ties to the target neighborhoods,depends,Case by case (follows HACA policies),depends,Case by case (follows HACA policies),depends,Austin/Travis County Reentry Roundtable look-back recommendations,true,1,0,,1,true,,true,,,0,0,0,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ortega Elementary School,Martin Middle School,Eastside Memorial HS at Johnston,January 01 2009,01/01/2049 12:00:00 AM,3319,,0,175000,,false,false,true,0,false,true,,,POINT (-97.68419647 30.25919914)
2475,Woodway Village,4600 Nuckols Crossing,Austin,TX,78744,30.20009995,-97.73539734,Multifamily,,,,2,512-686-4626,,,https://www.woodwayvillageaustin.com/,false,false,false,false,false,false,false,,,depends,"Applicants will be denied if they have a broken lease within the past year, or more than two total",depends,"Applicants will be denied if they have an eviction within the past year, or more than 2 total",depends,Certain convictions permanently excluded; no felonies within last 10 years; no misdemeanors within last 5 years,true,160,0,,160,true,,true,20,true,,,,,,,,,,,,false,true,true,true,false,false,0,32,64,64,0,0,true,true,true,true,true,false,true,true,,yes,"Dogs, cats, fish, and birds only. Breed restrictions.",,Gated access,Rodriguez Elementary,Mendez Middle,Travis High,,,,Housing Tax Credit Program; HUD Section 8,,,4,true,true,false,0,true,false,,,POINT (-97.73539734 30.20009995)
2408,Ebenezer Village,1015 East 10th St,Austin,TX,78702,30.26840019,-97.7303009,Multifamily,,,,1,512-472-1472,,Ebenezer Baptist Church,http://www.ebc3austin.org/about-us/ebenezer-village/,,true,,,,,,true,,,,,,,,,12,,,12,true,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,Mathews,O Henry,Austin,,,,"HUD Section 202, Elderly Only; HOME Program",,,,true,false,false,0,false,false,,,POINT (-97.7303009 30.26840019)
2454,Trails at the Park,815 W Slaughter Lane,Austin,TX,78748,30.17320061,-97.80660248,Individual and Multifamily,,,,5,512-280-5200,tony.galindo@foundcom.org,Tony Galindo,https://foundcom.org/housing/our-austin-communities/trails-at-the-park-apartments/,false,false,false,false,false,false,false,,HUD Section 811 given priority on waitlist,yes,Debt must be paid off,yes,Debt must be paid off if for nonpayment,depends,"No felonies in the past 2 years, no more than 2 felonies ever, some misdemeanors 7+ years, violent crimes denied",true,200,0,,148,true,,true,15,,,,,,,,,,,,,,true,true,true,,,,,,,,,true,false,,true,,false,true,true,,yes,"2 pets max, 60 lbs weight limit, breed restrictions apply",,,Casey Elementary School,Paredes Middle School,Akins High School,,,,"Housing Tax Credit program; Foundation Communities (nonprofit, affordable housing)",,,9,true,false,false,0,false,false,,,POINT (-97.80660248 30.17320061)
2740,Northgate Apts,9120 Northgate Blvd,Austin,TX,78758,30.37120056,-97.71649933,Multifamily,,,,4,512-834-9705,,Housing Authority of the City of Austin,https://www.hacanet.org/location/northgate-apartments/,false,false,false,false,false,false,false,,,depends,Case-by-case; no broken leases in past 2 years,depends,No eviction from federally subsidized housing within 2 years; no eviction from federally subsidized housing for drug-related activity within 3 years; no pattern of evictions in past 5 years,depends,Case-by-case; certain offenses permanently excluded; look-back periods vary depending on offense,true,50,0,,50,true,,false,,,,,,,,,,,,,,,true,true,true,true,true,,,,,,,,,true,,,,,,,yes,"2 pets max, 30lb limit",<1/2,,Padron Elementary,Burnet Middle,Lanier High,,,,Public Housing - Housing Authority of the City of Austin. Web: www.hacanet.org,,,,true,false,false,0,false,false,,,POINT (-97.71649933 30.37120056)
2622,Heritage Heights at Blackshear,1600 E 9th St.,Austin,TX,78702 ,30.26569939,-97.72499847,Single Family,,,,1,512-808-7999,bdprack@prakproperty.com,Steven Hufstetler,http://www.prakpropertymanagement.com/heritage-heights.html,false,false,false,false,false,false,false,,,depends,"How long ago, is it paid off",depends,"How long ago, is it paid off",depends,"Case by case, no felonies within last 5 years",true,26,0,,25,true,,true,0,false,,,,,,,,,,,,false,false,false,true,false,false,0,0,0,25,0,0,false,false,true,true,true,false,true,false,,no,,,,Zavala Elementary School,Martin Middle School,Eastside Memorial High School,,,,,,,,true,true,false,0,true,false,,,POINT (-97.72499847 30.26569939)
2456,Indie Apartments,1630 E 6th Street,Austin,TX,78702,30.26269913,-97.72450256,Multifamily,,Transwestern,Transwestern,3,512-474-6343,,,http://indieapartments.com/,false,false,false,false,false,false,false,,,depends,Rental debt must be paid off,depends,No evictions within the past 5 years,depends,Felonies permanently excluded; misdemeanors case-by-case,false,139,0,,15,true,,false,,,0,0,0,15,0,,0,,,,,true,true,true,,,,,,,,,,,,,true,,,,,,yes,"2 max, 8olb restrictions, 300/400 per pet, 10 rent increase",<1/2,fob control,Zavala Elementary,Martin Middle,Eastside Memorial HS at Johnston,June 18 2018,06/18/2058 12:00:00 AM,3818,"Development Incentives, TOD",0,0,,true,false,true,0,false,true,,,POINT (-97.72450256 30.26269913)
2354,Carols House,1805 Heatherglen Lane,Austin,TX,78758,30.39520073,-97.7016983,Single Family,,Accessible Housing Austin!,Accessible Housing Austin!,7,512-974-3100,,,http://www.austintexas.gov/department/carols-house,false,false,true,false,false,false,false,,,,,,,,,,1,0,,1,true,,,,,0,0,1,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,River Oaks,Westview,John B Connally,January 01 2009,01/01/2108 12:00:00 AM,3296,,0,40810,,false,false,true,0,false,true,,,POINT (-97.7016983 30.39520073)
2342,Glen Oaks Corner,916 Neal Street,Austin,TX,78702,30.26880074,-97.71050262,Single Family,,Green Doors,Community Partnerships for the Homeless,1,512-469-9130,,,http://www.greendoors.org/,false,false,false,false,false,false,false,,Formerly homeless disabled adults and children; the head of the household for each of these families has a documented disability,depends,"Case by case, will work with people",depends,"Case by case, will work with people",depends,"Case by case, automatic denial for violent felonies, will work with people",true,1,0,,1,true,,true,,,0,0,1,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oak Springs Elementary,Kealing Middle School,Eastside Memorial HS at Johnston,January 01 2008,01/01/2048 12:00:00 AM,3259,,0,0,,false,false,true,0,false,true,,,POINT (-97.71050262 30.26880074)
2598,Retreat at North Bluff,6212 Crow Lane,Austin,TX,78745,30.19759941,-97.77249908,Individual and Multifamily,,"VILLAGE ON LITTLE TEXAS, LLC",Austin Housing Finance Corporation,2,512-445-0404,rlyons@theretreatatnorthbluff.com,,http://www.retreatatnorthbluff.com/,false,false,false,false,false,false,false,,,no,,no,,depends,case by case,true,240,0,,240,true,,true,,,24,0,26,0,0,,190,,,,,,true,true,,,,,,,,,,,true,,true,,true,false,false,,yes,No aggressive breeds,<1/2,"Controlled access gated community, courtesy patrol",Pleasant Hill Elementary,Bedichek Middle School,Crockett High School,January 01 2009,01/01/2108 12:00:00 AM,3377,RHDA; HUD Section 8,0,0,,true,false,true,0,false,true,,,POINT (-97.77249908 30.19759941)
2616,Runnymede Apartments,1101 Rutland Dr.,Austin,TX,78758,30.36689949,-97.70269775,Multifamily,,,,4,512-836-9711,runnymedeapartmetns@questami.com,Alma Portugal,n/a,false,false,false,false,false,false,false,,"Income restricted, max $35,500/year",depends,Go back 5 years,depends,Go back 5 years,depends,Go back 5 years,true,252,,,252,true,,true,0,true,,,,,,,,,,,,false,true,true,true,false,false,0,108,84,60,0,0,true,true,,true,,false,false,true,,yes,"no agressive breeds, 25lb limit",<1/2,,Guerrero-Thompson Elementary,Burnet Middle School,Lanier High School,,,,Housing Tax Credit Program,,,4,true,true,false,0,true,false,,,POINT (-97.70269775 30.36689949)
2587,Saint Louise House,Undisclosed,Austin,TX,Undisclosed,30.24189949,-97.78540039,Multifamily,,VinCare Services of Austin Foundation,VinCare Services of Austin Foundation,5,512-326-2774,ecruz@saintlouisehouse.org,,http://saintlouisehouse.org/,false,false,false,false,false,false,false,,To be eligible one must be a single female head of households with children in her custody,yes,,yes,,yes,,true,24,0,,24,true,,false,,,12,0,12,0,0,,0,,,,,,,,,,,,,,,,,false,false,false,true,false,false,false,true,,no,,,Undisclosed address,Barton Hills Elementary School,Kealing Middle School,Austin High School,January 01 2009,01/01/2108 12:00:00 AM,3676,,0,1213000,,false,false,true,0,false,true,,,POINT (-97.78540039 30.24189949)
