Year,Institutional_sector_name,Institutional_sector_code,Descriptor,SNA08TRANS,Asset_liability_code,Status,Value
2008.03,Pension funds,261,Revaluation Account Financial assets Loans,K070000,AFA0400,FINAL,0
2008.03,Pension funds,261,Revaluation Account Financial assets Equity and investment fund shares,K070000,AFA0500,FINAL,351
2008.03,Pension funds,261,"Revaluation Account Financial assets Insurance, pension and standardised guarantee schemes",K070000,AFA0600,FINAL,-73
2008.03,Pension funds,261,Revaluation Account Financial assets Financial derivatives and employee stock options,K070000,AFA0700,FINAL,-157
2008.03,Pension funds,261,Revaluation Account Financial assets Other accounts receivable,K070000,AFA0800,FINAL,0
2008.03,Pension funds,261,Revaluation Account Financial assets Total financial assets,K070000,AFA0000,FINAL,197
2008.03,Pension funds,261,Revaluation Account Financial liabilities Monetary gold and special drawing rights,K070000,AFL0100,FINAL,0
2008.03,Pension funds,261,Revaluation Account Financial liabilities Currency and deposits,K070000,AFL0200,FINAL,0
2008.03,Pension funds,261,Revaluation Account Financial liabilities Debt securities,K070000,AFL0300,FINAL,0
2008.03,Pension funds,261,Revaluation Account Financial liabilities Loans,K070000,AFL0400,FINAL,0
2008.03,Pension funds,261,Revaluation Account Financial liabilities Equity and investment fund shares,K070000,AFL0500,FINAL,0
2008.03,Pension funds,261,"Revaluation Account Financial liabilities Insurance, pension and standardised guarantee schemes",K070000,AFL0600,FINAL,-1209
2008.03,Pension funds,261,Revaluation Account Financial liabilities Financial derivatives and employee stock options,K070000,AFL0700,FINAL,0
2008.03,Pension funds,261,Revaluation Account Financial liabilities Other accounts payable,K070000,AFL0800,FINAL,0
2008.03,Pension funds,261,Revaluation Account Financial liabilities Total financial liabilities,K070000,AFL0000,FINAL,-1209
2008.03,Pension funds,261,Revaluation Account Changes in net worth due to holding gains/losses,B103000,A000000,FINAL,1423
2008.03,Pension funds,261,Financial assets Closing balance monetary gold and special drawing rights,LE00000,AFA0100,FINAL,0
2008.03,Pension funds,261,Financial assets Closing balance currency and deposits,LE00000,AFA0200,FINAL,1477
2008.03,Pension funds,261,Financial assets Closing balance debt securities,LE00000,AFA0300,FINAL,6663
2008.03,Pension funds,261,Financial assets Closing balance loans,LE00000,AFA0400,FINAL,117
2008.03,Pension funds,261,Financial assets Closing balance equity and investment fund shares,LE00000,AFA0500,FINAL,16038
2008.03,Pension funds,261,"Financial assets Closing balance insurance, pension, and standardised guarantee schemes",LE00000,AFA0600,FINAL,9361
2008.03,Pension funds,261,Financial assets Closing balance financial derivatives,LE00000,AFA0700,FINAL,105
2008.03,Pension funds,261,Financial assets Closing balance other accounts receivable,LE00000,AFA0800,FINAL,30
2008.03,Pension funds,261,Financial assets Closing balance Total financial assets,LE00000,AFA0000,FINAL,33791
2008.03,Pension funds,261,Financial liabilities Closing balance monetary gold and special drawing rights,LE00000,AFL0100,FINAL,0
2008.03,Pension funds,261,Financial liabilities Closing balance currency and deposits,LE00000,AFL0200,FINAL,0
2008.03,Pension funds,261,Financial liabilities Closing balance debt securities,LE00000,AFL0300,FINAL,0
2008.03,Pension funds,261,Financial liabilities Closing balance loans,LE00000,AFL0400,FINAL,0
2008.03,Pension funds,261,Financial liabilities Closing balance equity and investment fund shares,LE00000,AFL0500,FINAL,2515
2008.03,Pension funds,261,"Financial liabilities Closing balance insurance, pension, and standardised guarantee schemes",LE00000,AFL0600,FINAL,31398
2008.03,Pension funds,261,Financial liabilities Closing balance financial derivatives,LE00000,AFL0700,FINAL,0
2008.03,Pension funds,261,Financial liabilities Closing balance other accounts payable,LE00000,AFL0800,FINAL,0
2008.03,Pension funds,261,Financial liabilities Closing balance Total financial liabilities,LE00000,AFL0000,FINAL,33913
2009.03,Pension funds,261,Capital Account Opening balances Produced non-financial assets,LS00000,AN10000,FINAL,77
2009.03,Pension funds,261,Capital Account Opening balances Non-produced non-financial assets,LS00000,AN20000,FINAL,45
2009.03,Pension funds,261,Capital Account Opening balances Total non-financial assets,LS00000,AN00000,FINAL,122
2009.03,Pension funds,261,Capital Account Net transactions in produced non-financial assets Gross fixed capital formation,P051G00,AN10000,FINAL,S
2009.03,Pension funds,261,Capital Account Net transactions in produced non-financial assets Consumption of fixed capital,P051C00,AN10000,FINAL,S
2009.03,Pension funds,261,Capital Account Net transactions in produced non-financial assets Change in inventories,P052000,AN10000,FINAL,0
2009.03,Pension funds,261,Capital Account Total net transactions in produced non-financial assets,P051000,AN10000,FINAL,0
2009.03,Pension funds,261,Capital Account Net transactions in non-produced non-financial assets Net purchases of land,NP01000,AN20000,FINAL,0
2009.03,Pension funds,261,"Capital Account Net transactions in non-produced non-financial assets Purchases of non-produced non-financial assets, net",NP02000,AN20000,FINAL,0
2009.03,Pension funds,261,Capital Account Total net transactions in non-produced non-financial assets,NP00000,AN20000,FINAL,0
2009.03,Pension funds,261,ISA Saving (net),B08N000,ISA,FINAL,-48
2009.03,Pension funds,261,ISA Net capital taxes receivable,D910000,ISA,FINAL,0
2009.03,Pension funds,261,ISA Net capital transfers receivable,D990000,ISA,FINAL,0
2009.03,Pension funds,261,Capital Account Net lending (+) / net borrowing (-) ISA,B09C000,ISA,FINAL,-48
2009.03,Pension funds,261,Capital Account Closing balances Produced non-financial assets,LE00000,AN10000,FINAL,81
2009.03,Pension funds,261,Capital Account Closing balances Non-produced non-financial assets,LE00000,AN20000,FINAL,45
2009.03,Pension funds,261,Capital Account Closing balances Total non-financial assets,LE00000,AN00000,FINAL,126
2009.03,Pension funds,261,Financial assets Opening balance monetary gold and special drawing rights,LS00000,AFA0100,FINAL,0
2009.03,Pension funds,261,Financial assets Opening balance currency and deposits,LS00000,AFA0200,FINAL,1477
2009.03,Pension funds,261,Financial assets Opening balance debt securities,LS00000,AFA0300,FINAL,6663
2009.03,Pension funds,261,Financial assets Opening balance loans,LS00000,AFA0400,FINAL,117
2009.03,Pension funds,261,Financial assets Opening balance equity and investment fund shares,LS00000,AFA0500,FINAL,16038
2009.03,Pension funds,261,"Financial assets Opening balance insurance, pension, and standardised guarantee schemes",LS00000,AFA0600,FINAL,9361
2009.03,Pension funds,261,Financial assets Opening balance financial derivatives,LS00000,AFA0700,FINAL,105
2009.03,Pension funds,261,Financial assets Opening balance other accounts receivable,LS00000,AFA0800,FINAL,30
2009.03,Pension funds,261,Financial assets Opening balance Total financial assets,LS00000,AFA0000,FINAL,33791
2009.03,Pension funds,261,Financial liabilities Opening balance monetary gold and special drawing rights,LS00000,AFL0100,FINAL,0
2009.03,Pension funds,261,Financial liabilities Opening balance currency and deposits,LS00000,AFL0200,FINAL,0
2009.03,Pension funds,261,Financial liabilities Opening balance debt securities,LS00000,AFL0300,FINAL,0
2009.03,Pension funds,261,Financial liabilities Opening balance loans,LS00000,AFL0400,FINAL,0
2009.03,Pension funds,261,Financial liabilities Opening balance equity and investment fund shares,LS00000,AFL0500,FINAL,2515
2009.03,Pension funds,261,"Financial liabilities Opening balance insurance, pension, and standardised guarantee schemes",LS00000,AFL0600,FINAL,31398
2009.03,Pension funds,261,Financial liabilities Opening balance financial derivatives,LS00000,AFL0700,FINAL,0
2009.03,Pension funds,261,Financial liabilities Opening balance other accounts payable,LS00000,AFL0800,FINAL,0
2009.03,Pension funds,261,Financial liabilities Opening balance Total financial liabilities,LS00000,AFL0000,FINAL,33913
2009.03,Pension funds,261,Financial assets Net transactions in monetary gold and special drawing rights,F000000,AFA0100,FINAL,0
2009.03,Pension funds,261,Financial assets Net transactions in currency and deposits,F000000,AFA0200,FINAL,-25
2009.03,Pension funds,261,Financial assets Net transactions in debt securities,F000000,AFA0300,FINAL,-183
2009.03,Pension funds,261,Financial assets Net transactions in loans,F000000,AFA0400,FINAL,-48
2009.03,Pension funds,261,Financial assets Net transactions in equity and investment fund shares,F000000,AFA0500,FINAL,-3650
2009.03,Pension funds,261,"Financial assets Net transactions in insurance, pension, and standardised guarantee schemes",F000000,AFA0600,FINAL,-13
2009.03,Pension funds,261,Financial assets Net transactions in financial derivatives,F000000,AFA0700,FINAL,0
2009.03,Pension funds,261,Financial assets Net transactions in other accounts receivable,F000000,AFA0800,FINAL,-1
2009.03,Pension funds,261,Financial assets Net transactions in financial assets,F000000,AFA0000,FINAL,-3920
2009.03,Pension funds,261,Financial liabilities Net transactions in monetary gold and special drawing rights,F000000,AFL0100,FINAL,0
2009.03,Pension funds,261,Financial liabilities Net transactions in currency and deposits,F000000,AFL0200,FINAL,0
2009.03,Pension funds,261,Financial liabilities Net transactions in debt securities,F000000,AFL0300,FINAL,0
2009.03,Pension funds,261,Financial liabilities Net transactions in loans,F000000,AFL0400,FINAL,0
2009.03,Pension funds,261,Financial liabilities Net transactions in equity and investment fund shares,F000000,AFL0500,FINAL,-510
2009.03,Pension funds,261,"Financial liabilities Net transactions in insurance, pension, and standardised guarantee schemes",F000000,AFL0600,FINAL,-1487
2009.03,Pension funds,261,Financial liabilities Net transactions in financial derivatives,F000000,AFL0700,FINAL,0
2009.03,Pension funds,261,Financial liabilities Net transactions in other accounts payable,F000000,AFL0800,FINAL,0
2009.03,Pension funds,261,Financial liabilities Net transactions in financial liabilities,F000000,AFL0000,FINAL,-1997
2009.03,Pension funds,261,Financial liabilities Net lending (+) / net borrowing (-) financial account,B09F000,AF00000,FINAL,-1923
2009.03,Pension funds,261,Statistical discrepancy - net lending (+) / net borrowing (-),B090000,A000000,FINAL,-1875
2009.03,Pension funds,261,Other Changes in the Volume of Assets and Liabilities Catastrophic losses,K030000,AN00000,FINAL,0
2009.03,Pension funds,261,Other Changes in the Volume of Assets and Liabilities Other changes in volume n.e.c.,K050000,A000000,FINAL,0
2009.03,Pension funds,261,Other Changes in the Volume of Assets and Liabilities Non-financial assets,K050000,AN00000,FINAL,0
2009.03,Pension funds,261,Other Changes in the Volume of Assets and Liabilities Financial assets,K050000,AFA0000,FINAL,-21
2009.03,Pension funds,261,Other Changes in the Volume of Assets and Liabilities Financial liabilities,K050000,AFL0000,FINAL,-21
2009.03,Pension funds,261,Other Changes in the Volume of Assets and Liabilities Changes in classification,K060000,AF00000,FINAL,0
2009.03,Pension funds,261,Other Changes in the Volume of Assets and Liabilities Changes in sector classification,K061000,AF00000,FINAL,0
2009.03,Pension funds,261,Other Changes in the Volume of Assets and Liabilities Changes in assets and liabilities classification,K062000,AF00000,FINAL,0
2009.03,Pension funds,261,Other Changes in the Volume of Assets and Liabilities Changes in net worth due to other changes in volume of assets,B102000,A000000,FINAL,0
2009.03,Pension funds,261,Revaluation Account Produced non-financial assets,K070000,AN10000,FINAL,4
2009.03,Pension funds,261,Revaluation Account Non-produced non-financial assets,K070000,AN20000,FINAL,0
2009.03,Pension funds,261,Revaluation Account Total non-financial assets,K070000,AN00000,FINAL,4
2009.03,Pension funds,261,Revaluation Account Financial assets Monetary gold and special drawing rights,K070000,AFA0100,FINAL,0
2009.03,Pension funds,261,Revaluation Account Financial assets Currency and deposits,K070000,AFA0200,FINAL,0
2009.03,Pension funds,261,Revaluation Account Financial assets Debt securities,K070000,AFA0300,FINAL,124
2009.03,Pension funds,261,Revaluation Account Financial assets Loans,K070000,AFA0400,FINAL,0
