EXPENDITURE_ID,PERIOD_START,PERIOD_END,LOBBYIST_ID,LOBBYIST_FIRST_NAME,LOBBYIST_MIDDLE_INITIAL,LOBBYIST_LAST_NAME,ACTION,AMOUNT,EXPENDITURE_DATE,PURPOSE,RECIPIENT,CLIENT_ID,CLIENT_NAME,CREATED_DATE
3206313232,04/01/2016,06/30/2016,14881,CHRISTOPHER,,LEHANE,SHORT TERM RENTAL ORDINANCE,1033571.00,06/01/2016,ADVERTISING,"INTERNET ASSOCIATION 1333 H STREET NW 12TH FLOOR, WEST WASHINGTON, DC 20005, ADVERTISING",1386618973,"AIRBNB, INC.",07/20/2016
3325421279,07/01/2012,09/30/2012,4095,WAYNE,,MAGDZIARZ,CTA PLAZA ENGINEERING AND SHERIDAN RD STREET IMPROVEMENTS,23155.00,09/01/2012,CIVIL ENGINEERING,BENNESH ENGINEERING,3429340646,LOYOLA UNIVERSITY CHICAGO,11/09/2012
376304047,10/01/2016,12/31/2016,13801,JOHN,,BLANCHARD,EDUCATION REGARDING AUTONOMOUS VEHICLES.,380.70,10/11/2016,AIRFARE,DELTA AIRLINES,2065921899,GENERAL MOTORS LLC,01/16/2017
2819381817,04/01/2013,06/30/2013,5861,THOMAS,S,MOORE,CITY OF CHICAGO,525.00,04/15/2013,FILING FEE,CITY OF CHICAGO,1551637845,VALUE PAWN INC,01/02/2014
3600381867,04/01/2015,06/30/2015,6221,LARS,,SKUGSTAD,IMPLEMENTATION MEETING FOR CITY CONTRACT,487.72,05/20/2015,LODGING,"W HOTEL, 172 W ADAMS ST, CHICAGO, IL 60603",2349450331,"INTERSTATE JCDECAUX, LLC",07/06/2015
3246624000,01/01/2012,06/30/2012,3972,ANNA,,KIMSEY,N/A,607.40,02/02/2012,TRAVEL,"AIRLINES AND TAXICAB FARES, VARIOUS",399916362,DYNAVOX SYSTEMS LLC,11/08/2012
2766439365,01/01/2014,03/31/2014,4195,TIMOTHY,K.,HINCHMAN,SPECIAL USE FOR 6737 S. PULASKI RD.,1025.00,01/22/2014,APPICATION FEE,"CITY OF CHICAGO, DEPARTMENT OF REVENUE, 121 N. LASALLE ST., CHICAGO, IL 60602",2417311969,MCDONALD'S CORPORATION,04/02/2014
4201233850,10/01/2013,12/31/2013,6227,BLAKE,,CUSTER,"MEETING WITH CITY OF CHICAGO IMPLEMENTATION TEAM, BROADSIGN DIGITAL PRESENTATION, MEETING WITH BUILDING DEPARTMENT CONCERNING CITY OF CHICAGO PERMITS, MEETING WITH CONSULTANTS REGARDING SURVEYS, GEOTECHNICAL SCOPE, STRUCTURAL ENGINEERING, COMED  CONNECTIVITY AND SITE VISITS TO LOCATE SERVICE FOR 39",581.98,10/08/2013,HOTEL ACCOMMODATIONS,CITY MEETING AND IMPLEMENTATION TEAM,309905940,"INTERSTATE JC DECAUX, LLC",01/20/2014
2236997676,04/01/2016,06/30/2016,13241,MAZONNE,M,JACKSON,FRIENDS OF WALTER BURNETT FUNDRAISER,660.97,06/14/2016,"TABLE, CHAIR, LINEN RENTAL","AAA RENTALS, 3020 W 167TH ST, MARKHAM, IL 60428",609440804,THE ONNI GROUP,07/12/2016
3677453931,07/01/2015,09/30/2015,5861,THOMAS,S,MOORE,FILING FEE,1000.00,08/03/2015,FILING FEE,CITY OF CHICAGO,3219467678,"O'DONNELL, KEVIN",11/30/2015
732768975,01/01/2013,03/31/2013,3900,NICOLAS,,CLOCHARD-BOSSUET,TRAVELS AND MEALS FOR SELF,1054.00,03/07/2013,WEEKLY MEETING CHICAGO DIGITAL NETWORK,"CFO TEAM (COLLEEN STONE, SCOTT YONOVER), CDOT (M.WEST, JAI KALAYIL), DPT. OF BUILDINGS (M.BEAUDET) AND HOUSING/ZONING DPT. (V.LOZANO)",2721525197,"INTERSTATE JCDECAUX, LLC",04/01/2013
2514152535,10/01/2012,12/31/2012,6203,JOHN,,FOSTER,SITE SURVEYING AND PROGRAM NEGOTIATIONS FOR CITY DIGITAL NETWORK,10387.93,11/19/2012,SITE SURVEYING AND PROGRAM AGREEMENT NEGOTIATIONS FOR CITY DIGITAL NETWORK,"TRAVEL EXPENSES FOR 8 DAYS INCLUDING FLIGHT ON VIRGIN AMERICA, TRUMP INTERNATIONAL HOTEL AND MEALS",2721525197,"INTERSTATE JCDECAUX, LLC",01/22/2013
3407348536,07/01/2013,09/30/2013,6221,LARS,,SKUGSTAD,IMPLEMENTATION MEETING FOR CITY CONTRACT,336.40,07/17/2013,LODGING,"WESTIN, 909 N MICHIGAN, CHICAGO, IL 60611, HOTEL",2118404673,"INTERSTATE JCDECAUX, LLC",10/19/2013
2179112615,01/01/2014,03/31/2014,5861,THOMAS,S,MOORE,FILING FEE,525.00,03/14/2014,FILING FEE,CITY OF CHICAGO,2685382282,"RAFTERY, ENDA",01/12/2015
1983086194,10/01/2012,12/31/2012,4360,LEWIS,,MILLER,CHICAGO SPEED CAMERA BID,370.16,11/13/2012,LODGING,"COMFORT SUITES, 320 N. MICHIGAN AVE, CHICAGO, IL  60601",3800847535,"XEROX BUSINESS SERVICES, LLC",01/15/2013
1646475277,04/01/2014,06/30/2014,5361,JAY,,BEASLEY,PROMOTE CONSTELLATION ENERGY AND ITS BUSINESS PLANS FOR CHICAGO.,828.00,06/12/2014,HOTEL,PALMER HOUSE HOTEL,2937688769,CONSTELLATION ENERGY GROUP,07/17/2014
1827579776,01/01/2016,03/31/2016,5861,THOMAS,S,MOORE,FILING FEE,1000.00,03/01/2016,FILING FEE,CITY OF CHICAGO,1635998694,"THREAD HOUSE, INC",01/12/2017
2296279080,01/01/2012,06/30/2012,4338,AMY,C,KURSON,ADMIN- APPRAISER - SPECIAL USE PERMIT HEARING,2000.00,05/18/2012,APPRAISER,"HUGH EDFORS, 1150 N LAKE SHORE DR., STE. 18K, CHICAGO, IL  60611",1221699824,MC DONALD'S CORP.,08/28/2012
2898182443,04/01/2017,06/30/2017,18221,BRIAN,C,CRAWFORD,HOTEL PANIC BUTTON ORDINANCE,315.80,05/22/2017,HOTEL,KIMPTON GRAY,3955574046,AMERICAN HOTEL & LODGING ASSOCIATION,07/26/2017
4082431995,07/01/2016,09/30/2016,5861,THOMAS,S,MOORE,ZONING CHANGE,1025.00,04/13/2016,FILING FEE,CITY OF CHICAGO,1395816517,"CARROLL, BRENDAN",10/17/2016
1703025139,04/01/2015,06/30/2015,12102,ED,,CROOKS,FLIGHT TO ATTEND MEETING WITH THE MAYOR'S OFFICE,528.00,04/30/2015,AIRFARE,"UNITED AIRLINES, 77 W. WACKER DRIVE, CHICAGO, IL 60601 - AIRLINE;   DELTA AIRLINES, 1030 DELTA BLVD. ATLANTA, GA 30354",320081051,KPMG CORPORATE FINANCE LLC,07/10/2015
340260514,10/01/2015,12/31/2015,5861,THOMAS,S,MOORE,FILING FEE,500.00,11/02/2015,FILING FEE,CITY OF CHICAGO,1363631676,"MEENAN, PATRICK",01/08/2016
1319599013,10/01/2016,12/31/2016,6164,GABRIELLE,,BRUSSEL,IMPLEMENTATION OF THE CITY DIGITAL NETWORK,464.10,10/31/2016,TRAVEL TO CDN MEETING,TAXI/STARWOOD/DELTA,2349450331,"INTERSTATE JCDECAUX, LLC",12/22/2016
3193261217,01/01/2015,03/31/2015,6221,LARS,,SKUGSTAD,IMPLEMENTATION MEETING FOR CITY CONTRACT,513.33,02/25/2015,LODGING,"WESTIN, 909 N MICHIGAN, CHICAGO, IL, HOTEL",2349450331,"INTERSTATE JCDECAUX, LLC",07/06/2015
2989713065,04/01/2018,06/30/2018,5861,THOMAS,S,MOORE,ZONING CHANGE,1025.00,05/07/2018,FILING FEE,CITY OF CHICAGO,1695957460,"KMEID, WASSIM",11/27/2018
4272726221,01/01/2018,03/31/2018,20961,CHUCK,,ALLEN,MEETINGS,576.97,03/14/2018,HOTEL,"HYATT CENTRIC MAGNIFICENT MILE, HOTEL",2148425495,AMERICAN AIRLINES,04/17/2018
4262240056,04/01/2014,06/30/2014,4360,LEWIS,,MILLER,RED LIGHT CONTRACT,576.28,06/18/2014,AIRFARE,"SOUTHWEST AIRLINES.  2702 LOVE FIELD DRIVE DALLAS, TX 75235",4117277579,"XEROX BUSINESS SERVICES, LLC",07/21/2014
1207224507,01/01/2014,03/31/2014,4111,CHRISTOPHER,S,COLWELL,INSURANCE CONTRACT,396.00,02/04/2014,AIRFARE,"DELTA AIRLINES, ATLANTA GA - AIRLINE",1494790187,USI INSURANCE SERVICES CORP,04/10/2014
4050296848,07/01/2019,09/30/2019,6082,ELIZABETH,,KREGOR,REPORTING ASSISTANCE,280.00,07/01/2019,LEGAL WORK,"WEBSTER, CHAMBERLAIN & BEAN, 1747 PENNSYLVANIA AVENUE NW, SUITE 1000, WASHINGTON, DC 20006, LAW FIRM",3938899747,INSTITUTE FOR JUSTICE,10/16/2019
4058024849,04/01/2016,06/30/2016,4195,TIMOTHY,K.,HINCHMAN,SPECIAL USE FOR 2315 W. OGDEN AVE.,300.00,06/09/2016,ZONING SEARCH,"PROPERTY INSIGHT, 1 N. LASALLE ST., SUITE 500, CHICAGO, IL 60602",2417311969,MCDONALD'S CORPORATION,12/29/2016
3334052055,07/01/2016,09/30/2016,5861,THOMAS,S,MOORE,ZONING CHANGE,1025.00,07/11/2016,FILING FEE,CITY OF CHICAGO,2002692131,"CHICAGO LAND PROPERTIES, LLC",10/17/2016
4240406063,01/01/2012,06/30/2012,3959,B. JOHN,,BISIO,COMMUNITY AND ALDERMANIC OUTREACH AND EDUCATION,3500.00,04/04/2012,REIMBURSED EXPENSES FOR COMMUNITY OUTREACH AND EDUCATION,"SERAFIN AND ASSOCIATES, INC 409 W HURON ST., STE. 600 CHICAGO, IL 60654 COMMUNICATIONS FIRM",4048551740,"WAL-MART STORES, INC.",09/04/2012
2558083876,10/01/2017,12/31/2017,5861,THOMAS,S,MOORE,SPECIAL USE,1025.00,10/13/2017,FILING FEE,CITY OF CHICAGO,543448624,"BLOCKSON, SHELIA",12/20/2017
2203612240,07/01/2016,09/30/2016,6221,LARS,,SKUGSTAD,IMPLEMENTATION MEETING FOR CITY CONTRACT,979.93,07/19/2016,LODGING,"VIRGIN HOTEL, 203 N WABASH, CHICAGO, IL 60601, HOTEL",2721525197,"INTERSTATE JCDECAUX, LLC",10/17/2016
3688125285,04/01/2013,06/30/2013,3959,B. JOHN,,BISIO,SITING OF NEW STORES AND REPUTATION ADVOCACY,33750.00,04/15/2013,PUBLIC AFFAIRS/GRASSROOTS RETAINER,"SERAFIN & ASSOCIATES, INC. 409 WEST HURON ST, STE 600, CHICAGO, IL 60654--COMMUNICATIONS FIRM",4048551740,"WAL-MART STORES, INC.",07/16/2013
1789083365,07/01/2016,09/30/2016,5861,THOMAS,S,MOORE,VARIANCE,525.00,06/22/2016,FILING FEE,CITY OF CHICAGO,2296639303,FBF LLC,01/12/2017
2989713065,04/01/2018,06/30/2018,5861,THOMAS,S,MOORE,ZONING CHANGE,1025.00,05/07/2018,FILING FEE,CITY OF CHICAGO,867248149,"TRAPANI, BEN",11/27/2018
1810172850,10/01/2012,12/31/2012,4195,TIMOTHY,K,HINCHMAN,ZONING AMENDMENT FOR 23 N. WESTERN AVE.,1050.00,10/15/2012,APPLICATION FEE,"CITY OF CHICAGO, DEPARTMENT OF REVENUE, 121 N. LASALLE ST., CHICAGO, IL 60602",3974369108,MC DONALD'S CORP.,01/02/2013
538738566,07/01/2012,09/30/2012,5861,THOMAS,S,MOORE,CITY OF CHICAGO,525.00,08/03/2012,FILING FEE,CITY OF CHICAGO,2136555528,"COFFEY, WILLIAM & PASULKA, BRIGID",01/11/2013
1918996442,01/01/2012,06/30/2012,4095,WAYNE,,MAGDZIARZ,"CTA PLAZA DESIGN, MIXED USE BUILDING",16537.50,07/01/2012,ARCHITECTURAL SERVICES,SOLOMON CORDWELL BUENZ; ARCHITECTS,3429340646,LOYOLA UNIVERSITY CHICAGO,08/29/2012
2973160295,01/01/2016,03/31/2016,3900,NICOLAS,,CLOCHARD-BOSSUET,TRAVELS AND MEALS FOR SELF,325.00,03/02/2016,REVIEW OF STREET LEVEL DIGITAL INITIATIVES,"CFO TEAM (EMMA LOFGREN, COLLEEN STONE). IT (BRENNA BERMAN)",3647053160,"JCDECAUX CHICAGO, LLC AND AFFILIATED COMPANIES",04/04/2016
3923485882,10/01/2013,12/31/2013,5861,THOMAS,S,MOORE,FILING FEE,275.00,11/05/2013,FILING FEE,CITY OF CHICAGO,21318760,2523 N HALSTED CONDO ASSOC.,01/06/2014
2935733620,07/01/2013,09/30/2013,3895,JAMES,W,SULLIVAN,LUNCHEON TIP,270.00,09/11/2013,LATINO/S CAUCUS LUNCHEON,GENE AND GEORGETTI,1735332073,IIIFFC,10/07/2013
4219887430,01/01/2013,03/31/2013,6825,AMY,,KURSON,SPECIAL USE PERMIT 5701-17 S. KEDZIE,3000.00,02/11/2013,ZBA TESTIMONY,"MARI GALLAGHER GARDEN LEVEL SUITE 1, 1929 W. PATTERSON, CHICAGO, ILLINOIS 60613",3530721851,"EZPAWN, ILLINOIS, INC",10/29/2013
2182341652,01/01/2012,06/30/2012,5861,THOMAS,S,MOORE,FILING FEE,525.00,06/18/2012,FILING FEE,CITY OF CHICAGO,2462739909,"MEADER, TOM",01/11/2013
2402641792,04/01/2016,06/30/2016,5361,JAY,,BEASLEY,DISCUSS ENERGY ACCOUNTS AND ADDITONAL PRODUCTS AND SERVICES,426.05,05/04/2016,HOTEL,RENAISSANCE HOTEL,1656644392,"EXELON GENERATION COMPANY, LLC",07/19/2016
1575230143,01/01/2014,03/31/2014,3900,NICOLAS,,CLOCHARD-BOSSUET,TRAVELS AND MEALS FOR SELF,978.00,02/06/2014,WEEKLY MEETING CHICAGO DIGITAL NETWORK,"CFO TEAM (LUCIEN CARTER, COLLEEN STONE), CDOT (MAUREEN WEST), DPT. OF BUILDINGS (MATT BEAUDET), HOUSING/ZONING DPT. (VICKIE LOZANO), LEGAL (KAREN BIELARZ), 2FM (JENNIFER MUSS), OEMC (ANNA STATHAM)",2349450331,"INTERSTATE JCDECAUX, LLC",04/01/2014
2227531618,10/01/2012,12/31/2012,6403,BILL,,MCMANUS,ORDINANCE 2012-8134,348.04,12/01/2012,HOTEL,"THEWIT HOTEL, 201 NORTH STATE ST., CHICAGO, IL 60601, HOTEL LODGING",1440095573,AMERICAN BEVERAGE ASSOCIATION,01/18/2013
3312915136,01/01/2019,03/31/2019,22141,JOSE,,SANCHEZ,LOBBYIST REGISTRATION,350.00,01/17/2019,LOBBYIST REGISTRATION,CITY OF CHICAGO,1739513867,SOUTHWEST AIRLINES CO.,04/22/2019
3731707310,07/01/2015,09/30/2015,10821,JAMES,R,WATSON,OPPOSE E15,1033.45,08/15/2015,LODGING,HILTON GARDEN INN,3617168447,ILLINOIS PETROLEUM COUNCIL,10/05/2015
3695145555,01/01/2015,03/31/2015,3900,NICOLAS,,CLOCHARD-BOSSUET,TRAVELS AND MEALS FOR SELF,806.00,02/19/2015,WEEKLY MEETING CHICAGO DIGITAL NETWORK,"CFO TEAM (LUCIEN CARTER, COLLEEN STONE), CDOT (MAUREEN WEST), DPT. OF BUILDINGS (MATT BEAUDET), HOUSING/ZONING DPT. (VICKIE LOZANO), LEGAL (KAREN BIELARZ), 2FM (JENNIFER MUSS), OEMC (ANNA STATHAM), MAYOR�S OFFICE (CLAUDIA CHAVEZ)",2349450331,"INTERSTATE JCDECAUX, LLC",04/04/2015
2545801895,01/01/2016,03/31/2016,9082,JOSEPH,E,PILEWSKI,ANNUAL LOBBYING REGISTRATION,350.00,01/26/2016,ANNUAL LOBBYING REGISTRATION,CHICAGO BOARD OF ETHICS,2806544094,LAKESHORE BEVERAGE,10/18/2016
2481568076,01/01/2018,03/31/2018,3752,MITCHELL,A,CARREL,ADMIN. ADJUSTMENT FILING FEE,500.00,01/17/2018,ADMIN. ADJUSTMENT FILING FEE,"CITY OF CHICAGO, DEPT. OF REVENUE",534590604,MERIDIAN REALTY ADVISORS,12/04/2018
1590448794,10/01/2015,12/31/2015,4094,DANIELLE,,CASSEL,CITY LICENSING,5660.00,12/30/2015,LICENSE FEES,BACP,1467400375,BERGHOFF RESTAURANT COMPANY OF DELAWARE,01/20/2016
4178393771,10/01/2017,12/31/2017,5861,THOMAS,S,MOORE,VARIANCE,1025.00,11/21/2017,FILING FEE,CITY OF CHICAGO,998809250,"CECRLE, RAE ANN",12/21/2017
2768939244,04/01/2014,06/30/2014,10141,KENNETH,M,PESKIN,HOUSING FOR FLY-IN TO TESTIFY AT ZONING COMMITTEE,354.00,04/30/2014,LODGING,"DOUBLETREE SKOKIE; 9599 SKOKIE BLVD, SKOKIE, IL 60077; HOTEL",4220731821,INTERNATIONAL SIGN ASSOCIATION,07/28/2014
10431985,10/01/2015,12/31/2015,5861,THOMAS,S,MOORE,FILING FEE,525.00,10/05/2015,FILING FEE,CITY OF CHICAGO,1622964618,"CUSSEN, MARGARET",01/08/2016
2138546775,07/01/2013,09/30/2013,4130,FRANK,,HARRISON,RED LIGHT CAMERAL PROGRAM,423.66,09/25/2013,LODGING,CLUB QUARTERS,4117277579,"XEROX BUSINESS SERVICES, LLC",10/22/2013
415560168,01/01/2015,03/31/2015,5861,THOMAS,S,MOORE,FILING FEE,1500.00,03/31/2015,FILING FEE,CITY OF CHICAGO,1612736681,"OTTER, ROBERT",11/30/2015
1852753465,07/01/2016,09/30/2016,5861,THOMAS,S,MOORE,VARIANCE,525.00,05/09/2016,FILING FEE,CITY OF CHICAGO,2760428710,"SUTHERLAND, MARK",01/12/2017
6589983,04/01/2013,06/30/2013,6221,LARS,,SKUGSTAD,IMPLEMENTATION MEETING FOR CITY CONTRACT,359.19,05/22/2013,LODGING,"WESTIN, 909 N MICHIGAN, CHICAGO, IL 60611, HOTEL",2118404673,"INTERSTATE JCDECAUX, LLC",07/19/2013
4180864953,07/01/2014,09/30/2014,3959,B. JOHN,,BISIO,GOVERNMENT AND REGULATORY ISSUES,6000.00,08/01/2014,LOBBYING RETAINER,"NICOLAY & DART LLC, 33 NORTH DEARBORN STREET, SUITE 2200, CHICAGO, IL 60602--GOVERNMENT AFFAIRS FIRM",1258484110,"WAL-MART STORES, INC.",10/14/2014
1336055045,01/01/2014,03/31/2014,3959,B. JOHN,,BISIO,PROMOTE WAL-MART IN CHICAGO,291.23,03/11/2014,HOTEL,THE GODFREY HOTEL,1258484110,"WAL-MART STORES, INC.",04/15/2014
1827579776,01/01/2016,03/31/2016,5861,THOMAS,S,MOORE,FILING FEE,1000.00,03/01/2016,FILING FEE,CITY OF CHICAGO,837182361,1823 CARPENTER LLC,10/13/2016
4283898402,04/01/2014,06/30/2014,3951,PAUL,A,KOLPAK,ZONING AMENDMENT,1025.00,06/25/2014,ZONING APPLICATION,CITY OF CHICAGO,2755318508,"SKIBA, JOSEPH",07/18/2014
2669299423,01/01/2014,03/31/2014,5861,THOMAS,S,MOORE,FILING FEE,1025.00,01/28/2014,FILING FEE,CITY OF CHICAGO,3460282679,SILVER PROPERTY GROUP LTD,01/12/2015
3093055727,07/01/2018,09/30/2018,5861,THOMAS,S,MOORE,VARIATION,525.00,07/13/2018,FILING FEE,CITY OF CHICAGO,1695957460,"KMEID, WASSIM",11/27/2018
1851798967,04/01/2013,06/30/2013,3900,NICOLAS,,CLOCHARD-BOSSUET,TRAVELS AND MEALS FOR SELF,979.00,05/16/2013,WEEKLY MEETING CHICAGO DIGITAL NETWORK,"CFO TEAM (JACOB RINGER, COLLEEN STONE, SCOTT YONOVER), CDOT (MAUREEN WEST, JAI KALAYIL), DPT. OF BUILDINGS (MATT BEAUDET, MARK IZZO), HOUSING/ZONING DPT. (VICKIE LOZANO), LEGAL (KAREN BIELARZ), WATER MANAGEMENT (MIKE STURTEVANT)",2721525197,"INTERSTATE JCDECAUX, LLC",07/03/2013
3587967450,01/01/2015,03/31/2015,6164,GABRIELLE,,BRUSSEL,IMPLEMENTAITON OF THE CITY DIGITAL NETWORK,1200.00,01/29/2015,TRAVEL TO/FROM CHICAGO FOR CITY DIGITAL NETWORK,"DELTA, WESTIN, TAXIS - NATURE OF BUSINESS: TRAVEL",2349450331,"INTERSTATE JCDECAUX, LLC",04/15/2015
3262257199,07/01/2019,09/30/2019,5861,THOMAS,S,MOORE,ZONING MAP AMENDMENT,1050.00,07/10/2019,FILING FEE,CITY OF CHICAGO,295188243,"WOMACK, JONATHAN",12/30/2019
3528131472,04/01/2013,06/30/2013,6221,LARS,,SKUGSTAD,IMPLEMENTATION MEETING FOR CITY CONTRACT,405.31,05/08/2013,LODGING,"SHERATON, 301 E NORTH AVE, CHICAGO, IL 60611, HOTEL",2118404673,"INTERSTATE JCDECAUX, LLC",07/19/2013
1096564955,07/01/2018,09/30/2018,4089,JAMES,D,RICE,TRAVEL EXPENSES TO ATTEND MEETING,500.00,09/25/2018,DISCUSSED THEIR DEBT ISSUANCE NEEDS,CITY OF CHICAGO,277489073,RICE FINANCIAL PRODUCTS COMPANY,10/22/2018
2726675297,01/01/2014,03/31/2014,3900,NICOLAS,,CLOCHARD-BOSSUET,TRAVEL AND MEALS FOR SELF,978.00,03/20/2014,WEEKLY MEETING CHICAGO DIGITAL NETWORK,"MAYOR R.EMANUEL, CDOT COMMISSIONER R.SCHEINFELD, PAT HEARNEY, BUILDING COMMISSIONER, LOIS SCOTT, CFO TEAM (LUCIEN CARTER, COLLEEN STONE), CDOT (MAUREEN WEST), DPT. OF BUILDINGS (MATT BEAUDET), HOUSING/ZONING DPT. (VICKIE LOZANO), LEGAL (KAREN BIELARZ), 2FM (JENNIFER MUSS), OEMC (ANNA STATHAM)",2349450331,"INTERSTATE JCDECAUX, LLC",04/01/2014
3474918346,10/01/2014,12/31/2014,6221,LARS,,SKUGSTAD,IMPLEMENTATION MEETING FOR CITY CONTRACT,1180.20,12/10/2014,TRANSPORTATION,"VIRGIN AIRLINES, 555 AIRPORT BLVD., BURLINGAME, CA 94010, AIRLINE",321705281,"INTERSTATE JCDECAUX, LLC",01/09/2015
839509801,07/01/2014,09/30/2014,5861,THOMAS,S,MOORE,ZONING,1025.00,08/01/2014,FILING FEE,CITY OF CHICAGO,4236722654,PEERLESS REAL ESTATE INVESTMENTS LLC SERIES 1847-49 N HALSTED ST.,01/12/2015
829404622,07/01/2015,09/30/2015,9743,MICHAEL,,ALEXANDER,PROMOTE HEALTHCARE PRODUCT,3333.33,09/09/2015,CONSULTING SERVICES,"SPO STRATEGIC CONSULTING, 230 W. MONROE SUITE 2221 CHICAGO IL  60606, CONSULTING",2407750888,"RISING MEDICAL SOLUTIONS, INC.",11/03/2015
435516096,07/01/2012,09/30/2012,3959,B. JOHN,,BISIO,COMMUNITY AND ALDERMANIC OUTREACH AND EDUCATION,3500.00,07/01/2012,REIMBURSED EXPENSES FOR COMMUNITY OUTREACH ACTIVITIES,"SERAFIN AND ASSOCIATES, INC.409 WEST HURON STREET, SUITE 600CHICAGO, ILLINOIS 60654COMMUNICATIONS FIRM",4048551740,"WAL-MART STORES, INC.",10/18/2012
3164900287,10/01/2013,12/31/2013,6221,LARS,,SKUGSTAD,IMPLEMENTATION MEETING FOR CITY CONTRACT,1009.20,09/30/2013,LODGING,"WESTIN, 909 N MICHIGAN, CHICAGO, IL 60611, HOTEL",2118404673,"INTERSTATE JCDECAUX, LLC",01/19/2014
1597672014,07/01/2019,09/30/2019,24022,ANYA,,MALKOV,FAIR WORKWEEK ORDINANCE,564.00,07/10/2019,AIRFARE,"AMERICAN AIRLINES, 4333 AMON CARTER BLVD., FT. WORTH, TX 76155 - FLIGHT",3390304522,"AMAZON.COM SERVICES, INC.",10/17/2019
1108143600,07/01/2012,09/30/2012,5861,THOMAS,S,MOORE,CITY OF CHICAGO,275.00,08/03/2012,FILING FEE,CITY OF CHICAGO,3702417786,"ONAMUSI, VICTORIA",01/11/2013
3633820941,07/01/2018,09/30/2018,5861,THOMAS,S,MOORE,VARIANCE,1575.00,08/23/2018,FILING FEES,CITY OF CHICAGO,1737663233,"DEL HIERRO, ED",11/27/2018
2667296688,07/01/2016,09/30/2016,10821,JAMES,R,WATSON,OPPOSE E15 MANDATE,292.63,09/30/2016,LODGING,EMBASSY SUITES,2781429364,AMERICAN PETROLEUM INSTITUTE,10/11/2016
2905032780,01/01/2012,06/30/2012,4110,WILLIAM,K,THOMPSON,MUNI FINANCE,775.00,06/10/2012,AIR,DELTA,800972066,MORGAN KEEGAN & CO. INC,09/27/2012
884407907,04/01/2017,06/30/2017,9241,IRA,,SMELKINSON,ADMINISTRATIVE -- FINANCING OPPORTUNITIES.,582.20,04/28/2017,AIRFARE,"AMERICAN AIRLINES. 4333 AMON CARTER BLVD., FORT WORTH, TEXAS 76155. AIRLINE.",2044198427,MORGAN STANLEY & CO. LLC,07/18/2017
3484567252,10/01/2015,12/31/2015,12901,HOLLY,,COOPER,CDOT � OPERATIONS & BACK OFFICE MEETINGS,252.02,10/18/2015,LODGING,"COUNTRY INN AND SUITES, 1630 OLMSTED DR, PORTAGE, IN 46368",2627841836,"XEROX BUSINESS SERVICES, LLC",01/20/2016
2368505263,01/01/2012,06/30/2012,3972,ANNA,,KIMSEY,N/A,976.67,01/02/2012,TRAVEL,"AIRLINES AND TAXICAB FARES, VARIOUS",399916362,DYNAVOX SYSTEMS LLC,11/08/2012
3888941998,01/01/2012,06/30/2012,4041,MAGGIE,,SANS,GENERAL EDUCATION OF WAL-MART BUSINESS IN CHICAGO,1147.48,04/17/2012,AIRFARE,AMERICAN AIRLINES,4048551740,"WAL-MART STORES, INC.",09/04/2012
2486603511,07/01/2013,09/30/2013,4110,WILLIAM,K,THOMPSON,CIC CONF,543.96,07/23/2013,AIRFARE,DELTA,2983643587,RAYMOND JAMES,10/18/2013
4051026935,07/01/2014,09/30/2014,11161,ROBERT,L,GRECO,OPPOSE E15 MANDATE,970.06,09/10/2014,LODGING,"DOUBLETREE MAGNIFICENT MILE, 300 EAST OHIO STREET, CHICAGO, IL 60611 (HOTEL)",2781429364,AMERICAN PETROLEUM INSTITUTE,10/20/2014
2072795577,07/01/2018,09/30/2018,5861,THOMAS,S,MOORE,VARIANCE,1025.00,09/18/2018,FILING FEE,CITY OF CHICAGO,3862943868,CLOUD PROPERTY MANAGEMENT LLC,11/27/2018
176849739,07/01/2019,09/30/2019,4157,BRIDGET,M,O'KEEFE,LEASE WITH 2 N. LASALLE,425.00,07/22/2019,LOBBYIST REGISTRATION OF ED MCKIM,CITY OF CHICAGO BOARD OF ETHICS,3101813560,THE HEARN COMPANY,01/15/2020
3651240646,10/01/2013,12/31/2013,6227,BLAKE,,CUSTER,MEETING WITH CITY OF CHICAGO AND IMPLEMENTATION,918.00,10/02/2013,AIR FARE ( SAT TO CHICAGO),CITY MEETING AND PROGRAM IMPLEMENTATION AND CORRDINATION OF CONSULTANT,309905940,"INTERSTATE JC DECAUX, LLC",01/20/2014
895832111,01/01/2013,03/31/2013,6227,BLAKE,,CUSTER,"MEETING WITH CITY OF CHICAGO IMPLEMENTATION TEAM, BROADSIGN DIGITAL  PRESENTATION, MEETING WITH BUILDING DEPARTMENT CONCERNING CITY OF CHICAGO PERMITS, MEETING WITH CONSULTANTS REGARDING SURVEYS, GEOTECHNICAL SCOPE, STRUCTURAL ENGINEERING, COMES CONNECTIVITY",4320.00,03/19/2013,TRANSPORTION ( PERIOD 2/6/2013 - 3/19/2013,IMPLEMENTATION  OF CITY DIGITAL NETWORK,309905940,"INTERSTATE JC DECAUX, LLC",04/22/2013
