Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Location 1
ELEC,WEST HERR HONDA,6120 S Transit Rd,STATION 01,Lockport,NY,14094,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.127954,-78.697391,05/10/2020,104035,2020-05-10 09:19:27,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"(43.12795379999999, -78.69739090000002)"
ELEC,Longview Parking Garage,11 Longview Ave,"South of E Post Rd. Located at northeast corner of garage, ground level",White Plains,NY,10601,,914-422-1391  866-816-7584,E,,Public,24 hours daily; pay lot,,,,,,2,,,EV Connect,http://evconnect.com/,200-9,41.026867,-73.767674,05/09/2019,65275,2020-03-30 21:31:13,SG,,,07/23/2014,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,$1.50 per hour,,,,,,,,,,"(41.026866999999996, -73.767674)"
ELEC,EVPASS,599 Towne Dr,FYTCT-1; 3 Units in lot on left entering from N Burdick StFYTCT-2; 3 Units in lot on left entering from N Burdick StFYTCT-3; 3 Units in lot on left entering from N Burdick St,Fayetteville,NY,13066,,888-758-4389,E,,Public,24 hours daily,,,,,,3,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.033478,-76.018288,05/10/2020,41854,2020-05-10 09:19:27,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$0.49 per kWh, minimum payment of $1",,,,,,,,,,"(43.0334778, -76.0182877)"
ELEC,Bread Alone Bakery,2121 Ulster Ave,,Lake Katrine,NY,12449,,866-816-7584,E,,Public,24 hours daily,,,,,,2,,,EV Connect,http://evconnect.com/,GPS,41.994860,-73.986487,04/08/2020,123081,2020-04-08 12:29:55,P,,,04/01/2019,,,,,J1772,US,,,,Public,,public,,,RESTAURANT,,,,,,,,,,,,,,,,,"(41.9948597, -73.98648730000001)"
ELEC,iPark NYC 555 West Garage Corp. - Tesla Destination,549  W 23rd St,,New York,NY,10011,,855-472-7569  877-798-3752,E,,Public,24 hours daily; for customer use only; see valet for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.748931,-74.006078,09/30/2019,150502,2020-03-02 20:14:21,P,,,09/30/2019,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"(40.748931, -74.006078)"
ELEC,Parking Garage,59 Paidge Ave,,Brooklyn,NY,11222,,866-816-7584,E,,Public,Garage business hours,,,,,,10,,,EV Connect,http://evconnect.com/,200-9,40.737171,-73.949257,04/08/2020,94831,2020-04-08 12:29:55,P,,,06/24/2016,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,"(40.737171000000004, -73.94925699999999)"
E85,Mike's Super Citgo,675 Sunrise Hwy,,West Babylon,NY,11704,,631-661-4040,E,,Public,24 hours daily,A Cash D M V Wright_Exp,,,,,,,,,,200-9,40.713916,-73.343892,03/03/2020,53851,2020-03-03 21:13:47,P,,,12/15/2013,,,,False,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,"(40.713916, -73.34389200000001)"
ELEC,NATIONAL GRID,113 West Ave,EMPIRE STATE,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.077743,-73.804522,05/10/2020,100427,2020-05-10 09:19:27,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"(43.077743299999995, -73.80452240000001)"
ELEC,I-SQUARE,400 Bakers Park,"MAIN LOT (EAST); Main Lot in Front of StageMAIN LOT (WEST); In Main Lot, Front of Stage",Rochester,NY,14617,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,43.209711,-77.598237,05/10/2020,65470,2020-05-10 09:19:27,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"(43.209711, -77.598237)"
E85,Sunoco - McBirney's Auto Service,720 N Broadway,,Massapequa,NY,11758,,516-798-9056,E,,Public - Credit card after hours,6am-12am daily,A Cash D M V Voyager Wright_Exp,,,,,,,,,,200-9,40.692812,-73.464669,03/03/2020,33001,2020-03-03 21:13:47,P,,,10/07/2008,,,,False,,US,,,,Public - Carte de crédit après les heures d'ouverture,,public,CREDIT_CARD_AFTER_HOURS,,GAS_STATION,,,,,,,,,,,,,,,,,"(40.692811999999996, -73.464669)"
ELEC,CASE CENTER LOT,Case Center Dr,CASE LOT; Case lot near community gardens.,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.096185,-73.786437,05/10/2020,85525,2020-05-10 09:19:27,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"(43.096185, -73.7864368)"
ELEC,GOREMT,793 Peaceful Valley Rd,GORE MOUNTAINGORE MOUNTAIN 2GORE MOUNTAIN 3,North Creek,NY,12853,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,http://www.chargepoint.com/,200-9,43.678499,-73.991539,05/10/2020,123391,2020-05-10 09:19:27,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"(43.678499, -73.991539)"
ELEC,BEAM CHARGING,860 5th Ave,860 FIFTH AVE; See valet attendant to use the charging station.,New York,NY,10065,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.769134,-73.968707,05/10/2020,51681,2020-05-10 09:19:27,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$0.49 per kWh, minimum payment of $1",,,,,,,,,,"(40.769134, -73.968707)"
ELEC,ProPark 29-10 Broadway - Tesla Destination,29-10 Broadway,,Astoria,NY,11106,,718-728-0460  877-798-3752,E,,Public,24 hours daily; pay lot; see valet for access,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.762417,-73.926985,09/30/2019,150616,2020-03-02 20:14:21,P,,,09/30/2019,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"(40.762417, -73.926985)"
ELEC,GMC - 200 CENTRAL PARK SOUTH- STATION 2,200  Central Park S,,New York,NY,10019,,855-443-3873,E,,Public,24 hours daily,,,,,,1,,,GE WattStation,https://www.gewattstation.com,GPS,40.766719,-73.979533,05/10/2020,72911,2020-05-10 10:00:33,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$0.49 per kWh, first 5 minutes free, minimum payment of $0.50",,,,,,,,,,"(40.7667193, -73.97953270000001)"
ELEC,NATIONAL GRID,1220 Coffeen street,JEFFERSON 1; C LOTJEFFERSON 2; C LOT ,Watertown,NY,13601,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,200-8,43.987562,-75.939726,05/10/2020,103138,2020-05-10 09:19:27,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"(43.987562, -75.93972600000001)"
ELEC,Art Delta New York,25-20 Brooklyn Queens Expy,,Woodside,NY,11377,,866-816-7584,E,,Public,Office business hours; for employee and guest use only,,,,,,2,,,EV Connect,http://evconnect.com/,200-8,40.763555,-73.896042,04/08/2020,94869,2020-04-08 12:29:55,P,,,06/29/2016,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,,,,,,,,,,,"(40.763555, -73.89604200000001)"
ELEC,Spectrum,133-19 Atlantic Ave,,Jamaica,NY,11418,,866-816-7584,E,,Public,Office business hours; for employee and guest use only,,,,,,2,,,EV Connect,http://evconnect.com/,200-8,40.696909,-73.816114,04/08/2020,94844,2020-04-08 12:29:55,P,,,06/30/2016,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,,,,,,,,,,,"(40.696909000000005, -73.816114)"
ELEC,TOWN OF BABYLON,N Jefferson Ave,TOWN HALL 2; Near front entrance ,Lindenhurst,NY,11757,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.704729,-73.375555,05/10/2020,116855,2020-05-10 09:19:27,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"(40.704729, -73.375555)"
ELEC,GGMC Parking 75 Smith St Garage - Tesla Destination,75 Smith St,,Brooklyn,NY,11201,,718-643-0593  877-798-3752,E,,Public,24 hours daily; see valet for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.688799,-73.988642,09/30/2019,114913,2020-03-02 20:14:21,P,,,01/01/2016,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,"(40.688798999999996, -73.988642)"
ELEC,SCHENECTADY,500-530 Liberty St,CITY HALL; Corner of Clinton and Liberty outside of Schenectady City Hall,Schenectady,NY,12305,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.814348,-73.939017,05/10/2020,93830,2020-05-10 09:19:27,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"(42.8143479, -73.93901690000001)"
ELEC,iPark 112 E 65th Street - Tesla Destination,112 E 65th St,,New York,NY,10065,,646-556-7342  877-798-3752,E,,Public,24 hours daily; pay lot; see valet for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.766174,-73.966419,09/30/2019,115001,2020-03-02 20:14:21,P,,,11/01/2018,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,"(40.766174, -73.96641899999999)"
ELEC,Parkit 27 N Moore Street - Tesla Destination,27  N Moore St,,New York,NY,10013,,212-929-9404  877-798-3752,E,,Public,24 hours daily; see valet for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.720215,-74.007465,09/30/2019,115074,2020-03-02 20:14:21,P,,,01/01/2016,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,"(40.720215, -74.007465)"
ELEC,NATIONAL GRID,5801 Rock Cut Rd,COVANTA ENERGY; Near main entrance of Covanta Energy,Jamesville,NY,13078,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.005040,-76.116311,05/10/2020,53439,2020-05-10 09:19:27,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"(43.0050404, -76.1163108)"
ELEC,1280BROADHOLLOW,1280 Broadhollow Rd,1280GATEWAY; Rear Corner of Upper Lot,Farmingdale,NY,11735,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,200-9,40.734317,-73.424248,05/10/2020,78235,2020-05-10 09:19:27,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$0.289 per kWh, $3 per session",,,,,,,,,,"(40.734317299999994, -73.42424809999999)"
ELEC,Rapidpark 35 E 75th Street - Tesla Destination,35  E 75th St,,New York,NY,10021,,917-675-6906  877-798-3752,E,,Public,24 hours daily; see valet for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.773815,-73.963696,09/30/2019,115106,2020-03-02 20:14:21,P,,,09/01/2017,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,"(40.773815, -73.963696)"
ELEC,ALBANY COUNTY,100 Beaver St,"TIMES UNION GA2; Requires $8 fee for garage entry.  Inside parking garage 3rd floor middle isleTIMES UNION GAR; Requires $8 fee for garage entry.  Inside parking garage, 2nd floor middle isle",Albany,NY,12207,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,42.648885,-73.754699,05/10/2020,100546,2020-05-10 09:19:27,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"(42.648885, -73.754699)"
ELEC,NATIONAL GRID,207 Troy Schenectady Rd,VENTLATHAM,Watervliet,NY,12189,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.740120,-73.731328,05/10/2020,57853,2020-05-10 09:19:27,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"(42.740120000000005, -73.7313276)"
ELEC,TRANSITION,39 Elm St,DELHI; In the back of the parking lot,Delhi,NY,13753,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.273618,-74.917881,05/10/2020,73247,2020-05-10 09:19:27,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"(42.2736179, -74.9178812)"
ELEC,ERIE COUNTY,6121 Chestnut Ridge Rd,CHESTNUT RIDGE,Orchard Park,NY,14127,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.722323,-78.744300,05/10/2020,103090,2020-05-10 09:19:27,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"(42.722322999999996, -78.7442997)"
E85,Shell,9 Haines Rd,,Bedford Hills,NY,10507,,914-666-0794,E,,Public,6am-10pm daily,A Cash D M V Voyager Wright_Exp,,,,,,,,,,200-9,41.238460,-73.701367,12/12/2019,33849,2020-01-21 18:34:38,P,,,07/15/2018,,,,False,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,"(41.238459999999996, -73.701367)"
ELEC,MPG Parking 98-41 Queens Blvd - Tesla Destination,98-59 65th Rd,,Rego Park,NY,11374,,718-997-0630  877-798-3752,E,,Public,24 hours daily; pay lot; see valet for access,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.729133,-73.855355,09/30/2019,150577,2020-03-02 20:14:21,P,,,09/30/2019,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"(40.729133000000004, -73.855355)"
ELEC,MUNICIPAL EVSE,24 Elm St,ELM STREET 1,Glens Falls,NY,12801,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.309420,-73.646290,05/10/2020,155242,2020-05-10 09:19:27,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"(43.30942, -73.64629000000001)"
ELEC,CORNELL,176 Hoy Rd,HOY GARAGE 1; 1st FLOOR PARKING GARBAGE ,Ithaca,NY,14853,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.443450,-76.479460,05/10/2020,123654,2020-05-10 09:19:27,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"(42.44345, -76.47946)"
LPG,Starlite Propane Gas Corp,111 S 4th St,,Bay Shore,NY,11706,,631-586-2265,E,,Public - Call ahead,7am-4pm M-F,A Cash Checks D M V,,,,,,,,,,200-9,40.763364,-73.290030,03/03/2020,36106,2020-03-03 21:13:47,P,,,,,,False,,,US,,,,Public - Appeler à l'avance,,public,CALL,,FUEL_RESELLER,,,,,,,,,ACME,,,,,,,,"(40.763364, -73.29003)"
ELEC,Luce Ristorante - Tesla Destination,1053 Oyster Bay Rd,,East Norwich,NY,11732,,516-624-8330  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.843546,-73.532489,09/30/2019,114938,2020-03-02 20:14:21,P,,,08/15/2016,,,,,J1772 TESLA,US,,,,Public,,public,,,RESTAURANT,,,,,,,Free,,,,,,,,,,"(40.843546, -73.532489)"
ELEC,"Home2 Suites by Hilton Rochester Henrietta, NY - Tesla Destination",999 Jefferson Rd,,Rochester,NY,14623,,585-272-0090  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,43.086754,-77.610599,09/30/2019,115228,2020-03-02 20:14:21,P,,,11/01/2018,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,"(43.086754, -77.610599)"
ELEC,Town of Danby - Town Hall,1830 Danby Rd,"NYS Route 96B, about 6 miles south of the Ithaca Commons",Danby,NY,14850,,607-277-4788,E,,Public,24 hours daily; EVConnect App or key fob required for access; see Town Hall for key fob,,,,,,2,,,EV Connect,http://evconnect.com/,200-9,42.354039,-76.482062,03/03/2020,104824,2020-03-03 21:13:47,LG,,,10/20/2018,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,"(42.354039, -76.482062)"
ELEC,IPark 255 Schermerhorn - Tesla Destination,255 Schermerhorn St,,Brooklyn,NY,11217,,347-763-2930  877-798-3752,E,,Public,24 hours daily; pay lot; see valet for access,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.687927,-73.982998,09/30/2019,150582,2020-03-02 20:14:21,P,,,09/30/2019,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"(40.687927, -73.982998)"
ELEC,Port Authority Bus Terminal,625 8th Ave,,New York,NY,10018,,866-816-7584,E,,Public,24 hours daily,,,,,,2,,,EV Connect,http://evconnect.com/,200-8,40.756177,-73.990558,04/08/2020,65287,2020-04-08 12:29:55,J,,,04/01/2018,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,,,,,,,,,,,"(40.756177, -73.990558)"
ELEC,Hamilton College,198 College Hill Rd,,Clinton,NY,13323,,866-816-7584,E,,Public,24 hours daily; Also accepts Paypal,A D M V,,,,,18,,,EV Connect,http://evconnect.com/,GPS,43.049748,-75.406056,04/08/2020,154893,2020-04-08 12:29:55,P,,,04/10/2019,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,,,,,,,,,,,"(43.0497485, -75.4060556)"
ELEC,Broadway Commons - Macy?s,358 N Broadway Commons,,Hicksville,NY,11801,,888-264-2208,E,,Public,6am-12pm daily,,,,,,2,,,Volta,https://voltacharging.com/,GPS,40.771828,-73.531142,03/03/2020,152208,2020-03-03 21:13:47,P,,,01/20/2020,,,,,J1772,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,Free,,,,,,,,,,"(40.771828, -73.531142)"
ELEC,4TH & LAFAYETTE,402 Lafayette St,FAST CHARGER 01; -,Jamestown,NY,14701,,888-758-4389,E,,Public,24 hours daily,,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.096388,-79.245617,05/10/2020,123627,2020-05-10 09:19:27,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour, and $2.5 per additional hour, $0.15 per kWh",,,,,,,,,,"(42.0963877, -79.2456168)"
ELEC,STARR LIBRARY,68 W Market St,STARR LIBRARY,Rhinebeck,NY,12572,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.926380,-73.918381,05/10/2020,103914,2020-05-10 09:19:27,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"(41.9263801, -73.9183809)"
ELEC,Icon Parking 235 W 48th - Tesla Destination,235 W 48th St,,Manhattan,NY,10036,,212-245-9421  877-798-3752,E,,Public,24 hours daily; pay lot; see valet for access,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.760856,-73.986218,09/30/2019,114972,2020-03-02 20:14:21,P,,,11/01/2018,,,,,TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,"(40.760856, -73.98621800000001)"
ELEC,Holiday Inn Express Canandaigua - Finger Lakes - Tesla Destination,330 Eastern Blvd,,Canandaigua,NY,14424,,585-396-3669  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,42.878166,-77.255793,09/30/2019,114920,2020-03-02 20:14:21,P,,,11/01/2018,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,"(42.878166, -77.25579300000001)"
ELEC,The Lovett Group,109-15 14th Ave,,College Point,NY,11356,,866-816-7584,E,,Public,Office business hours; for employee and guest use only,,,,,,8,,,EV Connect,http://evconnect.com/,200-8,40.785772,-73.857401,04/08/2020,94836,2020-04-08 12:29:55,P,,,06/22/2016,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,,,,,,,,,,,"(40.785771999999994, -73.857401)"
ELEC,Champlain Centre - Tesla Supercharger,60 Smithfield Blvd.,,Plattsburgh,NY,12901,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,http://www.teslamotors.com/supercharger,200-8,44.704537,-73.491829,01/31/2020,102340,2020-02-06 19:50:43,P,,,06/01/2016,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,"(44.704537, -73.49182900000001)"
ELEC,Fair Haven Public Works,14523 Cayuga St,,Fair Haven,NY,13156,,866-816-7584,E,,Public,24 hours daily,,,,,,2,,,EV Connect,http://evconnect.com/,200-9,43.319653,-76.698558,04/08/2020,94838,2020-04-08 12:29:55,LG,,,09/29/2017,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,,,,,,,,,,,"(43.319653, -76.69855799999999)"
ELEC,Jamestown Community College,525 Falconer St,,Jamestown,NY,14702,,716-338-1000,E,,Public,24 hours daily,,,,,,2,,,EV Connect,http://evconnect.com/,200-9,42.111530,-79.219321,03/03/2020,65299,2020-03-30 21:17:22,LG,,,10/01/2015,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,,"(42.11153, -79.219321)"
ELEC,EP Building,1 Research Cir,Chargers are located in the parking lot to the north side of the Engineering Physics Bldg.,Niskayuna,NY,12309,,800-663-5633,E,,Public,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,5,,,SemaCharge Network,http://www.semacharge.com/,GPS,42.828911,-73.874213,05/10/2020,148042,2020-05-10 09:15:22,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,"(42.82891140791, -73.874212641109)"
ELEC,iPark 200 West Garage Corp. - Tesla Destination,220 W 26th St,,New York,NY,10001,,646-486-2148  877-798-3752,E,,Public,24 hours daily; pay lot; see valet for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.746142,-73.995221,09/30/2019,115055,2020-03-02 20:14:21,P,,,11/01/2018,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,"(40.746142, -73.995221)"
ELEC,The Westport,500 W 56th St,,New York,NY,10019,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,40.768211,-73.989479,05/10/2020,124690,2020-05-10 08:08:08,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.59 per kWh,,,,,,,,,,"(40.768211, -73.989479)"
E85,Conoco,690 Main St,,New Rochelle,NY,10801,,914-632-8617,E,,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,,,,,,,200-9,40.904439,-73.787691,03/03/2020,40632,2020-03-03 21:13:47,P,,,06/30/2011,,,,False,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,"(40.904439, -73.78769100000001)"
ELEC,Imperial Garage - 300 W 55th St- Station 1,300  W 55th St,,New York,NY,10019,,855-443-3873,E,,Public,24 hours daily,,,,,,1,,,GE WattStation,https://www.gewattstation.com,GPS,40.765153,-73.984347,05/10/2020,73020,2020-05-10 10:00:33,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$0.49 per kWh, first 5 minutes free, minimum payment of $0.50",,,,,,,,,,"(40.765153000000005, -73.98434730560001)"
CNG,Clean Energy - Commack Truck Garage,97 Crooked Hill Rd,Located at West End Highway Facility - Commack Truck Garage.,Commack,NY,11725,,800-920-1166,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card,CleanEnergy D FleetOne FuelMan M Proprietor V Voyager Wright_Exp,,Q,3000 3600,,,,,,,200-8,40.808807,-73.291022,05/09/2019,44844,2020-01-21 18:34:38,P,,,11/30/2011,,MD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,FLEET_GARAGE,2,,,,,,,,,,,Q,3000 3600,MD,,,"(40.808807, -73.291022)"
ELEC,MARKET 32 EV,81 Schoolhouse Rd,PEDIATRICEV1; To the left of building.PEDIATRICEV2; To the left of building.PEDIATRICEV3; To the left of building.,Albany,NY,12203,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,http://www.chargepoint.com/,200-9,42.678964,-73.844708,05/10/2020,155290,2020-05-10 09:19:27,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"(42.678964, -73.844708)"
ELEC,TG EV STATIONS,35 State Route 299,LEFT STATIONRIGHT STATION; -,Gardiner,NY,12525,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.744560,-74.117960,05/10/2020,154055,2020-05-10 09:19:27,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"(41.74456, -74.11796)"
ELEC,PANYNJ,JFK Access Road JFK International Airport,JFK Y GARAGE 1; First floor near elevator JFK Y GARAGE 2; Level 1 by elevator JFK Y GARAGE 3; -JFK Y GARAGE 5; Yellow garage first floor near elevator ,Queens,NY,11430,,888-758-4389,E,,Public,24 hours daily,,,,,,8,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.645720,-73.779384,05/10/2020,147469,2020-05-10 09:19:27,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"(40.64572020000001, -73.7793844)"
