License Number,Licensee Name,DBA Name,License Type,District,Sub District,County,Street Number,Street Name,City,State,Zip Code,Last Name,First Name,Business Phone,Renewal Date,latlng
259548,"UNIDAD A, LLC",UNIDAD A,SBD,3,00,095,15939,MANCHESTER RD.,ELLISVILLE,MO,63011,JIMENEZ-GUTIERREZ,ANGEL,,05/07/2019,
262786,"GRAND CAFE LLC, THE",HIGH RISE BAKERY,SBD,2,00,026,118,E. HIGH ST.,JEFFERSON CITY,MO,65101,HUHMAN,BENJAMIN,,06/28/2019,
259379,TRIXIE'S BAR AND BISTRO LLC,TRIXIE'S BAR & BISTRO,SBD,2,00,036,115,"AMBER WAY DR., STE. B",CATAWISSA,MO,63015,MASON,JUDSON,,05/13/2019,
249325,"RICHCREEK, MARY K.",ALL ABOARD,SBD,1,00,051,104,S. PINE ST,HOLDEN,MO,64040,,,,05/09/2019,"(38.718313, -93.988807)"
212866,BNA WINE GROUP LLC,BNA WINE GROUP,22S,7,00,999,707,TECHNOLOGY WY,NAPA,CA,945587505,HOOPER,JOHN,,06/06/2019,"(38.2251248, -122.2681359)"
73659,KIDD'S INC.,,SOP,4,00,016,1325,BROADWAY,CAPE GIRARDEAU,MO,63701,KIDD,ANNA,,04/26/2019,"(37.309765, -89.53527)"
243153,MULE 2.0 LLC,MULE 2.0,22S,7,00,999,2340,MINNESOTA AVENUE,DULUTH,MN,558022446,MARLOW,LISA,,05/30/2019,"(46.759182, -92.07872599999999)"
243232,WINERY DIRECT LLC,W. DIRECT,22S,7,00,999,2210,NEW HAMPSHIRE,LAWRENCE,KS,660463048,GALDOS,JOSU,,05/07/2019,"(38.944248, -95.23437799999999)"
168421,LC WINE,LEWIS CELLARS,WDS,7,00,999,4101,BIG RANCH RD.,NAPA,CA,94558,BELL,ALFRED,,04/11/2019,"(38.351246, -122.307404)"
186802,"FORMAN, RICHARD",FORMAN VINEYARD,22S,7,00,999,1501,BIG ROCK RD,ST. HELENA,CA,945749613,,,,04/17/2019,"(38.5176253, -122.4470831)"
245379,BREW HUB LLC,BREW HUB,22S,7,00,999,3900,SOUTH FRONTAGE ROAD,LAKELAND,FL,338153205,SCHOEN,TIMOTHY,,05/15/2019,"(28.0439895, -82.0241547)"
114552,TWIN OAKS 1 STOP INC.,TWIN OAKS 1 STOP,OPL,5,00,053,1130,LYNN STREET,LEBANON,MO,65536,MARTIN,GARY,,04/23/2019,"(37.701639, -92.667411)"
120691,GUIDOS PIZZA & DELI INC.,GUIDOS PIZZERIA & TAPAS,RBD,3,00,116,5046,SHAW AVE.,ST. LOUIS,MO,631103022,CARRETERO,MIGUEL,,04/17/2019,"(38.6175703, -90.27042929999999)"
212358,UMIYA LLC,QUICK STOP MINI MART,OPL,3,00,116,1391,HODIAMONT AVENUE,ST. LOUIS,MO,631123527,PATEL,PAUL,,03/29/2019,"(38.6764344, -90.2846162)"
149544,RCFC OF MISSOURI 882 LLC,BD'S MONGOLIAN BARBEQUE #882,RBD,1,00,048,19750,E. VALLEY VIEW PARKWAY,INDEPENDENCE,MO,640551958,WATTS,SANDRA,,05/03/2019,"(39.0391267, -94.3478097)"
247434,TATTERSALL COMPANIES LLC,TATTERSALL DISTILLING COMPANY,LS,7,00,999,1620,"CENTRAL AVE NE, STE. 150",MINNEAPOLIS,MN,554131451,KREIDLER,JON,,04/23/2019,"(45.0049591, -93.24813119999999)"
100813,COURTYARD MANAGEMENT CORP.,ST. LOUIS EARTH CITY COURTYARD #1Q9,RBD,3,00,095,3101,RIDER TRAIL SOUTH,BRIDGETON,MO,63044,GRIFFITH,ROBBIN,,05/16/2019,"(38.753533, -90.449474)"
212606,TUCANOS STC LLLP,TUCANOS BRAZILIAN GRILL,SBD,3,00,092,1520,"SOUTH FIFTH ST., STE. 100",ST. CHARLES,MO,633034127,MCCLURE,JAMES,,06/21/2019,"(38.76598630000001, -90.4959456)"
244729,"CAMP AT LAKE WAPPAPELLO, LLC, THE","CAMP AT LAKE WAPPAPELLO, THE",SBD,4,00,012,153,UNIVERSITY FOREST DRIVE,WAPPAPELLO,MO,639668306,PRESLAR,SCOTT,,05/15/2019,"(36.9063273, -90.3203636)"
69235,KNIGHTS OF COLUMBUS,COUNCIL 907,SBD,2,00,064,#1,COLUMBUS ROAD,HANNIBAL,MO,634012386,FISHER,WILLIAM,,05/06/2019,"(39.7199667, -91.404067)"
71544,HY VEE INC.,HY VEE FOOD & DRUGSTORE,SOP,2,00,001,500,N BALTIMORE,KIRKSVILLE,MO,635013214,DOLPH,RODNEY,,04/05/2019,"(40.1976177, -92.5695131)"
144871,J J ENTERPRISE INC.,J J CLUBHOUSE,SBD,3,00,116,3858,MARKET STREET,ST LOUIS,MO,631101214,JURAK,JERRY,,03/28/2019,"(38.63180759999999, -90.2428937)"
103669,HAND PICKED SELECTIONS INC.,HAND PICKED SELECTIONS,22S,7,00,999,400,"HOLIDAY COURT, STE. 201",WARRENTON,VA,201864349,KRAVITZ,MATTHEW,,05/14/2019,"(38.721249, -77.7831549)"
159306,BATS LLC,ROOSTERS BOOKIES,SBD,1,00,019,900,N. COMMERCIAL,HARRISONVILLE,MO,647011206,FLINT,BARBARA,,05/14/2019,"(38.6602793, -94.3595725)"
139353,"ALDI, INC. (KANSAS)",ALDI #15,OPL,5,00,053,668,S JEFFERSON,LEBANON,MO,655363636,RAVENSCRAFT,BRENT,,04/09/2019,"(37.6759338, -92.65646749999999)"
254477,MID AMERICAN FESTIVALS CORPORATION,ST. LOUIS RENAISSANCE FAIRE,RBD,3,00,092,207,S LINN AVENUE,WENTZVILLE,MO,63385,KUCHAR,AMANDA,,06/19/2019,"(38.8102339, -90.8528632)"
243021,ZOE V LLC,BILLIE-JEAN,RBD,3,00,095,7610,WYDOWN BLVD.,CLAYTON,MO,63105,PIDGEON,ZOE,,04/17/2019,"(38.6427039, -90.3336781)"
242373,CAPITAL CITY CONVENIENCE GROUP LLC,EDGE EXPRESS,SOP,2,00,026,2727,W. EDGEWOOD,JEFFERSON CITY,MO,65101,SCHERR,JOHN,,05/07/2019,"(38.571426, -92.226587)"
217303,JAI GANESHA LLC,ROYAL FOOD & LIQUOR,OPL,3,00,116,3436,UNION BLVD.,ST. LOUIS,MO,63115,PATEL,MAYUR,,04/17/2019,"(38.678367, -90.258421)"
235677,LITTLE GUYS BASEBALL CLUB,LITTLE GUYS BASEBALL CLUB,SBD,5,00,039,5484,WEST SUNSHINE,BROOKLINE STATION,MO,65619,ZARECHI,TRAVIS,,05/15/2019,"(37.162403, -93.394667)"
113746,PAJCO INC.,RHODES 101 STOP,SOP,4,00,101,535,N MAIN STREET,SIKESTON,MO,638012105,REINAGEL,JEFFREY,,04/23/2019,"(36.8839874, -89.58144349999999)"
10881,PEGASUS INC.,BLUEBERRY HILL,SBD,3,00,095,6504,DELMAR BLVD,ST LOUIS,MO,631304702,EDWARDS,JOSEPH,,04/03/2019,"(38.6557666, -90.30495909999999)"
186867,"O'REILLY HOSPITALITY V, LLC",HOULIHANS,RBD,2,00,010,2541,BROADWAY BLUFF,COLUMBIA,MO,65201,O'REILLY,TIMOTHY,,04/10/2019,"(38.948657, -92.299487)"
224655,JOHAL INC.,UNION STAR,SOP,1,00,002,9031,HWY 169,UNION STAR,MO,64494,SINGH,JAGRAJ,,03/27/2019,"(39.981231, -94.6052349)"
150716,WOODS SUPER MARKETS INC.,WOODS SUPER MARKET,SOP,5,00,084,703,E. COLLEGE STREET,BOLIVAR,MO,65613,WOODS,DONALD,,04/09/2019,"(37.6066968, -93.4070527)"
183197,SIRIUS HOSPITALITY LLC,HUHOT MONGOLIAN GRILL,SBD,3,00,095,12675,OLIVE BLVD,ST. LOUIS,MO,631416333,LEE,JAMES,,04/12/2019,"(38.6793866, -90.4691753)"
251441,JAI GANESH JI LLC,ZAYKA INDIAN CUISINE,RBD,5,00,039,311,JEFFERSON,SPRINGFIELD,MO,658062202,KUMAR,SURINDER,,04/23/2019,"(37.2076761, -93.29007469999999)"
252627,COMPASS GROUP USA INC.,COMPASS GROUP USA INC.,RBD,4,00,016,1,UNIVERSITY PLAZA,CAPE GIRARDEAU,MO,63701,EPPLE,LORENE,,03/29/2019,"(37.3126443, -89.53100429999999)"
140425,ALDI INC.,ALDI #47,OPL,3,00,095,7725,MANCHESTER ROAD,MAPLEWOOD,MO,631432813,JEFFRIES,ROBERT,,05/10/2019,"(38.613521, -90.3275939)"
172686,RIAR I CORP.,7 ELEVEN STORE #13266C,SOP,1,00,048,11107,GRANDVIEW RD.,KANSAS CITY,MO,64137,HARRELL,LANA,,05/06/2019,"(38.9250177, -94.5319286)"
219170,AMA ENTERPRISES LLC,DISCOUNT SMOKES & LIQUOR,OPL,1,00,048,3401,EAST RED BRIDGE ROAD,KANSAS CITY,MO,64137,MCATEE,ROBERT,,06/06/2019,"(38.924331, -94.550473)"
250050,BAPA ENTERPRISES LLC,SMART MART,SOP,3,00,095,6811,HOWDERSHELL,HAZELWOOD,MO,63042,PATEL,NIMA,,04/09/2019,"(38.7883862, -90.3754457)"
171102,"GMRI, INC.","OLIVE GARDEN ITALIAN REST. #1753, THE",RBD,1,00,024,105,N. BLUE JAY DR.,LIBERTY,MO,640681906,ARMENTA,DIANNA,,05/17/2019,"(39.244962, -94.4484933)"
210529,BROWN DERBY STORES INC.,BROWN DERBY STORE #12,SBD,5,00,039,2023,S. GLENSTONE,SPRINGFIELD,MO,658042427,JUNGE,JO ANN,,05/10/2019,"(37.1772525, -93.2632237)"
237280,BIG CEDAR LLC,BIG CEDAR,RBDR,5,00,107,612,DEVILS POOL ROAD,RIDGEDALE,MO,657399730,HAGALE,JIM,,04/23/2019,"(36.5346018, -93.27381559999999)"
204642,HUNTER VALLEY WINERY LLC,HUNTER VALLEY WINERY,RBD,4,00,016,762,STATE HWY V,CAPE GIRARDEAU,MO,637017801,CASTEEL,JAMES,,05/23/2019,"(37.441752, -89.495069)"
202706,GARBO'S PIZZERIA LLC,GARBO'S PIZZERIA,RBD,5,00,039,2101,W. CHESTERFIELD,SPRINGFIELD,MO,65807,BABCOCK,PAMELA,,05/13/2019,"(37.1463914, -93.3216367)"
176609,KUM & GO LC,KUM & GO #488,OPL,5,00,039,1704,W. NORTON RD.,SPRINGFIELD,MO,65803,MCCALEB,TIMOTHY,,03/26/2019,"(37.252037, -93.31161)"
214890,MI SUENO WINERY INC.,MI SUENO WINERY,WDS,7,00,999,910,"ENTERPRISE WAY, STE. M",NAPA,CA,945586209,HERRERA,ROLANDO,,06/27/2019,"(38.2598016, -122.2720075)"
136095,BI-STATE OIL COMPANY,BI STATE OIL,SOP,4,00,016,920,N KINGSHIGHWAY,CAPE GIRARDEAU,MO,63701,BLANK,ROBERT,,04/18/2019,"(37.318627, -89.555148)"
203916,PARKTAY LLC,FAST STOP,SOP,1,00,048,13961,E. 35TH STREET,INDEPENDENCE,MO,64055,WHITON,NANCY,,03/29/2019,"(39.05722919999999, -94.413879)"
134595,BRENTWOODS INC.,LEATHERWOOD HILLS,SOP,2,00,010,1641,W ROUTE K,COLUMBIA,MO,652038656,ROOZEN,WAYNE,,06/06/2019,"(38.8761352, -92.366602)"
247047,BLUEBIRD HILL CELLARS LLC,BLUEBIRD HILL CELLARS,WDS,7,00,999,25059,LARSON ROAD,MONROE,OR,974569702,SHAY,SUE,,05/15/2019,"(44.342758, -123.366407)"
244541,HEMISPHERES LLC,HEMISPHERES,WDS,7,00,999,35,INDUSTRIAL WAY,BUELLTON,CA,934279565,KLEIN,BERNICE,,05/15/2019,"(34.6093425, -120.2027242)"
177623,LEVY PREMIUM FOOD SERVICE LIMITED PART.,SCOTTRADE CENTER-FOURTH LEVEL,SBD,3,00,116,1401,CLARK AVE.,ST. LOUIS,MO,63104,EPPLE,LORENE,,04/19/2019,"(38.626175, -90.202131)"
255324,O'CHARLEY'S LLC,O'CHARLEY'S #390,SBD,3,00,092,3975,VETERANS MEMORIAL PARKWAY,ST. PETERS,MO,63376,FERGUSON,STEVEN,,05/07/2019,"(38.793535, -90.568043)"
162982,RED BARN FOOD & WINE LLC,AMIGONI URBAN WINERY,RBD,1,00,048,1505,"GENESSEE, STE. 100",KANSAS CITY,MO,641021032,AMIGONI,KERY,,05/06/2019,"(39.095738, -94.6045369)"
197882,TRUMAN TOWN LLC,TRUMAN TOWN,SOP,1,00,048,4302,EAST TRUMAN ROAD,KANSAS CITY,MO,641272329,MCATEE,ROBERT,,05/07/2019,"(39.094826, -94.531673)"
223742,TWINOAK WOOD FIRED FARE INC.,TWINOAK WOOD FIRED FARE,RBD,3,00,095,1201,STRASSNER DRIVE,BRENTWOOD,MO,631441875,FRIEDRICHS,WILLIAM,,05/02/2019,"(38.6229458, -90.3349539)"
188271,COLUMBIA EL JIMADOR LLC,EL JIMADOR MEXICAN RESTAURANT,SBD,2,00,010,3200,"PENN TERRACE, STE. 101",COLUMBIA,MO,652020001,DORADO,JORGE,,05/15/2019,"(38.9659127, -92.2851817)"
238788,PIZZA TREE LLC,PIZZA TREE,SBD,2,00,010,909,CHERRY STREET,COLUMBIA,MO,652014825,GILBRETH,JOHN,,03/22/2019,"(38.950623, -92.327122)"
243966,CONTEMPORARY DINING & ENTERTAINMENT,DOS SALAS INTERNATIONAL BURGER BAR,RBD,3,00,116,1913 -,21 WASHINGTON AVENUE,ST. LOUIS,MO,63103,DESU,SAMSON,,05/15/2019,"(38.6339727, -90.20680279999999)"
195344,KELLAN RESTAURANT MANAGEMENT CORPORATION,54TH STREET GRILL & BAR,RBD,1,00,048,1307,SW 7 HWY,BLUE SPRINGS,MO,640153583,NORSWORTHY,MICHAEL,,04/23/2019,"(39.0033688, -94.27340540000002)"
109980,POPS BLUE MOON INC.,POPS BLUE MOON,RBD,3,00,116,5249,PATTISON AVE,ST LOUIS,MO,63110,GRIGAITIS,TERRY,,05/14/2019,"(38.6192909, -90.273962)"
118643,PICKETT & FAMILY LLC,SANDBAR,RBD,1,00,048,9807,HWY 40 E,INDEPENDENCE,MO,640556117,PICKETT,MICHAEL,,07/03/2019,"(39.055688, -94.46332799999999)"
202208,WASABI LLC,WASABI,RBD,5,00,049,101,"N RANGELINE RD., #310",JOPLIN,MO,648014118,HAN,HYEK,,05/13/2019,"(37.0907431, -94.47308149999999)"
186671,MMG MISSOURI LLC,CHILI'S GRILL & BAR,SBD,1,00,011,5105,N BELT HWY,ST. JOSEPH,MO,64506,COXE,KENT,,04/24/2019,"(39.81312339999999, -94.8149694)"
52189,CATERING ST. LOUIS INC.,CATERING ST. LOUIS,SBD,3,00,116,5595,GRAND DRIVE,ST LOUIS,MO,63112,KRAMER,CARLEEN,,07/02/2019,"(38.6440166, -90.2834043)"
257132,KJ BREWSKIES LLC,KJ BREWSKIES,SBD,5,00,039,2216,N. PACKER RD.,SPRINGFIELD,MO,65803,MARSHALL,KATHI,,05/15/2019,"(37.236011, -93.233588)"
254012,AP LS INVESTMENTS LLC,PINA WINE & SPIRITS,OPT,1,00,024,203,E. 69 HWY,CLAYCOMO,MO,64119,PATE,PRAG,,05/06/2019,"(39.1984548, -94.5028914)"
206394,BLACKBIRD VINEYARDS LLC,BLACKBIRD VINEYARDS,22S,7,00,999,7830,"-40 ST. HELENA HWY, STE. 2",OAKVILLE,CA,945620000,LEARY,PAUL,,04/05/2019,"(38.43665840000001, -122.4019518)"
174346,"MIDWAY GAS & GRILL, INC.",MIDWAY GAS & GRILL,SOP,2,00,061,510,E. MAIN ST.,ATLANTA,MO,635301104,LONG,TANYA,,04/29/2019,"(39.897791, -92.473911)"
59815,SOUTH BROADWAY ATHLETIC CLUB INC.,SOUTH BROADWAY ATHLETIC CLUB,SBD,3,00,116,2301,S 7TH STREET,ST LOUIS,MO,63104,BAUMAN,ALBERT,,05/07/2019,"(38.6042023, -90.2049334)"
234764,ROOFTOP CAFE LLC,BEATNIK BOB'S,RBD,3,00,116,701,"N. 15TH, 3RD FL",ST. LOUIS,MO,63103,MARSHALL,MARIA,,05/02/2019,"(38.6335758, -90.2004238)"
195960,B & F ENTERPRISES OF ST. LOUIS LLC,GREAT GRIZZLY BEAR,SBD,3,00,116,1027,GEYER AVE.,ST. LOUIS,MO,63104,STACHOVIC,WILLIAM,,05/23/2019,"(38.6092914, -90.206744)"
157799,OTIS CAMPBELL LLC,OTIS CAMPBELL,RBD,2,00,036,216,W. FRONT STREET,WASHINGTON,MO,630902149,MARQUART,RICHARD,,04/19/2019,"(38.5612289, -91.0124683)"
143583,"SUMMIT PIZZA, INC.",PIZZA HUT,5BD,5,00,008,910,DOGWOOD ST.,WARSAW,MO,65355,JORGENSEN,THOMAS,,04/03/2019,"(38.2430563, -93.36122999999999)"
228679,WALGREEN CO.,WALGREEN #4530,SOP,1,00,048,9430,BLUE RIDGE BLVD.,KANSAS CITY,MO,64138,GRIFFITH,ROBBIN,,03/22/2019,"(38.95327109999999, -94.5084012)"
73584,BILLIE & BOB INC.,Y LIQUOR,SOP,1,00,024,1742,W JESSE JAMES ROAD,EXCELSIOR SPRINGS,MO,640241652,HART,BILLIE,,04/29/2019,"(39.337601, -94.25138799999999)"
60146,KNIGHTS OF COLUMBUS,OUR LADY OF FATIMA COUNCIL #4429,RBD,3,00,095,1216,TESON ROAD,HAZELWOOD,MO,630421232,FRYE,KEITH,,05/14/2019,"(38.7934004, -90.3829253)"
211361,EAGLE EYE IMPORTS - ILLINOIS LLC,EAGLE EYE BRANDS,22S,7,00,999,300,"EAST LONG LAKE ROAD, SUITE 145",BLOOMFIELD HILLS,MI,483042374,FLANNERY,GUY,,04/04/2019,"(42.584822, -83.23607)"
249797,CHEDDAR'S CASUAL CAFE INC.,CHEDDARS CASUAL CAFE,SBD,1,00,024,8380,NORTH BOOTH,KANSAS CITY,MO,641587200,EPPLE,LORENE,,04/11/2019,"(39.24424, -94.4783113)"
173478,KAI LLC,KAI LLC,SBD,5,00,039,306,S. CAMPBELL,SPRINGFIELD,MO,65806,JUNG,YOUNG,,04/24/2019,"(37.2080131, -93.2942186)"
223625,HERMANN WURST HAUS LLC,HERMANN WURST HAUS,RBD,2,00,037,234,EAST FIRST STREET,HERMANN,MO,650411114,SLOAN,MICHAEL,,03/29/2019,"(38.7065671, -91.4330878)"
156853,"COLLINS, WESTPHAL & KELPE INC.",BEER KITCHEN,RBD,1,00,048,435,WESTPORT RD.,KANSAS CITY,MO,641114956,KELPE,MARK,,03/29/2019,"(39.05275109999999, -94.59118559999999)"
199262,"MAMMA LEONES PIZZA, INC.",MAMMA LEONES PIZZA,5BDW,1,00,048,650,EAST RED BRIDGE ROAD,KANSAS CITY,MO,64131,RANDAZZO,CHRISTOPHER,,05/09/2019,"(38.9262035, -94.5855474)"
209405,CCDJ LLC,HOT SHOTS SPORTS BAR & GRILL,SBD,3,00,050,131,ARNOLD CROSSROADS CTR,ARNOLD,MO,63010,WILBURN,DONALD,,04/17/2019,"(38.446312, -90.374147)"
55631,FAROTTOS PIZZERIA INC.,FAROTTOS ITALIAN RESTAURANT & PIZZERIA,RBD,3,00,095,9525,MANCHESTER ROAD,ROCK HILL,MO,63119,PARROTT,JEFF,,05/13/2019,"(38.6093368, -90.36508119999999)"
214361,FS GAS & SNACKS LLC,KANSAS CITY FAST STOP,OPL,1,00,048,705,EAST 75TH STREET,KANSAS CITY,MO,64131,BRYANT,RICHARD,,05/09/2019,"(38.991405, -94.57972)"
108356,PB & J RESTAURANTS INC.,YIA YIAS EURO CAFE,SBD,3,00,095,15601,OLIVE BLVD,CHESTERFIELD,MO,630171722,FLAVIN,BRIAN,,04/25/2019,"(38.6561723, -90.5561176)"
164935,QUIKTRIP CORPORATION,QUIKTRIP #663,OPL,3,00,092,55,WENTZVILLE PARKWAY,WENTZVILLE,MO,633853521,SMITH,ROBERT,,05/07/2019,"(38.822743, -90.853004)"
111086,JOHN D. MCGURK INC.,JOHN D. MCGURK'S IRISH PUB,RBD,3,00,116,1200,RUSSELL AVE,ST LOUIS,MO,63104,HOLLORAN,PATRICK,,06/13/2019,"(38.6076659, -90.2098633)"
39039,RAPID ROBERTS INC.,RAPID ROBERTS 110,5OP,5,00,039,945,S CAMPBELL,SPRINGFIELD,MO,658063016,WILSON,ROBERT,,04/04/2019,"(37.19714159999999, -93.2947591)"
231015,TAKARA SAKE USA INC.,TAKARA SAKE USA,LS,7,00,999,708,ADDISON STREET,BERKELEY,CA,947101925,ITO,KOJI,,04/05/2019,"(37.8660479, -122.2998769)"
257353,AMAIRA LLC,ONE STOP,SOP,1,00,048,4511,E. TRUMAN RD.,KANSAS CITY,MO,64127,BRYANT,RICHARD,,05/07/2019,"(39.0939747, -94.52943929999999)"
208497,JOPLIN HOSPITALITY PARTNERS II LLC,HOMEWOOD SUITES,5BDW,5,00,073,2642,E 32ND ST,JOPLIN,MO,64804,DUBOIS,DENISE,,04/05/2019,"(37.0543703, -94.4834198)"
236571,WARSAW OIL COMPANY INC.,WARSAW OIL COMPANY,SOP,5,00,109,320,N. OSAGE,NEVADA,MO,647722637,WILMOTH,BRENT,,04/03/2019,"(37.8413048, -94.3488941)"
261489,SEAN AND MICHELE ENTERPRISE LLC,HOLESHOTZ BAR AND GRILL,SBD,3,00,095,2905,PATTERSON ROAD,FLORISSANT,MO,63031,SMITH-WALKER,MICHELE,,07/08/2019,"(38.821544, -90.31822799999999)"
242798,HARMERS CAFE LLC,HARMERS CAFE,5SBD,1,00,083,501,FRANK,EDGERTON,MO,64444,BELT,KAREN,,05/23/2019,"(39.504807, -94.632891)"
151916,GEORGE'S PIZZA AND STEAKHOUSE INC.,GEORGE'S PIZZA AND STEAKHOUSE,RBD,2,00,010,5695,"E. CLARK LANE, STE. N",COLUMBIA,MO,652026456,GODAS,GEORGE,,05/16/2019,"(38.9638136, -92.2521268)"
251645,RED ROBIN INTERNATIONAL INC.,RED ROBIN GOURMET BURGERS & BREWS,SBD,3,00,095,8115,DALE AVENUE,RICHMOND HEIGHTS,MO,63117,EPPLE,LORENE,,03/29/2019,"(38.6276933, -90.3336178)"
224037,YOSS BROS INC.,YOSS THRIFTWAY,SOP,1,00,051,1200,EAST 10TH STREET,HOLDEN,MO,64040,YOSS,KIP,,05/07/2019,"(38.710571, -93.97641899999999)"
242925,HARBINGER LLC,BREWERY EMPERIAL,RBD,1,00,048,1829,OAK ST.,KANSAS CITY,MO,64108,THOMPSON,KEITH,,04/09/2019,"(39.0906058, -94.5787247)"
117856,FOOD GIANT SUPERMARKETS INC.,FOOD GIANT #548,SOP,4,00,101,945,E. MALONE,SIKESTON,MO,63801,LADD,KEVIN,,05/06/2019,"(36.879845, -89.5745938)"
228603,WALGREEN CO.,WALGREEN #4220,SOP,3,00,095,14950,CLAYTON RD.,CHESTERFIELD,MO,63017,GRIFFITH,ROBBIN,,03/22/2019,"(38.6141965, -90.5407671)"
202791,JJ & J OF KANSAS INC.,RIVER OAKS GOLF COURSE,RBD,1,00,048,14204,ST. ANDREWS DRIVE,GRANDVIEW,MO,640304128,DEINES,LINDA,,05/14/2019,"(38.8662007, -94.5172589)"
187511,"JINA YOO'S ASIAN BISTRO, LLC",JINA YOO'S ASIAN BISTRO,SBD,2,00,010,2200,"FORUM BLVD., STE. 108",COLUMBIA,MO,652032700,YOO,JINA,,04/24/2019,"(38.9278062, -92.36351719999999)"
193732,KELLAN RESTAURANT MANAGEMENT CORP.,54TH STREET GRILL,SBD,3,00,095,2895,N HWY 67,FLORISSANT,MO,630331403,NORSWORTHY,MICHAEL,,04/23/2019,"(38.8086067, -90.30115610000001)"
254326,MORAN FOODS LLC,SAVE-A-LOT 461,SOP,1,00,048,8501,HOLMES ROAD,KANSAS CITY,MO,64131,VICTOR,NATHAN,,05/09/2019,"(38.97337890000001, -94.5800958)"
156699,"FAIR PLACE, INC.",BRATCHERS MARKET,SOP,2,00,088,301,S. MORLEY ST.,MOBERLY,MO,652702215,BRATCHER,JAMES,,04/23/2019,"(39.4156472, -92.43422389999999)"
183165,BENOVIA WINERY LLC,BENOVIA WINERY,WDS,7,00,999,3339,HARTMAN LANE,SANTA ROSA,CA,954013952,SULLIVAN,MICHAEL,,05/15/2019,"(38.4771571, -122.802279)"
178188,ANDERS-LANE ARTISAN WINES LP,ANDERS-LANE ARTISAN WINES,22S,7,00,999,1480,E. MAIN AVE.,MORGAN HILL,CA,950373201,SHORTRIDGE,BRENT,,05/10/2019,"(37.142929, -121.631174)"
215710,MARTIN'S DISCOUNT CIGARETTES LLC,MARTIN'S DISCOUNT CIGARETTES,OPL,5,00,053,101,CRESCENT DRIVE,LEBANON,MO,65536,MARTIN,AARON,,04/26/2019,"(37.684071, -92.64537899999999)"
239102,CONLEY'S QUICK STOP LLC,CONLEY'S QUICK STOP,SOP,5,00,046,4303,STATE RT N,POMONA,MO,657899526,CONLEY,BRIAN,,04/29/2019,"(36.8670048, -91.91606519999999)"
254977,JOELS SHELL FOOD MART,JOELS SHELL FOOD MART,SOP,3,00,116,1815,ARSENAL,ST. LOUIS,MO,631182528,PLATKE,RONALD,,05/06/2019,"(38.597232, -90.21721099999999)"
254543,LONGBALL SPORTS PUB & GRILL LLC,LONGBALL SPORTS PUB & GRILL,RBDR,2,00,071,100,INDIAN LAKE AVE,GRAVOIS MILLS,MO,65037,JONES,RYAN,,06/25/2019,"(38.2254521, -92.79902949999999)"
238391,HOULIHANS RESTAURANTS INC.,BRISTOL BAR & GRILL,RBD,3,00,092,2314,TECHNOLOGY DRIVE,O'FALLON,MO,63366,CORP,CHRISTOPHER,,05/06/2019,"(38.7521482, -90.753228)"
185732,CHEAP N CHEAP LLC,CHEAP N CHEAP SPIRIT & SMOKE,OPL,3,00,092,3235,N SERVICE RD,FORISTELL,MO,633481235,BHANGU,KULDIP,,05/23/2019,"(38.8160779, -90.9481642)"
238488,PAJCO INC,RHODES 101 STOP,OPT,4,00,016,1624,N. KINGSHIGHWAY,CAPE GIRARDEAU,MO,637012120,REINAGEL,JEFFREY,,04/23/2019,"(37.3305463, -89.56792879999999)"
60730,FRANKIE GS INC.,FRANKIE GS,RBD,3,00,095,4565,CHESTNUT PARK PLAZA,ST LOUIS,MO,63129,GIANINO,WILLIAM,,03/29/2019,"(38.478341, -90.305168)"
246464,SWP INC.,TGI FRIDAYS,SBD,3,00,095,11228,LONE EAGLE DRIVE,BRIDGETON,MO,63044,IKEMEIER,FRANCIS,,04/19/2019,"(38.7402895, -90.3970841)"
186234,"VINEBURG, LLC",GUNDLACH BUNDSCHU WINERY,22S,7,00,999,2000,DENMARK ST.,SONOMA,CA,954769615,BUNDSCHU,JAMES,,05/07/2019,"(38.27853, -122.420577)"
211781,ZHAOLONG LLC,HUNAN WOK,5BDW,3,00,095,2428,S. BRENTWOOD BLVD.,BRENTWOOD,MO,63144,ZHAO,CAI,,05/02/2019,"(38.6167706, -90.3481059)"
141120,OISHI INC.,OISHI RESTAURANT,SBD,3,00,095,721,N NEW BALLAS ROAD,CREVE COEUR,MO,631416715,PRAPAISILP,SUCHIN,,04/17/2019,"(38.6689658, -90.44420889999999)"
244730,ROZIER MERCANTILE COMPANY,ROZIER MERC. CO,OPL,4,00,079,217,N. MAIN STREET,PERRYVILLE,MO,63775,,,,04/09/2019,"(37.7273744, -89.86154599999999)"
245455,MACS CONVENIENCE STORES LLC,CIRCLE K #1639,OPL,3,00,092,6105,MEXICO RD.,ST. PETERS,MO,63376,GRIFFITH,ROBBIN,,03/28/2019,"(38.789764, -90.60632299999999)"
233752,SEBREE RESTAURANT GROUP LLC,"MAJESTIC RESTAURANT, THE",RDC5,1,00,048,931,BROADWAY,KANSAS CITY,MO,64105,SEBREE,FRANK,,05/30/2019,"(39.102656, -94.58790499999999)"
