Filing Period,Taxable Amount,Total AmountDue,Date Paid,Name,Street Address,Street Address2,City,State,Zip,Location1
10/01/2016 12:00:00 AM,199.50,59.85,11/04/2016,"Delhaize America Distribution, LLC",1703 East D Street,,Butner,NC,27509,"1703 East D Street
Butner, NC 27509
(36.157157, -78.730843)"
11/01/2015 12:00:00 AM,568.00,170.40,01/06/2016,Noon LLC,7902 georgia ave,,silver spring,md,20910,"7902 georgia ave
silver spring, md 20910
(38.985395, -77.026631)"
03/01/2017 12:00:00 AM,756.72,227.01,04/26/2017,Triple C Wholesalers Inc,2801 W Patapsco Ave #B,,Baltimore,MD,21230,"2801 W Patapsco Ave #B
Baltimore, MD 21230
(39.255189, -76.658445)"
01/01/2017 12:00:00 AM,62.70,18.81,02/21/2017,Core-Mark Distributors Inc.,P.O.Box 21009,,Seattle,WA,98111,"P.O.Box 21009
Seattle, WA 98111"
02/01/2018 12:00:00 AM,23.04,6.91,03/30/2018,Triple C Wholesalers Inc,2801 W Patapsco Ave #B,,Baltimore,MD,21230,"2801 W Patapsco Ave #B
Baltimore, MD 21230
(39.255189, -76.658445)"
12/01/2015 12:00:00 AM,69.25,20.77,01/11/2016,"Delhaize America Distribution, LLC",1703 East D Street,,Butner,NC,27509,"1703 East D Street
Butner, NC 27509
(36.157157, -78.730843)"
06/01/2017 12:00:00 AM,2398.00,719.40,08/07/2017,Vapor worldwide,15906 Shady Grove,Suite A,Gaithersburg,Maryland,20877,"15906 Shady Grove
Gaithersburg, Maryland 20877
(39.117674, -77.183552)"
02/01/2016 12:00:00 AM,1685.00,505.50,07/07/2017,Cosmic Fog Vapors,3115 Airway Avenue,,Costa Mesa,CA,92626,"3115 Airway Avenue
Costa Mesa, CA 92626
(33.675106, -117.874326)"
12/01/2015 12:00:00 AM,581.40,174.42,01/13/2016,AFG Distribution,128 Bingham Road,Suite 700,Asheville,NC,28806,"128 Bingham Road
Asheville, NC 28806
(35.607032, -82.586704)"
12/01/2017 12:00:00 AM,146.00,43.80,01/09/2018,"Delhaize America Distribution, LLC",1703 East D Street,,Butner,NC,27509,"1703 East D Street
Butner, NC 27509
(36.157157, -78.730843)"
01/01/2017 12:00:00 AM,0.00,0.00,02/19/2017,VapeCulture LLC,18959 Bonanza Way,,Gaithersburg,MD,20879,"18959 Bonanza Way
Gaithersburg, MD 20879
(39.167129, -77.170146)"
01/01/2017 12:00:00 AM,1387.37,416.21,02/26/2017,"Double Tree USA, Inc",1772 Sulphur Spring Road STE 103,,Halethorpe,Maryland,21227,"1772 Sulphur Spring Road STE 103
Halethorpe, Maryland 21227
(39.245154, -76.677997)"
10/01/2017 12:00:00 AM,0.00,0.00,11/30/2017,The H.T. Hackney Co,118 Enterprise Drive,,Madison Heights,VA,24572,"118 Enterprise Drive
Madison Heights, VA 24572
(37.458987, -79.135375)"
03/01/2016 12:00:00 AM,510.60,153.18,04/28/2016,VapeCulture LLC,18959 Bonanza Way,,Gaithersburg,MD,20879,"18959 Bonanza Way
Gaithersburg, MD 20879
(39.167129, -77.170146)"
07/01/2017 12:00:00 AM,0.00,0.00,08/31/2017,VapeCulture LLC,18959 Bonanza Way,,Gaithersburg,MD,20879,"18959 Bonanza Way
Gaithersburg, MD 20879
(39.167129, -77.170146)"
11/01/2016 12:00:00 AM,487.55,146.26,12/07/2016,"Delhaize America Distribution, LLC",1703 East D Street,,Butner,NC,27509,"1703 East D Street
Butner, NC 27509
(36.157157, -78.730843)"
09/01/2015 12:00:00 AM,28.08,8.42,10/22/2015,Walmart Stores Inc,702 SW 8th St Mail Stop 0555,,Bentonville,AR,72716,"702 SW 8th St Mail Stop 0555
Bentonville, AR 72716
(36.364272, -94.216793)"
11/01/2017 12:00:00 AM,0.00,0.00,12/27/2017,The H.T. Hackney Co,118 Enterprise Drive,,Madison Heights,VA,24572,"118 Enterprise Drive
Madison Heights, VA 24572
(37.458987, -79.135375)"
06/01/2016 12:00:00 AM,8238.91,2471.67,07/30/2016,Action House Vape,9433 Georgia Avenue,,Silver Spring,Maryland,20910,"9433 Georgia Avenue
Silver Spring, Maryland 20910
(39.009169, -77.040422)"
11/01/2016 12:00:00 AM,0.00,0.00,12/08/2016,The H.T. Hackney Co,118 Enterprise Drive,,Madison Heights,VA,24572,"118 Enterprise Drive
Madison Heights, VA 24572
(37.458987, -79.135375)"
04/01/2016 12:00:00 AM,1356.65,406.99,05/25/2016,George J. Falter Co. Inc.,3501 Benson Avenue,PO Box 24176,Baltimore,MD,21227,"3501 Benson Avenue
Baltimore, MD 21227
(39.265964, -76.673097)"
05/01/2017 12:00:00 AM,11731.31,3519.39,07/01/2017,Action House Vape,9433 Georgia Avenue,,Silver Spring,Maryland,20910,"9433 Georgia Avenue
Silver Spring, Maryland 20910
(39.009169, -77.040422)"
02/01/2016 12:00:00 AM,1081.75,324.52,03/30/2016,VapeCulture LLC,18959 Bonanza Way,,Gaithersburg,MD,20879,"18959 Bonanza Way
Gaithersburg, MD 20879
(39.167129, -77.170146)"
09/01/2015 12:00:00 AM,2755.00,826.50,11/03/2015,Vapor worldwide,15906 Shady Grove,Suite A,Gaithersburg,Maryland,20877,"15906 Shady Grove
Gaithersburg, Maryland 20877
(39.117674, -77.183552)"
05/01/2016 12:00:00 AM,725.93,217.77,06/08/2016,AFG Distribution,128 Bingham Road,Suite 700,Asheville,NC,28806,"128 Bingham Road
Asheville, NC 28806
(35.607032, -82.586704)"
03/01/2017 12:00:00 AM,185.25,55.57,04/07/2017,"Delhaize America Distribution, LLC",1703 East D Street,,Butner,NC,27509,"1703 East D Street
Butner, NC 27509
(36.157157, -78.730843)"
10/01/2016 12:00:00 AM,464.07,139.22,11/07/2016,AFG Distribution,128 Bingham Road,Suite 700,Asheville,NC,28806,"128 Bingham Road
Asheville, NC 28806
(35.607032, -82.586704)"
05/01/2016 12:00:00 AM,1374.22,412.26,06/14/2016,Core-Mark Distributors Inc.,P.O.Box 21009,,Seattle,WA,98111,"P.O.Box 21009
Seattle, WA 98111"
06/01/2017 12:00:00 AM,156.68,47.00,07/28/2017,Triple C Wholesalers Inc,2801 W Patapsco Ave #B,,Baltimore,MD,21230,"2801 W Patapsco Ave #B
Baltimore, MD 21230
(39.255189, -76.658445)"
07/01/2017 12:00:00 AM,10024.50,3007.35,08/30/2017,MJ Vape LLC,19328 Montgomery Village Ave,,Gaithersburg,Maryland,20886,"19328 Montgomery Village Ave
Gaithersburg, Maryland 20886
(39.173257, -77.203734)"
12/01/2015 12:00:00 AM,2681.04,804.31,01/30/2016,VapeCulture LLC,18959 Bonanza Way,,Gaithersburg,MD,20879,"18959 Bonanza Way
Gaithersburg, MD 20879
(39.167129, -77.170146)"
02/01/2017 12:00:00 AM,46318.74,13895.62,03/10/2017,"McLane/Mid-Atlantic, Inc.",56 McLane Drive,,Fredericksburg,Virginia,22406,"56 McLane Drive
Fredericksburg, Virginia 22406
(38.347581, -77.494866)"
01/01/2016 12:00:00 AM,667.53,200.25,02/26/2016,Core-Mark Distributors Inc.,P.O.Box 21009,,Seattle,WA,98111,"P.O.Box 21009
Seattle, WA 98111"
04/01/2016 12:00:00 AM,2860.00,858.00,05/27/2016,Vapor worldwide,15906 Shady Grove,Suite A,Gaithersburg,Maryland,20877,"15906 Shady Grove
Gaithersburg, Maryland 20877
(39.117674, -77.183552)"
11/01/2015 12:00:00 AM,72.00,21.60,01/11/2016,RRV Enterpises LLC DBA Vapor World,3102 Epperly Drive,,Del City,Oklahoma,73115,"3102 Epperly Drive
Del City, Oklahoma 73115
(35.434365, -97.437868)"
10/01/2015 12:00:00 AM,0.00,0.00,12/02/2015,DC Vapor Inc.,687 Lofstrand Lane,Suite H,Rockville,MD,20850,"687 Lofstrand Lane
Rockville, MD 20850
(39.095166, -77.13727)"
10/01/2015 12:00:00 AM,52121.97,15636.59,11/17/2015,"McLane/Mid-Atlantic, Inc.",56 McLane Drive,,Fredericksburg,Virginia,22406,"56 McLane Drive
Fredericksburg, Virginia 22406
(38.347581, -77.494866)"
08/01/2016 12:00:00 AM,2163.57,649.07,09/12/2016,Noon LLC,7902 georgia ave,,silver spring,md,20910,"7902 georgia ave
silver spring, md 20910
(38.985395, -77.026631)"
10/01/2015 12:00:00 AM,3286.00,985.80,12/02/2015,Vapor worldwide,15906 Shady Grove,Suite A,Gaithersburg,Maryland,20877,"15906 Shady Grove
Gaithersburg, Maryland 20877
(39.117674, -77.183552)"
05/01/2017 12:00:00 AM,0.00,0.00,06/19/2017,"C&S Wholesale Grocers, Inc.",Tax Department,7 Corporate Drive,Keene,NH,03431,"Tax Department
Keene, NH 03431"
06/01/2016 12:00:00 AM,20884.73,6265.41,07/18/2016,"AVAIL Vapor, LLC",820 Southlake Blvd,,Richmond,Virginia,23236,"820 Southlake Blvd
Richmond, Virginia 23236
(37.503874, -77.597776)"
04/01/2016 12:00:00 AM,22250.82,6675.24,06/01/2016,"AVAIL Vapor, LLC",820 Southlake Blvd,,Richmond,Virginia,23236,"820 Southlake Blvd
Richmond, Virginia 23236
(37.503874, -77.597776)"
11/01/2016 12:00:00 AM,23213.88,6964.16,12/19/2016,"AVAIL Vapor, LLC",820 Southlake Blvd,,Richmond,Virginia,23236,"820 Southlake Blvd
Richmond, Virginia 23236
(37.503874, -77.597776)"
12/01/2015 12:00:00 AM,3859.28,1157.78,01/25/2016,Cooper-Booth Wholesale Co. LP,200 Lincoln West Drive,,Mountville,PA,17554,"200 Lincoln West Drive
Mountville, PA 17554
(40.038852, -76.412807)"
08/01/2017 12:00:00 AM,656.00,196.80,11/07/2017,Status Smoke LLC,16125 Shady Grove Road,,Gaithersburg,MD,20877,"16125 Shady Grove Road
Gaithersburg, MD 20877
(39.120694, -77.179664)"
04/01/2016 12:00:00 AM,2844.50,853.35,06/01/2016,Vape Ink LLC,765 Rockville Pike,Unit J,Rockville,Maryland,20852,"765 Rockville Pike
Rockville, Maryland 20852
(39.077807, -77.140618)"
01/01/2018 12:00:00 AM,597.90,179.37,02/01/2018,Noon LLC,7902 georgia ave,,silver spring,md,20910,"7902 georgia ave
silver spring, md 20910
(38.985395, -77.026631)"
05/01/2016 12:00:00 AM,3507.36,1052.20,07/25/2016,Bethesda Vapor Company,4823 Fairmont Ave.,Suite B,Bethesda,Maryland,20814,"4823 Fairmont Ave.
Bethesda, Maryland 20814
(38.988868, -77.096119)"
08/01/2017 12:00:00 AM,5924.48,1777.34,09/04/2017,"Airpark Vapor, LLC",9871 Main Street,,Damascus,MD,20872,"9871 Main Street
Damascus, MD 20872
(39.288249, -77.203528)"
08/01/2017 12:00:00 AM,0.00,0.00,09/20/2017,AFG Distribution,128 Bingham Road,Suite 700,Asheville,NC,28806,"128 Bingham Road
Asheville, NC 28806
(35.607032, -82.586704)"
12/01/2017 12:00:00 AM,0.00,0.00,02/22/2018,"Double Tree USA, Inc",1772 Sulphur Spring Road STE 103,,Halethorpe,Maryland,21227,"1772 Sulphur Spring Road STE 103
Halethorpe, Maryland 21227
(39.245154, -76.677997)"
08/01/2015 12:00:00 AM,23.60,7.08,09/24/2015,The H.T. Hackney Co,118 Enterprise Drive,,Madison Heights,VA,24572,"118 Enterprise Drive
Madison Heights, VA 24572
(37.458987, -79.135375)"
07/01/2016 12:00:00 AM,1789.32,536.79,08/23/2016,Bethesda Vapor Company,4823 Fairmont Ave.,Suite B,Bethesda,Maryland,20814,"4823 Fairmont Ave.
Bethesda, Maryland 20814
(38.988868, -77.096119)"
02/01/2018 12:00:00 AM,947.75,284.32,03/31/2018,VapeCulture LLC,18959 Bonanza Way,,Gaithersburg,MD,20879,"18959 Bonanza Way
Gaithersburg, MD 20879
(39.167129, -77.170146)"
03/01/2016 12:00:00 AM,240.22,72.06,04/20/2016,Core-Mark Distributors Inc.,P.O.Box 21009,,Seattle,WA,98111,"P.O.Box 21009
Seattle, WA 98111"
09/01/2016 12:00:00 AM,0.00,0.00,10/03/2016,DC Vapor Inc.,687 Lofstrand Lane,Suite H,Rockville,MD,20850,"687 Lofstrand Lane
Rockville, MD 20850
(39.095166, -77.13727)"
12/01/2017 12:00:00 AM,25816.57,7744.97,01/25/2018,Cooper-Booth Wholesale Co. LP,200 Lincoln West Drive,,Mountville,PA,17554,"200 Lincoln West Drive
Mountville, PA 17554
(40.038852, -76.412807)"
11/01/2019 12:00:00 AM,0.00,0.00,12/27/2019,Triple C Wholesalers Inc,2801 W Patapsco Ave #B,,Baltimore,MD,21230,"2801 W Patapsco Ave #B
Baltimore, MD 21230
(39.255138, -76.658662)"
11/01/2019 12:00:00 AM,936.53,280.95,12/23/2019,"Double Tree USA, Inc",1772 Sulphur Spring Road STE 103,,Halethorpe,Maryland,21227,"1772 Sulphur Spring Road STE 103
Halethorpe, Maryland 21227"
08/01/2015 12:00:00 AM,0.00,0.00,09/23/2015,"CB Distributors, Inc.",2500 Kennedy Drive,,Beloit,WI,53511,"2500 Kennedy Drive
Beloit, WI 53511
(42.514572, -88.99446)"
02/01/2016 12:00:00 AM,0.00,0.00,03/23/2016,"C&S Wholesale Grocers, Inc (AWI)",Tax Department,7 Corporate Drive,Keene,NH,03431,"Tax Department
Keene, NH 03431"
09/01/2016 12:00:00 AM,396.52,118.95,10/31/2016,VapeCulture LLC,18959 Bonanza Way,,Gaithersburg,MD,20879,"18959 Bonanza Way
Gaithersburg, MD 20879
(39.167129, -77.170146)"
10/01/2017 12:00:00 AM,24955.29,7486.58,11/20/2017,"AVAIL Vapor, LLC",820 Southlake Blvd,,Richmond,Virginia,23236,"820 Southlake Blvd
Richmond, Virginia 23236
(37.503874, -77.597776)"
08/01/2015 12:00:00 AM,15699.17,4709.75,09/22/2015,"McLane/Mid-Atlantic, Inc.",56 McLane Drive,,Fredericksburg,Virginia,22406,"56 McLane Drive
Fredericksburg, Virginia 22406
(38.347581, -77.494866)"
06/01/2017 12:00:00 AM,7863.00,2358.90,07/31/2017,Vape Social,16521 S Frederick Ave,,Gaithersburg,md,20877,"16521 S Frederick Ave
Gaithersburg, md 20877
(39.127036, -77.18416)"
08/01/2017 12:00:00 AM,851.50,255.45,09/01/2017,Noon LLC,7902 georgia ave,,silver spring,md,20910,"7902 georgia ave
silver spring, md 20910
(38.985395, -77.026631)"
02/01/2016 12:00:00 AM,20317.76,6095.32,03/10/2016,"AVAIL Vapor, LLC",820 Southlake Blvd,,Richmond,Virginia,23236,"820 Southlake Blvd
Richmond, Virginia 23236
(37.503874, -77.597776)"
11/01/2016 12:00:00 AM,0.00,0.00,12/08/2016,DC Vapor Inc.,687 Lofstrand Lane,Suite H,Rockville,MD,20850,"687 Lofstrand Lane
Rockville, MD 20850
(39.095166, -77.13727)"
09/01/2016 12:00:00 AM,1373.00,411.90,10/18/2016,"C&S Wholesale Grocers, Inc.",Tax Department,7 Corporate Drive,Keene,NH,03431,"Tax Department
Keene, NH 03431"
04/01/2017 12:00:00 AM,5282.84,1584.85,05/05/2017,"Airpark Vapor, LLC",9871 Main Street,,Damascus,MD,20872,"9871 Main Street
Damascus, MD 20872
(39.288249, -77.203528)"
12/01/2016 12:00:00 AM,0.00,0.00,01/09/2017,DC Vapor Inc.,687 Lofstrand Lane,Suite H,Rockville,MD,20850,"687 Lofstrand Lane
Rockville, MD 20850
(39.095166, -77.13727)"
11/01/2017 12:00:00 AM,16244.87,4873.46,12/06/2017,Century Distributors,15710 Crabbs Branch Way,,Rockville,Maryland,20855,"15710 Crabbs Branch Way
Rockville, Maryland 20855
(39.112354, -77.156356)"
06/01/2017 12:00:00 AM,177.53,53.25,07/12/2017,AFG Distribution,128 Bingham Road,Suite 700,Asheville,NC,28806,"128 Bingham Road
Asheville, NC 28806
(35.607032, -82.586704)"
01/01/2018 12:00:00 AM,3198.00,959.40,02/28/2018,Vapor worldwide,15906 Shady Grove,Suite A,Gaithersburg,Maryland,20877,"15906 Shady Grove
Gaithersburg, Maryland 20877
(39.117754, -77.183498)"
01/01/2018 12:00:00 AM,46.08,13.82,02/27/2018,Triple C Wholesalers Inc,2801 W Patapsco Ave #B,,Baltimore,MD,21230,"2801 W Patapsco Ave #B
Baltimore, MD 21230
(39.255189, -76.658445)"
03/01/2017 12:00:00 AM,540.00,162.00,07/07/2017,Cosmic Fog Vapors,3115 Airway Avenue,,Costa Mesa,CA,92626,"3115 Airway Avenue
Costa Mesa, CA 92626
(33.675106, -117.874326)"
04/01/2017 12:00:00 AM,0.00,0.00,05/31/2017,VapeCulture LLC,18959 Bonanza Way,,Gaithersburg,MD,20879,"18959 Bonanza Way
Gaithersburg, MD 20879
(39.167129, -77.170146)"
12/01/2015 12:00:00 AM,2984.00,895.20,02/01/2016,Vapor worldwide,15906 Shady Grove,Suite A,Gaithersburg,Maryland,20877,"15906 Shady Grove
Gaithersburg, Maryland 20877
(39.117674, -77.183552)"
08/01/2015 12:00:00 AM,21210.93,6363.27,03/10/2016,"AVAIL Vapor, LLC",820 Southlake Blvd,,Richmond,Virginia,23236,"820 Southlake Blvd
Richmond, Virginia 23236
(37.503874, -77.597776)"
08/01/2016 12:00:00 AM,2094.76,628.42,09/29/2016,Vapor worldwide,15906 Shady Grove,Suite A,Gaithersburg,Maryland,20877,"15906 Shady Grove
Gaithersburg, Maryland 20877
(39.117674, -77.183552)"
09/01/2016 12:00:00 AM,781.13,234.33,10/20/2016,George J. Falter Co. Inc.,3501 Benson Avenue,PO Box 24176,Baltimore,MD,21227,"3501 Benson Avenue
Baltimore, MD 21227
(39.265964, -76.673097)"
09/01/2016 12:00:00 AM,20420.65,6126.19,10/21/2016,"AVAIL Vapor, LLC",820 Southlake Blvd,,Richmond,Virginia,23236,"820 Southlake Blvd
Richmond, Virginia 23236
(37.503874, -77.597776)"
11/01/2015 12:00:00 AM,13760.25,4128.07,12/31/2015,MJ Vape LLC,19328 Montgomery Village Ave,,Gaithersburg,Maryland,20886,"19328 Montgomery Village Ave
Gaithersburg, Maryland 20886
(39.173257, -77.203734)"
11/01/2019 12:00:00 AM,10715.30,3214.59,12/24/2019,Cooper-Booth Wholesale Co. LP,200 Lincoln West Drive,,Mountville,PA,17554,"200 Lincoln West Drive
Mountville, PA 17554
(40.038852, -76.412807)"
11/01/2015 12:00:00 AM,1038.86,311.65,12/16/2015,Core-Mark Distributors Inc.,P.O.Box 21009,,Seattle,WA,98111,"P.O.Box 21009
Seattle, WA 98111"
01/01/2016 12:00:00 AM,675.82,202.74,02/19/2016,George J. Falter Co. Inc.,3501 Benson Avenue,PO Box 24176,Baltimore,MD,21227,"3501 Benson Avenue
Baltimore, MD 21227
(39.265964, -76.673097)"
08/01/2017 12:00:00 AM,2915.00,874.50,10/05/2017,Vapor worldwide,15906 Shady Grove,Suite A,Gaithersburg,Maryland,20877,"15906 Shady Grove
Gaithersburg, Maryland 20877
(39.117674, -77.183552)"
04/01/2016 12:00:00 AM,2876.67,863.00,05/25/2016,Cooper-Booth Wholesale Co. LP,200 Lincoln West Drive,,Mountville,PA,17554,"200 Lincoln West Drive
Mountville, PA 17554
(40.038852, -76.412807)"
11/01/2019 12:00:00 AM,79362.77,23808.83,12/03/2019,Century Distributors,15710 Crabbs Branch Way,,Rockville,Maryland,20855,"15710 Crabbs Branch Way
Rockville, Maryland 20855
(39.112354, -77.156356)"
08/01/2018 12:00:00 AM,27.20,8.16,09/03/2018,AFG Distribution,128 Bingham Road,Suite 700,Asheville,NC,28806,"128 Bingham Road
Asheville, NC 28806
(35.607032, -82.586704)"
08/01/2015 12:00:00 AM,2334.32,700.29,09/24/2015,Core-Mark Midcontinent Inc.,"395 Oyster Point Blvd, Suite 415",,South San Francisco,California,94080,"395 Oyster Point Blvd, Suite 415
South San Francisco, California 94080
(37.6664, -122.383189)"
07/01/2016 12:00:00 AM,18937.55,5681.26,08/18/2016,"AVAIL Vapor, LLC",820 Southlake Blvd,,Richmond,Virginia,23236,"820 Southlake Blvd
Richmond, Virginia 23236
(37.503874, -77.597776)"
09/01/2017 12:00:00 AM,1275.81,382.74,10/26/2017,George J. Falter Co. Inc.,3501 Benson Avenue,PO Box 24176,Baltimore,MD,21227,"3501 Benson Avenue
Baltimore, MD 21227
(39.265964, -76.673097)"
03/01/2016 12:00:00 AM,15564.65,4669.39,04/27/2016,MJ Vape LLC,19328 Montgomery Village Ave,,Gaithersburg,Maryland,20886,"19328 Montgomery Village Ave
Gaithersburg, Maryland 20886
(39.173257, -77.203734)"
10/01/2017 12:00:00 AM,0.00,0.00,11/20/2017,AFG Distribution,128 Bingham Road,Suite 700,Asheville,NC,28806,"128 Bingham Road
Asheville, NC 28806
(35.607032, -82.586704)"
12/01/2019 12:00:00 AM,0.00,0.00,01/01/2020,"Delhaize America Distribution, LLC",1703 East D Street,,Butner,NC,27509,"1703 East D Street
Butner, NC 27509
(36.157195, -78.731016)"
01/01/2017 12:00:00 AM,23251.22,6975.36,03/03/2017,"AVAIL Vapor, LLC",820 Southlake Blvd,,Richmond,Virginia,23236,"820 Southlake Blvd
Richmond, Virginia 23236
(37.503874, -77.597776)"
09/01/2017 12:00:00 AM,1032.97,309.89,12/14/2017,Bethesda Vapor Company,4823 Fairmont Ave.,Suite B,Bethesda,Maryland,20814,"4823 Fairmont Ave.
Bethesda, Maryland 20814
(38.988868, -77.096119)"
06/01/2016 12:00:00 AM,729.26,218.77,07/19/2016,Core-Mark Distributors Inc.,P.O.Box 21009,,Seattle,WA,98111,"P.O.Box 21009
Seattle, WA 98111"
02/01/2018 12:00:00 AM,12801.38,3840.41,03/18/2018,MJ Vape LLC,19328 Montgomery Village Ave,,Gaithersburg,Maryland,20886,"19328 Montgomery Village Ave
Gaithersburg, Maryland 20886
(39.173257, -77.203734)"
02/01/2017 12:00:00 AM,0.00,0.00,03/18/2017,"C&S Wholesale Grocers, Inc (AWI)",Tax Department,7 Corporate Drive,Keene,NH,03431,"Tax Department
Keene, NH 03431"
09/01/2015 12:00:00 AM,177.05,53.11,10/19/2015,"Delhaize America Distribution, LLC",1703 East D Street,,Butner,NC,27509,"1703 East D Street
Butner, NC 27509
(36.157157, -78.730843)"
10/01/2017 12:00:00 AM,0.00,0.00,11/06/2017,DC Vapor Inc.,687 Lofstrand Lane,Suite H,Rockville,MD,20850,"687 Lofstrand Lane
Rockville, MD 20850
(39.095166, -77.13727)"
03/01/2016 12:00:00 AM,5643.26,1692.97,04/26/2016,Core-Mark Midcontinent Inc.,"395 Oyster Point Blvd, Suite 415",,South San Francisco,California,94080,"395 Oyster Point Blvd, Suite 415
South San Francisco, California 94080
(37.6664, -122.383189)"
12/01/2017 12:00:00 AM,50884.56,15265.36,01/05/2018,"McLane/Mid-Atlantic, Inc.",56 McLane Drive,,Fredericksburg,Virginia,22406,"56 McLane Drive
Fredericksburg, Virginia 22406
(38.347581, -77.494866)"
01/01/2016 12:00:00 AM,896.00,268.80,02/17/2016,"Double Tree USA, Inc",1772 Sulphur Spring Road STE 103,,Halethorpe,Maryland,21227,"1772 Sulphur Spring Road STE 103
Halethorpe, Maryland 21227
(39.245154, -76.677997)"
04/01/2016 12:00:00 AM,1767.57,530.27,05/29/2016,VapeCulture LLC,18959 Bonanza Way,,Gaithersburg,MD,20879,"18959 Bonanza Way
Gaithersburg, MD 20879
(39.167129, -77.170146)"
07/01/2017 12:00:00 AM,223.25,66.97,08/15/2017,"C&S Wholesale Grocers, Inc (AWI)",Tax Department,7 Corporate Drive,Keene,NH,03431,"Tax Department
Keene, NH 03431"
10/01/2016 12:00:00 AM,9389.96,2816.98,11/03/2016,Century Distributors,15710 Crabbs Branch Way,,Rockville,Maryland,20855,"15710 Crabbs Branch Way
Rockville, Maryland 20855
(39.112354, -77.156356)"
02/01/2017 12:00:00 AM,6784.00,2035.20,03/31/2017,Vape Social,16521 S Frederick Ave,,Gaithersburg,md,20877,"16521 S Frederick Ave
Gaithersburg, md 20877
(39.127036, -77.18416)"
10/01/2015 12:00:00 AM,3101.14,930.34,11/24/2015,Cooper-Booth Wholesale Co. LP,200 Lincoln West Drive,,Mountville,PA,17554,"200 Lincoln West Drive
Mountville, PA 17554
(40.038852, -76.412807)"
09/01/2017 12:00:00 AM,6347.00,1904.10,10/31/2017,Vape Social,16521 S Frederick Ave,,Gaithersburg,md,20877,"16521 S Frederick Ave
Gaithersburg, md 20877
(39.127036, -77.18416)"
09/01/2015 12:00:00 AM,4217.18,1265.15,10/28/2015,"Airpark Vapor, LLC",9871 Main Street,,Damascus,MD,20872,"9871 Main Street
Damascus, MD 20872
(39.288249, -77.203528)"
07/01/2017 12:00:00 AM,2076.20,622.86,08/28/2017,"Double Tree USA, Inc",1772 Sulphur Spring Road STE 103,,Halethorpe,Maryland,21227,"1772 Sulphur Spring Road STE 103
Halethorpe, Maryland 21227
(39.245154, -76.677997)"
03/01/2018 12:00:00 AM,0.00,0.00,04/11/2018,"Core-Mark Distributors, Inc.",P.O. Box 21009,C/O JTD Div.,Seattle,WA,98111,"P.O. Box 21009
Seattle, WA 98111"
07/01/2016 12:00:00 AM,4078.76,1223.62,08/28/2016,MJ Vape LLC,19328 Montgomery Village Ave,,Gaithersburg,Maryland,20886,"19328 Montgomery Village Ave
Gaithersburg, Maryland 20886
(39.173257, -77.203734)"
08/01/2017 12:00:00 AM,1280.00,384.00,09/30/2017,"Double Tree USA, Inc",1772 Sulphur Spring Road STE 103,,Halethorpe,Maryland,21227,"1772 Sulphur Spring Road STE 103
Halethorpe, Maryland 21227
(39.245154, -76.677997)"
08/01/2017 12:00:00 AM,0.00,0.00,10/31/2017,The H.T. Hackney Co,118 Enterprise Drive,,Madison Heights,VA,24572,"118 Enterprise Drive
Madison Heights, VA 24572
(37.458987, -79.135375)"
