Camera ID,Location Name,Camera Status,Turn on Date,Camera Manufacturer,ATD Location ID,Landmark,Signal Engineer Area,Council District,Jurisdiction,Location Type,Primary St Segment ID,Cross St Segment ID,Primary Street Block,Primary Street,PRIMARY_ST_AKA,Cross Street Block,Cross Street,CROSS_ST_AKA,COA Intersection ID,Modified Date,Location,IP Comm Status,IP Comm Status Date and Time,Longitude,Latitude,Published Screenshots,Screenshot Address,Funding,ID
522, MENCHACA RD / BERKELEY AVE,TURNED_ON,07/27/2017,Spectra Enhanced,LOC16-000955,,SOUTHWEST,5,AUSTIN FULL PURPOSE,ROADWAY,,,6374, MENCHACA RD,,1901, BERKELEY AVE,,5150004,02/26/2020 05:11:00 PM +0000,"(30.20858, -97.8048477)",ONLINE,11/07/2018 09:35:00 AM +0000,-97.8048477,30.20858,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV522.jpg,1/4 Cent,597a247cd99f4b5481220c9f
523, SPRINGDALE RD / 51ST ST,TURNED_ON,08/03/2017,Spectra Enhanced,LOC16-003185,,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,5200, SPRINGDALE RD,,3200, 51ST ST,,5164505,02/26/2020 05:11:00 PM +0000,"(30.2936001, -97.6778107)",ONLINE,09/24/2019 08:35:00 AM +0000,-97.6778107,30.2936001,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV523.jpg,1/4 Cent,59836130a7a6ec5125a8e387
526, 38TH ST / SPEEDWAY ,TURNED_ON,08/15/2017,Spectra Enhanced,LOC16-000285,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,100, 38TH ST,,3800, SPEEDWAY ,,5158290,02/26/2020 05:11:00 PM +0000,"(30.3005295, -97.733551)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.733551,30.3005295,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV526.jpg,None Identified,59935f24c6109d284810072f
527, 15TH ST / WEST AVE,TURNED_ON,08/16/2017,Spectra Enhanced,LOC16-001060,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,700, 15TH ST,,1500, WEST AVE,,5156240,02/26/2020 05:11:00 PM +0000,"(30.2791462, -97.7472839)",ONLINE,07/23/2019 08:35:00 AM +0000,-97.7472839,30.2791462,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV527.jpg,None Identified,5994cdceb6a1f929125f6748
528, 15TH ST / LAVACA ST,TURNED_ON,08/16/2017,Spectra Enhanced,LOC16-001085,,CENTRAL,"1,9",AUSTIN FULL PURPOSE,ROADWAY,,,300, 15TH ST,,1500, LAVACA ST,,5157084,02/26/2020 05:11:00 PM +0000,"(30.2776051, -97.7419281)",ONLINE,10/19/2019 08:35:00 AM +0000,-97.7419281,30.2776051,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV528.jpg,None Identified,5995ab665738fd281ada0387
529, FAR WEST BLVD / WOOD HOLLOW DR,TURNED_ON,08/18/2017,Advidia,LOC16-002190,,NORTHWEST,10,AUSTIN FULL PURPOSE,ROADWAY,,,3436, FAR WEST BLVD,,6700, WOOD HOLLOW DR,,5155170,02/26/2020 05:11:00 PM +0000,"(30.3534126, -97.7531357)",ONLINE,11/05/2019 09:35:00 AM +0000,-97.7531357,30.3534126,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV529.jpg,None Identified,599770a36c6af22ee19b33b4
530, FAR WEST BLVD / HART LN,TURNED_ON,08/18/2017,Spectra Enhanced,LOC16-002185,,NORTHWEST,10,AUSTIN FULL PURPOSE,ROADWAY,,,3700, FAR WEST BLVD,,7000, HART LN,,5154721,02/26/2020 05:11:00 PM +0000,"(30.3551102, -97.7566376)",OFFLINE,10/16/2019 08:35:00 AM +0000,-97.7566376,30.3551102,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV530.jpg,None Identified,599783ec440ce92bc837eab0
531, MENCHACA RD / MONARCH DR,TURNED_ON,08/24/2017,Spectra Enhanced,LOC16-006565,,SOUTHWEST,5,AUSTIN FULL PURPOSE,ROADWAY,,,9429, MENCHACA RD,,2001, MONARCH DR,,5148631,02/26/2020 05:11:00 PM +0000,"(30.1760006, -97.8225865)",ONLINE,11/07/2018 09:35:00 AM +0000,-97.8225865,30.1760006,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV531.jpg,None Identified,599f34743b136f2947e9dd53
532, PARMER LN / AMBERGLEN BLVD,TURNED_ON,07/29/2017,Spectra Enhanced,LOC16-003325,,NORTHWEST,6,AUSTIN 2 MILE ETJ,ROADWAY,,,8900, PARMER LN,,8801, AMBERGLEN BLVD,,5153506,02/26/2020 05:11:00 PM +0000,"(30.4714336, -97.7626419)",ONLINE,12/03/2019 09:35:00 AM +0000,-97.7626419,30.4714336,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV532.jpg,None Identified,59a6affc653222389d049988
533, 38TH ST / DUVAL ST,TURNED_ON,08/29/2017,Spectra Enhanced,LOC16-000290,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,402, 38TH ST,,3800, DUVAL ST,,5158780,02/26/2020 05:11:00 PM +0000,"(30.298708, -97.7297745)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.7297745,30.298708,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV533.jpg,1/4 Cent,59a71ad2ee7b202db1954907
534, KOENIG LN / AVENUE F ,TURNED_ON,08/30/2017,Spectra Enhanced,LOC16-000890,,NORTHEAST,4,AUSTIN FULL PURPOSE,ROADWAY,,,200, KOENIG LN,,5600, AVENUE F ,,5159980,02/26/2020 05:11:00 PM +0000,"(30.3219643, -97.7185745)",ONLINE,02/25/2020 09:35:00 AM +0000,-97.7185745,30.3219643,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV534.jpg,1/4 Cent,59a73c86a336562dad3a8461
540, LAVACA ST / 2ND ST,TURNED_ON,01/04/2018,Advidia,LOC16-000765,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,200, LAVACA ST,,201, 2ND ST,,5156415,02/26/2020 05:11:00 PM +0000,"(30.2649975, -97.7465897)",ONLINE,10/02/2019 08:35:00 AM +0000,-97.7465897,30.2649975,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV540.jpg,None Identified,5a4e803ac5d2de557264c7f7
520, KOENIG LN / GROVER AVE,TURNED_ON,07/25/2017,Spectra Enhanced,LOC16-000055,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,1200, KOENIG LN,,5900, GROVER AVE,,5158705,03/14/2020 08:45:00 AM +0000,"(30.3298817, -97.7294846)",ONLINE,03/14/2020 08:35:00 AM +0000,-97.7294846,30.3298817,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV520.jpg,1/4 Cent,5978d0fdcc5a8a4e6c940e07
537,9143 BLK CIRCUIT OF THE AMERICAS BLVD (COTA TOWER ADVIDIA),TURNED_ON,10/13/2017,Advidia,LOC17-011365,COTA TOWER ADVIDIA,SOUTHEAST,2,AUSTIN FULL PURPOSE,BUILDING,,,9143, CIRCUIT OF THE AMERICAS BLVD,,,  ,,,02/26/2020 05:11:00 PM +0000,"(30.134247, -97.637593)",ONLINE,10/01/2019 08:35:00 AM +0000,-97.637593,30.134247,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV537.jpg,None Identified,59e4f0d85606af4a61cad964
542, GROVE BLVD / FAIRWAY ST (Ruiz Library),TURNED_ON,01/08/2018,Sarix,LOC16-007170,Ruiz Library,SOUTHWEST,3,AUSTIN FULL PURPOSE,ROADWAY,,,1600, GROVE BLVD,,5900, FAIRWAY ST,,5161516,02/26/2020 05:11:00 PM +0000,"(30.230108, -97.706307)",ONLINE,09/05/2019 08:35:00 AM +0000,-97.706307,30.230108,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV542.jpg,None Identified,5a539a26b6dfc15574ca7164
543, SLAUGHTER LN / BECKETT RD,TURNED_ON,02/05/2018,Advidia,LOC16-002500,,SOUTHWEST,8,AUSTIN FULL PURPOSE,ROADWAY,,,5701, SLAUGHTER LN,,9301, BECKETT RD,,5144578,02/26/2020 05:11:00 PM +0000,"(30.2009087, -97.8708801)",ONLINE,10/09/2019 08:35:00 AM +0000,-97.8708801,30.2009087,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV543.jpg,1/4 Cent,5a78c55f43497b58fbe778a0
544, CAMERON RD / RUTHERFORD LN,TURNED_ON,02/05/2018,Advidia,LOC16-004515,,NORTHEAST,"1,4",AUSTIN FULL PURPOSE,ROADWAY,,,8112, CAMERON RD,,1300, RUTHERFORD LN,,5163816,02/26/2020 05:11:00 PM +0000,"(30.337326, -97.6832428)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.6832428,30.337326,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV544.jpg,1/4 Cent,5a78c61ba322ee51af1d0187
545, 12TH ST / RED RIVER ST,TURNED_ON,01/18/2017,Spectra Enhanced,LOC16-001215,,CENTRAL,1,AUSTIN FULL PURPOSE,ROADWAY,,,600, 12TH ST,,1100, RED RIVER ST,,5158165,02/26/2020 05:11:00 PM +0000,"(30.2723198, -97.7350464)",ONLINE,01/28/2020 09:35:00 AM +0000,-97.7350464,30.2723198,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV545.jpg,None Identified,5a908e28e122e927287ac94b
556, MOPAC EXPY / LA CROSSE AVE,TURNED_ON,05/30/2018,Advidia,LOC16-003840,,SOUTHWEST,8,AUSTIN FULL PURPOSE,ROADWAY,,,10217, MOPAC EXPY,,5101, LA CROSSE AVE,,5144465,05/08/2020 08:41:00 AM +0000,"(30.1904659, -97.8732529)",OFFLINE,05/08/2020 08:30:00 AM +0000,-97.8732529,30.1904659,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV556.jpg,None Identified,5acca6cb298d1f1fa494f333
547, 12TH ST / CHICON ST,TURNED_ON,03/09/2018,Advidia,LOC16-001815,,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,1900, 12TH ST,,1200, CHICON ST,,5159977,02/26/2020 05:11:00 PM +0000,"(30.2737865, -97.7199097)",ONLINE,03/10/2018 03:30:00 PM +0000,-97.7199097,30.2737865,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV547.jpg,None Identified,5a96f2cd89eaa7148695a922
548, 51ST ST / BERKMAN DR,TURNED_ON,03/12/2018,Sarix,LOC16-003345,,NORTHEAST,"9,4",AUSTIN FULL PURPOSE,ROADWAY,,,1700, 51ST ST,,5100, BERKMAN DR,,5162129,02/26/2020 05:11:00 PM +0000,"(30.3039074, -97.6988754)",OFFLINE,12/24/2019 09:35:00 AM +0000,-97.6988754,30.3039074,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV548.jpg,None Identified,5a96f3dcc15d7f02d019a7aa
549, BARBARA JORDAN BLVD / LANCASTER DR,TURNED_ON,03/10/2018,Advidia,LOC16-002870,,NORTHEAST,9,AUSTIN FULL PURPOSE,ROADWAY,,,1301, BARBARA JORDAN BLVD,,5000, LANCASTER DR,,5161212,02/26/2020 05:11:00 PM +0000,"(30.3059559, -97.707489)",OFFLINE,09/20/2019 08:35:00 AM +0000,-97.707489,30.3059559,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV549.jpg,None Identified,5a96f40a6c100a14a0b8e807
550, BARTON SPRINGS RD / KINNEY AVE,TURNED_ON,06/04/2018,Advidia,LOC16-000640,,SOUTHWEST,5,AUSTIN FULL PURPOSE,ROADWAY,,,1501, BARTON SPRINGS RD,,501, KINNEY AVE,,5154418,02/26/2020 05:11:00 PM +0000,"(30.261982, -97.761467)",ONLINE,12/15/2019 09:35:00 AM +0000,-97.761467,30.261982,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV550.jpg,None Identified,5a96f50baf3d441bb8fc6420
551, WINDSOR RD / WINSTED LN (Mopac / Loop 1),DESIRED,,,LOC16-001165,Mopac / Loop 1,CENTRAL,10,AUSTIN FULL PURPOSE,ROADWAY,,,2708, WINDSOR RD,,2400, WINSTED LN,,5154367,02/26/2020 05:11:00 PM +0000,"(30.2925949, -97.760994)",NO COMMUNICATION,03/13/2018 01:30:00 PM +0000,-97.760994,30.2925949,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV551.jpg,None Identified,5aa6bab77cea371fb74ada43
552, EXPOSITION BLVD / WESTOVER RD,TURNED_ON,02/24/2020,Advidia,LOC16-003710,,CENTRAL,10,AUSTIN FULL PURPOSE,ROADWAY,,,2612, EXPOSITION BLVD,,2601, WESTOVER RD,,5153874,02/26/2020 05:11:00 PM +0000,"(30.3030338, -97.7643051)",ONLINE,02/25/2020 09:35:00 AM +0000,-97.7643051,30.3030338,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV552.jpg,None Identified,5aa6bb0121cbcf4b8b767294
554, CAPITAL OF TEXAS HWY / WALSH TARLTON LN,VOID,,,LOC16-004310,,SOUTHWEST,8,AUSTIN FULL PURPOSE,ROADWAY,,,2430, CAPITAL OF TEXAS HWY,,2715, WALSH TARLTON LN,,5149237,02/26/2020 05:11:00 PM +0000,"(30.2579861, -97.8122482)",NO COMMUNICATION,03/16/2018 01:30:00 PM +0000,-97.8122482,30.2579861,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV554.jpg,None Identified,5aaa5dbd17cb17486ba13a2f
555, 12TH ST / GUADALUPE ST,TURNED_ON,05/24/2018,Advidia,LOC16-001200,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,400, 12TH ST,,1200, GUADALUPE ST,,5156737,02/26/2020 05:11:00 PM +0000,"(30.2748528, -97.7441254)",ONLINE,05/26/2018 08:30:00 AM +0000,-97.7441254,30.2748528,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV555.jpg,None Identified,5ab2ea5127e4a4226144f6aa
558,2500 BLK LAKE AUSTIN BLVD (Hearn / UT Graduate Student Housing),REMOVED,05/31/2018,Advidia,LOC16-007155,Hearn / UT Graduate Student Housing,CENTRAL,10,AUSTIN FULL PURPOSE,ROADWAY,,,2500, LAKE AUSTIN BLVD,,,  ,,,02/26/2020 05:11:00 PM +0000,"(30.279402, -97.774177)",ONLINE,06/01/2018 08:30:00 AM +0000,-97.774177,30.279402,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV558.jpg,None Identified,5b0fe15d9177b9102ad9542c
546, 12TH ST / CHESTNUT AVE,TURNED_ON,03/09/2018,Advidia,LOC16-004820,,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,2300, 12TH ST,,1200, CHESTNUT AVE,,5160419,03/02/2020 09:45:00 AM +0000,"(30.2743607, -97.7159805)",OFFLINE,03/02/2020 09:35:00 AM +0000,-97.7159805,30.2743607,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV546.jpg,None Identified,5a96f113f85e765399bbd835
559, 8TH ST / COLORADO ST,TURNED_ON,07/10/2018,Advidia,LOC16-001380,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,200, 8TH ST,,800, COLORADO ST,,5156869,02/26/2020 05:11:00 PM +0000,"(30.2702675, -97.7434158)",ONLINE,07/11/2018 08:30:00 AM +0000,-97.7434158,30.2702675,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV559.jpg,None Identified,5b44b016fed5fd03a536a9da
560, COLORADO ST / 9TH ST,TURNED_ON,07/10/2018,Advidia,LOC16-001335,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,900, COLORADO ST,,201, 9TH ST,,5156915,02/26/2020 05:11:00 PM +0000,"(30.271244, -97.7430573)",ONLINE,07/11/2018 08:30:00 AM +0000,-97.7430573,30.271244,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV560.jpg,None Identified,5b44b0a1265abe58faa30c83
561, COLORADO ST / 4TH ST,TURNED_ON,07/10/2018,Advidia,LOC16-004685,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,400, COLORADO ST,,201, 4TH ST,,5156665,02/26/2020 05:11:00 PM +0000,"(30.2665691, -97.744812)",ONLINE,11/28/2019 09:35:00 AM +0000,-97.744812,30.2665691,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV561.jpg,None Identified,5b45481bcabd6507278c0800
562, 5TH ST / COLORADO ST,TURNED_ON,07/10/2018,Advidia,LOC16-001530,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,200, 5TH ST,,500, COLORADO ST,,5156720,02/26/2020 05:11:00 PM +0000,"(30.267477, -97.7444687)",ONLINE,10/02/2019 08:35:00 AM +0000,-97.7444687,30.267477,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV562.jpg,None Identified,5b455302937a1c52007d6b60
563, COLORADO ST / 2ND ST,TURNED_ON,07/11/2018,Advidia,LOC16-001595,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,200, COLORADO ST,,201, 2ND ST,,5156573,02/26/2020 05:11:00 PM +0000,"(30.2646828, -97.7455139)",ONLINE,10/02/2019 08:35:00 AM +0000,-97.7455139,30.2646828,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV563.jpg,None Identified,5b46a0886618115d016f4a83
564, 7TH ST / COLORADO ST,TURNED_ON,07/15/2018,Advidia,LOC16-001425,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,200, 7TH ST,,700, COLORADO ST,,5156810,02/26/2020 05:11:00 PM +0000,"(30.2693481, -97.7437744)",ONLINE,10/02/2019 08:35:00 AM +0000,-97.7437744,30.2693481,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV564.jpg,1/4 Cent,5b4c8594e6726b0e0da65fef
565, CESAR CHAVEZ ST / COLORADO ST,TURNED_ON,07/19/2018,Advidia,LOC16-001355,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,200, CESAR CHAVEZ ST,,100, COLORADO ST,,5156523,02/26/2020 05:11:00 PM +0000,"(30.2637615, -97.7458572)",ONLINE,10/04/2019 08:35:00 AM +0000,-97.7458572,30.2637615,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV565.jpg,None Identified,5b50fe90b38bd02c8d597d2e
566, COLORADO ST / 3RD ST,TURNED_ON,07/11/2018,Advidia,LOC16-003660,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,300, COLORADO ST,,201, 3RD ST,,5156624,02/26/2020 05:11:00 PM +0000,"(30.2656021, -97.7451553)",ONLINE,10/02/2019 08:35:00 AM +0000,-97.7451553,30.2656021,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV566.jpg,None Identified,5b5892397c48bc0bb2cebd99
567, COLORADO ST / 10TH ST,TURNED_ON,07/25/2018,Advidia,LOC16-001280,,CENTRAL,"1,9",AUSTIN FULL PURPOSE,ROADWAY,,,900, COLORADO ST,,201, 10TH ST,,5156970,02/26/2020 05:11:00 PM +0000,"(30.2721729, -97.7427444)",ONLINE,07/26/2018 08:30:00 AM +0000,-97.7427444,30.2721729,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV567.jpg,None Identified,5b58960f7667150c0b686590
568, PONCA ST / MONTOPOLIS DR,TURNED_ON,09/18/2019,Advidia,LOC16-002705,,SOUTHWEST,3,AUSTIN FULL PURPOSE,ROADWAY,,,6206, PONCA ST,,615, MONTOPOLIS DR,,5162726,02/26/2020 05:11:00 PM +0000,"(30.2375507, -97.6952896)",ONLINE,09/19/2019 08:35:00 AM +0000,-97.6952896,30.2375507,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV568.jpg,None Identified,5b646b2e51e334253114bfc3
569, MENCHACA RD / RAVENSCROFT DR,TURNED_ON,02/28/2019,Advidia,LOC16-004360,,SOUTHWEST,5,AUSTIN FULL PURPOSE,ROADWAY,,,11119, MENCHACA RD,,1801, RAVENSCROFT DR,,5147818,05/08/2020 08:41:00 AM +0000,"(30.1571236, -97.8333054)",OFFLINE,05/08/2020 08:30:00 AM +0000,-97.8333054,30.1571236,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV569.jpg,None Identified,5b646d645eafe20a4e0b8e5a
574, WELLS BRANCH PKWY / HEATHERWILDE BLVD,DESIRED,,,LOC16-004040,,NORTHEAST,7,AUSTIN FULL PURPOSE,ROADWAY,,,501, WELLS BRANCH PKWY,,1600, HEATHERWILDE BLVD,,5165974,02/26/2020 05:11:00 PM +0000,"(30.4326477, -97.6529694)",OFFLINE,12/17/2018 06:00:00 AM +0000,-97.6529694,30.4326477,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV574.jpg,None Identified,5c17c64c5d71c408cc42263e
576, BRAKER LN / 35 SVRD,TURNED_ON,12/17/2018,Spectra Enhanced,LOC16-002295,,NORTHEAST,"1,7",AUSTIN FULL PURPOSE,ROADWAY,,,755, BRAKER LN,,11118,IH 35 SVRD,,5164415,02/26/2020 05:11:00 PM +0000,"(30.3771248, -97.6764832)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.6764832,30.3771248,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV576.jpg,None Identified,5c181606884463086bd113bf
577, RESEARCH BLVD SVRD / OHLEN RD,DESIRED,,,LOC16-003540,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,8540, RESEARCH BLVD SVRD,,1701, OHLEN RD,,5159941,02/26/2020 05:11:00 PM +0000,"(30.3631344, -97.7177963)",OFFLINE,12/17/2018 06:00:00 AM +0000,-97.7177963,30.3631344,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV577.jpg,None Identified,5c1824e1a64b930859659ca5
578, RESEARCH BLVD SVRD / FAIRFIELD DR,TURNED_ON,09/23/2019,Advidia,LOC16-003430,,NORTHWEST,"7,4",AUSTIN FULL PURPOSE,ROADWAY,,,8541, RESEARCH BLVD SVRD,,1425, FAIRFIELD DR,,5160097,02/26/2020 05:11:00 PM +0000,"(30.360487, -97.7164764)",ONLINE,09/24/2019 08:35:00 AM +0000,-97.7164764,30.360487,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV578.jpg,None Identified,5c18254374352a1426c694cd
579, FAIRFIELD DR / RESEARCH BLVD SVRD,DESIRED,,,LOC16-003435,,NORTHWEST,"7,4",AUSTIN FULL PURPOSE,ROADWAY,,,1460, FAIRFIELD DR,,8540, RESEARCH BLVD SVRD,,5160055,02/26/2020 05:11:00 PM +0000,"(30.3603783, -97.7168732)",OFFLINE,12/17/2018 06:00:00 AM +0000,-97.7168732,30.3603783,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV579.jpg,None Identified,5c182595ec5e55085c9ff46d
580, OHLEN RD / RESEARCH BLVD SVRD,TURNED_ON,09/23/2019,Advidia,LOC16-003535,,NORTHWEST,"4,7",AUSTIN FULL PURPOSE,ROADWAY,,,1659, OHLEN RD,,8700, RESEARCH BLVD SVRD,,5159998,02/26/2020 05:11:00 PM +0000,"(30.3632603, -97.7172623)",ONLINE,09/24/2019 08:35:00 AM +0000,-97.7172623,30.3632603,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV580.jpg,None Identified,5c18261ea0da44155e4d4667
586, MC NEIL DR / TECHNOLOGY BLVD,TURNED_ON,09/20/2019,Advidia,LOC16-003960,,NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,6606, MC NEIL DR,,12208, TECHNOLOGY BLVD,,5154228,04/05/2020 08:45:00 AM +0000,"(30.4381447, -97.7581558)",OFFLINE,04/05/2020 08:35:00 AM +0000,-97.7581558,30.4381447,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV586.jpg,None Identified,5c7d9a437d9c7154fb6559fd
582, CESAR CHAVEZ ST / RED RIVER ST,TURNED_ON,09/19/2019,Advidia,LOC16-000755,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,400, CESAR CHAVEZ ST,,96, RED RIVER ST,,5157601,02/26/2020 05:11:00 PM +0000,"(30.2617817, -97.7387924)",ONLINE,10/18/2019 08:35:00 AM +0000,-97.7387924,30.2617817,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV582.jpg,None Identified,5c51c72c85e31128a514343d
583, OLTORF ST / 5TH ST,TURNED_ON,09/25/2019,Advidia,LOC16-004640,,SOUTHWEST,"3,9",AUSTIN FULL PURPOSE,ROADWAY,,,1000, OLTORF ST,,2101, 5TH ST,,5154091,02/26/2020 05:11:00 PM +0000,"(30.2439384, -97.7643356)",ONLINE,12/03/2019 09:35:00 AM +0000,-97.7643356,30.2439384,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV583.jpg,None Identified,5c5afab364887a0867b28f90
584,IH 35 SVRD / RIVER ST,TURNED_ON,02/13/2019,Advidia,LOC16-003785,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,60,IH 35 SVRD,,800, RIVER ST,,5157790,02/26/2020 05:11:00 PM +0000,"(30.2574501, -97.7377014)",ONLINE,10/18/2019 08:35:00 AM +0000,-97.7377014,30.2574501,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV584.jpg,None Identified,5c647570ea67ef086d2ec4c4
585, GUADALUPE ST / 8TH ST,TURNED_ON,09/26/2019,Advidia,LOC16-001370,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,800, GUADALUPE ST,,401, 8TH ST,,5156535,02/26/2020 05:11:00 PM +0000,"(30.2708721, -97.7455902)",ONLINE,09/27/2019 08:35:00 AM +0000,-97.7455902,30.2708721,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV585.jpg,None Identified,5c743c494b4abc676ebdcbb2
593,2400 BLK RUTLAND DR,TURNED_ON,09/27/2019,Advidia,LOC16-005005,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,2400, RUTLAND DR,,,  ,,,05/08/2020 08:41:00 AM +0000,"(30.3827038, -97.7218704)",OFFLINE,05/08/2020 08:30:00 AM +0000,-97.7218704,30.3827038,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV593.jpg,None Identified,5c9ce1f44c2e9c38601f32ce
592, ANDERSON LN / BURRELL DR,TURNED_ON,09/24/2019,Advidia,LOC16-000895,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,1417, ANDERSON LN,,7900, BURRELL DR,,5159497,02/26/2020 05:11:00 PM +0000,"(30.3519783, -97.7220688)",ONLINE,09/25/2019 08:35:00 AM +0000,-97.7220688,30.3519783,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV592.jpg,None Identified,5c9ce0bf11d0162f43470fab
587,6511 BLK MC NEIL DR (Oak Knoll Dr (Formerly TX Intstruments)),TURNED_ON,09/24/2019,Advidia,LOC16-004160,Oak Knoll Dr (Formerly TX Intstruments),NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,6511, MC NEIL DR,,,  ,,,04/07/2020 08:45:00 AM +0000,"(30.4393673, -97.7542267)",ONLINE,04/07/2020 08:35:00 AM +0000,-97.7542267,30.4393673,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV587.jpg,None Identified,5c7d9a8bbdb1943b1d69e2b1
594, BURNET RD / KRAMER LN,DESIRED,,,LOC16-002275,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,10800, BURNET RD,,2625, KRAMER LN,,5159550,02/26/2020 05:11:00 PM +0000,"(30.3952026, -97.7203979)",OFFLINE,03/28/2019 05:00:00 AM +0000,-97.7203979,30.3952026,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV594.jpg,None Identified,5c9ce280112a1b0852d3848c
